50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.478546,,,,,,,,,,,697e0e8c-70eb-4d32-92be-86a79f992a92,1522,,"[56.6, 9.9]",3869118,39,,True,,,-0.19463694,,Left Foot,,,"[84.5, 4.4]",,Ground Pass,,28.436947,,,,,Boulaye Dia,20611.0,,,,,1,From Kick Off,Nampalys Mendy,4506.0,Left Defensive Midfield,61,Senegal,787,['815a0d92-3a55-4a65-8475-9f67f52eef78'],35,,,,,,,,,,,,,,,Senegal,787,00:39:35.152,Pass,
,,,,,,,,,,,,,,,,,0.677868,,,,,,,,,,,1bb7b7c1-28c0-41d7-8d46-bfd64942e646,1524,,"[89.6, 4.5]",3869118,39,,,,,-0.6397698,,Right Foot,,,"[93.9, 1.3]",,Ground Pass,,5.3600373,,,,,Ismail Jakobs,32915.0,,,,,1,From Kick Off,Boulaye Dia,20611.0,Center Forward,61,Senegal,787,['8a3de282-ac8c-4e78-b23e-731a0a170c59'],38,,,,,,,,,,,,,,,Senegal,787,00:39:38.140,Pass,
,,,,,,,,,,,,,,,,,1.534428,,,,,,,,,,,baf91607-0680-44f3-8314-45bf63c45214,1527,,"[97.8, 2.4]",3869118,39,,,,,1.1475679,,Left Foot,,,"[107.8, 24.6]",,High Pass,,24.348307,,,,,Ismaïla Sarr,2941.0,,,,,1,From Kick Off,Ismail Jakobs,32915.0,Left Back,61,Senegal,787,['e0745fba-68b4-47dc-a4be-55f189db6536'],40,,,,,,,,,,,,,,,Senegal,787,00:39:40.329,Pass,
,,,,,,,,,,,,,,,,,5.646669,,,,,,,,,,,261ffebe-489e-49e9-a4a0-de77474be8be,1532,,"[6.0, 44.0]",3869118,40,,,,,0.28875923,,Left Foot,,,"[97.9, 71.3]",,High Pass,,95.86918,,,,,Bukayo Saka,22084.0,,,,Goal Kick,1,From Goal Kick,Jordan Pickford,3468.0,Goalkeeper,62,England,768,['9a618d77-ec4d-483f-92f8-779fea0c4b39'],29,,,,,,,,,,,,,,,England,768,00:40:29.923,Pass,
,,,,,,,,,,,,,,,,,0.948277,,,,,,,,,,,495939a9-da56-4155-bce7-b9731c804b0e,1535,,"[112.9, 61.8]",3869118,40,,,,,-1.6989785,95d72a08-3916-4d54-85b4-e3777d7f9163,Right Foot,True,,"[110.0, 39.3]",,Ground Pass,,22.68612,,,,,Harry Kane,10955.0,True,,,,1,From Goal Kick,Bukayo Saka,22084.0,Right Wing,62,England,768,['dd40bf49-d9df-4641-a03c-1808dfddc833'],38,,,,,,,,,,,,,,,England,768,00:40:38.837,Pass,
,,,,,,,,,,,,,,,,,2.936555,,,,,,,,,,,42a4cbf2-5452-4773-a664-506e34fbbbd9,1539,,"[7.0, 36.1]",3869118,41,,True,,,-1.5739019,,Left Foot,,,"[6.9, 3.9]",,Ground Pass,,32.200157,,,,,Abdou Diallo,8553.0,,,,Goal Kick,1,From Goal Kick,Edouard Mendy,7379.0,Goalkeeper,63,Senegal,787,['3ccc7c2c-44ca-4fbc-912d-12d599459591'],3,,,,,,,,,,,,,,,Senegal,787,00:41:03.200,Pass,
,,,,,,,,,,,,,,,,,3.274801,,,,,,,,,,,e08791d1-3883-4657-882b-af8c2ad9a00e,1541,,"[9.4, 4.5]",3869118,41,,,,,0.13427164,,Left Foot,,,"[62.7, 11.7]",,High Pass,,53.784107,,,Incomplete,,,,,,,,1,From Goal Kick,Abdou Diallo,8553.0,Left Center Back,63,Senegal,787,['13b2d88a-5bcb-40ab-b105-256673c1cf44'],7,,,,,,,,,,,,,,,Senegal,787,00:41:07.900,Pass,
,,,,,,,,,,,,,,,,,3.790457,,,,,,,,,,,13b2d88a-5bcb-40ab-b105-256673c1cf44,1543,,"[57.4, 68.4]",3869118,41,,,,True,-0.8086498,,,,,"[63.7, 61.8]",,High Pass,,9.124144,,,,,Jude Bellingham,30714.0,,,,Recovery,1,Regular Play,John Stones,3244.0,Right Center Back,64,England,768,"['5a340e79-7bbe-4160-8afd-d9ab1613d5f2', 'b8ac7ef0-ebe8-4bc0-a4ad-dc0c4ccba5e5', 'e08791d1-3883-4657-882b-af8c2ad9a00e']",11,,,,,,,,,,,,,,,England,768,00:41:11.174,Pass,True
,,,,,,,,,,,,,,,,,0.381356,,,,,,,,,,,1f61126b-d846-48ab-8461-4935dd97cac8,1546,,"[63.7, 61.8]",3869118,41,,,,True,1.2649175,,,,,"[65.5, 67.5]",,Low Pass,,5.9774575,,,,,Jordan Brian Henderson,3532.0,,,,,1,Regular Play,Jude Bellingham,30714.0,Left Center Midfield,64,England,768,"['01116bef-ca1f-486e-9a13-adeb5704a2e0', '5aba069f-e523-43d4-a079-b121098cd198']",15,,,,,,,,,,,,,,,England,768,00:41:15.297,Pass,True
,,,,,,,,,,,,,,,,,1.893679,,,,,,,,,,,5991d294-1255-491c-a67f-1096360bcce2,1549,,"[66.3, 67.3]",3869118,41,,,,,-0.7678561,,Right Foot,,,"[77.9, 56.1]",,High Pass,,16.124516,,,,,Harry Kane,10955.0,,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Right Center Midfield,64,England,768,['83a9bed7-9f65-435c-8f2d-2c6c87d2c759'],15,,,,,,,,,,,,,,,England,768,00:41:15.888,Pass,
,,,,,,,,,,,,,,,,,1.229792,,,,,,,,,,,56882631-5e3f-4551-859d-9a9bede425c2,1552,,"[78.2, 58.3]",3869118,41,,,,,0.60760796,,Right Foot,,,"[93.3, 68.8]",,Low Pass,,18.391846,,,,,Bukayo Saka,22084.0,,,,,1,Regular Play,Harry Kane,10955.0,Center Forward,64,England,768,['4320c788-8100-4228-8972-2817d7186601'],17,,,,,,,,,,,,,,,England,768,00:41:17.890,Pass,
,,,,,,,,,,,,,,,,,2.778914,,,,,,,,,,,09bfe636-b4a3-4cc1-8ae3-a31da5759db3,1555,,"[103.4, 63.9]",3869118,41,,,,,-1.1257081,,Left Foot,True,,"[120.0, 29.1]",,High Pass,,38.556454,,,Out,,Philip Foden,4354.0,,,,,1,Regular Play,Bukayo Saka,22084.0,Right Wing,64,England,768,['7df8adad-9200-4165-8364-5eda1376eb81'],21,,,,,,,,,,,,,,,England,768,00:41:21.550,Pass,
,,,,,,,,,,,,,,,,,1.661507,,,,,,,,,,,ab32c482-43f7-4e73-a745-1bfbb1179964,1557,,"[7.0, 44.1]",3869118,41,,,,,-1.8669115,,Right Foot,,,"[5.2, 38.2]",,Ground Pass,,6.168468,,,,,Edouard Mendy,7379.0,,,,Goal Kick,1,From Goal Kick,Kalidou Koulibaly,5675.0,Right Center Back,65,Senegal,787,['6c65314c-0675-4047-88bd-c6a8441c012b'],43,,,,,,,,,,,,,,,Senegal,787,00:41:43.635,Pass,
,,,,,,,,,,,,,,,,,2.089898,,,,,,,,,,,64cd7c29-3714-4b62-977b-03789818d281,1560,,"[6.9, 39.8]",3869118,41,,,,,-1.2985103,,Right Foot,,,"[11.2, 24.4]",,Ground Pass,,15.9890585,,,,,Abdou Diallo,8553.0,,,,,1,From Goal Kick,Edouard Mendy,7379.0,Goalkeeper,65,Senegal,787,['4b807638-d3db-4909-98ae-365d8c0ed654'],46,,,,,,,,,,,,,,,Senegal,787,00:41:46.578,Pass,
,,,,,,,,,,,,,,,,,1.014251,,,,,,,,,,,39a29ce3-8e12-4662-af80-7db58076de6f,1563,,"[12.1, 22.1]",3869118,41,,,,,-0.93199,,Left Foot,,,"[24.8, 5.0]",,Ground Pass,,21.300234,,,,,Ismail Jakobs,32915.0,,,,,1,From Goal Kick,Abdou Diallo,8553.0,Left Center Back,65,Senegal,787,['6245a0c5-ac8c-4640-a18a-0c74539be946'],49,,,,,,,,,,,,,,,Senegal,787,00:41:49.281,Pass,
,,,,,,,,,,,,,,,,,6.373364,,,,,,,,,,,61fdb40c-293a-439e-be00-3bb85ecdd776,1566,,"[24.9, 5.0]",3869118,41,,,,,0.3222777,,Left Foot,,,"[81.8, 24.0]",,Low Pass,,59.988415,,,Incomplete,,Iliman Ndiaye,80484.0,,,,,1,From Goal Kick,Ismail Jakobs,32915.0,Left Back,65,Senegal,787,"['eb5507e6-511a-4383-a72d-aab4dee8d545', 'ff43a423-d3c1-4f7d-86cc-be2634cc8bc9']",51,,,,,,,,,,,,,,,Senegal,787,00:41:51.167,Pass,
,,,,,,,,,,,,,,,,,2.8,,,,,,,,,,,eb5507e6-511a-4383-a72d-aab4dee8d545,1568,,"[38.3, 56.1]",3869118,41,,,,,-2.4893308,,Right Foot,,,"[12.9, 36.7]",,Ground Pass,,31.961227,,,,,Jordan Pickford,3468.0,,,,Recovery,1,From Goal Kick,John Stones,3244.0,Right Center Back,65,Senegal,787,"['3be57c74-08d3-438e-a224-50995caee35e', '61fdb40c-293a-439e-be00-3bb85ecdd776']",57,,,,,,,,,,,,,,,England,768,00:41:57.541,Pass,
,,,,,,,,,,,,,,,,,3.820802,,,,,,,,,,,31b73edb-000d-4a78-9e62-9b06d9ff5040,1571,,"[14.5, 34.0]",3869118,42,,,,,0.33364952,,Left Foot,,,"[82.3, 57.5]",,High Pass,,71.75716,,,Incomplete,,Bukayo Saka,22084.0,,,,,1,From Goal Kick,Jordan Pickford,3468.0,Goalkeeper,65,Senegal,787,"['3a53d156-d39b-4f13-9766-7cce7b862cc0', 'e5e865ab-b1da-482d-97ec-bce036dfcf77']",1,,,,,,,,,,,,,,,England,768,00:42:01.941,Pass,
,,,,,,,,,,,,,,,,,2.679512,,,,,,,,,,,e5e865ab-b1da-482d-97ec-bce036dfcf77,1573,,"[37.8, 22.6]",3869118,42,,,,,0.12956329,,Head,,,"[68.5, 26.6]",,High Pass,,30.95949,,,,,Ismaïla Sarr,2941.0,,,,Recovery,1,From Goal Kick,Ismail Jakobs,32915.0,Left Back,65,Senegal,787,"['31b73edb-000d-4a78-9e62-9b06d9ff5040', 'be86c5d1-15ea-4d74-a656-1958d897243d']",5,,,,,,,,,,,,,,,Senegal,787,00:42:05.762,Pass,
,,,,,,,,,,,,,,,,,0.12,,,,,,,,,,,b52fcb7e-39d7-41a4-9e2a-2a79901cf9cd,1578,,"[52.1, 59.2]",3869118,42,,,,,-0.16514868,,Right Foot,,,"[55.7, 58.6]",,Low Pass,,3.6496575,,,Incomplete,,,,,,,Recovery,1,From Goal Kick,Kyle Walker,3205.0,Right Back,65,Senegal,787,['0520fd2d-b5a1-4048-a3c2-4adc23fa9923'],10,,,,,,,,,,,,,,,England,768,00:42:10.245,Pass,
,,,,,,,,,,,,,,,,,4.57226,,,,,,,,,,,2c14399e-40e2-4490-9f84-4c869b9af451,1580,,"[51.6, 58.6]",3869118,42,,,,,-0.43039808,,Right Foot,,,"[89.5, 41.2]",,High Pass,,41.703358,,,Incomplete,,Harry Kane,10955.0,,,,Recovery,1,From Goal Kick,Kyle Walker,3205.0,Right Back,65,Senegal,787,"['1feecaac-bb56-434e-b27d-c21a1e41fef8', '63da00aa-13e8-4cf6-9e10-0e9bdc598a8c']",11,,,,,,,,,,,,,,,England,768,00:42:11.351,Pass,
,,,,,,,,,,,,,,,,,1.153243,,,,,,,,,,,1544487b-a7f7-47ed-9c58-53e8b604386b,1584,,"[37.8, 45.8]",3869118,42,,,,,0.32564157,,Right Foot,,,"[60.9, 53.6]",,Ground Pass,,24.381346,,,Incomplete,,Krépin Diatta,20758.0,,,,,1,From Goal Kick,Kalidou Koulibaly,5675.0,Right Center Back,65,Senegal,787,"['2a3d2b69-37c1-41b0-882e-e4bed278d850', '74a8ae13-9dc9-46d5-a6be-47d745ee87fd']",20,,,,,,,,,,,,,,,Senegal,787,00:42:20.042,Pass,
,,,,,,,,,,,,,,,,,1.323727,,,,,,,,,,,2a3d2b69-37c1-41b0-882e-e4bed278d850,1586,,"[59.2, 26.5]",3869118,42,,,,,-0.025120342,,Left Foot,,,"[79.1, 26.0]",,Ground Pass,,19.90628,,,,,Jude Bellingham,30714.0,,,,Interception,1,From Counter,Luke Shaw,3382.0,Left Back,66,England,768,"['1544487b-a7f7-47ed-9c58-53e8b604386b', '52ab4db5-e277-4efd-98f0-30b3cfd197a9']",21,,,,,,,,,,,,,,,England,768,00:42:21.195,Pass,
,,,,,,,,,,,,,,,,,0.9869,,,,,,,,,,,e2f24b23-7598-4686-a4e6-4df59c47025e,1589,,"[92.3, 23.8]",3869118,42,,,,,-0.13255154,,Right Foot,,,"[102.8, 22.4]",,Ground Pass,,10.592922,,,,,Luke Shaw,3382.0,,,,,1,From Counter,Jude Bellingham,30714.0,Left Center Midfield,66,England,768,['5c0f6431-4258-4e26-aae1-2528cd9cc4bb'],24,,,,,,,,,,,,,,,England,768,00:42:24.515,Pass,
,,,,,,,,,,,,,,,,,0.113755,,,,,,,,,,,eb800b29-40c9-4503-8563-f1d393b620b3,1592,,"[117.9, 24.2]",3869118,42,,,,,1.5707964,,Left Foot,,,"[117.9, 27.4]",,Low Pass,,3.2,,,Incomplete,,,,,,,,1,From Counter,Luke Shaw,3382.0,Left Back,66,England,768,['9fd63f72-4f1d-4c8b-829a-46a757968bdb'],27,,,,,,,,,,,,,,,England,768,00:42:27.553,Pass,
,,,,,,,,,,,,,,,,,1.209096,,,,,,,,,,,610164af-2cda-49e9-9556-47da23d19b2a,1594,,"[120.0, 0.1]",3869118,43,,,,,1.7341326,,Left Foot,,,"[114.1, 35.9]",,High Pass,,36.282917,,,Incomplete,True,,,,,Outswinging,Corner,1,From Corner,Philip Foden,4354.0,Left Wing,67,England,768,['a07fce1f-7d35-4632-a287-35e9569aafa0'],3,,,,,,,,,,,,,,,England,768,00:43:03.168,Pass,
,,,,,,,,,,,,,,,,,1.169864,,,,,,,,,,,32327de7-0581-49fc-a6f6-54acad161325,1596,,"[93.6, 27.6]",3869118,43,,,,,1.487655,,Head,,,"[95.3, 48.0]",,Low Pass,,20.47071,,,,,Bukayo Saka,22084.0,,,,Recovery,1,From Corner,Jude Bellingham,30714.0,Left Center Midfield,67,England,768,['9dc8fa6f-a8b9-423d-a125-947a38e5c372'],6,,,,,,,,,,,,,,,England,768,00:43:06.724,Pass,
,,,,,,,,,,,,,,,,,0.303462,,,,,,,,,,,722f2902-bda5-413c-be63-abd24ccab7a3,1600,,"[93.6, 49.6]",3869118,43,,,,,-0.5743048,,Left Foot,,,"[95.3, 48.5]",,Low Pass,,2.0248456,,,Incomplete,,,,,,,,1,From Corner,Bukayo Saka,22084.0,Right Wing,67,England,768,"['2d13b959-9546-4268-b630-d7d6156be029', 'e25fddf8-babb-41fe-9aef-f453c41f4902']",8,,,,,,,,,,,,,,,England,768,00:43:08.082,Pass,True
,,,,,,,,,,,,,,,,,2.323653,,,,,,,,,,,cae40a62-6b8c-4d85-8cb0-21bf8ea20c4a,1605,,"[2.4, 4.2]",3869118,43,,,,,0.024439577,,Left Foot,,,"[47.4, 5.3]",,High Pass,,45.013443,,,Incomplete,,,,,,,,1,From Corner,Ismail Jakobs,32915.0,Left Back,67,England,768,['5db61ded-ed42-455a-bf84-b0d8dfd059f8'],14,,,,,,,,,,,,,,,Senegal,787,00:43:14.337,Pass,
,,,,,,,,,,,,,,,,,0.061644,,,,,,,,,,,5db61ded-ed42-455a-bf84-b0d8dfd059f8,1606,,"[72.7, 74.8]",3869118,43,,,,,0.38687572,,Head,,,"[75.4, 75.9]",,Low Pass,,2.9154758,,,Incomplete,,,,,,,Recovery,1,From Corner,Harry Maguire,3336.0,Left Center Back,67,England,768,"['52f50190-80cf-4a25-a89f-a8b67b04dbe4', 'cae40a62-6b8c-4d85-8cb0-21bf8ea20c4a']",16,,,,,,,,,,,,,,,England,768,00:43:16.660,Pass,
,,,,,,,,,,,,,,,,,1.988704,,,,,,,,,,,6b4e8bb9-4a6f-4aad-9df2-daa32619d721,1608,,"[61.1, 80.0]",3869118,43,,True,,,-2.8563223,,,,,"[40.3, 73.9]",,Low Pass,,21.676023,,,,,John Stones,3244.0,,,,Throw-in,1,From Throw In,Kyle Walker,3205.0,Right Back,68,England,768,['f356d134-9dd8-43c6-a28f-ee772ab08fdc'],57,,,,,,,,,,,,,,,England,768,00:43:57.737,Pass,
,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,74a1711b-c942-4f17-99e9-5c0c6599519d,1611,,"[38.9, 76.0]",3869118,44,,,,,0.01738955,,Right Foot,,,"[50.4, 76.2]",,Ground Pass,,11.501739,,,,,Kyle Walker,3205.0,,,,,1,From Throw In,John Stones,3244.0,Right Center Back,68,England,768,"['21fb6ea6-f824-4347-8138-6aa7523aace9', '727ee403-7643-4ee3-bea8-23a8a8addd58']",1,,,,,,,,,,,,,,,England,768,00:44:01.128,Pass,True
,,,,,,,,,,,,,,,,,2.01638,,,,,,,,,,,5d9deff8-8638-471d-abc9-669119e73a44,1614,,"[47.6, 75.1]",3869118,44,,,,,-2.5612984,,Right Foot,,,"[14.5, 53.4]",,Ground Pass,,39.579037,,,,,Jordan Pickford,3468.0,,,,,1,From Throw In,Kyle Walker,3205.0,Right Back,68,England,768,['a7fb7e1c-bb0a-409a-ad05-26126cd26785'],2,,,,,,,,,,,,,,,England,768,00:44:02.732,Pass,
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,4d66ef91-9da6-4f2d-a2f3-54140036ff72,1617,,"[14.5, 52.9]",3869118,44,,,,,0.8391099,,Left Foot,,,"[18.9, 57.8]",,Ground Pass,,6.5855904,,,,,John Stones,3244.0,,,,,1,From Throw In,Jordan Pickford,3468.0,Goalkeeper,68,England,768,['cecd87df-708d-47b3-bc17-980909aff574'],11,,,,,,,,,,,,,,,England,768,00:44:11.948,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,be60a1ca-f99e-414d-af10-d2121b975ce7,1620,,"[19.8, 58.3]",3869118,44,,,,,-0.18100359,,Right Foot,,,"[35.1, 55.5]",,Ground Pass,,15.554099,,,,,Declan Rice,3943.0,,,,,1,From Throw In,John Stones,3244.0,Right Center Back,68,England,768,['54c65b07-a27f-4495-b802-0aed9c4279f1'],13,,,,,,,,,,,,,,,England,768,00:44:13.836,Pass,
,,,,,,,,,,,,,,,,,1.24361,,,,,,,,,,,921e5db1-2f09-435f-b3bd-bf71f60e757c,1623,,"[36.6, 56.9]",3869118,44,,,,,1.6586524,,Right Foot,,,"[34.9, 76.2]",,Ground Pass,,19.374725,,,,,Kyle Walker,3205.0,,,,,1,From Throw In,Declan Rice,3943.0,Center Defensive Midfield,68,England,768,['aeb08d2b-0159-4f26-bca2-8a77da8bfa58'],15,,,,,,,,,,,,,,,England,768,00:44:15.193,Pass,
,,,,,,,,,,,,,,,,,1.172313,,,,,,,,,,,4aa7d243-533f-4cbe-9d64-ede4639e6a9c,1626,,"[35.9, 76.6]",3869118,44,,,,,-0.24335529,,Right Foot,,,"[50.4, 73.0]",,Ground Pass,,14.940214,,,,,Jordan Brian Henderson,3532.0,,,,,1,From Throw In,Kyle Walker,3205.0,Right Back,68,England,768,['dcc4b901-3f5c-4014-92f1-6a5ef551f06e'],16,,,,,,,,,,,,,,,England,768,00:44:16.637,Pass,
,,,,,,,,,,,,,,,,,1.453626,,,,,,,,,,,6399bf1b-3c76-4156-93bd-72ea726416b9,1630,,"[48.2, 73.6]",3869118,44,,,,,-0.021049522,,No Touch,,,"[57.7, 73.4]",,Ground Pass,,9.502105,,True,,,Declan Rice,3943.0,,,,,1,From Throw In,Jordan Brian Henderson,3532.0,Right Center Midfield,68,England,768,"['64834aa5-9db8-4f17-95df-b82f13f6e3be', 'fd82d13a-bb91-4b81-9e45-85ffbe9c4972']",18,,,,,,,,,,,,,,,England,768,00:44:18.029,Pass,True
,,,,,,,,,,,,,,,,,0.732746,,,,,,,,,,,d161a302-a858-4068-b7da-9f3761b03f60,1634,,"[103.4, 65.5]",3869118,44,,,,,-1.3670889,,Right Foot,True,,"[107.8, 44.2]",,Ground Pass,,21.749712,,,Incomplete,,Philip Foden,4354.0,,,,,1,From Throw In,Declan Rice,3943.0,Center Defensive Midfield,68,England,768,"['7416e984-e5af-47b7-bcd8-5c082e6d4c0f', 'f7098854-a274-4d64-89c6-ad8b808afd8d']",24,,,,,,,,,,,,,,,England,768,00:44:24.038,Pass,
,,,,,,,,,,,,,,,,,1.898175,,,,,,,,,,,a94008b9-0631-4682-a9ab-644cb5a598e5,1637,,"[120.0, 80.0]",3869118,45,,,,,-1.7296118,,Left Foot,,,"[112.2, 31.3]",,High Pass,True,49.320686,,,Incomplete,,Harry Maguire,3336.0,,True,Inswinging,Corner,1,From Corner,Philip Foden,4354.0,Left Wing,69,England,768,"['4b6e436f-39df-4b30-adda-2670e21bac83', 'eeea1801-7db5-40c9-98d0-bcaea1b8404e']",1,,,,,,,,,,,,,,,England,768,00:45:01.235,Pass,
,,,,,,,,,,,,,,,,,2.8,,,,,,,,,,,eb544e76-56ed-4743-bb87-c178a83f81f0,1642,,"[75.7, 0.1]",3869118,45,,,,,2.382737,,,,,"[52.5, 22.1]",,Low Pass,,31.972488,,,,,Kyle Walker,3205.0,,,,Throw-in,1,From Throw In,Luke Shaw,3382.0,Left Back,70,England,768,['639285fa-bddb-4fbf-ae31-9d2275fac95e'],11,,,,,,,,,,,,,,,England,768,00:45:11.454,Pass,
,,,,,,,,,,,,,,,,,1.16,,,,,,,,,,,cfafec5f-68be-4cef-81e2-3b97ec35039c,1645,,"[43.7, 26.3]",3869118,45,,,,,1.6510258,,Right Foot,,,"[42.1, 46.2]",,Ground Pass,,19.964218,,,,,Jude Bellingham,30714.0,,,,,1,From Throw In,Kyle Walker,3205.0,Right Back,70,England,768,['850b3fde-415e-40c2-9844-1ff61ba30a31'],18,,,,,,,,,,,,,,,England,768,00:45:18.442,Pass,
,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,23e8485a-f938-47ef-9102-4b0efa73941f,1648,,"[43.2, 45.3]",3869118,45,,,,,-2.819842,,Right Foot,,,"[19.8, 37.5]",,Ground Pass,,24.665766,,,,,Jordan Pickford,3468.0,,,,,1,From Throw In,Jude Bellingham,30714.0,Left Center Midfield,70,England,768,['ab5293a6-0f67-4876-9d16-13919cb15aa6'],19,,,,,,,,,,,,,,,England,768,00:45:19.802,Pass,
,,,,,,,,,,,,,,,,,2.559816,,,,,,,,,,,21b37a68-cc10-41b8-ab0b-487ff62b197b,1651,,"[23.2, 30.8]",3869118,45,,,,,0.69557124,,Left Foot,,,"[70.4, 70.2]",,High Pass,,61.48333,,,,,Jordan Brian Henderson,3532.0,,,,,1,From Throw In,Jordan Pickford,3468.0,Goalkeeper,70,England,768,['8cd1dffa-1c7f-46a3-94bd-7dac32f3178d'],32,,,,,,,,,,,,,,,England,768,00:45:32.235,Pass,
,,,,,,,,,,,,,,,,,1.546876,,,,,,,,,,,c62a9403-bcb4-4d84-aa36-5dc007e39a2a,1653,,"[70.4, 70.7]",3869118,45,,,,,-0.5743048,,Head,,,"[80.6, 64.1]",,High Pass,,12.149074,,,,,Bukayo Saka,22084.0,,,,,1,From Throw In,Jordan Brian Henderson,3532.0,Right Center Midfield,70,England,768,['20a3e659-3abb-48d9-afd6-14405dd7f575'],34,,,,,,,,,,,,,,,England,768,00:45:34.806,Pass,
,,,,,,,,,,,,,,,,,1.259567,,,,,,,,,,,b7e03836-3c1a-4064-9c07-9582f84d017d,1657,,"[76.4, 61.8]",3869118,45,,,,,2.9419088,,Left Foot,,,"[68.0, 63.5]",,Ground Pass,,8.570297,,,,,Jude Bellingham,30714.0,,,,,1,From Throw In,Bukayo Saka,22084.0,Right Wing,70,England,768,"['954522b0-d3ee-4235-a02a-e3463a2804ab', 'b59424ca-c360-4a26-9a9e-f4dc2b82b789']",37,,,,,,,,,,,,,,,England,768,00:45:37.069,Pass,True
,,,,,,,,,,,,,,,,,0.85887,,,,,,,,,,,c38bef10-6315-4e71-ad5a-0cf0a3a79643,1660,,"[68.3, 64.4]",3869118,45,,,,,0.7386238,,Right Foot,,,"[80.6, 75.6]",,Ground Pass,,16.635204,,,,,Jordan Brian Henderson,3532.0,,,,,1,From Throw In,Jude Bellingham,30714.0,Left Center Midfield,70,England,768,['09a4a32b-9302-4bd4-b14a-e6fb70ad5c6c'],38,,,,,,,,,,,,,,,England,768,00:45:38.408,Pass,
,,,,,,,,,,,,,,,,,1.305778,,,,,,,,,,,991015af-9435-4568-9640-adb21d23f187,1663,,"[81.2, 75.1]",3869118,45,,,,,-0.45066133,,Right Foot,,,"[93.6, 69.1]",,Ground Pass,,13.77534,,,,,Harry Kane,10955.0,,,,,1,From Throw In,Jordan Brian Henderson,3532.0,Right Center Midfield,70,England,768,['6d008d3f-bba3-41a3-a501-9361b1326098'],39,,,,,,,,,,,,,,,England,768,00:45:39.347,Pass,
,,,,,,,,,,,,,,,,,1.309518,,,,,,,,,,,5a73422b-4f5c-47d9-9c7b-8598028b267e,1668,,"[21.0, 4.4]",3869118,45,,,,,-0.016758207,,Left Foot,,,"[38.9, 4.1]",,Ground Pass,,17.902514,,,,,Ismaïla Sarr,2941.0,,,,Recovery,1,Regular Play,Abdou Diallo,8553.0,Left Center Back,71,Senegal,787,['8123d6b2-1086-47e1-90dc-f9406e5264df'],43,,,,,,,,,,,,,,,Senegal,787,00:45:43.868,Pass,
,,,,,,,,,,,,,,,,,1.097729,,,,,,,,,,,86e7ec2b-1d03-4447-95f3-c5331b5aa113,1673,,"[31.4, 9.5]",3869118,46,,True,,,1.2613908,,Right Foot,,,"[35.3, 21.7]",,Ground Pass,,12.808201,,,,,Nampalys Mendy,4506.0,,,,Free Kick,1,From Free Kick,Abdou Diallo,8553.0,Left Center Back,72,Senegal,787,['4abb4a3a-b9b9-482e-a23d-4cc3a7d41d3d'],12,,,,,,,,,,,,,,,Senegal,787,00:46:12.547,Pass,
,,,,,,,,,,,,,,,,,1.678776,,,,,,,,,,,1e436136-d1f7-4195-a3a2-b400151bbbb9,1675,,"[35.5, 21.7]",3869118,46,,,,,1.836306,,Right Foot,,,"[32.4, 33.1]",,Ground Pass,,11.813974,,,,,Kalidou Koulibaly,5675.0,,,,,1,From Free Kick,Nampalys Mendy,4506.0,Left Defensive Midfield,72,Senegal,787,['aaf2adff-869c-4952-beec-405e497a77e6'],14,,,,,,,,,,,,,,,Senegal,787,00:46:14.538,Pass,
,,,,,,,,,,,,,,,,,1.772446,,,,,,,,,,,f30e5565-3721-4d18-8de4-c87579e9b7ed,1678,,"[35.6, 39.4]",3869118,46,,,,,-1.555946,,Right Foot,,,"[35.9, 19.2]",,Ground Pass,,20.202229,,,,,Abdou Diallo,8553.0,,,,,1,From Free Kick,Kalidou Koulibaly,5675.0,Right Center Back,72,Senegal,787,['f3137c7d-64e6-49db-97f7-e86abb30fb8f'],19,,,,,,,,,,,,,,,Senegal,787,00:46:19.221,Pass,
