ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.185327,,,,,,,,,,,,,19d99035-24dc-4290-b874-81391795991b,149,,,"[62.2, 28.7]",3857287,3,,,,,-0.8805644,,Left Foot,,,,"[82.1, 4.6]",Ground Pass,,31.25412,,,Jin-Su Kim,40538.0,,,,,,1,From Free Kick,Young-Gwon Kim,5604.0,Left Center Back,10,South Korea,791,['7beb27b8-7182-4827-afb0-1a4f8252187c'],59,,,,,,,,,,,,,,,,South Korea,791,00:03:59.078,Pass,
,,,,,,,,,,,,,,0.896838,,,,,,,,,,,,,c6cb2259-0640-474d-841a-4f08156599ea,152,,,"[81.2, 4.8]",3857287,4,,,,,1.928246,,Right Foot,,,,"[78.1, 13.1]",Ground Pass,,8.860023,,,Heung-Min Son,3083.0,,,,,,1,From Free Kick,Jin-Su Kim,40538.0,Left Back,10,South Korea,791,['b8eff793-0cdc-4348-a5fe-d1c91bf78db4'],1,,,,,,,,,,,,,,,,South Korea,791,00:04:01.418,Pass,
,,,,,,,,,,,,,,2.873254,,,,,,,,,,,,,89d57ff2-df05-4603-9c24-f61047ad4818,155,,,"[78.6, 13.1]",3857287,4,,,,,-0.09858052,,Left Foot,,,,"[105.9, 10.4]",Ground Pass,,27.433191,Incomplete,,Jin-Su Kim,40538.0,,,,,,1,From Free Kick,Heung-Min Son,3083.0,Left Wing,10,South Korea,791,"['76eb6fcf-27a9-4dee-b9b1-cba776ee775d', '83e7c16b-e279-4729-842b-b9bba98eff77']",2,,,,,,,,,,,,,,,,South Korea,791,00:04:02.365,Pass,
,,,,,,,,,,,,,,0.202669,,,,,,,,,,,,,ecd86108-6c8c-44f9-b170-e098cabf1822,160,,,"[7.5, 78.8]",3857287,4,,,,,0.0,,Right Foot,,,,"[8.8, 78.8]",Low Pass,,1.3,Incomplete,,,,,,,,,1,From Free Kick,José Martín Cáceres Silva,5248.0,Right Back,10,South Korea,791,"['4661f6f7-4ac4-4db6-a18e-30b1442b3edd', '610e5c1d-ad6e-439e-ad3a-18c7715c0f12']",7,,,,,,,,,,,,,,,,Uruguay,783,00:04:07.711,Pass,True
,,,,,,,,,,,,,,1.502331,,,,,,,,,,,,,04f7b985-ee74-470c-8659-f8d2f1eee082,162,,,"[23.6, 80.0]",3857287,4,,,,,-0.2376123,,,,,,"[36.4, 76.9]",Low Pass,,13.170042,,,Luis Alberto Suárez Díaz,5246.0,,,,,Throw-in,1,From Throw In,José Martín Cáceres Silva,5248.0,Right Back,11,Uruguay,783,['318d5d46-04f7-44bf-a926-8bd3d54a824b'],32,,,,,,,,,,,,,,,,Uruguay,783,00:04:32.812,Pass,
,,,,,,,,,,,,,,3.39321,,,,,,,,,,,,,e126846e-940e-4e1a-a492-4fa20b937312,165,,,"[33.3, 76.9]",3857287,4,,,,,-0.967259,,Left Foot,,,,"[63.7, 32.8]",High Pass,,53.562767,Incomplete,,,,,True,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,11,Uruguay,783,['3b4b2bce-f495-435f-aff8-3d0c09b0c659'],35,,,,,,,,,,,,,,,,Uruguay,783,00:04:35.387,Pass,
,,,,,,,,,,,,,,2.785272,,,,,,,,,,,,,5c7414f6-bc1d-4dc5-a554-97bc27ce6cfc,168,,,"[50.7, 53.5]",3857287,4,,,,,-2.7672591,,Right Foot,,,,"[22.7, 42.5]",Ground Pass,,30.083218,,,Seung-Gyu Kim,37641.0,,,,,,1,Regular Play,Moon-Hwan Kim,40672.0,Right Back,12,South Korea,791,['9d910663-29e7-4c4a-b6cd-705d8d4d1fb7'],40,,,,,,,,,,,,,,,,South Korea,791,00:04:40.696,Pass,
,,,,,,,,,,,,,,0.865571,,,,,,,,,,,,,03f674d0-b6bf-4524-adcf-295f2a944141,171,,,"[24.7, 41.9]",3857287,4,,,,,-0.14461444,,Right Foot,,,,"[35.0, 40.4]",Ground Pass,,10.40865,,,Woo-Young Jung,5618.0,,,,,,1,Regular Play,Seung-Gyu Kim,37641.0,Goalkeeper,12,South Korea,791,['25a0889d-602a-40ce-aff5-f341a519b30f'],48,,,,,,,,,,,,,,,,South Korea,791,00:04:48.357,Pass,
,,,,,,,,,,,,,,1.716155,,,,,,,,,,,,,90ef6d10-c6b2-4ddb-be79-7dee9a4ee3c5,174,,,"[35.0, 39.5]",3857287,4,,,,,1.7537282,,Left Foot,,,,"[31.3, 59.5]",Ground Pass,,20.33937,,,Min Jae Kim,43565.0,,,,,,1,Regular Play,Woo-Young Jung,5618.0,Left Defensive Midfield,12,South Korea,791,['aae0ced7-fef6-49dd-91f5-07cd19bf6673'],56,,,,,,,,,,,,,,,,South Korea,791,00:04:56.205,Pass,
,,,,,,,,,,,,,,1.027142,,,,,,,,,,,,,f1d9bb75-cc82-43c6-9534-2650b127e3d7,177,,,"[33.2, 60.5]",3857287,4,,,,,-0.098168276,,Right Foot,,,,"[46.4, 59.2]",Ground Pass,,13.263861,,,In-Beom Hwang,23763.0,,,,,,1,Regular Play,Min Jae Kim,43565.0,Right Center Back,12,South Korea,791,['ed9c3f48-5a13-45d1-811d-e0c764961d2a'],58,,,,,,,,,,,,,,,,South Korea,791,00:04:58.904,Pass,
,,,,,,,,,,,,,,2.610227,,,,,,,,,,,,,2e2030f3-ea31-4650-924c-952a7cf3063a,181,,,"[43.8, 58.6]",3857287,5,,,,,-2.825575,,Left Foot,,,,"[7.1, 46.6]",Ground Pass,,38.612045,,,Seung-Gyu Kim,37641.0,,,,,,1,Regular Play,In-Beom Hwang,23763.0,Right Defensive Midfield,12,South Korea,791,"['8a8af296-fee0-4d98-a68e-4bd877f28965', 'c7bf6f0d-8cd3-4bd7-bf98-86c3ea9eec53']",0,,,,,,,,,,,,,,,,South Korea,791,00:05:00.560,Pass,True
,,,,,,,,,,,,,,2.988223,,,,,,,,,,,,,1b2ba4a0-600c-4c7b-af1c-7d0b4e71a0bd,184,,,"[7.3, 45.6]",3857287,5,,,,,-0.7065552,,Right Foot,,,,"[55.1, 4.8]",High Pass,,62.844887,,,Jin-Su Kim,40538.0,,True,,,,1,Regular Play,Seung-Gyu Kim,37641.0,Goalkeeper,12,South Korea,791,['68398c80-fb08-4ae7-94e6-8133445cf6b1'],4,,,,,,,,,,,,,,,,South Korea,791,00:05:04.825,Pass,
,,,,,,,,,,,,,,0.944887,,,,,,,,,,,,,a8959d3f-4d4c-44bf-840d-43506145ef21,186,,,"[55.1, 4.8]",3857287,5,,,,,0.10990022,,Head,,,,"[69.6, 6.4]",Low Pass,,14.588009,,,Heung-Min Son,3083.0,,,,,,1,Regular Play,Jin-Su Kim,40538.0,Left Back,12,South Korea,791,['17414de9-31fc-4c12-98ef-2b311a264a67'],7,,,,,,,,,,,,,,,,South Korea,791,00:05:07.814,Pass,
,,,,,,,,,,,,,,0.967864,,,,,,,,,,,,,101eea62-305a-43df-9dbd-ab2036906bbf,190,,,"[69.5, 3.3]",3857287,5,,,,,2.454775,,Right Foot,,,,"[64.5, 7.4]",Ground Pass,,6.4660654,,,Jin-Su Kim,40538.0,,,,,,1,Regular Play,Heung-Min Son,3083.0,Left Wing,12,South Korea,791,"['316b50f7-a477-4f61-9647-9217e56d44ee', 'dd18b4dc-82b7-421f-841e-b13f4d1ad10f']",9,,,,,,,,,,,,,,,,South Korea,791,00:05:09.510,Pass,True
,,,,,,,,,,,,,,0.728508,,,,,,,,,,,,,08dcbded-fb9e-4ff7-b3da-0ebcc7efdf2f,193,,,"[69.2, 4.2]",3857287,5,,,,,2.5930433,,Right Foot,,,,"[62.0, 8.6]",Ground Pass,,8.438009,,,Jae-Sung Lee,5623.0,,,,,,1,Regular Play,Jin-Su Kim,40538.0,Left Back,12,South Korea,791,['39b4c532-d714-43be-b4d5-cd65a8cfa51f'],11,,,,,,,,,,,,,,,,South Korea,791,00:05:11.617,Pass,
,,,,,,,,,,,,,,1.00541,,,,,,,,,,,,,887e9aea-ae01-469c-b6b0-9b8feabcce2b,196,,,"[62.0, 8.6]",3857287,5,,,,,2.8867524,,Left Foot,,,,"[50.1, 11.7]",Ground Pass,,12.297154,,,Woo-Young Jung,5618.0,,,,,,1,Regular Play,Jae-Sung Lee,5623.0,Center Attacking Midfield,12,South Korea,791,['6ebca0f6-b9ea-4a08-bff8-0c48036f37f0'],12,,,,,,,,,,,,,,,,South Korea,791,00:05:12.628,Pass,
,,,,,,,,,,,,,,2.691642,,,,,,,,,,,,,dac579cb-3605-4748-ae74-2def951d144f,199,,,"[49.7, 17.8]",3857287,5,,,,,0.7468685,,Right Foot,,,,"[95.5, 60.2]",High Pass,,62.41314,Incomplete,,Sang-Ho Na,41711.0,,True,,,,1,Regular Play,Woo-Young Jung,5618.0,Left Defensive Midfield,12,South Korea,791,"['055e4f2b-e35c-4993-9329-7821cc337ed5', '4a2bd4e0-21bf-4e48-a190-b9c634af7064']",16,,,,,,,,,,,,,,,,South Korea,791,00:05:16.416,Pass,
,,,,,,,,,,,,,,2.439236,,,,,,,,,,,,,4a2bd4e0-21bf-4e48-a190-b9c634af7064,201,,,"[24.6, 19.9]",3857287,5,,,,,-0.8488051,,Head,,,,"[36.4, 6.5]",Low Pass,,17.85497,,,Darwin Gabriel Núñez Ribeiro,32478.0,,,,,Interception,1,Regular Play,Mathías Olivera Miramontes,7104.0,Left Back,13,Uruguay,783,"['9544b5ff-1b98-411f-8013-003af5dc1bb3', 'dac579cb-3605-4748-ae74-2def951d144f']",19,,,,,,,,,,,,,,,,Uruguay,783,00:05:19.107,Pass,
,,,,,,,,,,,,,,2.016803,,,,,,,,,,,,,30a5d1fc-a55e-4ee7-97b3-28c4406a4361,207,,,"[65.4, 3.5]",3857287,5,,True,,,2.6912775,,Right Foot,,,,"[50.3, 10.8]",Ground Pass,,16.772001,,,Matías Vecino Falero,5255.0,,,,,Free Kick,1,From Free Kick,Mathías Olivera Miramontes,7104.0,Left Back,14,Uruguay,783,['f06eb1eb-2e2c-4842-a1ca-126bdb7b42c5'],37,,,,,,,,,,,,,,,,Uruguay,783,00:05:37.359,Pass,
,,,,,,,,,,,,,,2.226477,,,,,,,,,,,,,5843b0ac-0fcd-453a-95f1-159b81b0c30e,209,,,"[52.5, 11.1]",3857287,5,,,,,2.013311,,Right Foot,,,,"[38.0, 41.7]",Ground Pass,,33.86163,,,Diego Roberto Godín Leal,5249.0,,,,,,1,From Free Kick,Matías Vecino Falero,5255.0,Left Center Midfield,14,Uruguay,783,['dbd8f842-2d15-4644-804d-0d632177304e'],40,,,,,,,,,,,,,,,,Uruguay,783,00:05:40.007,Pass,
,,,,,,,,,,,,,,1.620311,,,,,,,,,,,,,6af95dcb-8692-4538-80f2-6c0565048a07,212,,,"[39.9, 40.7]",3857287,5,,,,,-1.3891475,,Right Foot,,,,"[42.6, 26.0]",Ground Pass,,14.945903,,,José María Giménez de Vargas,5259.0,,,,,,1,From Free Kick,Diego Roberto Godín Leal,5249.0,Right Center Back,14,Uruguay,783,['8f92dff3-020a-4377-8b3b-0db77f3d816a'],43,,,,,,,,,,,,,,,,Uruguay,783,00:05:43.375,Pass,
,,,,,,,,,,,,,,1.099818,,,,,,,,,,,,,e059d940-4fa0-415f-ba3d-3a4d1366d683,215,,,"[55.9, 15.9]",3857287,5,,,,,-0.5312734,,Right Foot,,,,"[75.3, 4.5]",Ground Pass,,22.501556,,,Mathías Olivera Miramontes,7104.0,,,,,,1,From Free Kick,José María Giménez de Vargas,5259.0,Left Center Back,14,Uruguay,783,['127514e0-0f36-4140-b816-44a7dd50b0b0'],47,,,,,,,,,,,,,,,,Uruguay,783,00:05:47.633,Pass,
,,,,,,,,,,,,,,0.709799,,,,,,,,,,,,,4f3abba5-f067-426f-ab4d-c478d4a2dac2,220,,,"[30.0, 75.6]",3857287,5,,,,,-0.7992862,,Right Foot,,,,"[37.1, 68.3]",Ground Pass,,10.18332,,,In-Beom Hwang,23763.0,,,,,Recovery,1,From Free Kick,Moon-Hwan Kim,40672.0,Right Back,14,Uruguay,783,['10e5e90e-1cff-43b0-ac9d-43015d49a7c0'],52,,,,,,,,,,,,,,,,South Korea,791,00:05:52.323,Pass,
,,,,,,,,,,,,,,1.137305,,,,,,,,,,,,,ee1b9258-9c21-4248-bc6b-f58496d6937c,224,,,"[38.1, 68.3]",3857287,5,,,,,-0.34464732,,Right Foot,,,,"[53.7, 62.7]",Ground Pass,,16.57468,Incomplete,,Ui-Jo Hwang,29966.0,,,,,,1,From Free Kick,In-Beom Hwang,23763.0,Right Defensive Midfield,14,Uruguay,783,"['53fb02dc-d9e5-4db8-9cd6-d76590342fbc', 'b178da30-c73c-451f-beef-f6bd7af19340', 'dbb82c18-b4bd-4779-b39c-0529c92601bd']",53,,,,,,,,,,,,,,,,South Korea,791,00:05:53.842,Pass,True
,,,,,,,,,,,,,,1.555603,,,,,,,,,,,,,cd4ea37e-c445-450a-8cf2-4b5dc0d24d0a,229,,,"[75.5, 24.0]",3857287,5,,,,,0.13390884,,Right Foot,,,,"[94.8, 26.6]",Ground Pass,,19.474342,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Free Kick,José María Giménez de Vargas,5259.0,Left Center Back,14,Uruguay,783,"['8b34f47e-e839-44e6-9744-02cb379445b4', '99f561f1-e73a-4fa1-9a3f-deb11c2b1672', 'c7f916ea-10f5-4356-b97e-8fa57a4e0e90']",56,,,,,,,,,,,,,,,,Uruguay,783,00:05:56.160,Pass,True
,,,,,,,,,,,,,,3.210591,,,,,,,,,,,,,da149c7d-fdaf-4bf3-a1fd-a4b1e3386812,233,,,"[25.8, 58.4]",3857287,5,,,,,-0.10505991,,Right Foot,,,,"[82.7, 52.4]",High Pass,,57.21547,Incomplete,,Ui-Jo Hwang,29966.0,,,,,,1,Regular Play,Min Jae Kim,43565.0,Right Center Back,15,South Korea,791,"['3564e8ce-eb1d-41ef-8c60-933821915c2b', 'bc73711e-963b-481e-af84-e91db75a3b8b']",59,,,,,,,,,,,,,,,,South Korea,791,00:05:59.309,Pass,
,,,,,,,,,,,,,,1.167312,,,,,,,,,,,,,8d5e79a9-1dac-4bb7-920f-53d298d97324,237,,,"[63.2, 60.2]",3857287,6,,,,,0.05675716,,Head,,,,"[72.0, 60.7]",High Pass,,8.814193,,,Jae-Sung Lee,5623.0,,,,,Recovery,1,Regular Play,In-Beom Hwang,23763.0,Right Defensive Midfield,15,South Korea,791,['01c1f0be-c7a7-49b4-875d-bafe739ccffe'],5,,,,,,,,,,,,,,,,South Korea,791,00:06:05.719,Pass,
,,,,,,,,,,,,,,0.137774,,,,,,,,,,,,,9918f59d-4b4a-477e-b91a-0d62f80b3905,245,,,"[34.3, 15.6]",3857287,6,,,,,0.43662715,,Left Foot,,,,"[35.8, 16.3]",Ground Pass,,1.6552945,Incomplete,,Matías Vecino Falero,5255.0,,,,,Recovery,1,Regular Play,Mathías Olivera Miramontes,7104.0,Left Back,15,South Korea,791,"['a0d38d26-fea0-422a-81f3-466e8bbffc7f', 'b7648efc-8b6d-460f-8118-f13fe3d5a977']",12,,,,,,,,,,,,,,,,Uruguay,783,00:06:12.024,Pass,
,,,,,,,,,,,,,,1.803341,,,,,,,,,,,,,3a9f5ff3-b5b4-46fc-b105-a53fda9cbc32,251,,,"[19.2, 11.8]",3857287,6,,,,,2.2113094,,Right Foot,,,,"[7.2, 27.9]",Ground Pass,,20.08009,,,Sergio Rochet Álvarez,36710.0,,,,,,1,Regular Play,Darwin Gabriel Núñez Ribeiro,32478.0,Left Wing,16,Uruguay,783,"['239bbb16-346e-4f33-b8d8-131706339a11', '636cd1c7-6963-437b-9e6c-58f316198c94']",14,,,,,,,,,,,,,,,,Uruguay,783,00:06:14.754,Pass,True
,,,,,,,,,,,,,,2.575196,,,,,,,,,,,,,24d9a023-bbe6-4ffb-ba34-2350182b0598,254,,,"[7.5, 30.0]",3857287,6,,,,,0.116261646,,Right Foot,,,,"[34.9, 33.2]",High Pass,,27.58623,Incomplete,,,,,,,,,1,Regular Play,Sergio Rochet Álvarez,36710.0,Goalkeeper,16,Uruguay,783,['67fc1fb4-7617-4461-9222-573177c9b26a'],16,,,,,,,,,,,,,,,,Uruguay,783,00:06:16.597,Pass,
,,,,,,,,,,,,,,3.166267,,,,,,,,,,,,,67fc1fb4-7617-4461-9222-573177c9b26a,255,,,"[85.2, 46.9]",3857287,6,,,,True,-1.3288758,,,,,,"[90.9, 23.8]",High Pass,,23.792856,Incomplete,,,,,,,,Recovery,1,Regular Play,Woo-Young Jung,5618.0,Left Defensive Midfield,16,Uruguay,783,"['03daecc5-62f3-4ec1-b676-404869defc13', '2483a13b-c742-45b3-9796-0cd66ee00fef', '24d9a023-bbe6-4ffb-ba34-2350182b0598']",19,,,,,,,,,,,,,,,,South Korea,791,00:06:19.172,Pass,True
,,,,,,,,,,,,,,1.1959,,,,,,,,,,,,,aac87d81-554b-4e1a-b38c-6d8d0026f238,260,,,"[28.5, 59.9]",3857287,6,,,,,0.13522413,,Right Foot,,,,"[57.9, 63.9]",High Pass,,29.67086,Incomplete,,Facundo Pellistri Rebollo,36288.0,,,,,,1,Regular Play,José Martín Cáceres Silva,5248.0,Right Back,16,Uruguay,783,"['748824a3-eafb-4953-b626-27691d06ee0c', 'b998d138-d6b4-4ae5-9b8e-38ff8f3441b2']",22,,,,,,,,,,,,,,,,Uruguay,783,00:06:22.768,Pass,
,,,,,,,,,,,,,,3.9,,,,,,,,,,,,,b998d138-d6b4-4ae5-9b8e-38ff8f3441b2,262,,,"[62.2, 16.2]",3857287,6,,,,,2.6768436,,Head,,,,"[25.9, 34.4]",Low Pass,,40.607018,,,Seung-Gyu Kim,37641.0,,,,,Recovery,1,Regular Play,Young-Gwon Kim,5604.0,Left Center Back,17,South Korea,791,"['aac87d81-554b-4e1a-b38c-6d8d0026f238', 'b479c3fc-0c5c-4d6c-b5ac-691789076796']",23,,,,,,,,,,,,,,,,South Korea,791,00:06:23.963,Pass,
,,,,,,,,,,,,,,1.276895,,,,,,,,,,,,,f05e4b08-7efc-450d-be15-6ea60b12271e,265,,,"[25.3, 34.4]",3857287,6,,,,,0.8320932,,Right Foot,,,,"[35.5, 45.6]",Ground Pass,,15.148598,,,Min Jae Kim,43565.0,,,,,,1,Regular Play,Seung-Gyu Kim,37641.0,Goalkeeper,17,South Korea,791,['6ff58252-1350-47dc-925e-3ff4420161b1'],27,,,,,,,,,,,,,,,,South Korea,791,00:06:27.900,Pass,
,,,,,,,,,,,,,,1.865976,,,,,,,,,,,,,5339e72b-523b-47a9-a62b-8e76c27faa58,268,,,"[41.5, 52.4]",3857287,6,,,,,-1.5314907,,Right Foot,,,,"[42.9, 16.8]",Ground Pass,,35.627518,,,Young-Gwon Kim,5604.0,,,,,,1,Regular Play,Min Jae Kim,43565.0,Right Center Back,17,South Korea,791,['69d2e046-d4dc-4379-9b4e-99a72f6e5e66'],33,,,,,,,,,,,,,,,,South Korea,791,00:06:33.722,Pass,
,,,,,,,,,,,,,,5.442078,,,,,,,,,,,,,797f89fa-3c80-426e-aeb4-5bb9a6a4ee40,271,,,"[50.1, 18.1]",3857287,6,,,,,0.7085048,,Left Foot,,,,"[117.9, 76.2]",High Pass,,89.288574,,,Sang-Ho Na,41711.0,,True,,,,1,Regular Play,Young-Gwon Kim,5604.0,Left Center Back,17,South Korea,791,['dbd0410e-96b5-4188-9bb6-145302518578'],37,,,,,,,,,,,,,,,,South Korea,791,00:06:37.727,Pass,
,,,,,,,,,,,,,,1.002733,,,,,,,,,,,,,df4e60b0-9c9b-4b74-9d29-79f0c00abf5c,279,,,"[120.0, 80.0]",3857287,7,,,,,-1.7747122,,Right Foot,,,,"[113.3, 47.6]",High Pass,,33.085495,Incomplete,True,,,,,Outswinging,,Corner,1,From Corner,Heung-Min Son,3083.0,Left Wing,18,South Korea,791,['b9627a31-b6b8-4cb9-bd4e-9def102ed684'],49,,,,,,,,,,,,,,,,South Korea,791,00:07:49.192,Pass,
,,,,,,,,,,,,,,0.079029,,,,,,,,,,,,,7287101a-24a9-403b-a818-7b962f49a281,283,,,"[93.4, 13.4]",3857287,7,,,,,1.4352686,,Left Foot,,,,"[93.7, 15.6]",Low Pass,,2.2203603,Incomplete,,,,,,,,,1,From Corner,Woo-Young Jung,5618.0,Left Defensive Midfield,18,South Korea,791,['c08b9deb-7a45-49e0-bba5-3f6e2e4f7ba7'],55,,,,,,,,,,,,,,,,South Korea,791,00:07:55.790,Pass,
,,,,,,,,,,,,,,0.860977,,,,,,,,,,,,,ea6e32d2-e657-42ba-8685-edc9082a6b5d,285,,,"[100.3, 0.1]",3857287,8,,,,,1.7640078,,,,,,"[98.5, 9.3]",Low Pass,,9.3744335,,,Jae-Sung Lee,5623.0,,,,,Throw-in,1,From Throw In,Jin-Su Kim,40538.0,Left Back,19,South Korea,791,['f0489d52-27da-47a2-9f00-975ffeb1ac24'],25,,,,,,,,,,,,,,,,South Korea,791,00:08:25.117,Pass,
,,,,,,,,,,,,,,0.961245,,,,,,,,,,,,,e803a9ac-51f1-4ff5-a1ae-01a944b52f13,289,,,"[100.3, 8.7]",3857287,8,,,,,-1.2087089,,Left Foot,,,,"[102.8, 2.1]",Low Pass,,7.05762,,,Jin-Su Kim,40538.0,,,,,,1,From Throw In,Jae-Sung Lee,5623.0,Center Attacking Midfield,19,South Korea,791,"['3e84aebc-65f1-471c-9500-6fd3d82498c7', 'df71ff40-2d0e-4133-8852-130229535705']",26,,,,,,,,,,,,,,,,South Korea,791,00:08:26.244,Pass,True
,,,,,,,,,,,,,,1.155777,,,,,,,,,,,,,08f4d3e8-1af2-4934-a0ac-b90fd7ff80fd,292,,,"[103.4, 3.2]",3857287,8,,,,,3.1180675,,Left Foot,,,,"[86.4, 3.6]",Ground Pass,,17.004705,,,Woo-Young Jung,5618.0,,,,,,1,From Throw In,Jin-Su Kim,40538.0,Left Back,19,South Korea,791,['87452554-e2a2-43f1-9092-a3b216ef2cf1'],27,,,,,,,,,,,,,,,,South Korea,791,00:08:27.592,Pass,
,,,,,,,,,,,,,,1.048801,,,,,,,,,,,,,81ef95f4-b843-44ec-8160-401d5f376208,295,,,"[85.8, 4.8]",3857287,8,,,,,1.5707964,,Right Foot,,,,"[85.8, 14.9]",Ground Pass,,10.1,,,In-Beom Hwang,23763.0,,,,,,1,From Throw In,Woo-Young Jung,5618.0,Left Defensive Midfield,19,South Korea,791,['37572a01-73b6-4c97-9086-9ae8bf2773bc'],29,,,,,,,,,,,,,,,,South Korea,791,00:08:29.508,Pass,
,,,,,,,,,,,,,,2.763761,,,,,,,,,,,,,61ad2504-5726-401b-87ed-8cc18437d640,299,,,"[85.3, 16.2]",3857287,8,,,,,1.4974587,,Right Foot,,,,"[88.9, 65.2]",Low Pass,,49.13207,,,Moon-Hwan Kim,40672.0,,True,,,,1,From Throw In,In-Beom Hwang,23763.0,Right Defensive Midfield,19,South Korea,791,"['8dd9611f-8816-4abb-b5cb-c3bc8a48f82b', '91a3a330-26b2-45ba-ac82-13eb9f7805bd']",31,,,,,,,,,,,,,,,,South Korea,791,00:08:31.948,Pass,True
,,,,,,,,,,,,,,1.025101,,,,,,,,,,,,,5c187818-d011-404a-96e5-44018286e6a7,302,,,"[96.3, 73.6]",3857287,8,,,,,-1.1341692,,Right Foot,True,,,"[108.9, 46.6]",High Pass,,29.795301,Incomplete,,,,,,,,,1,From Throw In,Moon-Hwan Kim,40672.0,Right Back,19,South Korea,791,['7046bc21-5d32-4c03-98c8-80eae105c77b'],36,,,,,,,,,,,,,,,,South Korea,791,00:08:36.954,Pass,
,,,,,,,,,,,,,,2.350592,,,,,,,,,,,,,0c1d07b3-5537-4d9d-b5c4-d44f11a9f56e,310,,,"[48.1, 38.5]",3857287,8,,,,,-0.80586773,,Right Foot,,,,"[79.2, 6.1]",High Pass,,44.91069,,,Darwin Gabriel Núñez Ribeiro,32478.0,,,,,,1,Regular Play,Matías Vecino Falero,5255.0,Left Center Midfield,20,Uruguay,783,['f3ab702c-796b-4cca-9a8e-b59368d74824'],45,,,,,,,,,,,,,,,,Uruguay,783,00:08:45.400,Pass,
,,,,,,,,,,,,,,0.940868,,,,,,,,,,,,,0a43d005-073f-47da-8a9b-4c3a53afd7b9,317,,,"[110.9, 0.1]",3857287,9,,,,,1.0420235,,,,,,"[116.1, 9.0]",Low Pass,,10.307764,,,Matías Vecino Falero,5255.0,,,,,Throw-in,1,From Throw In,Mathías Olivera Miramontes,7104.0,Left Back,21,Uruguay,783,['c9d12760-c8c7-4d52-bb0c-d4c97dd8f522'],16,,,,,,,,,,,,,,,,Uruguay,783,00:09:16.009,Pass,
,,,,,,,,,,,,,,1.229989,,,,,,,,,,,,,4aff6456-ecb4-4b1e-8b90-6aeb39000f6f,319,,,"[116.1, 8.0]",3857287,9,,,,,-2.6135182,,Right Foot,,,,"[106.5, 2.4]",Ground Pass,,11.1139555,,,Mathías Olivera Miramontes,7104.0,,,,,,1,From Throw In,Matías Vecino Falero,5255.0,Left Center Midfield,21,Uruguay,783,['f33531ae-296a-48b0-bf78-3726032b802f'],16,,,,,,,,,,,,,,,,Uruguay,783,00:09:16.950,Pass,
,,,,,,,,,,,,,,0.791251,,,,,,,,,,,,,f84a45f2-545a-478c-8393-0ba961030572,322,,,"[105.5, 5.5]",3857287,9,,,,,1.989939,,Left Foot,,,,"[101.0, 15.6]",Ground Pass,,11.057124,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Throw In,Mathías Olivera Miramontes,7104.0,Left Back,21,Uruguay,783,['e3a8fcbe-99f4-4c7e-84e1-b7ee50433dfb'],19,,,,,,,,,,,,,,,,Uruguay,783,00:09:19.420,Pass,
,,,,,,,,,,,,,,0.721822,,,,,,,,,,,,,65493786-a348-4890-bd8d-2a93a314a7a0,324,,,"[99.5, 16.3]",3857287,9,,,,,0.16292647,,Right Foot,,,,"[106.8, 17.5]",Low Pass,,7.3979726,,,Matías Vecino Falero,5255.0,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,21,Uruguay,783,['c30f0579-45bf-4b19-b684-72a508a61d34'],20,,,,,,,,,,,,,,,,Uruguay,783,00:09:20.212,Pass,
