50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,13af42ea-7479-470f-afdb-9ff1d81551bb,3592,,,"[74.3, 71.5]",3857292,94,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lukas Klostermann,8507.0,Right Center Back,184,Germany,770,['6cfe0f49-3786-49c1-9938-b0e7fe74aa64'],30,,,,,,,,,,,,,,,,,,Germany,770,00:49:30.887,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,41517218-cb4e-4064-a8ff-bf89337ce24d,3595,,,"[56.1, 47.1]",3857292,94,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matthias Ginter,8808.0,Center Back,184,Germany,770,['117db8e4-498a-4ee0-979b-7bf49326c29d'],33,,,,,,,,,,,,,,,,,,Germany,770,00:49:33.582,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,581b87cc-6a74-46ca-9e42-2a1e63b5e0de,3598,,,"[68.9, 22.4]",3857292,94,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Rüdiger,3167.0,Left Center Back,184,Germany,770,['78882ca1-113f-4ccf-995c-b86c2526e699'],36,,,,,,,,,,,,,,,,,,Germany,770,00:49:36.057,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc3ea4f0-4834-4346-b28c-5de848aadcce,3601,,,"[78.9, 34.1]",3857292,94,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joshua Kimmich,5579.0,Center Defensive Midfield,184,Germany,770,['68a10d17-6cef-4c92-aae3-d6b1cd0cb81c'],40,,,,,,,,,,,,,,,,,,Germany,770,00:49:40.095,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,115614d9-4bfe-4aa9-8cfb-b3ef6e6afe98,3603,,,"[89.3, 24.3]",3857292,94,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leroy Sané,3053.0,Left Wing Back,184,Germany,770,['b1d79cae-0502-425a-98eb-fd1087c9a296'],41,,,,,,,,,,,,,,,,,,Germany,770,00:49:41.297,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,13d09be1-8a54-429f-a002-9c2a1bce9cdd,3606,,,"[102.3, 5.0]",3857292,94,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jamal Musiala,39565.0,Left Center Midfield,184,Germany,770,['7843ed7f-2d6a-4d7b-9462-1fb0dac39e3e'],44,,,,,,,,,,,,,,,,,,Germany,770,00:49:44.620,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ae761c4-5c01-4305-9a4e-79c0886386dc,3613,,,"[101.7, 23.7]",3857292,94,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leroy Sané,3053.0,Left Wing Back,184,Germany,770,['e710c8b5-5cdc-4b45-adb5-1d564ae6832a'],47,,,,,,,,,,,,,,,,,,Germany,770,00:49:47.125,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,028b1070-cb6f-425d-bc12-8411a60367cd,3617,,,"[110.1, 23.5]",3857292,94,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jamal Musiala,39565.0,Left Center Midfield,184,Germany,770,"['4c20eef5-faf5-4345-918e-8499a19d60f5', '8ed331c7-7ff0-43c7-acd7-94c754ebd34b']",48,,,,,,,,,,,,,,,,,,Germany,770,00:49:48.570,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,820df020-97a3-4722-8887-ea01e6d0a015,3619,,,"[106.6, 29.2]",3857292,94,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Götze,8227.0,Right Center Midfield,184,Germany,770,['063b4bf5-ae81-4005-b868-226d351363b4'],49,,,,,,,,,,,,,,,,,,Germany,770,00:49:49.534,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,525f2efe-5cb1-44e8-b4d2-b6bb2642c1cb,3628,,,"[100.6, 47.6]",3857292,94,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Serge Gnabry,8400.0,Right Wing Back,184,Germany,770,['cb3aaa15-0150-423e-812c-be9698da3698'],56,,,,,,,,,,,,,,,,,,Germany,770,00:49:56.280,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,68891771-f161-4d81-9d71-d8cb19475d27,3632,,,"[102.5, 42.2]",3857292,94,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Niclas Füllkrug,8546.0,Right Center Forward,184,Germany,770,['f614e899-7623-4ced-9886-62bd1b981c6e'],58,,,,,,,,,,,,,,,,,,Germany,770,00:49:58.236,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,065d5bf6-4f66-4776-8676-91ccc0c38fe4,3646,,,"[76.5, 36.2]",3857292,95,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joshua Kimmich,5579.0,Center Defensive Midfield,184,Germany,770,['d383bb22-2ae2-4fa1-96d3-1978f9f9bf0b'],7,,,,,,,,,,,,,,,,,,Germany,770,00:50:07.849,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,098a182b-92d9-4ca5-abc0-aae735d40151,3649,,,"[109.1, 56.6]",3857292,95,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kai Havertz,8966.0,Left Center Forward,184,Germany,770,['e0f73ea0-7ade-486c-8a81-81673ea26102'],11,,,,,,,,,,,,,,,,,,Germany,770,00:50:11.045,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,62bf99a4-fc13-4cbb-848e-fff75efa696f,3652,,,"[117.9, 32.7]",3857292,95,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Niclas Füllkrug,8546.0,Right Center Forward,184,Germany,770,['b42d9952-b42b-4aac-a7aa-86b7355e7aae'],14,,,,,,,,,,,,,,,,,,Germany,770,00:50:14.226,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d1cfcf3-ae0e-4d54-b05b-b128bcbbec87,3656,,,"[68.8, 21.1]",3857292,95,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Joel Nathaniel Campbell Samuels,5581.0,Center Forward,185,Costa Rica,795,['1e703556-31fe-4b09-8ad6-094564de07dd'],45,,,,,,,,,,,,,,,,,,Costa Rica,795,00:50:45.285,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,20102e98-6221-40de-852d-4a90f71ae536,3659,,,"[52.3, 27.6]",3857292,95,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Óscar Esau Duarte Gaitán,5598.0,Center Back,185,Costa Rica,795,['d7e832fb-a747-4746-b956-b9f977d28efc'],47,,,,,,,,,,,,,,,,,,Costa Rica,795,00:50:47.611,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,aff80a7f-0a6d-41b6-8e9a-d433101be773,3662,,,"[94.1, 30.3]",3857292,95,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jewison Bennette,132728.0,Right Wing,185,Costa Rica,795,['145d7e46-bdc6-49cc-8066-e707c85a67be'],52,,,,,,,,,,,,,,,,,,Costa Rica,795,00:50:52.024,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6dc34c5-82c6-43fa-af8a-cb60b3c257b4,3667,,,"[59.9, 4.5]",3857292,95,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ronald Alberto Matarrita Ulate,15477.0,Left Wing Back,185,Costa Rica,795,['cc2f23fa-b679-4f77-8a91-94ce8ad346fe'],58,,,,,,,,,,,,,,,,,,Costa Rica,795,00:50:58.517,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,c90e317f-20d5-4df4-a1e7-31b10c2138e0,3669,,,"[58.3, 20.0]",3857292,95,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Roan Roberto Wilson Gordon,135271.0,Left Defensive Midfield,185,Costa Rica,795,['160483ba-b8a4-48f2-9d58-5826a12f8d45'],59,,,,,,,,,,,,,,,,,,Costa Rica,795,00:50:59.572,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,171cc03b-5f44-48be-ae1f-a7f1fddba0e0,3673,,,"[99.8, 25.4]",3857292,96,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jamal Musiala,39565.0,Left Center Midfield,185,Costa Rica,795,"['8cb76ca3-4268-4375-8a4b-63b1d6565f2c', 'db9da577-4f55-44d2-b059-61764c594bca']",4,,,,,,,,,,,,,,,,,,Germany,770,00:51:04.984,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,69ca6491-43a8-44c2-9f74-7137f07c83d8,3682,,,"[32.5, 29.0]",3857292,96,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anthony Daniel Contreras Enríquez,132296.0,Left Wing,187,Costa Rica,795,['03147b9c-cab0-427e-952a-0385f12384b0'],47,,,,,,,,,,,,,,,,,,Costa Rica,795,00:51:47.992,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,276936db-3074-42be-bd63-ccc997f34d24,3684,,,"[27.6, 25.4]",3857292,96,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronald Alberto Matarrita Ulate,15477.0,Left Wing Back,187,Costa Rica,795,['20472fdd-1270-41fa-9fd0-10938db7a210'],49,,,,,,,,,,,,,,,,,,Costa Rica,795,00:51:49.060,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e80e3e5f-9b71-4e96-88d8-13c8fbdbbe92,3688,,,"[59.3, 32.2]",3857292,96,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joel Nathaniel Campbell Samuels,5581.0,Center Forward,187,Costa Rica,795,['5cfd1614-e0e8-439a-877d-b4da220bcc99'],51,,,,,,,,,,,,,,,,,,Costa Rica,795,00:51:51.616,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d32d64c0-817a-4fc2-9767-a624e9958ab9,3691,,,"[71.0, 11.0]",3857292,96,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anthony Daniel Contreras Enríquez,132296.0,Left Wing,187,Costa Rica,795,"['832916f3-f674-4cee-8722-da55ed4c11a5', 'ee114f3e-556b-416e-a2a3-35d071ea52d2']",54,,,,,,,,,,,,,,,,,,Costa Rica,795,00:51:54.897,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d02bd115-74fa-4abc-b37d-e323818b0ce7,3697,,,"[66.4, 22.4]",3857292,97,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roan Roberto Wilson Gordon,135271.0,Left Defensive Midfield,188,Costa Rica,795,"['bdb2fedf-ce64-439c-a15f-3aefcf2f9a87', 'd6616e0c-4c2c-49dc-89ec-b531be50af7d']",4,,,,,,,,,,,,,,,,,,Costa Rica,795,00:52:04.377,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4b685b7-9904-431a-9142-2e2a6df94317,3700,,,"[54.2, 42.5]",3857292,97,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Óscar Esau Duarte Gaitán,5598.0,Center Back,188,Costa Rica,795,['020ef2fb-071a-41a8-a9cd-ae32bb5f11dd'],6,,,,,,,,,,,,,,,,,,Costa Rica,795,00:52:06.425,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a58f26e5-c291-4d00-b22d-fc2662573a7a,3703,,,"[61.8, 68.8]",3857292,97,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Youstin Delfin Salas Gómez,132756.0,Right Wing Back,188,Costa Rica,795,['4e1633d6-53e9-4ff5-8432-d1f1cf4df505'],8,,,,,,,,,,,,,,,,,,Costa Rica,795,00:52:08.465,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b9f84b4-fefa-4b8f-99a1-109dbb23a525,3706,,,"[84.0, 74.3]",3857292,97,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jewison Bennette,132728.0,Right Wing,188,Costa Rica,795,['ea8322e4-556f-4d71-9b4d-681904b19b7f'],10,,,,,,,,,,,,,,,,,,Costa Rica,795,00:52:10.892,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,53e9be09-4cc5-46c5-8c0d-76e3a7f0d69e,3709,,,"[88.7, 59.9]",3857292,97,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Celso Borges Mora,5582.0,Right Defensive Midfield,188,Costa Rica,795,['91a37a44-012d-4a52-98c5-02754416b465'],15,,,,,,,,,,,,,,,,,,Costa Rica,795,00:52:15.613,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,71d1e63c-81c8-4fc2-9e99-801fc928cac6,3712,,,"[96.8, 11.9]",3857292,97,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ronald Alberto Matarrita Ulate,15477.0,Left Wing Back,188,Costa Rica,795,['7becd194-fc80-4f3a-9541-ee6005bf8ced'],20,,,,,,,,,,,,,,,,,,Costa Rica,795,00:52:20.775,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8b5cbf0-2070-4ea4-a900-96639e7079dd,3718,,,"[52.3, 12.3]",3857292,97,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jamal Musiala,39565.0,Left Center Midfield,189,Germany,770,['f35bd87b-0923-4441-8a10-93cc07dd2d76'],29,,,,,,,,,,,,,,,,,,Germany,770,00:52:29.814,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,c143b97b-5030-4a8c-9856-9c9e77463420,3722,,,"[94.9, 40.3]",3857292,97,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Serge Gnabry,8400.0,Right Wing Back,189,Germany,770,['3c4ab41f-6db6-4560-bd06-d64ab88245fb'],36,,,,,,,,,,,,,,,,,,Germany,770,00:52:36.974,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b36168f7-e2b8-4f90-a9b3-413f963ef09e,3725,,,"[36.0, 57.4]",3857292,97,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Celso Borges Mora,5582.0,Right Defensive Midfield,190,Costa Rica,795,['8179426e-406b-461b-951b-6543f230e5ab'],40,,,,,,,,,,,,,,,,,,Costa Rica,795,00:52:40.161,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ac61fbc-c50f-4ee1-8c81-78440bd86eeb,3728,,,"[51.2, 37.9]",3857292,97,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joel Nathaniel Campbell Samuels,5581.0,Center Forward,190,Costa Rica,795,['7d8e93d3-8adf-4ec3-b34d-9bb8fa066cc9'],45,,,,,,,,,,,,,,,,,,Costa Rica,795,00:52:45.026,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb0307cf-a4c6-442f-86a8-62e8c337a68c,3731,,,"[47.9, 48.5]",3857292,97,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roan Roberto Wilson Gordon,135271.0,Left Defensive Midfield,190,Costa Rica,795,['10f5cf58-7232-496b-987c-71d287d494c7'],46,,,,,,,,,,,,,,,,,,Costa Rica,795,00:52:46.474,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d280f6c-dc1c-4bdc-996e-2d60f794eac5,3734,,,"[50.7, 59.6]",3857292,97,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Celso Borges Mora,5582.0,Right Defensive Midfield,190,Costa Rica,795,['9ba9b12c-0993-47be-9798-d4f01b76b285'],48,,,,,,,,,,,,,,,,,,Costa Rica,795,00:52:48.548,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,00b65bcf-5797-4189-950f-701ec5b46e2b,3737,,,"[75.4, 71.8]",3857292,97,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jewison Bennette,132728.0,Right Wing,190,Costa Rica,795,['fff399fa-3457-40d3-9473-bf4b93ae24cf'],52,,,,,,,,,,,,,,,,,,Costa Rica,795,00:52:52.164,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5de7c556-b1c2-4cb4-b2b8-290c25ed294b,3740,,,"[77.5, 66.1]",3857292,98,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Celso Borges Mora,5582.0,Right Defensive Midfield,190,Costa Rica,795,['312e61b2-1662-478b-a911-ceac9e6f0e51'],0,,,,,,,,,,,,,,,,,,Costa Rica,795,00:53:00.079,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,092180da-1dbc-4b1a-93d3-25bf5738e6dd,3743,,,"[82.4, 42.5]",3857292,98,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joel Nathaniel Campbell Samuels,5581.0,Center Forward,190,Costa Rica,795,['7dec0c86-50bd-430c-b640-550fbeb6e8ae'],2,,,,,,,,,,,,,,,,,,Costa Rica,795,00:53:02.032,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b93e3fee-79bc-449a-800e-d6904a2058a3,3746,,,"[95.4, 24.1]",3857292,98,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anthony Daniel Contreras Enríquez,132296.0,Left Wing,190,Costa Rica,795,['eff180d1-c037-4a4a-bce3-a72913866e73'],4,,,,,,,,,,,,,,,,,,Costa Rica,795,00:53:04.179,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6fe393a8-0efa-46f9-8767-f7efbddf90bb,3750,,,"[5.7, 42.5]",3857292,98,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Neuer,5570.0,Goalkeeper,191,Germany,770,['1377f2ca-608c-4ef0-8432-a0ecddf56d5f'],7,,,,,,,,,,,,,,,,,,Germany,770,00:53:07.005,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,41403cc6-a992-4451-bd82-65bdb04f91b5,3753,,,"[42.6, 16.1]",3857292,98,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kai Havertz,8966.0,Left Center Forward,191,Germany,770,['fc857f78-d363-4628-9338-46ac96e4abc0'],9,,,,,,,,,,,,,,,,,,Germany,770,00:53:09.749,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,61e16c4f-9e50-4792-89aa-3a95d5731725,3755,,,"[33.9, 15.3]",3857292,98,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Götze,8227.0,Right Center Midfield,191,Germany,770,['72384fa6-def9-478a-996f-ff6ff607cee2'],11,,,,,,,,,,,,,,,,,,Germany,770,00:53:11.131,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,16fd9344-8fd4-425b-b719-a1c8ba5ead87,3758,,,"[45.0, 8.8]",3857292,98,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Niclas Füllkrug,8546.0,Right Center Forward,191,Germany,770,['fbcf76e4-f23a-4c58-ac20-a0e738ac2f29'],12,,,,,,,,,,,,,,,,,,Germany,770,00:53:12.758,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,9c922f5e-6808-4724-b01f-abfae05d418f,3761,,,"[75.4, 36.8]",3857292,98,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Rüdiger,3167.0,Left Center Back,191,Germany,770,['69086baa-4483-49d3-b4ae-971c788b38eb'],18,,,,,,,,,,,,,,,,,,Germany,770,00:53:18.740,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,918125fd-66d6-42e6-b386-4e9f36fa4ff9,3765,,,"[79.5, 61.7]",3857292,98,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kai Havertz,8966.0,Left Center Forward,191,Germany,770,['9f763632-4dda-4a9b-a7a7-f20aa430557a'],21,,,,,,,,,,,,,,,,,,Germany,770,00:53:21.984,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d224e3f3-48c9-458c-8d28-138150041084,3768,,,"[92.8, 44.9]",3857292,98,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Götze,8227.0,Right Center Midfield,191,Germany,770,['981d86e8-9a17-4632-b70f-70ba48344dc0'],24,,,,,,,,,,,,,,,,,,Germany,770,00:53:24.235,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,402d7ebe-8d68-410d-a88c-f2158a62d87d,3774,,,"[25.7, 31.9]",3857292,98,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Pablo Vargas Campos,27163.0,Left Center Back,192,Costa Rica,795,"['6c40cd23-ddbf-4bf6-8a40-ca6c6076b9ce', '71ec9dfd-ca52-4437-9f95-8ef5bfc49fe8']",27,,,,,,,,,,,,,,,,,,Costa Rica,795,00:53:27.672,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8074bdc9-553c-4a13-bdc5-4edf684282a9,3778,,,"[40.1, 47.9]",3857292,98,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Celso Borges Mora,5582.0,Right Defensive Midfield,192,Costa Rica,795,"['712216b9-4e00-47f1-8280-8562cd6af94e', 'abc7a3ad-672d-4376-8da9-0c74cce7670f']",30,,,,,,,,,,,,,,,,,,Costa Rica,795,00:53:30.179,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c3a5b76-02c3-4220-8aa8-79daeeae8d58,3781,,,"[47.1, 21.4]",3857292,98,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joel Nathaniel Campbell Samuels,5581.0,Center Forward,192,Costa Rica,795,['82b56011-ce4b-4cbf-aa5b-9aac079747ea'],35,,,,,,,,,,,,,,,,,,Costa Rica,795,00:53:35.602,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,54dd7304-b6a8-40fd-93cb-0ceb180a1679,3784,,,"[51.2, 4.3]",3857292,98,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anthony Daniel Contreras Enríquez,132296.0,Left Wing,192,Costa Rica,795,['51b24b5a-990c-4030-8de5-7e18912acaf4'],37,,,,,,,,,,,,,,,,,,Costa Rica,795,00:53:37.411,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,20d01a29-cacd-4790-9382-ba8203dcde82,3787,,,"[37.9, 8.3]",3857292,98,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronald Alberto Matarrita Ulate,15477.0,Left Wing Back,192,Costa Rica,795,['b6e8ebc1-9848-45ca-9d5d-802ea1bbfbdc'],39,,,,,,,,,,,,,,,,,,Costa Rica,795,00:53:39.287,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,30978156-3daf-4a2c-a940-192043214d57,3789,,,"[48.8, 15.1]",3857292,98,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joel Nathaniel Campbell Samuels,5581.0,Center Forward,192,Costa Rica,795,['1fd1a296-214e-48fc-abc1-abf571146463'],40,,,,,,,,,,,,,,,,,,Costa Rica,795,00:53:40.298,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ec11cec-3e99-4bc2-a4bd-8021811a5e79,3793,,,"[48.5, 28.7]",3857292,98,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Pablo Vargas Campos,27163.0,Left Center Back,192,Costa Rica,795,['8e387c4c-792f-4efd-9686-c50b7dcb933a'],42,,,,,,,,,,,,,,,,,,Costa Rica,795,00:53:42.036,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1afcc22-b015-4d5d-98b3-169f5d4d0b0e,3796,,,"[57.4, 16.5]",3857292,98,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joel Nathaniel Campbell Samuels,5581.0,Center Forward,192,Costa Rica,795,['e8b5df16-cf70-431b-87a3-f15c3d83922e'],43,,,,,,,,,,,,,,,,,,Costa Rica,795,00:53:43.793,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dfd56e8-bc04-4a9b-a8ce-96c41fc837eb,3799,,,"[46.0, 22.4]",3857292,98,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Pablo Vargas Campos,27163.0,Left Center Back,192,Costa Rica,795,['35fef2cd-6d89-41fb-9cd3-6d0765fece25'],45,,,,,,,,,,,,,,,,,,Costa Rica,795,00:53:45.804,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec8c7949-e3b5-45d4-9da6-52116d73a655,3802,,,"[53.4, 2.1]",3857292,98,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronald Alberto Matarrita Ulate,15477.0,Left Wing Back,192,Costa Rica,795,['04929f74-40f9-4403-89da-db62d73f026e'],48,,,,,,,,,,,,,,,,,,Costa Rica,795,00:53:48.384,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc8d8a8f-71fa-481d-aa3b-50c40635f8cf,3812,,,"[29.8, 58.7]",3857292,98,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lukas Klostermann,8507.0,Right Center Back,193,Germany,770,['3365779e-34ed-4660-ad0b-b12df90ee47a'],54,,,,,,,,,,,,,,,,,,Germany,770,00:53:54.787,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ebba2c1a-e44d-4eef-8e28-cdbcf370a51f,3815,,,"[38.0, 41.7]",3857292,98,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matthias Ginter,8808.0,Center Back,193,Germany,770,['531bdb28-2e16-4170-abc7-d2f9bb33c79b'],57,,,,,,,,,,,,,,,,,,Germany,770,00:53:57.204,Ball Receipt*,
