50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,a4257ede-e7f3-4aa6-beed-950b8def3601,999,,"[52.7, 68.2]",3857277,23,,,,-2.3261285,,Right Foot,,,,"[39.8, 54.5]",Ground Pass,,18.817545,,,,Nayef Aguerd,12149.0,,,,,,1,Regular Play,Azzedine Ounahi,46258.0,Right Center Midfield,40,Morocco,788,['43564228-0c4c-4331-a061-0643d4e60bfd'],3,,,,,,,,,,,,,,,,Morocco,788,00:23:03.815,Pass,
,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,579f3fdf-34de-47c1-8502-b8a07c0fd6fc,1002,,"[39.8, 53.0]",3857277,23,,,,-1.4578767,,Left Foot,,,,"[43.1, 23.9]",Ground Pass,,29.286516,,,,Romain Saïss,5219.0,,,,,,1,Regular Play,Nayef Aguerd,12149.0,Right Center Back,40,Morocco,788,['a968b7a1-e4a2-4479-8846-00a261fe4a51'],6,,,,,,,,,,,,,,,,Morocco,788,00:23:06.691,Pass,
,,,,,,,,,,,,,,,,,,0.841604,,,,,,,,,,,,a1246e65-3bfb-4312-97e0-4331f3fc19a6,1005,,"[46.3, 22.8]",3857277,23,,,,0.5005436,,Left Foot,,,,"[58.0, 29.2]",Ground Pass,,13.336041,,,,Sofyan Amrabat,5234.0,,,,,,1,Regular Play,Romain Saïss,5219.0,Left Center Back,40,Morocco,788,['62727505-5ab0-4a7a-8f7d-cc2cd8477a24'],12,,,,,,,,,,,,,,,,Morocco,788,00:23:12.075,Pass,
,,,,,,,,,,,,,,,,,,1.701569,,,,,,,,,,,,f9905350-02be-4f61-ab2c-4fd245b0f6ea,1007,,"[58.2, 29.7]",3857277,23,,,,-2.8083484,,Right Foot,,,,"[45.2, 25.2]",Low Pass,,13.756817,,,,Romain Saïss,5219.0,,,,,,1,Regular Play,Sofyan Amrabat,5234.0,Center Defensive Midfield,40,Morocco,788,['68685768-cde5-4987-b508-ef4312d1f1c2'],12,,,,,,,,,,,,,,,,Morocco,788,00:23:12.917,Pass,
,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,ee4267de-6376-4b71-9e8b-d592208f2c5e,1010,,"[45.2, 25.2]",3857277,23,,,,1.2812927,,Left Foot,,,,"[55.0, 58.1]",Ground Pass,,34.32856,,,,Hakim Ziyech,5237.0,,,,,,1,Regular Play,Romain Saïss,5219.0,Left Center Back,40,Morocco,788,['dd59eb71-751f-40b6-8605-3f5b8b221457'],15,,,,,,,,,,,,,,,,Morocco,788,00:23:15.307,Pass,
,,,,,,,,,,,,,,,,,,3.931546,,,,,,,,,,,,1ac8b167-9e12-4bda-8335-cd5971f3fd7d,1013,,"[55.7, 55.3]",3857277,23,,,,0.3163452,,Left Foot,,,,"[111.3, 73.5]",High Pass,,58.50299,,,,Achraf Hakimi Mouh,5245.0,,,,,,1,Regular Play,Hakim Ziyech,5237.0,Right Midfield,40,Morocco,788,['088b3b25-eafa-4dca-a830-c19bced4f9c1'],18,,,,,,,,,,,,,,,,Morocco,788,00:23:18.529,Pass,
,,,,,,,,,,,,,,,,,,0.183418,,,,,,,,,,,,ac4f6320-a793-40d9-ad1c-f5bbb020ab68,1020,,"[112.6, 64.1]",3857277,23,,,,-1.5385494,,Right Foot,,,,"[112.8, 57.9]",Ground Pass,,6.203225,,Incomplete,,,,,,,,,1,Regular Play,Achraf Hakimi Mouh,5245.0,Right Back,40,Morocco,788,['893540ac-dc20-4974-8065-032b74e2e365'],28,,,,,,,,,,,,,,,,Morocco,788,00:23:28.087,Pass,
,,,,,,,,,,,,,,,,,,1.364364,,,,,,,,,,,,d3108d23-d0a6-47a1-87c4-c32445732a1f,1024,,"[91.4, 80.0]",3857277,23,,,,-1.3937231,,,,,,"[93.1, 70.5]",Low Pass,,9.650907,,,,Sofiane Boufal,3625.0,,,,,Throw-in,1,From Throw In,Achraf Hakimi Mouh,5245.0,Right Back,41,Morocco,788,['e12b42bf-ec78-4209-9c80-0577131d3c0d'],49,,,,,,,,,,,,,,,,Morocco,788,00:23:49.366,Pass,
,,,,,,,,,,,,,,,,,,0.91628,,,,,,,,,,,,73b3adfe-9ce2-4941-963e-99a6a9049e9f,1028,,"[93.1, 70.1]",3857277,23,,,,1.9064349,,Right Foot,,,,"[91.6, 74.4]",Ground Pass,,4.554119,,,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Throw In,Sofiane Boufal,3625.0,Left Midfield,41,Morocco,788,"['2736b818-b109-4d2a-a1a4-c3527af5193a', 'a5732c0b-82f8-402d-b7a1-6ae995d07ac4']",50,,,,,,,,,,,,,,,,Morocco,788,00:23:50.863,Pass,True
,,,,,,,,,,,,,,,,,,1.402691,,,,,,,,,,,,886428b6-0e2f-46bc-8273-ae7c9d947843,1032,,"[88.6, 72.9]",3857277,23,,,,-2.7672591,,Right Foot,,,,"[63.4, 63.0]",Ground Pass,,27.074896,,,,Nayef Aguerd,12149.0,,,,,,1,From Throw In,Achraf Hakimi Mouh,5245.0,Right Back,41,Morocco,788,"['209c5625-0cf4-4019-b173-cfb8bc21bc6d', '3517cf90-928d-4529-825c-3a2557ebf5ec']",52,,,,,,,,,,,,,,,,Morocco,788,00:23:52.686,Pass,True
,,,,,,,,,,,,,,,,,,1.64,,,,,,,,,,,,01f6210d-3c6e-49b1-b7a1-de0fb441b049,1035,,"[63.6, 63.0]",3857277,23,,,,-1.5492942,,Left Foot,,,,"[64.0, 44.4]",Ground Pass,,18.604301,,,,Sofyan Amrabat,5234.0,,,,,,1,From Throw In,Nayef Aguerd,12149.0,Right Center Back,41,Morocco,788,['70c16e28-de8e-4769-acc4-7cad8cf5678a'],55,,,,,,,,,,,,,,,,Morocco,788,00:23:55.047,Pass,
,,,,,,,,,,,,,,,,,,2.959998,,,,,,,,,,,,6225f1c5-088c-43dd-9e66-7985dc0bf57b,1038,,"[63.2, 34.8]",3857277,23,,,,-2.9304993,,Right Foot,,,,"[39.4, 29.7]",Ground Pass,,24.340296,,,,Romain Saïss,5219.0,,,,,,1,From Throw In,Sofyan Amrabat,5234.0,Center Defensive Midfield,41,Morocco,788,['35d0edb4-ac3a-489d-a7c7-74ad8bcc5db9'],59,,,,,,,,,,,,,,,,Morocco,788,00:23:59.267,Pass,
,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,acc388c9-39dc-4458-98f6-cb6b00e4aa3f,1041,,"[39.2, 29.2]",3857277,24,,,,1.3401024,,Left Foot,,,,"[45.8, 57.3]",Ground Pass,,28.864685,,,,Nayef Aguerd,12149.0,,,,,,1,From Throw In,Romain Saïss,5219.0,Left Center Back,41,Morocco,788,['d70089da-491e-4b9c-b860-dd85c31733f1'],2,,,,,,,,,,,,,,,,Morocco,788,00:24:02.380,Pass,
,,,,,,,,,,,,,,,,,,1.196075,,,,,,,,,,,,6ff427c7-a1c3-430d-9f37-53941caa69e4,1044,,"[45.6, 57.3]",3857277,24,,,,0.75092906,,Left Foot,,,,"[62.1, 72.7]",Ground Pass,,22.570112,,,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Throw In,Nayef Aguerd,12149.0,Right Center Back,41,Morocco,788,['1b213cb1-978c-406e-8b56-b6d46a64736b'],5,,,,,,,,,,,,,,,,Morocco,788,00:24:05.207,Pass,
,,,,,,,,,,,,,,,,,,0.920809,,,,,,,,,,,,3a38cc80-58ee-4bc8-ad17-3c0cab58ea71,1047,,"[62.1, 72.7]",3857277,24,,,,0.13584875,,Right Foot,,,,"[76.0, 74.6]",Ground Pass,,14.029255,,,,Hakim Ziyech,5237.0,,,,,,1,From Throw In,Achraf Hakimi Mouh,5245.0,Right Back,41,Morocco,788,['c9586c27-b949-41db-9781-f62240fb74b3'],7,,,,,,,,,,,,,,,,Morocco,788,00:24:07.180,Pass,
,,,,,,,,,,,,,,,,,,0.85087,,,,,,,,,,,,253c2117-0d8a-4f7d-a463-aa82d435e637,1051,,"[70.2, 73.7]",3857277,24,,,,-1.7774795,,Left Foot,,,,"[68.9, 67.5]",Ground Pass,,6.3348246,,,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Throw In,Hakim Ziyech,5237.0,Right Midfield,41,Morocco,788,['ee562f19-76c8-40a7-b721-dda4124dda7b'],10,,,,,,,,,,,,,,,,Morocco,788,00:24:10.097,Pass,
,,,,,,,,,,,,,,,,,,1.239999,,,,,,,,,,,,f01f9836-de2b-44ce-8401-e5bcc92b93dc,1054,,"[68.9, 67.5]",3857277,24,,,,-2.1865268,,Right Foot,,,,"[58.5, 52.8]",Ground Pass,,18.006943,,,,Sofyan Amrabat,5234.0,,,,,,1,From Throw In,Achraf Hakimi Mouh,5245.0,Right Back,41,Morocco,788,['63c75ab5-a614-4716-9f96-26d56a33d846'],12,,,,,,,,,,,,,,,,Morocco,788,00:24:12.393,Pass,
,,,,,,,,,,,,,,,,,,2.08,,,,,,,,,,,,48204560-db8f-4c10-a688-9cc8d59a85db,1057,,"[60.6, 46.1]",3857277,24,,,,-1.5965418,,Right Foot,,,,"[60.0, 22.8]",Ground Pass,,23.307724,,,,Romain Saïss,5219.0,,,,,,1,From Throw In,Sofyan Amrabat,5234.0,Center Defensive Midfield,41,Morocco,788,['97c80120-28e6-447c-ba0b-f3d1928424a4'],14,,,,,,,,,,,,,,,,Morocco,788,00:24:14.410,Pass,
,,,,,,,,,,,,,,,,,,1.501729,,,,,,,,,,,,5fa86f83-4d20-41b9-aaf2-df3542d97289,1060,,"[62.7, 18.5]",3857277,24,,,,-0.75736815,,Left Foot,,,,"[79.2, 2.9]",Ground Pass,,22.707047,,,,Selim Amallah,23774.0,,,,,,1,From Throw In,Romain Saïss,5219.0,Left Center Back,41,Morocco,788,['f3e8169a-0c26-4745-9ec5-613d98af4c02'],17,,,,,,,,,,,,,,,,Morocco,788,00:24:17.279,Pass,
,,,,,,,,,,,,,,,,,,2.145097,,,,,,,,,,,,b6e4569d-ea30-48db-bfb4-57f15ada688d,1063,,"[79.8, 4.9]",3857277,24,,,,0.6778501,6c6f07a0-0a4a-4db3-8cd4-68ec35fc9037,Right Foot,,,,"[111.1, 30.1]",High Pass,,40.183704,,,,Youssef En-Nesyri,6301.0,True,,,,,1,From Throw In,Selim Amallah,23774.0,Left Center Midfield,41,Morocco,788,['93e5fad7-c2fe-4594-8489-58803ae3ddd2'],21,,,,,,,,,,,,,,,,Morocco,788,00:24:21.782,Pass,
,,,,,,,,,,,,,,,,,,2.981389,,,,,,,,,,,,a4181f68-bd43-4c1d-9875-573b029b3b16,1073,,"[15.7, 75.7]",3857277,25,,,,-0.7902667,,Right Foot,,,,"[66.8, 24.1]",High Pass,,72.62073,,,,Ivan Perišić,5474.0,,True,,,Free Kick,1,From Free Kick,Dominik Livaković,16531.0,Goalkeeper,42,Croatia,785,['f444394f-3fa6-401c-9542-40588b06a416'],6,,,,,,,,,,,,,,,,Croatia,785,00:25:06.086,Pass,
,,,,,,,,,,,,,,,,,,1.101541,,,,,,,,,,,,c95caafe-99ac-4355-bddc-bc980ef64e8c,1076,,"[66.1, 24.3]",3857277,25,,,,3.043227,,Other,,,,"[50.9, 25.8]",Low Pass,,15.273834,,,,Borna Sosa,12625.0,,,,,,1,From Free Kick,Ivan Perišić,5474.0,Left Wing,42,Croatia,785,['55530446-69d8-44d8-b79a-b36d4537b9d2'],9,,,,,,,,,,,,,,,,Croatia,785,00:25:09.270,Pass,
,,,,,,,,,,,,,,,,,,2.825346,,,,,,,,,,,,759194ae-e926-4868-8b6d-6824c6071b53,1079,,"[42.2, 23.1]",3857277,25,,,,2.7421336,,Right Foot,,,,"[8.8, 37.2]",Ground Pass,,36.254242,,,,Dominik Livaković,16531.0,,,,,,1,From Free Kick,Borna Sosa,12625.0,Left Back,42,Croatia,785,['85c11d4f-dd4c-492a-9db0-16dd94af6c8f'],12,,,,,,,,,,,,,,,,Croatia,785,00:25:12.086,Pass,
,,,,,,,,,,,,,,,,,,1.390967,,,,,,,,,,,,619b93f2-1edf-460d-b009-4dc8da6843ae,1082,,"[8.4, 37.8]",3857277,25,,,,1.1791887,,Right Foot,,,,"[16.7, 57.9]",Ground Pass,,21.746264,,,,Dejan Lovren,3471.0,,,,,,1,From Free Kick,Dominik Livaković,16531.0,Goalkeeper,42,Croatia,785,['3052fe68-f646-4fba-95bc-0720628ed8d0'],16,,,,,,,,,,,,,,,,Croatia,785,00:25:16.353,Pass,
,,,,,,,,,,,,,,,,,,1.267002,,,,,,,,,,,,8f9521c5-ea9f-4174-bbbd-20aca54abd5f,1085,,"[33.4, 57.5]",3857277,25,,,,-1.4866581,,Right Foot,,,,"[36.2, 24.3]",Ground Pass,,33.317863,,,,Joško Gvardiol,33018.0,,,,,,1,From Free Kick,Dejan Lovren,3471.0,Right Center Back,42,Croatia,785,['2d42d535-547c-4022-bf85-34c9e155a039'],24,,,,,,,,,,,,,,,,Croatia,785,00:25:24.793,Pass,
,,,,,,,,,,,,,,,,,,1.638346,,,,,,,,,,,,a9b7d9ac-8f04-44a5-800c-a77990aee381,1088,,"[36.4, 25.8]",3857277,25,,,,1.445146,,Left Foot,,,,"[40.0, 54.3]",Ground Pass,,28.726469,,,,Dejan Lovren,3471.0,,,,,,1,From Free Kick,Joško Gvardiol,33018.0,Left Center Back,42,Croatia,785,['71700f9e-4f1d-47d8-81de-907b5c3ee058'],26,,,,,,,,,,,,,,,,Croatia,785,00:25:26.975,Pass,
,,,,,,,,,,,,,,,,,,1.362382,,,,,,,,,,,,0a652bf1-4616-42e6-b481-41e9cc47fa4e,1091,,"[40.3, 54.3]",3857277,25,,,,-1.6407211,,Left Foot,,,,"[38.5, 28.6]",Ground Pass,,25.762959,,,,Joško Gvardiol,33018.0,,,,,,1,From Free Kick,Dejan Lovren,3471.0,Right Center Back,42,Croatia,785,['a7ae074e-9a2d-4210-a0c9-724b025c0ff7'],30,,,,,,,,,,,,,,,,Croatia,785,00:25:30.362,Pass,
,,,,,,,,,,,,,,,,,,3.136513,,,,,,,,,,,,2ebded94-7b35-46e5-b3af-34e952395a6c,1094,,"[38.3, 24.3]",3857277,25,,,,-0.22093266,,Left Foot,,,,"[94.4, 11.7]",High Pass,,57.497566,,,,Ivan Perišić,5474.0,,,,,,1,From Free Kick,Joško Gvardiol,33018.0,Left Center Back,42,Croatia,785,['1b2c07db-587d-4110-9827-21a1ef3f9637'],33,,,,,,,,,,,,,,,,Croatia,785,00:25:33.102,Pass,
,,,,,,,,,,,,,,,,,,1.665678,,,,,,,,,,,,3cb2035a-953e-41f8-85c2-1c9ea318b61e,1097,,"[94.2, 11.7]",3857277,25,,,True,3.1415927,,,,,,"[91.2, 11.7]",High Pass,,3.0,,,,Andrej Kramarić,5460.0,,,,,,1,From Free Kick,Ivan Perišić,5474.0,Left Wing,42,Croatia,785,"['0e84ff72-1da0-4a19-a681-941c088eabb3', '299db283-8f43-4a06-b999-cf450c29bc69']",36,,,,,,,,,,,,,,,,Croatia,785,00:25:36.238,Pass,True
,,,,,,,,,,,,,,,,,,0.56905,,,,,,,,,,,,26ba6362-f9fe-45b2-a800-65e6c7689b37,1101,,"[92.9, 13.2]",3857277,25,,,,0.515549,,Right Foot,,,,"[98.9, 16.6]",Low Pass,,6.8963757,,,,Ivan Perišić,5474.0,,,,,,1,From Free Kick,Andrej Kramarić,5460.0,Center Forward,42,Croatia,785,"['6db5d921-e953-463b-ade1-225c5a23e5ec', '79292bc3-2f8e-482b-9b9a-636cbb43d270']",38,,,,,,,,,,,,,,,,Croatia,785,00:25:38.564,Pass,True
,,,,,,,,,,,,,,,,,,0.982129,,,,,,,,,,,,2a1ded95-8d86-49aa-9d6d-6903d86c5e4e,1103,,"[99.5, 16.9]",3857277,25,,,,-1.0945971,,Left Foot,,,,"[104.4, 7.4]",Ground Pass,,10.689247,,,,Andrej Kramarić,5460.0,,,,,,1,From Free Kick,Ivan Perišić,5474.0,Left Wing,42,Croatia,785,['b7b2f005-7f91-4f00-9789-fc54fd2664d8'],39,,,,,,,,,,,,,,,,Croatia,785,00:25:39.133,Pass,
,,,,,,,,,,,,,,,,,,2.541452,,,,,,,,,,,,301c2127-dd15-4b3b-8818-09656d87bca5,1106,,"[105.3, 7.9]",3857277,25,,,,1.4064627,,Left Foot,True,,,"[111.9, 47.7]",High Pass,,40.343525,,Incomplete,,,,,,,,,1,From Free Kick,Andrej Kramarić,5460.0,Center Forward,42,Croatia,785,['86dcec79-0f60-45db-8c7d-0bac27f0a194'],40,,,,,,,,,,,,,,,,Croatia,785,00:25:40.442,Pass,
,,,,,,,,,,,,,,,,,,2.900778,,,,,,,,,,,,bf7a6681-a059-4d0e-b851-8bc72cdeb3ae,1109,,"[15.2, 35.7]",3857277,25,,,,0.51529914,,Drop Kick,,,,"[65.7, 64.3]",High Pass,,58.03628,,,,Youssef En-Nesyri,6301.0,,,,,,1,From Free Kick,Yassine Bounou,6785.0,Goalkeeper,42,Croatia,785,['bd8ddd57-378b-4395-983c-9096b215bdb3'],57,,,,,,,,,,,,,,,,Morocco,788,00:25:57.799,Pass,
,,,,,,,,,,,,,,,,,,1.947738,,,,,,,,,,,,3cfba11e-453e-4620-995a-2f8c518463e8,1111,,"[65.7, 64.5]",3857277,26,,,,-0.5404195,,Head,,,,"[77.7, 57.3]",High Pass,,13.994285,,Unknown,,Hakim Ziyech,5237.0,,,,,,1,From Free Kick,Youssef En-Nesyri,6301.0,Center Forward,42,Croatia,785,['e80b0f78-30b3-415b-885d-ec36809f4477'],0,,,,,,,,,,,,,,,,Morocco,788,00:26:00.700,Pass,
,,,,,,,,,,,,,,,,,,1.104731,,,,,,,,,,,,bfab775d-8267-4a3c-a0ce-1c029eb66853,1115,,"[43.0, 23.1]",3857277,26,,,,1.7084484,,Left Foot,,,,"[39.8, 46.2]",Ground Pass,,23.320591,,,,Dejan Lovren,3471.0,,,,,Free Kick,1,From Free Kick,Joško Gvardiol,33018.0,Left Center Back,43,Croatia,785,['0ac29757-23b9-4f8f-a450-795ac2e4f678'],15,,,,,,,,,,,,,,,,Croatia,785,00:26:15.758,Pass,
,,,,,,,,,,,,,,,,,,1.274542,,,,,,,,,,,,0dc177db-028d-44c3-b7ac-564be101c841,1118,,"[43.7, 44.7]",3857277,26,,,,-1.6407458,,Right Foot,,,,"[42.6, 29.0]",Ground Pass,,15.738488,,,,Joško Gvardiol,33018.0,,,,,,1,From Free Kick,Dejan Lovren,3471.0,Right Center Back,43,Croatia,785,['da7428fb-85c5-4f42-8c5f-973a972f7569'],21,,,,,,,,,,,,,,,,Croatia,785,00:26:21.362,Pass,
,,,,,,,,,,,,,,,,,,1.032085,,,,,,,,,,,,28c2430a-b607-4560-b4b8-1d0ac2543fd5,1121,,"[42.6, 29.0]",3857277,26,,,,1.5189561,,Left Foot,,,,"[43.7, 50.2]",Ground Pass,,21.22852,,,,Dejan Lovren,3471.0,,,,,,1,From Free Kick,Joško Gvardiol,33018.0,Left Center Back,43,Croatia,785,['14ee9855-e857-4095-91f9-69a8835753a9'],25,,,,,,,,,,,,,,,,Croatia,785,00:26:25.040,Pass,
,,,,,,,,,,,,,,,,,,0.140674,,,,,,,,,,,,5c55e7c6-94aa-4ef9-938b-237a8e0f42f9,1124,,"[53.3, 68.4]",3857277,26,,,,-0.066568166,,Right Foot,,,,"[56.3, 68.2]",Ground Pass,,3.0066593,,Incomplete,,Josip Juranović,29163.0,,,,,,1,From Free Kick,Dejan Lovren,3471.0,Right Center Back,43,Croatia,785,"['5c9fcf9d-aed2-4b07-afc6-32bbb00464ce', 'd2eba69b-b5e3-4318-8bc2-84a7061dcf4e']",30,,,,,,,,,,,,,,,,Croatia,785,00:26:30.564,Pass,
,,,,,,,,,,,,,,,,,,1.098393,,,,,,,,,,,,ca0e1001-ed1c-4c00-832e-56124ee5cce7,1127,,"[35.8, 80.0]",3857277,26,True,,,-2.306443,,,,,,"[12.9, 54.7]",Low Pass,,34.12477,,,,Dominik Livaković,16531.0,,,,,Throw-in,1,From Throw In,Dejan Lovren,3471.0,Right Center Back,44,Croatia,785,['87b9c595-5d00-4d81-b7dc-14775af4a2e6'],45,,,,,,,,,,,,,,,,Croatia,785,00:26:45.858,Pass,
,,,,,,,,,,,,,,,,,,1.004794,,,,,,,,,,,,271dc2b3-b733-4674-8dcc-194fcb31a199,1129,,"[12.4, 52.8]",3857277,26,,,,-1.2365983,,Left Foot,,,,"[19.9, 31.2]",Ground Pass,,22.865038,,,,Joško Gvardiol,33018.0,,,,,,1,From Throw In,Dominik Livaković,16531.0,Goalkeeper,44,Croatia,785,['74c145d7-35ce-46b9-8844-abd5d638af51'],48,,,,,,,,,,,,,,,,Croatia,785,00:26:48.245,Pass,
,,,,,,,,,,,,,,,,,,0.731973,,,,,,,,,,,,f7fb1e24-60c6-4d97-909c-0f8aef582130,1132,,"[36.6, 28.6]",3857277,26,,,,-0.06807646,,Left Foot,,,,"[45.4, 28.0]",Ground Pass,,8.820431,,,,Marcelo Brozović,5469.0,,,,,,1,From Throw In,Joško Gvardiol,33018.0,Left Center Back,44,Croatia,785,['57fad1cc-6caf-4f4d-a6dc-df50dc3c7eae'],54,,,,,,,,,,,,,,,,Croatia,785,00:26:54.467,Pass,
,,,,,,,,,,,,,,,,,,1.141075,,,,,,,,,,,,67219aa7-809d-4348-8982-01100b913b9a,1135,,"[45.4, 28.0]",3857277,26,,,,-1.2898703,,Right Foot,,,,"[51.2, 7.9]",Ground Pass,,20.920086,,,,Borna Sosa,12625.0,,,,,,1,From Throw In,Marcelo Brozović,5469.0,Center Defensive Midfield,44,Croatia,785,['688a965b-bce2-4309-b6fb-7c8b44d6568f'],56,,,,,,,,,,,,,,,,Croatia,785,00:26:56.160,Pass,
,,,,,,,,,,,,,,,,,,1.286122,,,,,,,,,,,,d84a369f-dc5e-4276-b2c3-a708ab2e8089,1139,,"[45.2, 6.2]",3857277,26,,,,2.4016178,,Left Foot,,,,"[29.1, 20.9]",Ground Pass,,21.801376,,,,Joško Gvardiol,33018.0,,,,,,1,From Throw In,Borna Sosa,12625.0,Left Back,44,Croatia,785,"['40f1d122-f436-4758-bf9f-0347b4cb22b8', 'ffcafe61-0633-4336-8175-05e78404cc23']",58,,,,,,,,,,,,,,,,Croatia,785,00:26:58.651,Pass,True
,,,,,,,,,,,,,,,,,,0.839164,,,,,,,,,,,,74ad9007-bba4-4c9c-b372-e53f322128b0,1142,,"[27.2, 21.6]",3857277,27,,,,1.4327903,,Right Foot,,,,"[30.2, 43.2]",Ground Pass,,21.807339,,,,Dejan Lovren,3471.0,,,,,,1,From Throw In,Joško Gvardiol,33018.0,Left Center Back,44,Croatia,785,['27b1b1cb-9d46-4e51-a257-752e6abcdc65'],1,,,,,,,,,,,,,,,,Croatia,785,00:27:01.256,Pass,
,,,,,,,,,,,,,,,,,,0.916485,,,,,,,,,,,,d0930745-6620-441a-bf9b-8ca7bbbacfbf,1145,,"[30.2, 43.4]",3857277,27,,,,1.125219,,Right Foot,,,,"[39.8, 63.5]",Ground Pass,,22.274874,,,,Luka Modrić,5463.0,,,,,,1,From Throw In,Dejan Lovren,3471.0,Right Center Back,44,Croatia,785,['36d06898-a90e-4be0-b09c-591ebdf5fcf1'],3,,,,,,,,,,,,,,,,Croatia,785,00:27:03.433,Pass,
,,,,,,,,,,,,,,,,,,1.061502,,,,,,,,,,,,a4ca686e-f2c4-40e3-899c-e48ab8de0bf0,1149,,"[44.7, 56.2]",3857277,27,,,,0.16162136,,Right Foot,,,,"[53.9, 57.7]",Ground Pass,,9.321481,,,,Marcelo Brozović,5469.0,,,,,,1,From Throw In,Luka Modrić,5463.0,Right Center Midfield,44,Croatia,785,"['2b3c4c1e-7850-47e3-a768-3f5633cd598f', '9d51f511-c440-4019-8acd-e666150c8309']",7,,,,,,,,,,,,,,,,Croatia,785,00:27:07.440,Pass,True
,,,,,,,,,,,,,,,,,,1.151505,,,,,,,,,,,,4171434f-3221-4d1d-b05f-7d155b4f4fbf,1153,,"[55.9, 63.3]",3857277,27,,,,0.6355104,,Right Foot,,,,"[70.0, 73.7]",Ground Pass,,17.52056,,,,Nikola Vlašić,3441.0,,,,,,1,From Throw In,Marcelo Brozović,5469.0,Center Defensive Midfield,44,Croatia,785,"['15429947-e1c1-407c-9196-2699bec8702d', '8464fe70-50c6-4aa9-a2c9-6a1ded8b8579']",9,,,,,,,,,,,,,,,,Croatia,785,00:27:09.471,Pass,True
,,,,,,,,,,,,,,,,,,1.144994,,,,,,,,,,,,fd61244f-78b7-4ac0-ad73-c6f72e8232b6,1157,,"[69.1, 74.6]",3857277,27,,,,-3.1211872,,Right Foot,,,,"[49.5, 74.2]",Ground Pass,,19.604082,,,,Marcelo Brozović,5469.0,,,,,,1,From Throw In,Nikola Vlašić,3441.0,Right Wing,44,Croatia,785,['05cb043d-9f82-4dd5-a63f-d88e2a219beb'],13,,,,,,,,,,,,,,,,Croatia,785,00:27:13.558,Pass,
,,,,,,,,,,,,,,,,,,0.729813,,,,,,,,,,,,ca9d560b-0211-46fa-9c90-29a398c277a5,1160,,"[48.0, 74.6]",3857277,27,,,,-1.3564008,,Right Foot,,,,"[50.7, 62.2]",Ground Pass,,12.690548,,,,Luka Modrić,5463.0,,,,,,1,From Throw In,Marcelo Brozović,5469.0,Center Defensive Midfield,44,Croatia,785,['a8356537-205b-4abf-bbc7-31940035d599'],16,,,,,,,,,,,,,,,,Croatia,785,00:27:16.371,Pass,
,,,,,,,,,,,,,,,,,,0.700495,,,,,,,,,,,,7586443f-750f-4376-b2b5-c18626bf35e2,1163,,"[54.8, 59.2]",3857277,27,,,,-1.5822244,,Right Foot,,,,"[54.6, 41.7]",Ground Pass,,17.501143,,,,Mateo Kovačić,5456.0,,,,,,1,From Throw In,Luka Modrić,5463.0,Right Center Midfield,44,Croatia,785,['42817ef4-1f9d-450d-afec-8163d5bfd9ad'],23,,,,,,,,,,,,,,,,Croatia,785,00:27:23.280,Pass,
,,,,,,,,,,,,,,,,,,1.243341,,,,,,,,,,,,8ff37369-714d-40be-91d4-6710c7384b0b,1166,,"[55.0, 43.2]",3857277,27,,,,2.2169151,,Right Foot,,,,"[45.8, 55.4]",Ground Pass,,15.280052,,,,Luka Modrić,5463.0,,,,,,1,From Throw In,Mateo Kovačić,5456.0,Left Center Midfield,44,Croatia,785,['88072270-e468-477b-b39f-a78e829c5bb6'],25,,,,,,,,,,,,,,,,Croatia,785,00:27:25.626,Pass,
