50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.311276,,,,,,,,,,,,,ad12d62c-d0ad-413e-98c9-45d89e26da57,696,,,"[38.2, 77.0]",3857265,20,,,,,-1.7043253,,Right Foot,,"[37.3, 70.3]",Ground Pass,,6.7601776,,,Edson Omar Álvarez Velázquez,5567.0,,,,,,1,Regular Play,Hirving Rodrigo Lozano Bahena,5571.0,Right Wing,37,Mexico,794,['d30347cd-86b6-4961-b124-1fecbe26a1e6'],13,,,,,,,,,,,,,,,,,Mexico,794,00:20:13.964,Pass,
,,,,,,,,,,,,,,,,,0.837924,,,,,,,,,,,,,fe32509c-3e91-44b4-b17e-b44f0a15f9ee,699,,,"[37.3, 70.3]",3857265,20,,,,,2.6439776,,Right Foot,,"[29.2, 74.7]",Ground Pass,,9.217917,,,Jorge Eduardo Sánchez Ramos,26406.0,,,,,,1,Regular Play,Edson Omar Álvarez Velázquez,5567.0,Center Defensive Midfield,37,Mexico,794,['591d3ebe-55e7-420b-a395-7c93141f0b68'],14,,,,,,,,,,,,,,,,,Mexico,794,00:20:14.355,Pass,
,,,,,,,,,,,,,,,,,2.010528,,,,,,,,,,,,,eb64d876-c030-4ae3-9585-3bf10127424f,702,,,"[26.6, 71.7]",3857265,20,,,,,-2.3644931,,Right Foot,,"[2.3, 47.8]",Ground Pass,,34.08372,,,Francisco Guillermo Ochoa Magaña,5577.0,,,,,,1,Regular Play,Jorge Eduardo Sánchez Ramos,26406.0,Right Back,37,Mexico,794,['7626cb94-d72f-4e82-9c74-7ba6e5c1d771'],16,,,,,,,,,,,,,,,,,Mexico,794,00:20:16.194,Pass,
,,,,,,,,,,,,,,,,,2.477016,,,,,,,,,,,,,8b0dd269-cd2f-4ea1-b472-c21fa08dfd64,705,,,"[2.1, 48.0]",3857265,20,,,,,1.3453068,,Left Foot,,"[8.5, 75.9]",Ground Pass,,28.62464,,,César Jasib Montes Castro,26368.0,,,,,,1,Regular Play,Francisco Guillermo Ochoa Magaña,5577.0,Goalkeeper,37,Mexico,794,['2269051a-1523-4810-b2ff-48b59222beab'],19,,,,,,,,,,,,,,,,,Mexico,794,00:20:19.393,Pass,
,,,,,,,,,,,,,,,,,3.311097,,,,,,,,,,,,,e166bdee-ebe5-4a40-8141-9a9655d8830c,708,,,"[8.5, 75.9]",3857265,20,,,,,-0.050047617,,Right Foot,,"[64.4, 73.1]",High Pass,,55.97008,Incomplete,,Henry Josué Martín Mex,26400.0,,,,,,1,Regular Play,César Jasib Montes Castro,26368.0,Right Center Back,37,Mexico,794,"['bd3b31e1-6b30-4f89-bd7d-f4f13757c960', 'e13e10ff-9dad-46be-9f5b-21fe8aaba96b']",21,,,,,,,,,,,,,,,,,Mexico,794,00:20:21.990,Pass,
,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,e2d91243-8da4-473d-b4ee-fdbdbfaf4281,713,,,"[30.2, 5.6]",3857265,20,,,,,2.4402783,,Right Foot,,"[6.4, 25.7]",Ground Pass,,31.152046,,,Wojciech Szczęsny,5669.0,,,,,Recovery,1,Regular Play,Jakub Piotr Kiwior,44166.0,Left Center Back,38,Poland,789,['bd2e3821-8b63-4294-8708-c745e8c9677e'],28,,,,,,,,,,,,,,,,,Poland,789,00:20:28.509,Pass,
,,,,,,,,,,,,,,,,,3.282872,,,,,,,,,,,,,268c642e-1aa9-40aa-9f52-8a56bfbea21d,716,,,"[7.3, 37.5]",3857265,20,,,,,-0.46797034,,Right Foot,,"[62.7, 9.5]",High Pass,,62.073826,Incomplete,,Robert Lewandowski,5668.0,,,,,,1,Regular Play,Wojciech Szczęsny,5669.0,Goalkeeper,38,Poland,789,"['2f0301fe-9385-41af-9dd7-6c6f58dc9d9e', '94aa4452-d768-40d3-a2f4-28e6374904e9']",36,,,,,,,,,,,,,,,,,Poland,789,00:20:36.989,Pass,
,,,,,,,,,,,,,,,,,2.510216,,,,,,,,,,,,,2f0301fe-9385-41af-9dd7-6c6f58dc9d9e,718,,,"[57.4, 70.6]",3857265,20,,,,,0.25621414,,Head,,"[92.9, 79.9]",Low Pass,,36.697956,Out,,Hirving Rodrigo Lozano Bahena,5571.0,,,,,Recovery,1,Regular Play,Edson Omar Álvarez Velázquez,5567.0,Center Defensive Midfield,38,Poland,789,"['268c642e-1aa9-40aa-9f52-8a56bfbea21d', 'ed464422-c8cc-4b3e-8cb3-da5a70ff03d1']",40,,,,,,,,,,,,,,,,,Mexico,794,00:20:40.272,Pass,
,,,,,,,,,,,,,,,,,0.983316,,,,,,,,,,,,,77690a03-5164-4e00-8673-94e4358e4166,720,,,"[33.7, 0.1]",3857265,20,,,,,0.92532283,,,,"[39.8, 8.2]",Low Pass,,10.140019,,,Piotr Zieliński,5660.0,,,,,Throw-in,1,From Throw In,Bartosz Bereszyński,5673.0,Left Back,39,Poland,789,['ae177fb6-95b8-4042-a991-b388dcec2436'],59,,,,,,,,,,,,,,,,,Poland,789,00:20:59.935,Pass,
,,,,,,,,,,,,,,,,,0.740065,,,,,,,,,,,,,cd49b06e-97fc-4648-a399-8a72ed5feb39,723,,,"[39.5, 7.3]",3857265,21,,,,,2.4668517,,Right Foot,,"[37.0, 9.3]",Low Pass,,3.2015622,,,Sebastian Szymański,4664.0,,,,,,1,From Throw In,Piotr Zieliński,5660.0,Right Center Midfield,39,Poland,789,"['11414658-3314-4483-bd79-97136ec1ad42', 'a517f608-8340-456c-9528-a83b1465616f']",0,,,,,,,,,,,,,,,,,Poland,789,00:21:00.918,Pass,True
,,,,,,,,,,,,,,,,,1.277981,,,,,,,,,,,,,fd0b26e2-a4b9-4472-8011-d28a7a739a62,725,,,"[37.0, 9.3]",3857265,21,,,,,-0.10768987,,Left Foot,,"[55.5, 7.3]",Ground Pass,,18.607794,Incomplete,,Piotr Zieliński,5660.0,,,,,,1,From Throw In,Sebastian Szymański,4664.0,Left Center Midfield,39,Poland,789,"['08c5e1b2-944f-4550-b114-f9a22dd71dbc', 'ec789e79-5fc2-4af9-8d3c-b8dbe45074cb']",1,,,,,,,,,,,,,,,,,Poland,789,00:21:01.658,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,dc9b8ba4-e68b-4e30-83a9-81ce4699959b,730,,,"[63.7, 38.2]",3857265,21,,,,,1.5707964,,Right Foot,,"[63.7, 50.7]",Ground Pass,,12.5,,,Matty Cash,4734.0,,,,,,1,From Throw In,Piotr Zieliński,5660.0,Right Center Midfield,39,Poland,789,['1c673c89-b830-45eb-af68-6e7c3702b02d'],6,,,,,,,,,,,,,,,,,Poland,789,00:21:06.324,Pass,
,,,,,,,,,,,,,,,,,0.992392,,,,,,,,,,,,,2949ddc7-95ba-49ce-9fde-834f6a34cd55,733,,,"[85.7, 67.5]",3857265,21,,,,,-2.835108,,Right Foot,,"[77.8, 65.0]",Ground Pass,,8.286133,,,Piotr Zieliński,5660.0,,,,,,1,From Throw In,Matty Cash,4734.0,Right Back,39,Poland,789,['cd5ace08-b1cc-4a1e-aaaf-2ea5fc1c0ead'],11,,,,,,,,,,,,,,,,,Poland,789,00:21:11.796,Pass,
,,,,,,,,,,,,,,,,,0.767459,,,,,,,,,,,,,c9cdf549-8398-4612-87b9-72ef0b881d33,736,,,"[75.2, 31.2]",3857265,21,,,,,-0.68496203,,Left Foot,,"[82.3, 25.4]",Ground Pass,,9.167879,,,Sebastian Szymański,4664.0,,,,,,1,From Throw In,Piotr Zieliński,5660.0,Right Center Midfield,39,Poland,789,['f5f4f601-e94c-4b78-b563-7d8720439a4c'],17,,,,,,,,,,,,,,,,,Poland,789,00:21:17.907,Pass,
,,,,,,,,,,,,,,,,,0.896592,,,,,,,,,,,,,8dad1def-7506-45a8-a103-583951b4c3fb,738,,,"[82.3, 26.1]",3857265,21,,,,,-2.710454,,Left Foot,,"[77.3, 23.8]",Ground Pass,,5.503635,Incomplete,,Piotr Zieliński,5660.0,,,,,,1,From Throw In,Sebastian Szymański,4664.0,Left Center Midfield,39,Poland,789,"['7caf6a1c-fb2e-4728-a747-684250cea9c8', 'e045817f-fed1-4eb5-966d-e161c3a3c212']",18,,,,,,,,,,,,,,,,,Poland,789,00:21:18.675,Pass,
,,,,,,,,,,,,,,,,,0.608814,,,,,,,,,,,,,d9e50fc4-7647-442e-a88c-1f0bb9dff885,746,,,"[37.8, 62.1]",3857265,21,,,,,-1.6842313,,Right Foot,,"[36.9, 54.2]",Ground Pass,,7.9511003,,,Edson Omar Álvarez Velázquez,5567.0,,,,,Recovery,1,Regular Play,Hirving Rodrigo Lozano Bahena,5571.0,Right Wing,40,Mexico,794,['8aa340dc-6cdc-4175-91f5-44af129e491f'],21,,,,,,,,,,,,,,,,,Mexico,794,00:21:21.298,Pass,
,,,,,,,,,,,,,,,,,1.604639,,,,,,,,,,,,,2e9f8a98-c207-4a36-b4ec-7fdc981f9601,749,,,"[36.9, 54.2]",3857265,21,,,,,-1.751061,,Right Foot,,"[33.0, 32.8]",Ground Pass,,21.752472,Incomplete,,,,,,,,,1,Regular Play,Edson Omar Álvarez Velázquez,5567.0,Center Defensive Midfield,40,Mexico,794,['97719557-d4ac-4ade-b7a0-8eff13c8e04b'],22,,,,,,,,,,,,,,,,,Mexico,794,00:21:22.443,Pass,
,,,,,,,,,,,,,,,,,2.996221,,,,,,,,,,,,,4e2e3a68-3eeb-4afc-b545-da911b3fa585,752,,,"[89.4, 43.7]",3857265,21,,,,,-0.2559773,,Right Foot,,"[115.0, 37.0]",Low Pass,,26.462236,Incomplete,,Robert Lewandowski,5668.0,,,,,,1,Regular Play,Jakub Kamiński,31955.0,Right Midfield,40,Mexico,794,"['30ef6e22-2c48-45d4-94f6-dc3356c515ad', '62a8e1e5-b178-4e4e-843d-662d044a1db9']",24,,,,,,,,,,,,,,,,,Poland,789,00:21:24.574,Pass,
,,,,,,,,,,,,,,,,,2.321119,,,,,,,,,,,,,7a8a19d3-cf7e-438e-b28b-4f791760ecaa,755,,,"[9.4, 43.1]",3857265,21,,True,,,-1.122566,,Right Foot,,"[18.2, 24.8]",Ground Pass,,20.30591,,,Héctor Alfredo Moreno Herrera,5573.0,,,,,,1,Regular Play,Francisco Guillermo Ochoa Magaña,5577.0,Goalkeeper,40,Mexico,794,['a1c8abef-d4cd-4b61-b00b-d49fce097037'],34,,,,,,,,,,,,,,,,,Mexico,794,00:21:34.102,Pass,
,,,,,,,,,,,,,,,,,0.750475,,,,,,,,,,,,,f7323429-cf6c-4635-874c-5d2f522c4286,757,,,"[51.9, 12.5]",3857265,21,,,,,0.5235758,,Left Foot,,"[61.6, 18.1]",Ground Pass,,11.200446,,,Ernesto Alexis Vega Rojas,26301.0,,,,,,1,Regular Play,Héctor Alfredo Moreno Herrera,5573.0,Left Center Back,40,Mexico,794,['7f635e82-8ab3-4b45-8285-846f8ec2d271'],46,,,,,,,,,,,,,,,,,Mexico,794,00:21:46.396,Pass,
,,,,,,,,,,,,,,,,,1.855286,,,,,,,,,,,,,16a13798-fb38-48de-b494-832937d9cec5,761,,,"[45.8, 19.6]",3857265,21,,,,,1.6838096,,Right Foot,,"[42.1, 52.2]",Ground Pass,,32.809296,,,César Jasib Montes Castro,26368.0,,,,,,1,Regular Play,Ernesto Alexis Vega Rojas,26301.0,Left Wing,40,Mexico,794,['42846f2f-57d4-4a03-8529-beb83f49f796'],48,,,,,,,,,,,,,,,,,Mexico,794,00:21:48.793,Pass,
,,,,,,,,,,,,,,,,,3.136484,,,,,,,,,,,,,a59b33b1-39f7-443d-be99-b57b9f67c268,764,,,"[61.7, 55.6]",3857265,21,,,,,-0.90500593,,Right Foot,,"[100.5, 6.2]",High Pass,,62.8156,,,Jesús Daniel Gallardo Vasconcelos,5576.0,,True,,,,1,Regular Play,César Jasib Montes Castro,26368.0,Right Center Back,40,Mexico,794,['28e8b69b-2274-48e2-9119-768a24fa50e3'],55,,,,,,,,,,,,,,,,,Mexico,794,00:21:55.053,Pass,
,,,,,,,,,,,,,,,,,1.175205,,,,,,,,,,,,,e1d4f985-f0b2-4297-aac1-c8040d04ae2d,768,,,"[99.4, 3.7]",3857265,21,,,,,2.9875433,,Left Foot,,"[83.3, 6.2]",Ground Pass,,16.292944,,,Luis Gerardo Chávez Magallón,28825.0,,,,,,1,Regular Play,Jesús Daniel Gallardo Vasconcelos,5576.0,Left Back,40,Mexico,794,"['ace80e7b-cd4e-490e-877b-032067d62756', 'bc784e2e-6de9-49ea-bc22-1082b9996cc1']",59,,,,,,,,,,,,,,,,,Mexico,794,00:21:59.812,Pass,True
,,,,,,,,,,,,,,,,,1.246922,,,,,,,,,,,,,3ae938b4-d43d-4fb4-90cd-07d83b3b2e78,771,,,"[83.3, 6.2]",3857265,22,,,,,1.924993,,Left Foot,,"[76.2, 25.4]",Ground Pass,,20.47071,,,Edson Omar Álvarez Velázquez,5567.0,,,,,,1,Regular Play,Luis Gerardo Chávez Magallón,28825.0,Left Center Midfield,40,Mexico,794,['f750d617-fde5-4014-9b13-84c8100e2ac3'],2,,,,,,,,,,,,,,,,,Mexico,794,00:22:02.624,Pass,
,,,,,,,,,,,,,,,,,1.244103,,,,,,,,,,,,,3e7c32c2-8138-41ca-aac5-17052019a66b,774,,,"[78.8, 26.9]",3857265,22,,,,,1.5250536,,Right Foot,,"[80.1, 55.3]",Ground Pass,,28.429737,,,Jorge Eduardo Sánchez Ramos,26406.0,,,,,,1,Regular Play,Edson Omar Álvarez Velázquez,5567.0,Center Defensive Midfield,40,Mexico,794,['d482f4f8-c58e-4e09-8456-9592cf6f2cab'],4,,,,,,,,,,,,,,,,,Mexico,794,00:22:04.939,Pass,
,,,,,,,,,,,,,,,,,1.515544,,,,,,,,,,,,,789da795-1539-4548-b135-b3ead8d14e92,777,,,"[79.4, 57.9]",3857265,22,,,,,0.8902751,,Right Foot,,"[94.7, 76.8]",Ground Pass,,24.316662,,,Hirving Rodrigo Lozano Bahena,5571.0,,,,,,1,Regular Play,Jorge Eduardo Sánchez Ramos,26406.0,Right Back,40,Mexico,794,['81c95ff7-526b-4cdb-860b-1a9d863c4525'],7,,,,,,,,,,,,,,,,,Mexico,794,00:22:07.646,Pass,
,,,,,,,,,,,,,,,,,0.110233,,,,,,,,,,,,,1c4afc8e-cae6-4fa4-94b2-77d63b7ace3c,780,,,"[109.0, 72.8]",3857265,22,,,,,-1.4000611,,Right Foot,,"[109.5, 69.9]",Low Pass,,2.942788,Incomplete,,,,,,,,,1,Regular Play,Hirving Rodrigo Lozano Bahena,5571.0,Right Wing,40,Mexico,794,['f3341027-5c0e-4215-bb18-8b762ba2d24d'],12,,,,,,,,,,,,,,,,,Mexico,794,00:22:12.522,Pass,
,,,,,,,,,,,,,,,,,0.854567,,,,,,,,,,,,,e5984b6b-461a-44fe-a28a-4158f49fc1cf,783,,,"[94.0, 54.4]",3857265,22,,,,,-0.52629614,,Head,,"[104.5, 48.3]",Low Pass,,12.143311,Unknown,,Henry Josué Martín Mex,26400.0,,,,,Recovery,1,Regular Play,Edson Omar Álvarez Velázquez,5567.0,Center Defensive Midfield,40,Mexico,794,['c4df9f75-ad53-4af7-9e1f-83139f4c712e'],16,,,,,,,,,,,,,,,,,Mexico,794,00:22:16.866,Pass,
,,,,,,,,,,,,,,,,,3.559352,,,,,,,,,,,,,47459dc3-9285-45ab-a9cd-e9021aa005f7,787,,,"[17.5, 32.5]",3857265,22,,,,,0.104876935,,Right Foot,,"[82.1, 39.3]",High Pass,,64.95691,,,Robert Lewandowski,5668.0,,,,,Free Kick,1,From Free Kick,Wojciech Szczęsny,5669.0,Goalkeeper,41,Poland,789,['c0077cf4-abcc-4402-a60f-722abdfebd17'],50,,,,,,,,,,,,,,,,,Poland,789,00:22:50.014,Pass,
,,,,,,,,,,,,,,,,,1.31702,,,,,,,,,,,,,ad0e5224-d8fc-4d67-9f5b-b7762d187553,792,,,"[40.3, 42.2]",3857265,22,,,,,2.9081647,,Right Foot,,"[26.0, 45.6]",Ground Pass,,14.698639,,,César Jasib Montes Castro,26368.0,,,,,Recovery,1,Regular Play,Héctor Miguel Herrera López,5575.0,Right Center Midfield,42,Mexico,794,['24d8e33a-6365-47d3-a723-ccf9d12489d3'],54,,,,,,,,,,,,,,,,,Mexico,794,00:22:54.708,Pass,
,,,,,,,,,,,,,,,,,1.518672,,,,,,,,,,,,,9f7f8dfa-0449-4efc-b9f1-03e4c2249f78,795,,,"[26.8, 45.5]",3857265,22,,,,,-1.4548143,,Right Foot,,"[29.2, 24.9]",Ground Pass,,20.739334,,,Héctor Alfredo Moreno Herrera,5573.0,,,,,,1,Regular Play,César Jasib Montes Castro,26368.0,Right Center Back,42,Mexico,794,['3e167e6a-9b07-436c-9d3a-448ae0dbe600'],58,,,,,,,,,,,,,,,,,Mexico,794,00:22:58.043,Pass,
,,,,,,,,,,,,,,,,,0.97215,,,,,,,,,,,,,edf3f581-f44c-4006-873d-1bdf9301fcc3,798,,,"[52.5, 16.5]",3857265,23,,,,,-0.75976276,,Right Foot,,"[58.5, 10.8]",Ground Pass,,8.275868,,,Luis Gerardo Chávez Magallón,28825.0,,,,,,1,Regular Play,Héctor Alfredo Moreno Herrera,5573.0,Left Center Back,42,Mexico,794,['11591be2-9c23-403b-bd74-04e4c602c9a1'],5,,,,,,,,,,,,,,,,,Mexico,794,00:23:05.316,Pass,
,,,,,,,,,,,,,,,,,1.517256,,,,,,,,,,,,,d04e3852-6d33-4b2f-960c-22d357c4aa27,801,,,"[49.4, 14.0]",3857265,23,,,,,2.340153,,Left Foot,,"[40.2, 23.5]",Ground Pass,,13.224598,,,Edson Omar Álvarez Velázquez,5567.0,,,,,,1,Regular Play,Luis Gerardo Chávez Magallón,28825.0,Left Center Midfield,42,Mexico,794,['3534cdf8-8263-433d-82e6-38b35b87b690'],8,,,,,,,,,,,,,,,,,Mexico,794,00:23:08.399,Pass,
,,,,,,,,,,,,,,,,,1.885631,,,,,,,,,,,,,bafbfdab-16c0-4ca4-b382-5e0ed14f55df,804,,,"[40.9, 26.0]",3857265,23,,,,,1.3850994,,Right Foot,,"[47.4, 60.6]",Ground Pass,,35.205254,,,César Jasib Montes Castro,26368.0,,,,,,1,Regular Play,Edson Omar Álvarez Velázquez,5567.0,Center Defensive Midfield,42,Mexico,794,['67a3526b-3144-47ab-9342-0ce5b4010a87'],11,,,,,,,,,,,,,,,,,Mexico,794,00:23:11.357,Pass,
,,,,,,,,,,,,,,,,,2.532966,,,,,,,,,,,,,20c0fe88-b3ff-429b-af92-456d826f07a4,807,,,"[61.6, 61.0]",3857265,23,,,,,-1.6635983,,Right Foot,,"[56.9, 10.5]",High Pass,,50.718243,,,Luis Gerardo Chávez Magallón,28825.0,,True,,,,1,Regular Play,César Jasib Montes Castro,26368.0,Right Center Back,42,Mexico,794,['737192f0-e824-4152-9ce1-7ee6f05e593d'],16,,,,,,,,,,,,,,,,,Mexico,794,00:23:16.701,Pass,
,,,,,,,,,,,,,,,,,1.432124,,,,,,,,,,,,,ff622e92-95b4-48e9-afbe-c81bbc186d84,810,,,"[56.9, 10.5]",3857265,23,,,,,1.1042751,,Left Foot,,"[63.9, 24.4]",Ground Pass,,15.563097,,,Edson Omar Álvarez Velázquez,5567.0,,,,,,1,Regular Play,Luis Gerardo Chávez Magallón,28825.0,Left Center Midfield,42,Mexico,794,['ee8a0084-9074-40c9-9fe1-d7491b21f3e4'],22,,,,,,,,,,,,,,,,,Mexico,794,00:23:22.323,Pass,
,,,,,,,,,,,,,,,,,3.504908,,,,,,,,,,,,,357c5354-cd6f-4338-8b60-3695bd8c4077,814,,,"[67.4, 26.3]",3857265,23,,,,,-0.1047774,,Right Foot,,"[119.7, 20.8]",High Pass,,52.5884,Out,,Héctor Miguel Herrera López,5575.0,,,,,,1,Regular Play,Edson Omar Álvarez Velázquez,5567.0,Center Defensive Midfield,42,Mexico,794,"['b64ab1a0-748f-4ab1-85a6-bf573c04c8f9', 'fb684531-7bb0-450f-af59-6dcfd216d5a5']",25,,,,,,,,,,,,,,,,,Mexico,794,00:23:25.146,Pass,True
,,,,,,,,,,,,,,,,,3.42291,,,,,,,,,,,,,f795995b-9687-4a17-8976-ba66184a6c7d,816,,,"[7.0, 44.1]",3857265,23,,,,,0.19939499,,Right Foot,,"[74.3, 57.7]",High Pass,,68.66039,Incomplete,,Robert Lewandowski,5668.0,,,,,Goal Kick,1,From Goal Kick,Wojciech Szczęsny,5669.0,Goalkeeper,43,Poland,789,"['3a57d8a9-d7b3-45d2-aedb-afd4a341bc4b', '9db342af-2276-4776-88b2-2896c245a8c3']",55,,,,,,,,,,,,,,,,,Poland,789,00:23:55.686,Pass,
,,,,,,,,,,,,,,,,,1.184144,,,,,,,,,,,,,3a57d8a9-d7b3-45d2-aedb-afd4a341bc4b,818,,,"[45.8, 22.4]",3857265,23,,,,,0.32175055,,Head,,"[64.1, 28.5]",High Pass,,19.289894,,,Henry Josué Martín Mex,26400.0,,,,,Recovery,1,From Goal Kick,Edson Omar Álvarez Velázquez,5567.0,Center Defensive Midfield,43,Poland,789,"['51a1b25b-9eaf-453f-9c5a-74f496da0e4e', 'f795995b-9687-4a17-8976-ba66184a6c7d']",59,,,,,,,,,,,,,,,,,Mexico,794,00:23:59.109,Pass,
,,,,,,,,,,,,,,,,,0.932585,,,,,,,,,,,,,138f5b73-10aa-4c8b-8a3b-fbbd029b09d0,820,,,"[64.1, 28.5]",3857265,24,,,,,0.80357796,,Head,,"[74.9, 39.7]",Low Pass,,15.55892,Incomplete,,,,,,,,,1,From Goal Kick,Henry Josué Martín Mex,26400.0,Center Forward,43,Poland,789,['2fdff6f1-b530-436a-a3c4-1bcd1b1af403'],0,,,,,,,,,,,,,,,,,Mexico,794,00:24:00.333,Pass,
,,,,,,,,,,,,,,,,,2.481724,,,,,,,,,,,,,66bf0b81-81ac-4be9-8486-48a935231815,823,,,"[40.4, 40.9]",3857265,24,,,,,3.0740266,,Left Foot,,"[13.8, 42.7]",Ground Pass,,26.660833,,,Wojciech Szczęsny,5669.0,,,,,,1,From Goal Kick,Jakub Piotr Kiwior,44166.0,Left Center Back,43,Poland,789,['d062c8c9-6a15-4af7-8dd7-8d77033941b2'],1,,,,,,,,,,,,,,,,,Poland,789,00:24:01.892,Pass,
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,1c44b2ed-75c1-4c5b-8c10-6af56ca56002,826,,,"[16.1, 41.8]",3857265,24,,,,,-1.0327522,,Right Foot,,"[27.2, 23.2]",Ground Pass,,21.660332,,,Jakub Piotr Kiwior,44166.0,,,,,,1,From Goal Kick,Wojciech Szczęsny,5669.0,Goalkeeper,43,Poland,789,['f4ca1d53-a5cd-4e67-beb3-05746966136e'],6,,,,,,,,,,,,,,,,,Poland,789,00:24:06.182,Pass,
,,,,,,,,,,,,,,,,,1.691418,,,,,,,,,,,,,b1e8552f-b2c8-4d52-9e39-681a0fb30400,829,,,"[33.4, 25.0]",3857265,24,,,,,1.65999,,Left Foot,,"[31.2, 49.6]",Ground Pass,,24.698177,,,Kamil Glik,3034.0,,,,,,1,From Goal Kick,Jakub Piotr Kiwior,44166.0,Left Center Back,43,Poland,789,['ed3e9272-f037-45a0-8f6b-842cef5470ca'],11,,,,,,,,,,,,,,,,,Poland,789,00:24:11.567,Pass,
,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,f4a0ad60-1dc3-40d8-8ae8-c86b185ad7e5,831,,,"[31.2, 49.6]",3857265,24,,,,,-1.3616691,,Right Foot,,"[37.1, 21.8]",Ground Pass,,28.419184,,,Jakub Piotr Kiwior,44166.0,,,,,,1,From Goal Kick,Kamil Glik,3034.0,Right Center Back,43,Poland,789,['fc415aca-1877-4700-994d-cff79655f62d'],13,,,,,,,,,,,,,,,,,Poland,789,00:24:13.259,Pass,
,,,,,,,,,,,,,,,,,1.372018,,,,,,,,,,,,,180593a9-20a9-4610-a4a7-34d6d5da13c7,834,,,"[43.7, 17.5]",3857265,24,,,,,-0.51955396,,Left Foot,,"[70.1, 2.4]",Ground Pass,,30.413319,,,Nicola Zalewski,50502.0,,,,,,1,From Goal Kick,Jakub Piotr Kiwior,44166.0,Left Center Back,43,Poland,789,['70245720-b4cd-42a0-a34c-ffd5d15b7062'],18,,,,,,,,,,,,,,,,,Poland,789,00:24:18.279,Pass,
,,,,,,,,,,,,,,,,,1.450499,,,,,,,,,,,,,ec183de1-4ed1-47aa-8544-010e8a792a1c,842,,,"[45.3, 80.0]",3857265,24,,,,,-0.45166188,,,,"[68.8, 68.6]",High Pass,,26.11915,,,Henry Josué Martín Mex,26400.0,,,,,Throw-in,1,From Throw In,Jorge Eduardo Sánchez Ramos,26406.0,Right Back,44,Mexico,794,['4558a0e7-24ac-43ca-a8c9-349382d2374c'],40,,,,,,,,,,,,,,,,,Mexico,794,00:24:40.418,Pass,
,,,,,,,,,,,,,,,,,0.908582,,,,,,,,,,,,,48d9bc54-3253-408e-ad49-cb6681a1c7d4,845,,,"[69.0, 71.7]",3857265,24,,,,,1.3258177,,Right Foot,,"[70.5, 77.7]",Ground Pass,,6.1846585,,,Jorge Eduardo Sánchez Ramos,26406.0,,,,,,1,From Throw In,Henry Josué Martín Mex,26400.0,Center Forward,44,Mexico,794,['74b57842-1cfa-414d-bb0e-187e09713aa7'],43,,,,,,,,,,,,,,,,,Mexico,794,00:24:43.862,Pass,
,,,,,,,,,,,,,,,,,1.017239,,,,,,,,,,,,,c57581ae-ef2e-4414-b786-62ce08108546,860,,,"[52.5, 5.9]",3857265,24,,,,,1.7041466,,Right Foot,,"[51.4, 14.1]",Ground Pass,,8.273452,,,Grzegorz Krychowiak,3637.0,,,,,Free Kick,1,From Free Kick,Nicola Zalewski,50502.0,Left Midfield,46,Poland,789,['f43f98cb-7079-4243-98d1-68a5cbff853f'],54,,,,,,,,,,,,,,,,,Poland,789,00:24:54.342,Pass,
,,,,,,,,,,,,,,,,,2.895946,,,,,,,,,,,,,6d06bd1a-459f-4c02-b89e-2570b4a2d03e,863,,,"[51.8, 18.0]",3857265,24,,,,,0.19312705,,Right Foot,,"[101.4, 27.7]",High Pass,,50.53959,Incomplete,,Jakub Kamiński,31955.0,,,,,,1,From Free Kick,Grzegorz Krychowiak,3637.0,Center Defensive Midfield,46,Poland,789,"['62106ea8-201f-4a0b-8b82-c95447bf7ee4', '99581293-62f2-4e6d-8f59-ce5019d838b8']",56,,,,,,,,,,,,,,,,,Poland,789,00:24:56.609,Pass,
