50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3bbbde4a-305b-40da-b64f-3c1cc930034d,40,,"[44.8, 13.8]",3857269,0,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thiago Emiliano da Silva,3295.0,Left Center Back,4,Brazil,781,['46b63a48-d2d6-485e-9afa-1e3fcb718388'],38,,,,,,,,,,,,,,,,,Brazil,781,00:00:38.473,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,905f331f-059a-4488-8cc5-123fdc6c0b70,43,,"[45.3, 43.0]",3857269,0,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcos Aoás Corrêa,4372.0,Right Center Back,4,Brazil,781,['187ff46e-35ff-4e76-b414-e0ef675de8f8'],42,,,,,,,,,,,,,,,,,Brazil,781,00:00:42.105,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,67ae0146-c515-4cdf-81cb-bf43cad91b04,46,,"[39.2, 74.2]",3857269,0,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Éder Gabriel Militão,13620.0,Right Back,4,Brazil,781,['bacfc3c9-68f3-4bf1-82a5-58f3b535ac4f'],46,,,,,,,,,,,,,,,,,Brazil,781,00:00:46.123,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8921798d-ff96-420f-809d-0c617474844c,49,,"[10.6, 52.1]",3857269,0,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alisson Ramsés Becker,5547.0,Goalkeeper,4,Brazil,781,['3ef16445-4ee9-475f-95ed-f31b51d411d2'],49,,,,,,,,,,,,,,,,,Brazil,781,00:00:49.513,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb542a98-bac1-4fe4-901a-2f17581f57c1,52,,"[20.3, 28.2]",3857269,0,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thiago Emiliano da Silva,3295.0,Left Center Back,4,Brazil,781,['93c06472-2ea9-4030-9403-fce7ad56766d'],52,,,,,,,,,,,,,,,,,Brazil,781,00:00:52.280,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,42d57fc4-6a22-4175-8095-575e46a357f0,55,,"[86.7, 3.9]",3857269,1,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Wing,4,Brazil,781,['2625216a-d0e6-4fc7-bbe3-0b6f35c43af6'],0,,,,,,,,,,,,,,,,,Brazil,781,00:01:00.276,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dcddcc3c-62c0-4b72-b3fc-202b17e695c6,60,,"[84.7, 8.3]",3857269,1,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thiago Emiliano da Silva,3295.0,Left Center Back,5,Brazil,781,['f3c56dcd-13d8-45b3-9dbc-55ea4a52dea1'],10,,,,,,,,,,,,,,,,,Brazil,781,00:01:10.689,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,440c9198-9011-44b5-a694-7754a383fabd,63,,"[46.9, 46.7]",3857269,1,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcos Aoás Corrêa,4372.0,Right Center Back,5,Brazil,781,['e3d93463-11d0-4210-a0dc-915b60438936'],17,,,,,,,,,,,,,,,,,Brazil,781,00:01:17.584,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,31906056-a22a-4637-9e78-1a0dad714690,66,,"[44.1, 61.1]",3857269,1,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Éder Gabriel Militão,13620.0,Right Back,5,Brazil,781,['2a22f698-4c79-40ee-9861-a45ba8edc96c'],20,,,,,,,,,,,,,,,,,Brazil,781,00:01:20.175,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,e7f400de-006a-4933-82b3-1233104906ab,69,,"[81.9, 74.3]",3857269,1,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Frederico Rodrigues Santos,9904.0,Right Center Midfield,5,Brazil,781,['16b91b0b-7b83-40ef-ac04-846c423f9e11'],23,,,,,,,,,,,,,,,,,Brazil,781,00:01:23.136,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f004e25a-8ae0-4f5f-ae81-c3b4a34d70b1,71,,"[52.6, 14.6]",3857269,1,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Breel-Donald Embolo,5545.0,Center Forward,6,Switzerland,773,['141d9ea2-b211-4825-b440-12f222119837'],55,,,,,,,,,,,,,,,,,Switzerland,773,00:01:55.654,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1f6b458-4288-42ec-ad21-c79446579337,77,,"[76.1, 8.0]",3857269,2,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Wing,7,Brazil,781,['469437ef-0649-4321-a7fd-ea267bc56e88'],3,,,,,,,,,,,,,,,,,Brazil,781,00:02:03.917,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,efdbc2a7-8ab9-4fd3-9b1e-a53bb39341d9,84,,"[109.2, 30.1]",3857269,2,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Richarlison de Andrade,3280.0,Center Forward,8,Brazil,781,['40f13e75-e9fb-4113-85d6-59cfbe389b5f'],56,,,,,,,,,,,,,,,,,Brazil,781,00:02:56.244,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,704de38c-5a42-49c6-821c-f837d8bcb41d,87,,"[37.9, 24.1]",3857269,3,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nico Elvedi,8814.0,Left Center Back,9,Switzerland,773,['a7d0469c-da40-47ef-ae2a-2a0a73def308'],23,,,,,,,,,,,,,,,,,Switzerland,773,00:03:23.474,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,50c562f0-f8ea-43a8-98c9-9ea19f4ef26b,90,,"[8.8, 28.5]",3857269,3,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nico Elvedi,8814.0,Left Center Back,10,Switzerland,773,['8043690e-885e-4e3d-bcfa-ef7e303b2870'],37,,,,,,,,,,,,,,,,,Switzerland,773,00:03:37.882,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,0401f194-7de6-437f-abcb-90f3f9298c85,92,,"[56.5, 14.6]",3857269,3,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Breel-Donald Embolo,5545.0,Center Forward,10,Switzerland,773,['f383cd8a-55c1-4070-82b2-515056ebb2e6'],45,,,,,,,,,,,,,,,,,Switzerland,773,00:03:45.199,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,fd6efc18-acfa-4413-8aca-398ba5b1587d,97,,"[93.0, 55.0]",3857269,3,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Raphael Dias Belloli,10595.0,Right Wing,10,Switzerland,773,['d95bd311-21c4-452c-a61f-c412bffce138'],51,,,,,,,,,,,,,,,,,Brazil,781,00:03:51.011,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,d76702a8-c21b-41d8-bcdc-04869bafd680,100,,"[67.5, 46.9]",3857269,3,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,10,Switzerland,773,['1e5cd3a9-7451-48a0-98ad-04c55abfde40'],53,,,,,,,,,,,,,,,,,Brazil,781,00:03:53.857,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e293fcae-eaef-498d-85a0-f88bc14cbf71,104,,"[52.3, 52.6]",3857269,4,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Manuel Obafemi Akanji,5549.0,Right Center Back,11,Switzerland,773,['c7649eea-c261-42dc-aa7e-d10eeb57b2be'],11,,,,,,,,,,,,,,,,,Switzerland,773,00:04:11.411,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,398c9ba2-028f-4c07-912e-87c07716d472,107,,"[62.3, 77.1]",3857269,4,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Silvan Widmer,7796.0,Right Back,11,Switzerland,773,['caf810ec-3eac-4dfe-8b0d-e6099eb64e76'],14,,,,,,,,,,,,,,,,,Switzerland,773,00:04:14.756,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d707c280-6087-45d1-b9ce-b6f76a36e922,110,,"[42.0, 69.8]",3857269,4,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Manuel Obafemi Akanji,5549.0,Right Center Back,11,Switzerland,773,['f1ad2d99-7ccd-434c-9192-3b3f08deee40'],17,,,,,,,,,,,,,,,,,Switzerland,773,00:04:17.476,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,da8f1d4f-0eca-45bd-9106-212a94764332,113,,"[32.9, 34.8]",3857269,4,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nico Elvedi,8814.0,Left Center Back,11,Switzerland,773,['8ec6583d-41be-468f-84b5-d7eb7a6c6b45'],21,,,,,,,,,,,,,,,,,Switzerland,773,00:04:21.132,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b1e4d9d-b88b-42dc-9f92-56565a21a5e8,116,,"[43.8, 12.6]",3857269,4,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ricardo Iván Rodríguez Araya,5544.0,Left Back,11,Switzerland,773,['dc943308-b718-4e5c-9747-fc236c7f7743'],23,,,,,,,,,,,,,,,,,Switzerland,773,00:04:23.780,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,49ac5e5b-75d7-4cd6-81a8-7925762a8150,119,,"[41.5, 23.0]",3857269,4,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,11,Switzerland,773,['b00f8a43-79ab-478f-96cb-64f01b14c5a6'],24,,,,,,,,,,,,,,,,,Switzerland,773,00:04:24.793,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,db99bac7-cd0e-4635-bade-5cc2a593e0db,123,,"[90.6, 21.8]",3857269,4,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Breel-Donald Embolo,5545.0,Center Forward,11,Switzerland,773,['493c7c8c-90db-4c4a-b54f-de6396e31df6'],28,,,,,,,,,,,,,,,,,Switzerland,773,00:04:28.604,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc11da57-ac8c-496e-ae1f-7e468d1c3676,129,,"[2.5, 48.6]",3857269,4,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alisson Ramsés Becker,5547.0,Goalkeeper,13,Brazil,781,['8f0c89d0-6ff5-464e-a519-fcd85a3f8d66'],43,,,,,,,,,,,,,,,,,Brazil,781,00:04:43.882,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,82f7ea7d-7ce5-4e58-93a6-fa43c8c116e5,132,,"[14.7, 68.4]",3857269,4,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Éder Gabriel Militão,13620.0,Right Back,13,Brazil,781,['9ad4e74d-875a-4816-b617-9346ca17d213'],45,,,,,,,,,,,,,,,,,Brazil,781,00:04:45.317,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,0c93587d-d4da-47a9-a44e-8b14409f1894,134,,"[109.9, 35.0]",3857269,4,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Back,13,Brazil,781,['1e8b4190-85de-4e52-9c0e-11a3a4c0c6c5'],45,,,,,,,,,,,,,,,,,Switzerland,773,00:04:45.751,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1be90439-b431-44f9-a0d2-865bd484d0a6,138,,"[27.0, 71.9]",3857269,4,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphael Dias Belloli,10595.0,Right Wing,13,Brazil,781,['4071e6cc-75c6-44ac-8874-ecc2ad8a51f8'],48,,,,,,,,,,,,,,,,,Brazil,781,00:04:48.245,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,707e4b93-12ba-4094-9f31-22f597092f8a,142,,"[26.1, 63.1]",3857269,4,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frederico Rodrigues Santos,9904.0,Right Center Midfield,13,Brazil,781,['f2ac57a3-2115-45cc-aa4c-9ea932f38a2f'],50,,,,,,,,,,,,,,,,,Brazil,781,00:04:50.060,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,c6d9e337-946b-4fbb-a79d-e7adcb7aa9b5,145,,"[16.6, 73.3]",3857269,4,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Éder Gabriel Militão,13620.0,Right Back,13,Brazil,781,['1e3a0aef-7b5a-4637-bb5e-1fab3996bf93'],52,,,,,,,,,,,,,,,,,Brazil,781,00:04:52.231,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,94c7c8a2-1ba2-4690-986d-e5ba6552285c,147,,"[107.0, 9.8]",3857269,4,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,14,Switzerland,773,['fdcfc709-069f-46aa-b298-a4fcbad23a9c'],55,,,,,,,,,,,,,,,,,Switzerland,773,00:04:55.944,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ee7b90d-2401-4ce7-afb1-ff0a548928bf,150,,"[105.6, 5.8]",3857269,4,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ruben Vargas,30401.0,Left Wing,14,Switzerland,773,['8b4d1693-24b5-466a-a7bc-db93c3a18112'],56,,,,,,,,,,,,,,,,,Switzerland,773,00:04:56.756,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cba6467-9534-49c3-a55d-b6375c4d76b8,152,,"[100.3, 9.8]",3857269,4,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,14,Switzerland,773,['2093e857-3f58-43c4-9953-6caef8f5a23e'],57,,,,,,,,,,,,,,,,,Switzerland,773,00:04:57.955,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d9e3c0e-fce1-4dd5-aaea-efe504d2835b,156,,"[87.6, 7.2]",3857269,4,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Back,14,Switzerland,773,['ad5de874-a7c1-4d1b-8a9c-68b772976d45'],59,,,,,,,,,,,,,,,,,Switzerland,773,00:04:59.892,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,602a9247-9510-49e2-bcbe-e23cb945d99f,159,,"[69.0, 14.9]",3857269,5,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nico Elvedi,8814.0,Left Center Back,14,Switzerland,773,['f44c961d-dd6b-40e4-b87e-5a1b264049d9'],1,,,,,,,,,,,,,,,,,Switzerland,773,00:05:01.742,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf992737-742c-4500-a360-e029e72bce65,162,,"[63.5, 38.2]",3857269,5,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Obafemi Akanji,5549.0,Right Center Back,14,Switzerland,773,['8bc904e9-5eda-4f82-b5d9-6f0559277bc8'],3,,,,,,,,,,,,,,,,,Switzerland,773,00:05:03.609,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,56ce94d8-469d-46a9-8e48-aefd67fa9c37,166,,"[56.0, 22.1]",3857269,5,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nico Elvedi,8814.0,Left Center Back,14,Switzerland,773,['5d73238b-cb9f-43bf-87b4-4ddc2379685a'],6,,,,,,,,,,,,,,,,,Switzerland,773,00:05:06.470,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,14d283bf-46e1-4430-b9d3-54371d1a24d4,169,,"[66.5, 5.4]",3857269,5,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Back,14,Switzerland,773,['80eebc48-d40d-4ef6-a220-9aaf2dd60a58'],9,,,,,,,,,,,,,,,,,Switzerland,773,00:05:09.377,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cbfad82c-ab73-4f5e-afe1-f95360cd79a4,175,,"[114.9, 30.0]",3857269,5,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Silvan Widmer,7796.0,Right Back,15,Switzerland,773,['17d017c7-e64d-4aa1-b112-8fa49ed0f8ba'],47,,,,,,,,,,,,,,,,,Switzerland,773,00:05:47.763,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f84a584-50c5-4f16-813d-4a1a64528c6e,179,,"[17.0, 12.5]",3857269,5,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alex Sandro Lobo Silva,6945.0,Left Back,16,Brazil,781,['a4e93c91-20b0-4efb-b26c-04e0486e7d95'],59,,,,,,,,,,,,,,,,,Brazil,781,00:05:59.785,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b43ea0fc-69b3-44ae-a435-802e86e7f800,182,,"[11.3, 26.1]",3857269,6,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Thiago Emiliano da Silva,3295.0,Left Center Back,16,Brazil,781,['2e9783e6-a586-4011-ac58-19b920a43ed5'],4,,,,,,,,,,,,,,,,,Brazil,781,00:06:04.592,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fa481f5-97a5-4657-a293-a0802f58fb80,185,,"[22.4, 52.5]",3857269,6,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marcos Aoás Corrêa,4372.0,Right Center Back,16,Brazil,781,['41e6b439-f997-4d63-9e93-1782a1dbfbd2'],8,,,,,,,,,,,,,,,,,Brazil,781,00:06:08.071,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,024e97d3-4b80-49b5-a504-91acb5f111d3,188,,"[24.7, 21.7]",3857269,6,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Thiago Emiliano da Silva,3295.0,Left Center Back,16,Brazil,781,['081237dd-9f88-4be9-bfe3-2b6310825d79'],11,,,,,,,,,,,,,,,,,Brazil,781,00:06:11.294,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb655b9c-2088-4c7e-8756-c86fc3d2e18b,191,,"[38.8, 2.7]",3857269,6,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alex Sandro Lobo Silva,6945.0,Left Back,16,Brazil,781,['c4b0a9ea-12b0-40f8-b504-48ff727db575'],14,,,,,,,,,,,,,,,,,Brazil,781,00:06:14.285,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2e28009-4bfb-4424-ae8f-95c8a80253af,194,,"[47.4, 10.8]",3857269,6,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lucas Tolentino Coelho de Lima,22600.0,Left Center Midfield,16,Brazil,781,['0bcb456d-378b-499d-8418-2683834b7af5'],16,,,,,,,,,,,,,,,,,Brazil,781,00:06:16.066,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8beab83a-2d5f-4063-ac7a-a147d47ef04c,196,,"[31.9, 15.0]",3857269,6,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Thiago Emiliano da Silva,3295.0,Left Center Back,16,Brazil,781,['afc6ab04-1001-4f43-8db0-ca1f8c9cb722'],17,,,,,,,,,,,,,,,,,Brazil,781,00:06:17.231,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b75cd314-7b35-486f-b37f-4ad0127f6fec,199,,"[31.6, 34.9]",3857269,6,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marcos Aoás Corrêa,4372.0,Right Center Back,16,Brazil,781,['1c70a31b-a5b0-43e2-b42c-26439ef41441'],21,,,,,,,,,,,,,,,,,Brazil,781,00:06:21.430,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f7b5622-4ed2-4c44-a402-8abcf9b837b8,202,,"[39.7, 22.8]",3857269,6,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Thiago Emiliano da Silva,3295.0,Left Center Back,16,Brazil,781,['bc4983b3-c7e6-405c-bad7-92eaa7a1c9ef'],25,,,,,,,,,,,,,,,,,Brazil,781,00:06:25.221,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,af71713b-8978-45b6-8056-4070661a6b11,205,,"[60.8, 15.2]",3857269,6,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lucas Tolentino Coelho de Lima,22600.0,Left Center Midfield,16,Brazil,781,['a9b7eeb1-177e-40e6-ac0c-6761623253e8'],28,,,,,,,,,,,,,,,,,Brazil,781,00:06:28.231,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,44a5ff8e-b543-4e93-96ab-b2a3821ab2c2,209,,"[55.0, 20.3]",3857269,6,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,16,Brazil,781,['30e5eb92-0a50-4900-ab48-7e4818c10c3f'],28,,,,,,,,,,,,,,,,,Brazil,781,00:06:28.865,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f51de74-bde7-40c1-9dfc-a50872a991ec,212,,"[75.1, 2.2]",3857269,6,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Wing,16,Brazil,781,['d5357d51-7ff0-42bc-9455-fd36888b42a4'],30,,,,,,,,,,,,,,,,,Brazil,781,00:06:30.343,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c992d27-2d43-41e2-b051-7d901ad65b53,217,,"[63.3, 0.6]",3857269,6,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alex Sandro Lobo Silva,6945.0,Left Back,16,Brazil,781,"['786f4719-868b-41bd-b129-a071b60c4429', 'c4f39abc-3883-4ae9-bfdb-1a709c1b85e0']",33,,,,,,,,,,,,,,,,,Brazil,781,00:06:33.594,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d78e7fae-992c-4255-80a9-38b578ea589d,221,,"[69.4, 8.3]",3857269,6,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lucas Tolentino Coelho de Lima,22600.0,Left Center Midfield,16,Brazil,781,"['35960cc1-1555-40f1-9f35-57583e62dc3c', 'fcc0e8e8-9029-4c2c-a5be-e5c72a9493cf']",34,,,,,,,,,,,,,,,,,Brazil,781,00:06:34.464,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,64974a40-0e1b-4137-bb10-0e6573e077bb,224,,"[74.4, 2.5]",3857269,6,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alex Sandro Lobo Silva,6945.0,Left Back,16,Brazil,781,['8d0bbb72-e844-4e79-b7ed-426f1d6fba16'],36,,,,,,,,,,,,,,,,,Brazil,781,00:06:36.066,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3e66dba-da5e-4efc-9661-2e4bf62e7ffb,227,,"[71.4, 5.9]",3857269,6,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Tolentino Coelho de Lima,22600.0,Left Center Midfield,17,Brazil,781,['0be5dbc8-0e59-4bfc-abfe-5a6e42466323'],47,,,,,,,,,,,,,,,,,Brazil,781,00:06:47.275,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,510dd2b7-9a97-4148-900a-2d83fbd9e86d,231,,"[69.8, 0.1]",3857269,6,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Wing,17,Brazil,781,['5d82fcb5-9446-450b-b180-f75be7882eea'],50,,,,,,,,,,,,,,,,,Brazil,781,00:06:50.109,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ebe1af30-f993-4278-b335-b6b0d7f1ac64,236,,"[66.6, 4.6]",3857269,6,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alex Sandro Lobo Silva,6945.0,Left Back,17,Brazil,781,['55ee4766-8e4b-4a8c-ac0c-03adc774c8a4'],52,,,,,,,,,,,,,,,,,Brazil,781,00:06:52.281,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,422a352c-6612-4d3e-8ef1-238e0e8dee6d,239,,"[42.9, 5.5]",3857269,6,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thiago Emiliano da Silva,3295.0,Left Center Back,17,Brazil,781,['ab736ee1-400b-4e6a-afc3-a4498d951be9'],53,,,,,,,,,,,,,,,,,Brazil,781,00:06:53.536,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e04c6da6-d406-42ae-8919-d4b96f7df1fa,242,,"[44.1, 37.2]",3857269,6,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcos Aoás Corrêa,4372.0,Right Center Back,17,Brazil,781,['1f32d5fa-8202-433b-8d38-f693d4ea683f'],56,,,,,,,,,,,,,,,,,Brazil,781,00:06:56.890,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6d0f898-e8c5-4a13-9ce7-e27de2763681,245,,"[48.8, 21.0]",3857269,7,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thiago Emiliano da Silva,3295.0,Left Center Back,17,Brazil,781,['d3c9859e-de8e-44b3-9f06-61e3f6e44ebb'],1,,,,,,,,,,,,,,,,,Brazil,781,00:07:01.058,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,09cfc6e4-0bac-40ef-af52-4c546f43684c,248,,"[56.1, 61.3]",3857269,7,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Éder Gabriel Militão,13620.0,Right Back,17,Brazil,781,['b62c6bd7-b344-4ec2-bd37-faaf6ada8c9e'],5,,,,,,,,,,,,,,,,,Brazil,781,00:07:05.905,Ball Receipt*,
