50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,771d7bb0-57cb-477b-9d5d-f331e0df0a84,2016,,,"[14.8, 39.0]",3869219,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wataru Endo,23721.0,Right Defensive Midfield,73,Japan,778,['e1751911-8fb7-40f8-a4a5-087882bb52bf'],33,,,,,,,,,,,,,,,,,Japan,778,00:02:33.495,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6c31ed7e-dcef-44eb-bb61-897b23898cd5,2030,,,"[77.3, 54.6]",3869219,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mateo Kovačić,5456.0,Left Center Midfield,74,Croatia,785,['63eb34e4-7341-4378-a233-cd185af9071d'],44,,,,,,,,,,,,,,,,,Croatia,785,00:02:44.605,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8e6afa76-f0a7-491d-ba67-964f0835a1b7,2041,,,"[98.4, 46.6]",3869219,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mateo Kovačić,5456.0,Left Center Midfield,75,Croatia,785,,13,,,,,,,,,,,,,,,,,Croatia,785,00:03:13.450,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2696bbe7-968a-465a-b311-9f4e9debbfbd,2048,,,"[26.3, 76.8]",3869219,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Josip Juranović,29163.0,Right Back,77,Croatia,785,,49,,,,,,,,,,,,,,,,,Croatia,785,00:03:49.130,Ball Recovery,
,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2f90dd8c-ce0e-4b52-9074-f6d041d087f5,2062,,,"[52.7, 34.8]",3869219,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mateo Kovačić,5456.0,Left Center Midfield,77,Croatia,785,['873642d4-4105-4154-a1c6-8dce2f0bbd35'],1,,,,,,,,,,,,,,,,,Croatia,785,00:04:01.045,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9814a00d-b92f-4e3a-b422-887f5ec4151b,2063,,,"[66.2, 51.9]",3869219,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Junya Ito,23527.0,Right Wing Back,78,Japan,778,,1,,,,,,,,,,,,,,,,,Japan,778,00:04:01.758,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9d9246f8-12ee-4fb0-9a38-5090f3605f71,2090,,,"[97.9, 37.3]",3869219,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hidemasa Morita,37221.0,Left Defensive Midfield,78,Japan,778,,22,,,,,,,,,,,,,,,,,Japan,778,00:04:22.259,Ball Recovery,
,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,19088ac5-57db-4c76-8794-3b1171985e3d,2096,,,"[99.1, 26.9]",3869219,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hidemasa Morita,37221.0,Left Defensive Midfield,78,Japan,778,['161894c2-ccdd-4626-997f-fdbb4ed70666'],27,,,,,,,,,,,,,,,,,Japan,778,00:04:27.671,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d5d4872d-5a72-40f7-9f21-070b001be4eb,2130,,,"[69.3, 67.8]",3869219,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hidemasa Morita,37221.0,Left Defensive Midfield,81,Croatia,785,['2ad3c152-353b-40ed-88ac-0ff795fc6de3'],40,,,,,,,,,,,,,,,,,Japan,778,00:05:40.953,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1a7e6fa3-879e-461c-8df8-1b4ccdb8d32a,2187,,,"[91.3, 18.0]",3869219,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Bruno Petković,7693.0,Center Forward,82,Japan,778,['cdf3b6a2-2df4-4ddb-92d8-46d767f02abb'],36,,,,,,,,,,,,,,,,,Croatia,785,00:06:36.984,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0a38472d-b722-4de0-bb98-fd1195686c92,2192,,,"[3.8, 38.5]",3869219,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Shūichi Gonda,25719.0,Goalkeeper,82,Japan,778,,40,,,,,,,,,,,,,,,,,Japan,778,00:06:40.599,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9812d3e8-6359-43e3-90bc-5d1a441b7eb8,2230,,,"[80.9, 68.8]",3869219,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luka Modrić,5463.0,Right Center Midfield,85,Japan,778,['d8163dbf-5f82-4944-ac1c-7d9d250dd833'],41,,,,,,,,,,,,,,,,,Croatia,785,00:07:41.565,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a59fde36-d201-4b55-84b1-cefe818516b0,2236,,,"[25.7, 71.4]",3869219,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Junya Ito,23527.0,Right Wing Back,85,Japan,778,['71ab60ce-4c04-4ea5-9923-c8b29c0c137b'],52,,,,,,,,,,,,,,,,,Japan,778,00:07:52.442,Ball Recovery,
,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2edaada5-85ab-4cdf-9f7f-87d9396cf794,2261,,,"[39.9, 59.1]",3869219,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Andrej Kramarić,5460.0,Right Wing,86,Japan,778,,58,,,,,,,,,,,,,,,,,Croatia,785,00:08:58.261,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,44a1f566-ba53-46ce-8269-61f6c6ebd80e,2262,,,"[31.0, 51.1]",3869219,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dejan Lovren,3471.0,Right Center Back,87,Croatia,785,,0,,,,,,,,,,,,,,,,,Croatia,785,00:09:00.739,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,15262ad5-c400-46a1-b502-88ea37730272,2278,,,"[36.2, 51.0]",3869219,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wataru Endo,23721.0,Right Defensive Midfield,87,Croatia,785,,14,,,,,,,,,,,,,,,,,Japan,778,00:09:14.482,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,554fcaf6-03ff-4226-973d-efd69d8b4983,2376,,,"[88.2, 53.9]",3869219,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wataru Endo,23721.0,Right Defensive Midfield,91,Japan,778,,54,,,,,,,,,,,,,,,,,Japan,778,00:11:54.254,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9d04062d-d368-42c2-95cc-723affa569b5,2382,,,"[105.7, 14.1]",3869219,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Hidemasa Morita,37221.0,Left Defensive Midfield,92,Japan,778,,31,,,,,,,,,,,,,,,,,Japan,778,00:12:31.578,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4578f0e7-51e3-4738-a04e-c66500e2ac41,2386,,,"[3.5, 57.2]",3869219,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Josip Juranović,29163.0,Right Back,92,Japan,778,,34,,,,,,,,,,,,,,,,,Croatia,785,00:12:34.907,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ef0b9648-ce86-4b01-927a-4ef756f8ab2a,2392,,,"[56.0, 38.3]",3869219,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Junya Ito,23527.0,Right Wing Back,92,Japan,778,['6855ab54-0e64-4e5f-8474-f73a88fe3625'],41,,,,,,,,,,,,,,,,,Japan,778,00:12:41.962,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,66c9fa26-63d9-4635-af08-f7228ffd6f7f,2407,,,"[85.9, 15.1]",3869219,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luka Modrić,5463.0,Right Center Midfield,93,Croatia,785,['6415b05e-8806-4d53-bb93-4c433434fdf1'],59,,,,,,,,,,,,,,,,,Croatia,785,00:12:59.625,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7315bf8b-ee82-47cc-bbe7-51b3f045918a,2418,,,"[93.4, 70.7]",3869219,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Josip Juranović,29163.0,Right Back,93,Croatia,785,,12,,,,,,,,,,,,,,,,,Croatia,785,00:13:12.309,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e6981e1a-eefb-4cfd-8a4a-2bcaa96c7c8c,2425,,,"[12.3, 20.7]",3869219,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yuto Nagatomo,5690.0,Left Wing Back,93,Croatia,785,['cc98cd54-ff06-45b1-bc1c-59bac44c4d2d'],18,,,,,,,,,,,,,,,,,Japan,778,00:13:18.887,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,09196987-2b68-48be-a32a-12270cdfa927,2443,,,"[54.6, 35.4]",3869219,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ritsu Doan,8361.0,Right Wing,95,Japan,778,,6,,,,,,,,,,,,,,,,,Japan,778,00:14:06.126,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,47c7675f-9049-44ab-ab24-aee884c9bd14,2483,,,"[81.3, 37.5]",3869219,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wataru Endo,23721.0,Right Defensive Midfield,95,Japan,778,,45,,,,,,,,,,,,,,,,,Japan,778,00:14:45.114,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,248d6b1f-b5f6-4264-8e8f-f3917e46003b,2489,,,"[96.9, 38.2]",3869219,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hidemasa Morita,37221.0,Left Defensive Midfield,95,Japan,778,,49,,,,,,,,,,,,,,,,,Japan,778,00:14:49.530,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,83213514-c2f3-4707-8bfc-90d8c05ce0e7,2493,,,"[92.9, 40.4]",3869219,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wataru Endo,23721.0,Right Defensive Midfield,95,Japan,778,,50,,,,,,,,,,,,,,,,,Japan,778,00:14:50.201,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8f3f4502-9596-4979-893c-e2ec045248ea,2505,,,"[13.7, 35.2]",3869219,60,,True,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dominik Livaković,16531.0,Goalkeeper,99,Croatia,785,,31,,,,,,,,,,,,,,,,,Croatia,785,00:15:31.984,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ee365092-7fc2-4ff6-8f02-d1d389502227,2521,,,"[31.6, 71.4]",3869219,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ritsu Doan,8361.0,Right Wing,99,Croatia,785,['c8c6627b-9e60-434d-850e-5232b3889800'],2,,,,,,,,,,,,,,,,,Japan,778,00:16:02.543,Ball Recovery,True
,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,bdf0183b-bc6d-4d56-823e-c926ca924b61,2572,,,"[82.5, 35.0]",3869219,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Takuma Asano,8949.0,Center Forward,103,Japan,778,,3,,,,,,,,,,,,,,,,,Japan,778,00:19:03.731,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e09e9733-9126-4411-8a4e-2f24fa2d1539,2573,,,"[14.7, 40.4]",3869219,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dominik Livaković,16531.0,Goalkeeper,104,Croatia,785,,6,,,,,,,,,,,,,,,,,Croatia,785,00:19:06.657,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6860aff9-f012-4fc2-ab4b-06c23a3bca7b,2591,,,"[70.7, 34.7]",3869219,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcelo Brozović,5469.0,Center Defensive Midfield,104,Croatia,785,['6fa30200-5000-464e-9d31-7f5631b8df02'],37,,,,,,,,,,,,,,,,,Croatia,785,00:19:37.381,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f5d31173-e372-42de-8e5b-8878586c9121,2625,,,"[59.4, 61.5]",3869219,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Josip Juranović,29163.0,Right Back,104,Croatia,785,['dcb72377-ab13-4b2d-8043-faba084bc350'],18,,,,,,,,,,,,,,,,,Croatia,785,00:20:18.201,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,03d45003-bf1a-4612-b71a-10d9105d5622,2635,,,"[86.6, 53.2]",3869219,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcelo Brozović,5469.0,Center Defensive Midfield,104,Croatia,785,,28,,,,,,,,,,,,,,,,,Croatia,785,00:20:28.991,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a6426358-bc70-4c6e-bd99-e5a6254f1c97,2658,,,"[110.2, 44.5]",3869219,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ante Budimir,8654.0,Center Forward,104,Croatia,785,,53,,,,,,,,,,,,,,,,,Croatia,785,00:20:53.654,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1a8d00ba-1555-47a0-9030-381373f682ef,2675,,,"[4.0, 43.5]",3869219,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Shūichi Gonda,25719.0,Goalkeeper,108,Japan,778,['4978c510-6baa-4d2a-92e2-70207a67577d'],7,,,,,,,,,,,,,,,,,Japan,778,00:22:07.568,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,40e4e3ea-933d-4c19-b6a1-abfdbab30332,2709,,,"[64.8, 61.7]",3869219,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dejan Lovren,3471.0,Right Center Back,111,Japan,778,['80ff1c55-a984-4096-ba3d-cf3966ba6ae8'],56,,,,,,,,,,,,,,,,,Croatia,785,00:23:56.236,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d6374934-37ef-4344-8dd9-283370b07fb3,2754,,,"[76.3, 77.5]",3869219,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Takehiro Tomiyasu,23730.0,Right Center Back,115,Croatia,785,['ff010c32-39a2-4555-a217-3c88eadbbf86'],40,,,,,,,,,,,,,,,,,Japan,778,00:25:40.617,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,81923bda-2fee-4849-b7cb-b84f2abb0bd8,2757,,,"[20.1, 39.5]",3869219,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Josip Juranović,29163.0,Right Back,115,Croatia,785,['7a98ca39-0026-4335-b335-3eb553214a25'],44,,,,,,,,,,,,,,,,,Croatia,785,00:25:44.483,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e5d25ed5-a6f0-4e88-b268-4d08a427c71e,2789,,,"[51.1, 53.6]",3869219,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hidemasa Morita,37221.0,Left Defensive Midfield,117,Japan,778,['5e0bb2e8-f351-4b9d-be09-bdb211a4f862'],19,,,,,,,,,,,,,,,,,Japan,778,00:26:19.511,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,438f23ae-53e5-4f62-9266-30380c176fb2,2844,,,"[13.9, 57.7]",3869219,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Takuma Asano,8949.0,Center Forward,119,Croatia,785,['941cec0f-e1d4-440f-8858-0210ceefbad6'],57,,,,,,,,,,,,,,,,,Japan,778,00:27:57.158,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1bb1d032-6e65-44d4-8ac1-cf434ae6cd03,2888,,,"[15.1, 44.8]",3869219,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Shūichi Gonda,25719.0,Goalkeeper,123,Croatia,785,,12,,,,,,,,,,,,,,,,,Japan,778,00:30:12.733,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5689b69c-4859-4469-8e81-ff74e7cacaf4,2898,,,"[62.9, 42.7]",3869219,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wataru Endo,23721.0,Right Defensive Midfield,124,Japan,778,,37,,,,,,,,,,,,,,,,,Japan,778,00:30:37.885,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ab32fbe5-9156-459e-b0cb-702f172d01c6,2923,,,"[39.2, 23.6]",3869219,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kaoru Mitoma,37211.0,Left Wing Back,126,Croatia,785,,0,,,,,,,,,,,,,,,,,Japan,778,00:31:00.171,Ball Recovery,
,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4b9c642f-8786-4e85-9c83-cf26174766a1,2930,,,"[59.1, 70.0]",3869219,76,,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Pašalić,11603.0,Right Wing,126,Croatia,785,,5,,,,,,,,,,,,,,,,,Croatia,785,00:31:05.981,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,fa1e6a26-3a50-4fc7-91c8-25f5b631f376,2937,,,"[65.8, 35.9]",3869219,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Perišić,5474.0,Left Wing,127,Japan,778,,33,,,,,,,,,,,,,,,,,Croatia,785,00:31:33.380,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,71f46304-cdf1-4607-be8d-fb4d34e7a96f,2963,,,"[92.0, 30.7]",3869219,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kaoru Mitoma,37211.0,Left Wing Back,131,Japan,778,,24,,,,,,,,,,,,,,,,,Japan,778,00:34:24.058,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1f18ae92-9cd1-4f8f-9e2c-5d41901caa85,2971,,,"[9.2, 51.5]",3869219,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mario Pašalić,11603.0,Right Wing,131,Japan,778,,29,,,,,,,,,,,,,,,,,Croatia,785,00:34:29.309,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f4a8edb0-3d89-4963-af62-0a6076dda1a4,2992,,,"[9.0, 40.0]",3869219,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dominik Livaković,16531.0,Goalkeeper,133,Croatia,785,,53,,,,,,,,,,,,,,,,,Croatia,785,00:34:53.450,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8409d563-73b2-4887-8a29-04a7a8fde6a9,3191,,,"[78.3, 68.5]",3869219,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Takuma Asano,8949.0,Center Forward,144,Japan,778,['55052a62-5feb-4d76-83f8-a883fa7ef0da'],42,,,,,,,,,,,,,,,,,Japan,778,00:41:42.238,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,272cbdd6-78a8-4239-b33c-f9c69a3670b5,3200,,,"[44.0, 5.4]",3869219,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mateo Kovačić,5456.0,Left Center Midfield,145,Croatia,785,,48,,,,,,,,,,,,,,,,,Croatia,785,00:41:48.423,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d734274f-e852-46c6-9d02-6ecb104f6175,3285,,,"[43.0, 42.2]",3869219,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kaoru Mitoma,37211.0,Left Wing Back,149,Japan,778,['669253ad-5a52-49f8-8699-46e64e8ce3dc'],14,,,,,,,,,,,,,,,,,Japan,778,00:44:14.609,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2a86576b-2656-4666-b95f-92a145de0b5c,3517,,,"[34.8, 42.2]",3869219,92,,,,,,,,,,,,,,,,,,,,,,,,,,3,From Goal Kick,Shogo Taniguchi,37215.0,Left Center Back,162,Japan,778,['849af74c-0503-4abe-8166-34516b0b72c8'],59,,,,,,,,,,,,,,,,,Japan,778,00:02:59.905,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e4be6973-8132-4ab7-95a6-a7450537f75c,3526,,,"[80.0, 25.8]",3869219,93,,,,,,,,,,,,,,,,,,,,,,,,,,3,From Goal Kick,Wataru Endo,23721.0,Right Defensive Midfield,162,Japan,778,,13,,,,,,,,,,,,,,,,,Japan,778,00:03:13.514,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5c21867d-e57c-4ee4-828a-c0c3832e9473,3610,,,"[82.0, 19.1]",3869219,96,,,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Marcelo Brozović,5469.0,Center Defensive Midfield,169,Croatia,785,['afe8fb3e-e28f-444f-bc2a-a263c0b7a47a'],27,,,,,,,,,,,,,,,,,Croatia,785,00:06:27.488,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5fc319a9-3ead-4f52-83bc-55581cb2b2e3,3649,,,"[28.1, 26.5]",3869219,97,,,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Hidemasa Morita,37221.0,Left Defensive Midfield,170,Japan,778,,18,,,,,,,,,,,,,,,,,Japan,778,00:07:18.098,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d0c62d18-e541-4fcb-bcb3-d5fd3836f9ff,3660,,,"[81.5, 39.2]",3869219,98,,,,,,,,,,,,,,,,,,,,,,,,,,3,From Free Kick,Wataru Endo,23721.0,Right Defensive Midfield,171,Japan,778,['150635b2-1124-431b-9f96-7e843276a284'],49,,,,,,,,,,,,,,,,,Japan,778,00:08:49.589,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e6754ede-958e-44fb-b217-a3cf595dcb15,3665,,,"[28.4, 40.2]",3869219,98,,,,,,,,,,,,,,,,,,,,,,,,,,3,From Free Kick,Lovro Majer,28914.0,Right Center Midfield,171,Japan,778,,51,,,,,,,,,,,,,,,,,Croatia,785,00:08:51.795,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,300a2c5e-83f6-413b-aaa2-f0b2c0359ff8,3670,,,"[80.2, 36.0]",3869219,98,,,,,,,,,,,,,,,,,,,,,,,,,,3,From Free Kick,Hidemasa Morita,37221.0,Left Defensive Midfield,171,Japan,778,['7f8c6f0b-8f5a-4bb9-b3c7-73f61808edb0'],54,,,,,,,,,,,,,,,,,Japan,778,00:08:54.078,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3949e327-0065-4928-a59e-aef1128c4ed8,3677,,,"[7.0, 34.5]",3869219,98,,,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Dominik Livaković,16531.0,Goalkeeper,172,Croatia,785,['d55142c5-99d2-49bf-b8bc-750f7e390abc'],59,,,,,,,,,,,,,,,,,Croatia,785,00:08:59.023,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6d5b45f7-ee12-4b04-8924-2d45f2a6040f,3712,,,"[106.5, 31.7]",3869219,100,,,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Ivan Perišić,5474.0,Left Wing,174,Croatia,785,,24,,,,,,,,,,,,,,,,,Croatia,785,00:10:24.392,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0d35a56f-1b5d-4606-843d-c2ce109d8886,3716,,,"[95.3, 29.7]",3869219,100,,,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Borna Barišić,11127.0,Left Back,174,Croatia,785,,26,,,,,,,,,,,,,,,,,Croatia,785,00:10:26.736,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3e6999b8-e585-463b-b88d-7d8496567f09,3748,,,"[44.5, 72.2]",3869219,102,,,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Wataru Endo,23721.0,Right Defensive Midfield,177,Croatia,785,,10,,,,,,,,,,,,,,,,,Japan,778,00:12:10.623,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c520c7be-aec7-4164-9577-96f23db4bcf6,3814,,,"[19.4, 28.5]",3869219,103,,,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Takumi Minamino,8776.0,Left Wing,179,Croatia,785,,22,,,,,,,,,,,,,,,,,Japan,778,00:13:22.599,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ee953aeb-730c-48a8-aae1-cf70cc31ce7e,3817,,,"[27.0, 78.2]",3869219,103,,,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Josip Juranović,29163.0,Right Back,179,Croatia,785,['afa6d9b0-c492-48b5-8383-a329b016a793'],29,,,,,,,,,,,,,,,,,Croatia,785,00:13:29.597,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d216f39b-8b08-406e-8c1c-b735461ff82f,3844,,,"[95.8, 37.7]",3869219,104,,,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Wataru Endo,23721.0,Right Defensive Midfield,180,Japan,778,,9,,,,,,,,,,,,,,,,,Japan,778,00:14:09.450,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,cf025cd7-5a16-4cca-bfac-6a0adc65c85e,3848,,,"[94.7, 72.7]",3869219,104,,,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Hiroki Sakai,3530.0,Right Wing Back,180,Japan,778,,13,,,,,,,,,,,,,,,,,Japan,778,00:14:13.228,Ball Recovery,
