bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.207138,,,,,,,,,,,,759cc952-1381-418f-850d-e2704304c932,134,,,"[40.7, 26.1]",3857256,3,,,True,2.1112158,,,,,,"[38.3, 30.1]",,High Pass,4.6647615,,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Manuel Obafemi Akanji,5549.0,Left Center Back,9,Switzerland,773,"['b5285737-90ea-4e8d-8ae4-d1d065297644', 'd14f0176-5941-4619-8912-de0073ae8d58']",0,,,,,,,,,,,,,,,,,,,Switzerland,773,00:03:00.492,Pass,True
,,,,,,,,,,,,,,,,2.188171,,,,,,,,,,,,890a2795-a500-41fe-8dee-db30f5fd3cd9,139,,,"[31.5, 29.1]",3857256,3,,,,0.30458134,,Left Foot,,,,"[68.4, 40.7]",,High Pass,38.680355,,Incomplete,,Xherdan Shaqiri,3533.0,,,,,Recovery,1,Regular Play,Manuel Obafemi Akanji,5549.0,Left Center Back,9,Switzerland,773,"['9001e6d3-826d-4fc3-b3ed-188d08a7faf3', 'b1597c7f-5806-49d5-9bc4-6cf06b10a08c']",3,,,,,,,,,,,,,,,,,,,Switzerland,773,00:03:03.546,Pass,
,,,,,,,,,,,,,,,,1.372563,,,,,,,,,,,,b1597c7f-5806-49d5-9bc4-6cf06b10a08c,141,,,"[51.7, 39.4]",3857256,3,,,,1.1851792,,Head,,,,"[59.9, 59.6]",,High Pass,21.800917,,,,Nikola Milenković,5603.0,,,,,Recovery,1,Regular Play,Strahinja Pavlović,27719.0,Left Center Back,10,Serbia,786,"['1f8d9e6e-9a0c-4776-bb5d-c45f52404961', '890a2795-a500-41fe-8dee-db30f5fd3cd9']",5,,,,,,,,,,,,,,,,,,,Serbia,786,00:03:05.734,Pass,
,,,,,,,,,,,,,,,,1.282442,,,,,,,,,,,,45fd552c-bc1e-46ca-9914-3c738d082c70,144,,,"[59.7, 60.7]",3857256,3,,,True,-0.043450896,,,,,,"[73.5, 60.1]",,Low Pass,13.813037,,,,Andrija Živković,6318.0,,,,,,1,Regular Play,Nikola Milenković,5603.0,Right Center Back,10,Serbia,786,"['05ecd3b5-4e75-4717-91a9-7b37810da7e3', 'deb61dc3-3137-4f2d-b3b9-5c102ec547f4']",7,,,,,,,,,,,,,,,,,,,Serbia,786,00:03:07.107,Pass,True
,,,,,,,,,,,,,,,,0.700904,,,,,,,,,,,,23621889-77bb-4144-abdd-a27407064123,147,,,"[69.3, 47.2]",3857256,3,,,,2.2794225,,Left Foot,,,,"[64.5, 52.8]",,Ground Pass,7.3756356,,,,Saša Lukić,6687.0,,,,,,1,Regular Play,Andrija Živković,6318.0,Right Wing Back,10,Serbia,786,['ede9a501-2053-4084-936d-051594ff349d'],13,,,,,,,,,,,,,,,,,,,Serbia,786,00:03:13.073,Pass,
,,,,,,,,,,,,,,,,2.024209,,,,,,,,,,,,c988b14d-58db-4af3-bbb9-bd467c231974,150,,,"[64.5, 52.8]",3857256,3,,,,-2.063137,,Right Foot,,,,"[50.5, 26.7]",,Ground Pass,29.617731,,,,Strahinja Pavlović,27719.0,,,,,,1,Regular Play,Saša Lukić,6687.0,Right Defensive Midfield,10,Serbia,786,['cb8ce681-a5d7-4698-abc5-2a0e4cf68626'],14,,,,,,,,,,,,,,,,,,,Serbia,786,00:03:14.222,Pass,
,,,,,,,,,,,,,,,,1.5997,,,,,,,,,,,,4d4c788e-aabc-4013-85e3-0a6668656b07,152,,,"[50.5, 26.7]",3857256,3,,,,-0.21951248,,Right Foot,,,,"[75.6, 21.1]",,Ground Pass,25.717115,,,,Dušan Tadić,3831.0,,,,,,1,Regular Play,Strahinja Pavlović,27719.0,Left Center Back,10,Serbia,786,['611e6546-a295-4262-bb01-2015baec8879'],16,,,,,,,,,,,,,,,,,,,Serbia,786,00:03:16.246,Pass,
,,,,,,,,,,,,,,,,0.604778,,,,,,,,,,,,d79ad087-2929-49ce-9c37-eb43fd957721,155,,,"[89.4, 6.5]",3857256,3,,,,1.7186457,,Left Foot,,,,"[88.0, 15.9]",,Ground Pass,9.503683,,,,Sergej Milinković-Savić,5589.0,,,,,,1,Regular Play,Dušan Tadić,3831.0,Center Attacking Midfield,10,Serbia,786,['4a4df335-9bc3-4dcb-a72e-6d352754d98b'],23,,,,,,,,,,,,,,,,,,,Serbia,786,00:03:23.533,Pass,
,,,,,,,,,,,,,,,,0.603811,,,,,,,,,,,,ad55a407-d558-43bb-9c52-dc09d78f8cdc,158,,,"[88.0, 16.1]",3857256,3,,,,-1.1160771,,Left Foot,,,,"[92.4, 7.1]",,Ground Pass,10.017983,,,,Dušan Tadić,3831.0,,,,,,1,Regular Play,Sergej Milinković-Savić,5589.0,Left Defensive Midfield,10,Serbia,786,['da7341e3-a8bb-43b0-8d9d-b2f9307259cd'],24,,,,,,,,,,,,,,,,,,,Serbia,786,00:03:24.402,Pass,
,,,,,,,,,,,,,,,,1.334557,,,,,,,,,,,,8c76c14a-6968-4ae7-aec6-76b4b75c2a76,160,,,"[92.4, 7.1]",3857256,3,,,,2.9849908,,Left Foot,,,,"[77.2, 9.5]",,Ground Pass,15.388308,,,,Strahinja Pavlović,27719.0,,,,,,1,Regular Play,Dušan Tadić,3831.0,Center Attacking Midfield,10,Serbia,786,['72478525-8877-44c4-bb8f-84ae1b49400f'],25,,,,,,,,,,,,,,,,,,,Serbia,786,00:03:25.006,Pass,
,,,,,,,,,,,,,,,,1.19648,,,,,,,,,,,,e540c689-bdf5-4366-9188-172a8cdc4c15,163,,,"[77.2, 9.5]",3857256,3,,,,1.4056476,,Left Foot,,,,"[79.0, 20.3]",,Ground Pass,10.948973,,,,Saša Lukić,6687.0,,,,,,1,Regular Play,Strahinja Pavlović,27719.0,Left Center Back,10,Serbia,786,['9afaa718-e503-4093-b1a8-6f571ee15e6c'],26,,,,,,,,,,,,,,,,,,,Serbia,786,00:03:26.469,Pass,
,,,,,,,,,,,,,,,,1.488296,,,,,,,,,,,,2c5ac97f-79e6-4dcd-a6fe-66154f59cca5,166,,,"[79.0, 20.9]",3857256,3,,,,1.6202915,,Right Foot,,,,"[77.4, 53.2]",,Ground Pass,32.339603,,,,Nikola Milenković,5603.0,,,,,,1,Regular Play,Saša Lukić,6687.0,Right Defensive Midfield,10,Serbia,786,['1f2857d0-a3c5-4fda-865b-4004bc48039c'],28,,,,,,,,,,,,,,,,,,,Serbia,786,00:03:28.910,Pass,
,,,,,,,,,,,,,,,,1.701958,,,,,,,,,,,,5b3be7df-6393-44bb-b2ce-36503eaa4b1e,169,,,"[79.2, 54.2]",3857256,3,,,,0.9050584,,Right Foot,,,,"[94.2, 73.3]",,Ground Pass,24.286005,,,,Andrija Živković,6318.0,,,,,,1,Regular Play,Nikola Milenković,5603.0,Right Center Back,10,Serbia,786,['e2e91fd9-e5f7-4707-a360-261d7c35b4a9'],31,,,,,,,,,,,,,,,,,,,Serbia,786,00:03:31.926,Pass,
,,,,,,,,,,,,,,,,1.436665,,,,,,,,,,,,bcf8d790-de33-43d3-83eb-221aa95a840f,172,,,"[97.0, 73.1]",3857256,3,,,,-2.8712673,,Left Foot,,,,"[80.4, 68.5]",,Ground Pass,17.225563,,,,Nikola Milenković,5603.0,,,,,,1,Regular Play,Andrija Živković,6318.0,Right Wing Back,10,Serbia,786,['ca48d73d-8c46-49c0-9983-6f7854001955'],37,,,,,,,,,,,,,,,,,,,Serbia,786,00:03:37.591,Pass,
,,,,,,,,,,,,,,,,1.158765,,,,,,,,,,,,2f0257d4-687a-4cba-9ecd-e17d51522210,175,,,"[80.4, 68.5]",3857256,3,,,,-1.6377352,,Right Foot,,,,"[79.2, 50.6]",,Ground Pass,17.940178,,,,Sergej Milinković-Savić,5589.0,,,,,,1,Regular Play,Nikola Milenković,5603.0,Right Center Back,10,Serbia,786,['d888499a-0479-4b12-8e24-0c6dd7e6dadc'],39,,,,,,,,,,,,,,,,,,,Serbia,786,00:03:39.352,Pass,
,,,,,,,,,,,,,,,,2.641058,,,,,,,,,,,,bed16513-d5bf-4424-a066-730dbbc20055,178,,,"[83.2, 50.4]",3857256,3,,,,-0.9888476,,Right Foot,,,,"[110.9, 8.3]",,High Pass,50.395435,,,,Filip Kostić,5591.0,,True,,,,1,Regular Play,Sergej Milinković-Savić,5589.0,Left Defensive Midfield,10,Serbia,786,['4a453d07-f6e0-431b-80d6-12ba4ec03792'],41,,,,,,,,,,,,,,,,,,,Serbia,786,00:03:41.607,Pass,
,,,,,,,,,,,,,,,,1.446509,,,,,,,,,,,,14d3507e-f76c-4380-b560-9ada6104297e,181,,,"[110.9, 8.3]",3857256,3,,,,1.4374079,,Left Foot,True,,,"[115.1, 39.6]",,High Pass,31.580532,,Incomplete,,Aleksandar Mitrović,4269.0,,,,,,1,Regular Play,Filip Kostić,5591.0,Left Wing Back,10,Serbia,786,"['264d9c02-d099-48bc-bfdf-c2a982176232', 'a691bfaa-5e5f-434a-9bbc-0583688a8925']",45,,,,,,,,,,,,,,,,,,,Serbia,786,00:03:45.906,Pass,
,,,,,,,,,,,,,,,,0.667366,,,,,,,,,,,,eda1d12c-bf7a-4402-886e-a0b740613df9,188,,,"[95.4, 16.9]",3857256,3,,,,0.20333609,,Right Foot,,,,"[105.1, 18.9]",,Ground Pass,9.904039,,,,Dušan Tadić,3831.0,,,,,,1,Regular Play,Filip Kostić,5591.0,Left Wing Back,10,Serbia,786,"['11fc1a1c-caae-42bb-a9b7-7e11d83800cc', 'c1784761-3716-494c-8fa5-4b5e5bdbcf13']",52,,,,,,,,,,,,,,,,,,,Serbia,786,00:03:52.976,Pass,True
,,,,,,,,,,,,,,,,0.138287,,,,,,,,,,,,7baea39a-7396-4970-b6f8-ff598563f137,191,,,"[107.1, 3.9]",3857256,4,,,,1.786154,,Right Foot,,,,"[105.7, 10.3]",,Ground Pass,6.551336,,Incomplete,,Sergej Milinković-Savić,5589.0,,,,,,1,Regular Play,Dušan Tadić,3831.0,Center Attacking Midfield,10,Serbia,786,"['3ed02e0a-4864-446a-b4ac-83df739a7262', '77bae4b6-f513-43e4-a0b3-120a5edcc410']",1,,,,,,,,,,,,,,,,,,,Serbia,786,00:04:01.054,Pass,
,,,,,,,,,,,,,,,,1.631214,,,,,,,,,,,,6211767c-543c-48ec-ab72-10eb7928e569,194,,,"[120.0, 0.1]",3857256,4,,,,1.7802143,6ac240f5-8b84-4c06-8153-b56109c8c5e6,Left Foot,,,,"[112.2, 36.8]",,High Pass,37.51973,,,True,Nikola Milenković,5603.0,True,,Outswinging,,Corner,1,From Corner,Dušan Tadić,3831.0,Center Attacking Midfield,11,Serbia,786,['64f6ad39-55ab-46b8-b4ae-aee4d9a2a002'],33,,,,,,,,,,,,,,,,,,,Serbia,786,00:04:33.666,Pass,
,,,,,,,,,,,,,,,,3.839951,,,,,,,,,,,,19e31963-5f20-4222-806e-dea43cc6ad7b,198,,,"[7.0, 44.1]",3857256,5,,,,-0.09026499,,Right Foot,,,,"[75.5, 37.9]",,High Pass,68.780014,,Unknown,,,,,,,,Goal Kick,1,From Goal Kick,Gregor Kobel,17974.0,Goalkeeper,12,Switzerland,773,,22,,,,,,,,,,,,,,,,,,,Switzerland,773,00:05:22.507,Pass,
,,,,,,,,,,,,,,,,2.185175,,,,,,,,,,,,6c536e23-8c95-4c17-85f0-4dcc8e9fa60d,201,,,"[76.1, 45.9]",3857256,5,,,,1.4541126,,Right Foot,,,,"[79.3, 73.2]",,Ground Pass,27.486906,,,,Silvan Widmer,7796.0,,,,,Free Kick,1,From Free Kick,Remo Freuler,6983.0,Right Defensive Midfield,13,Switzerland,773,['d033a886-07b5-40fb-8f08-8a642014b169'],46,,,,,,,,,,,,,,,,,,,Switzerland,773,00:05:46.400,Pass,
,,,,,,,,,,,,,,,,0.847891,,,,,,,,,,,,fc7f6f47-192c-4636-b388-1130d646ee50,204,,,"[83.5, 72.2]",3857256,5,,,,0.1906389,,Left Foot,,,,"[94.9, 74.4]",,Ground Pass,11.61034,,,,Xherdan Shaqiri,3533.0,,,,,,1,From Free Kick,Silvan Widmer,7796.0,Right Back,13,Switzerland,773,['f682eb8c-552b-4b81-a0d8-1c6387d17ed1'],50,,,,,,,,,,,,,,,,,,,Switzerland,773,00:05:50.334,Pass,
,,,,,,,,,,,,,,,,2.263644,,,,,,,,,,,,5b58f8a9-40f1-4f1e-9ebd-257727b830e9,207,,,"[88.9, 71.0]",3857256,5,,,,-2.6564252,,Left Foot,,,,"[65.0, 58.4]",,Ground Pass,27.017958,,,,Fabian Lukas Schär,5537.0,,,,,,1,From Free Kick,Xherdan Shaqiri,3533.0,Right Wing,13,Switzerland,773,['0717a333-efc3-4669-88d8-0a875c9db786'],53,,,,,,,,,,,,,,,,,,,Switzerland,773,00:05:53.128,Pass,
,,,,,,,,,,,,,,,,2.773028,,,,,,,,,,,,873936a8-dd87-4a35-8347-bb69ef368eab,210,,,"[61.0, 51.9]",3857256,5,,,,-0.7884656,,Left Foot,,,,"[93.5, 19.2]",,High Pass,46.10358,,Incomplete,,Ruben Vargas,30401.0,,,,,,1,From Free Kick,Fabian Lukas Schär,5537.0,Right Center Back,13,Switzerland,773,"['80d745c1-8afb-4b1f-97c2-1a4f39249cd9', 'c120239d-930a-4287-b2ce-8af9fd6f242d']",58,,,,,,,,,,,,,,,,,,,Switzerland,773,00:05:58.701,Pass,
,,,,,,,,,,,,,,,,1.372895,,,,,,,,,,,,d3e894d0-11e3-472e-adb2-f2a83e232ecd,214,,,"[74.9, 0.1]",3857256,6,True,,,2.819842,,,,,,"[52.4, 7.6]",,Low Pass,23.717083,,,,Manuel Obafemi Akanji,5549.0,,,,,Throw-in,1,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Back,14,Switzerland,773,['4d4c16fb-f753-4b1e-8301-ffa5cbc9d249'],15,,,,,,,,,,,,,,,,,,,Switzerland,773,00:06:15.744,Pass,
,,,,,,,,,,,,,,,,2.758236,,,,,,,,,,,,6032ce63-0112-4536-80ed-9de60701017c,216,,,"[44.3, 15.4]",3857256,6,,,,1.7689964,,Right Foot,,,,"[34.7, 63.2]",,Ground Pass,48.754486,,,,Fabian Lukas Schär,5537.0,,True,,,,1,From Throw In,Manuel Obafemi Akanji,5549.0,Left Center Back,14,Switzerland,773,['4545a2d7-000f-4f56-8bc7-6930ddaa7efa'],19,,,,,,,,,,,,,,,,,,,Switzerland,773,00:06:19.703,Pass,
,,,,,,,,,,,,,,,,1.414556,,,,,,,,,,,,67ff152d-09ba-4190-b2a4-4fcf56fc4698,219,,,"[35.1, 63.2]",3857256,6,,,,0.4636476,,Right Foot,,,,"[45.5, 68.4]",,Ground Pass,11.627554,,,,Silvan Widmer,7796.0,,,,,,1,From Throw In,Fabian Lukas Schär,5537.0,Right Center Back,14,Switzerland,773,['45d62f2b-283f-4312-a826-258efefb07ae'],22,,,,,,,,,,,,,,,,,,,Switzerland,773,00:06:22.844,Pass,
,,,,,,,,,,,,,,,,1.30796,,,,,,,,,,,,91c7aeeb-6042-47cc-9186-bd584a221649,222,,,"[45.5, 68.4]",3857256,6,,,,-0.45877752,,Right Foot,,,,"[70.2, 56.2]",,Ground Pass,27.548685,,,,Breel-Donald Embolo,5545.0,,,,,,1,From Throw In,Silvan Widmer,7796.0,Right Back,14,Switzerland,773,['b4f5ee36-d52f-4ccb-a2df-fe500addec03'],26,,,,,,,,,,,,,,,,,,,Switzerland,773,00:06:26.412,Pass,
,,,,,,,,,,,,,,,,0.841405,,,,,,,,,,,,cd609d6e-1bba-474e-9f76-30f9af7fd3fb,225,,,"[70.8, 56.4]",3857256,6,,,,-2.3273008,,Left Foot,,,,"[62.4, 47.5]",,Ground Pass,12.238055,,,,Granit Xhaka,3500.0,,,,,,1,From Throw In,Breel-Donald Embolo,5545.0,Center Forward,14,Switzerland,773,['494f484d-bd54-4dcc-a34a-370ea7e7e3d2'],27,,,,,,,,,,,,,,,,,,,Switzerland,773,00:06:27.794,Pass,
,,,,,,,,,,,,,,,,2.485911,,,,,,,,,,,,b0ec569b-3dec-4c4c-834c-e537b75edeaf,229,,,"[61.6, 47.3]",3857256,6,,,,-1.3374025,,Left Foot,,,,"[70.8, 8.6]",,Low Pass,39.77851,,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,1,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,14,Switzerland,773,"['61dc3f99-297e-44a1-9ed4-b33d6e0751ee', 'd89e9375-3c3b-4fee-9f4e-44061e336445']",29,,,,,,,,,,,,,,,,,,,Switzerland,773,00:06:29.233,Pass,True
,,,,,,,,,,,,,,,,1.169424,,,,,,,,,,,,04620ae4-0c0d-495e-8672-6394a5bc0733,232,,,"[98.5, 19.4]",3857256,6,,,,2.8482256,,Left Foot,,,,"[88.9, 22.3]",,Ground Pass,10.02846,,,,Granit Xhaka,3500.0,,,,,,1,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Back,14,Switzerland,773,['00887a6a-d1f1-414f-829c-3dc2cbd3065c'],35,,,,,,,,,,,,,,,,,,,Switzerland,773,00:06:35.650,Pass,
,,,,,,,,,,,,,,,,1.097463,,,,,,,,,,,,53f1feee-58da-4502-bbb7-bc49b932df73,235,,,"[90.1, 22.7]",3857256,6,,,,-0.7853982,,Left Foot,,,,"[104.8, 8.0]",,Ground Pass,20.788939,,,,Ruben Vargas,30401.0,,,,,,1,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,14,Switzerland,773,['fd70d774-b019-4603-9444-5c8de5545707'],37,,,,,,,,,,,,,,,,,,,Switzerland,773,00:06:37.947,Pass,
,,,,,,,,,,,,,,,,2.498698,,,,,,,,,,,,112b59de-8061-47e5-9977-e27780d17862,238,,,"[96.3, 14.6]",3857256,6,,,,1.037676,,Right Foot,True,,,"[116.6, 49.0]",,High Pass,39.943085,,Incomplete,,Breel-Donald Embolo,5545.0,,,,,,1,From Throw In,Ruben Vargas,30401.0,Left Wing,14,Switzerland,773,"['02d241f2-266c-42ef-9821-332876c2a7c8', '7f88fc81-cbf2-4c89-9255-547faba26f7d']",43,,,,,,,,,,,,,,,,,,,Switzerland,773,00:06:43.138,Pass,
,,,,,,,,,,,,,,,,1.949173,,,,,,,,,,,,03e551e0-e8a1-455f-8c14-59a37b74feed,241,,,"[9.9, 30.5]",3857256,6,True,,,1.4921412,,Keeper Arm,,,,"[11.5, 50.8]",,Ground Pass,20.362957,,,,Milos Veljkovic,6321.0,,,,,,1,From Keeper,Vanja Milinković Savić,20600.0,Goalkeeper,15,Serbia,786,['06624b0f-2bb8-46bf-9703-64f75efd45b0'],56,,,,,,,,,,,,,,,,,,,Serbia,786,00:06:56.255,Pass,
,,,,,,,,,,,,,,,,2.867718,,,,,,,,,,,,9c1d1743-a1cd-4d5b-adbe-568a6475081c,243,,,"[20.6, 58.2]",3857256,7,,,,-0.92147136,,Right Foot,,,,"[55.9, 11.7]",,High Pass,58.38099,,,,Aleksandar Mitrović,4269.0,,True,,,,1,From Keeper,Milos Veljkovic,6321.0,Center Back,15,Serbia,786,['97d09526-2fd3-4d34-8278-e554e3115c10'],0,,,,,,,,,,,,,,,,,,,Serbia,786,00:07:00.352,Pass,
,,,,,,,,,,,,,,,,0.884896,,,,,,,,,,,,f5493cd7-c71a-4aa6-974a-49ad77a53366,246,,,"[57.4, 80.0]",3857256,7,True,,,-2.1809006,,,,,,"[42.3, 58.4]",,Low Pass,26.354696,,,,Fabian Lukas Schär,5537.0,,,,,Throw-in,1,From Throw In,Silvan Widmer,7796.0,Right Back,16,Switzerland,773,['758cb378-c720-40db-85ff-960b62db7401'],12,,,,,,,,,,,,,,,,,,,Switzerland,773,00:07:12.315,Pass,
,,,,,,,,,,,,,,,,1.842215,,,,,,,,,,,,e5577a10-75c3-443b-8849-a9f1d611361a,248,,,"[40.1, 53.8]",3857256,7,,,,-2.8012826,,Right Foot,,,,"[14.4, 44.7]",,Ground Pass,27.263529,,,,Gregor Kobel,17974.0,,,,,,1,From Throw In,Fabian Lukas Schär,5537.0,Right Center Back,16,Switzerland,773,['00ea63ba-f559-403f-8902-aef1633a990c'],17,,,,,,,,,,,,,,,,,,,Switzerland,773,00:07:17.974,Pass,
,,,,,,,,,,,,,,,,1.429107,,,,,,,,,,,,dbec4118-9618-49a6-849a-bac6831ea63e,251,,,"[14.4, 44.7]",3857256,7,,,,-1.6295521,,Right Foot,,,,"[13.2, 24.3]",,Ground Pass,20.435265,,,,Manuel Obafemi Akanji,5549.0,,,,,,1,From Throw In,Gregor Kobel,17974.0,Goalkeeper,16,Switzerland,773,['9d78944f-cc0d-42ce-bed4-21d36d3daef2'],23,,,,,,,,,,,,,,,,,,,Switzerland,773,00:07:23.921,Pass,
,,,,,,,,,,,,,,,,3.29363,,,,,,,,,,,,f32cf6b9-7a4c-4000-a781-0d4977018351,254,,,"[19.3, 31.7]",3857256,7,,,,0.64579695,,Right Foot,,,,"[68.0, 68.4]",,High Pass,60.98016,,Incomplete,,Xherdan Shaqiri,3533.0,,,,,,1,From Throw In,Manuel Obafemi Akanji,5549.0,Left Center Back,16,Switzerland,773,"['4379b646-603a-4f76-bb57-d0260d59bd53', 'c4baee59-74af-4d4f-b3b1-ea0597fc3e29']",28,,,,,,,,,,,,,,,,,,,Switzerland,773,00:07:28.158,Pass,
,,,,,,,,,,,,,,,,0.89465,,,,,,,,,,,,c4baee59-74af-4d4f-b3b1-ea0597fc3e29,256,,,"[52.1, 11.7]",3857256,7,,,,0.3838176,,Left Foot,,,,"[62.5, 15.9]",,Low Pass,11.21606,,Incomplete,,Dušan Tadić,3831.0,,,,,Interception,1,From Throw In,Filip Kostić,5591.0,Left Wing Back,16,Switzerland,773,"['0cbfcaeb-ef44-4fdd-a4ec-dd1175326911', 'd28f92c4-c73b-44a6-aa7e-91a731dc5cc6', 'f32cf6b9-7a4c-4000-a781-0d4977018351']",31,,,,,,,,,,,,,,,,,,,Serbia,786,00:07:31.451,Pass,
,,,,,,,,,,,,,,,,1.973815,,,,,,,,,,,,5e9f7164-a90d-46cd-ad3e-dce63dd0e35d,260,,,"[61.8, 69.0]",3857256,7,,,,0.48447794,,Right Foot,,,,"[82.7, 80.0]",,High Pass,23.618002,,Out,,Xherdan Shaqiri,3533.0,,,,,,1,From Throw In,Djibril Sow,16026.0,Center Attacking Midfield,16,Switzerland,773,['88eea169-6fdc-4612-9d3c-41a48e6cae3f'],33,,,,,,,,,,,,,,,,,,,Switzerland,773,00:07:33.371,Pass,
,,,,,,,,,,,,,,,,1.745425,,,,,,,,,,,,151cb913-02d4-41ba-acdf-69aacd638040,262,,,"[42.2, 0.1]",3857256,7,,,,2.6979425,,,,,,"[22.0, 9.7]",,Low Pass,22.365152,,,,Strahinja Pavlović,27719.0,,,,,Throw-in,1,From Throw In,Filip Kostić,5591.0,Left Wing Back,17,Serbia,786,['bccab283-66a4-4298-aa17-1c92edf382a8'],45,,,,,,,,,,,,,,,,,,,Serbia,786,00:07:45.541,Pass,
,,,,,,,,,,,,,,,,1.809791,,,,,,,,,,,,dafa9060-1b00-4dcf-b111-f0b82957e032,266,,,"[21.4, 5.9]",3857256,7,,,,0.3452661,,Left Foot,,,,"[58.1, 19.1]",,High Pass,39.001667,,Incomplete,,Dušan Tadić,3831.0,,,,,,1,From Throw In,Strahinja Pavlović,27719.0,Left Center Back,17,Serbia,786,"['4efffb4b-4821-4cb8-9ba3-6e725fc3c959', '7af41fd2-d84d-4b5e-b14a-2c703eb934e8', 'a911f178-a421-45e3-8f9c-8eb09fa42fff']",50,,,,,,,,,,,,,,,,,,,Serbia,786,00:07:50.076,Pass,True
,,,,,,,,,,,,,,,,1.561787,,,,,,,,,,,,1cbf7f49-95a3-4cab-b5e7-15c6e1f31969,269,,,"[40.0, 0.1]",3857256,8,,,,0.41436782,,,,,,"[64.1, 10.7]",,High Pass,26.328121,,Incomplete,,Aleksandar Mitrović,4269.0,,,,,Throw-in,1,From Throw In,Filip Kostić,5591.0,Left Wing Back,18,Serbia,786,"['719792d3-e6e6-4c88-81de-e29709551c22', 'ac92d708-ff9d-439a-8232-c47c9d03d995']",5,,,,,,,,,,,,,,,,,,,Serbia,786,00:08:05.744,Pass,
,,,,,,,,,,,,,,,,1.195967,,,,,,,,,,,,958a69c7-54d5-407b-9ebe-430d08a0dd2e,273,,,"[43.7, 65.0]",3857256,8,,,True,-0.09134812,,,,,,"[56.8, 63.8]",,High Pass,13.154847,,Incomplete,,Fabian Lukas Schär,5537.0,,,,,Recovery,1,From Throw In,Remo Freuler,6983.0,Right Defensive Midfield,18,Serbia,786,"['76a7571b-801a-44ec-9ff3-874e6608e2dc', '8922df23-8361-4a71-9b2c-9dbe715308d7', 'd964d4a0-55de-4cae-b5a8-fddf2730261b']",8,,,,,,,,,,,,,,,,,,,Switzerland,773,00:08:08.659,Pass,True
,,,,,,,,,,,,,,,,1.131823,,,,,,,,,,,,76a7571b-801a-44ec-9ff3-874e6608e2dc,276,,,"[63.3, 16.3]",3857256,8,,,,0.09007815,,Right Foot,,,,"[78.8, 17.7]",,Ground Pass,15.563097,,,,Dušan Vlahović,18015.0,,,,,Recovery,1,From Throw In,Aleksandar Mitrović,4269.0,Left Center Forward,18,Serbia,786,"['16ef07f2-fdf8-429f-9f3c-1cc292ea0915', '958a69c7-54d5-407b-9ebe-430d08a0dd2e']",9,,,,,,,,,,,,,,,,,,,Serbia,786,00:08:09.855,Pass,
,,,,,,,,,,,,,,,,1.388028,,,,,,,,,,,,c152ab9d-2df2-4627-99c2-5fc45351143c,280,,,"[79.0, 17.7]",3857256,8,,,,-1.3799652,,Left Foot,,,,"[82.4, 0.1]",,Ground Pass,17.925402,,Out,,Sergej Milinković-Savić,5589.0,,,,,,1,From Throw In,Dušan Vlahović,18015.0,Right Center Forward,18,Serbia,786,"['a8b20aff-888e-4307-9ddd-624c3beafa0e', 'f99ed34e-e50e-473e-ad19-510301d2c289']",12,,,,,,,,,,,,,,,,,,,Serbia,786,00:08:12.524,Pass,True
,,,,,,,,,,,,,,,,0.839252,,,,,,,,,,,,b6342c87-8cb1-4715-bf2f-9932be78f7b2,282,,,"[34.5, 80.0]",3857256,8,,,,-0.34302393,,,,,,"[42.9, 77.0]",,Low Pass,8.9196415,,,,Xherdan Shaqiri,3533.0,,,,,Throw-in,1,From Throw In,Silvan Widmer,7796.0,Right Back,19,Switzerland,773,['c73cb1fd-c9a7-4b05-876d-08f26475caf5'],34,,,,,,,,,,,,,,,,,,,Switzerland,773,00:08:34.448,Pass,
