50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,5.198044,,,,,,,,,,,,,9d997353-ab3e-4c26-a066-1e72385e48af,115,,,"[42.5, 7.3]",3857274,2,,True,,,-0.7086263,,Right Foot,,,,"[47.4, 3.1]",,Ground Pass,,6.453681,,,,Pervis Josué Estupiñán Tenorio,24085.0,,,,,,1,From Throw In,Moisés Isaac Caicedo Corozo,37726.0,Left Defensive Midfield,6,Ecuador,3565,['22101991-4d5d-4fa0-891b-e06216b57cf5'],9,,,,,,,,,,,,,,,,,,Ecuador,3565,00:02:09.970,Pass,
,,,,,,,,,,,,,,,,2.503399,,,,,,,,,,,,,a552c1cc-3e2f-486b-8f1b-5117a55fb356,120,,,"[51.2, 0.1]",3857274,2,,,,,2.7789514,,,,,,"[20.1, 11.9]",,Low Pass,,33.263344,,,,Piero Martín Hincapié Reyna,38004.0,,,,,Throw-in,1,From Throw In,Pervis Josué Estupiñán Tenorio,24085.0,Left Wing Back,7,Ecuador,3565,['26cef650-117a-493d-8716-339f622aaf8b'],20,,,,,,,,,,,,,,,,,,Ecuador,3565,00:02:20.128,Pass,
,,,,,,,,,,,,,,,,1.819436,,,,,,,,,,,,,f7a2903a-9cb6-486a-8984-af33c525613e,123,,,"[14.9, 20.7]",3857274,2,,,,,2.1128852,,Left Foot,,,,"[4.3, 38.3]",,Ground Pass,,20.545559,,,,Hernán Ismael Galíndez,37522.0,,,,,,1,From Throw In,Piero Martín Hincapié Reyna,38004.0,Left Center Back,7,Ecuador,3565,['9a4b5a6e-f267-48db-86c7-ee55499bc02f'],23,,,,,,,,,,,,,,,,,,Ecuador,3565,00:02:23.948,Pass,
,,,,,,,,,,,,,,,,2.234809,,,,,,,,,,,,,51c63f38-c330-44a1-94bd-a363c472b271,126,,,"[4.1, 44.0]",3857274,2,,,,,1.4495194,,Left Foot,,,,"[8.0, 76.0]",,Ground Pass,,32.236782,,,,Jackson Gabriel Porozo Vernaza,51969.0,,,,,,1,From Throw In,Hernán Ismael Galíndez,37522.0,Goalkeeper,7,Ecuador,3565,['fb0bb4ff-3fae-41ca-8125-7bf1abc79a1d'],27,,,,,,,,,,,,,,,,,,Ecuador,3565,00:02:27.596,Pass,
,,,,,,,,,,,,,,,,1.964685,,,,,,,,,,,,,1070b999-ad3a-4065-b973-a24d1d15c721,129,,,"[12.1, 76.8]",3857274,2,,,,,-0.009835748,,Right Foot,,,,"[42.6, 76.5]",,Ground Pass,,30.501476,,,,Gonzalo Jordy Plata Jiménez,31152.0,,,,,,1,From Throw In,Jackson Gabriel Porozo Vernaza,51969.0,Right Center Back,7,Ecuador,3565,['35ebe79f-f0ea-46d7-ab2f-997b9bb11573'],31,,,,,,,,,,,,,,,,,,Ecuador,3565,00:02:31.656,Pass,
,,,,,,,,,,,,,,,,0.245901,,,,,,,,,,,,,b24a8ec9-00b0-44bf-abef-8cfad76562de,133,,,"[38.4, 79.6]",3857274,2,,,,,-0.06548002,,Right Foot,,,,"[44.5, 79.2]",,Low Pass,,6.1131005,,,,Angelo Smit Preciado Quiñónez,37737.0,,,,,,1,From Throw In,Gonzalo Jordy Plata Jiménez,31152.0,Right Attacking Midfield,7,Ecuador,3565,['1a1a4e6e-d827-4a51-ac45-7930980eb964'],36,,,,,,,,,,,,,,,,,,Ecuador,3565,00:02:36.076,Pass,
,,,,,,,,,,,,,,,,0.544219,,,,,,,,,,,,,a4406686-1f3c-4bfb-b177-f6dad6101a8f,141,,,"[73.3, 2.9]",3857274,2,,,,,1.2977877,,Right Foot,,,,"[74.7, 7.9]",,Ground Pass,,5.192302,,,,Davy Klaassen,4318.0,,,,,,1,Regular Play,Daley Blind,3311.0,Left Wing Back,8,Netherlands,941,"['42e155fe-b489-4856-b4d4-2f6f1b7e23a9', '8e3c15ba-c073-429f-8c2d-a971a58027ca']",37,,,,,,,,,,,,,,,,,,Netherlands,941,00:02:37.598,Pass,True
,,,,,,,,,,,,,,,,0.711674,,,,,,,,,,,,,73031788-a37e-4796-8315-8fbc0d2c264a,143,,,"[74.7, 7.9]",3857274,2,,,,,-0.7086263,,Left Foot,,,,"[80.3, 3.1]",,Ground Pass,,7.3756356,,,,Frenkie de Jong,8118.0,,,,,,1,Regular Play,Davy Klaassen,4318.0,Center Attacking Midfield,8,Netherlands,941,['76173027-2139-4a15-93b4-251320941cd8'],38,,,,,,,,,,,,,,,,,,Netherlands,941,00:02:38.143,Pass,
,,,,,,,,,,,,,,,,0.468451,,,,,,,,,,,,,fe7fee0f-eb80-4629-9b21-d6cc66fcb31d,146,,,"[80.3, 3.1]",3857274,2,,,,,1.2417467,,Right Foot,,,,"[81.7, 7.2]",,Ground Pass,,4.3324356,,,,Steven Bergwijn,8259.0,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Left Defensive Midfield,8,Netherlands,941,['743728eb-325f-43d4-ad74-ce301ea9e7c3'],39,,,,,,,,,,,,,,,,,,Netherlands,941,00:02:39.446,Pass,
,,,,,,,,,,,,,,,,0.831785,,,,,,,,,,,,,f1866ac6-4da3-4f20-8dd8-6faa497f77da,148,,,"[81.7, 7.2]",3857274,2,,,,,-2.4468544,,Right Foot,,,,"[75.1, 1.7]",,Ground Pass,,8.591274,,,,Daley Blind,3311.0,,,,,,1,Regular Play,Steven Bergwijn,8259.0,Left Center Forward,8,Netherlands,941,['c02b71ab-8e2d-47e0-8c9f-b71b48a4e4ae'],39,,,,,,,,,,,,,,,,,,Netherlands,941,00:02:39.914,Pass,
,,,,,,,,,,,,,,,,1.616384,,,,,,,,,,,,,00bc0d8f-c049-4cfa-adb9-6d72d45144d4,152,,,"[70.7, 0.5]",3857274,2,,,,,2.1741955,,Right Foot,,,,"[52.3, 27.2]",,Ground Pass,,32.42607,,,,Virgil van Dijk,3669.0,,,,,,1,Regular Play,Daley Blind,3311.0,Left Wing Back,8,Netherlands,941,"['7494ac7a-63d8-4cbc-89aa-d1018943da0a', '898f3e56-e56e-4351-94b1-48977f001ab1']",42,,,,,,,,,,,,,,,,,,Netherlands,941,00:02:42.315,Pass,True
,,,,,,,,,,,,,,,,1.161782,,,,,,,,,,,,,7d37086a-a05b-468e-9726-4a2b110213c8,155,,,"[66.9, 38.6]",3857274,2,,,,,-0.8208443,,Right Foot,,,,"[73.7, 31.3]",,Ground Pass,,9.976472,,,,Davy Klaassen,4318.0,,,,,,1,Regular Play,Virgil van Dijk,3669.0,Center Back,8,Netherlands,941,['099c36a6-ad1f-4354-8d7b-2fca944eb978'],48,,,,,,,,,,,,,,,,,,Netherlands,941,00:02:48.069,Pass,
,,,,,,,,,,,,,,,,1.529069,,,,,,,,,,,,,9081bf7d-ac9c-4248-a26f-213592c70e13,158,,,"[73.1, 31.3]",3857274,2,,,,,-2.901144,,Left Foot,,,,"[52.3, 26.2]",,Ground Pass,,21.416115,,,,Nathan Aké,3306.0,,,,,,1,Regular Play,Davy Klaassen,4318.0,Center Attacking Midfield,8,Netherlands,941,"['40c75766-4589-454a-857b-98d27e3b7714', '997ae3e8-9914-4352-b8ca-3141327a9247']",49,,,,,,,,,,,,,,,,,,Netherlands,941,00:02:49.231,Pass,True
,,,,,,,,,,,,,,,,1.31185,,,,,,,,,,,,,dee00a74-26ee-431a-9b3d-58edea34a804,161,,,"[53.3, 22.9]",3857274,2,,,,,-1.1204222,,Left Foot,,,,"[62.1, 4.7]",,Ground Pass,,20.215836,,,,Daley Blind,3311.0,,,,,,1,Regular Play,Nathan Aké,3306.0,Left Center Back,8,Netherlands,941,['5cbb1723-e32d-431d-8ef8-2ab9bf8bb7f7'],55,,,,,,,,,,,,,,,,,,Netherlands,941,00:02:55.287,Pass,
,,,,,,,,,,,,,,,,1.531539,,,,,,,,,,,,,aa0ca506-b57a-4de0-8af2-183640029f99,164,,,"[61.1, 6.1]",3857274,2,,,,,2.9202783,,Left Foot,,,,"[37.1, 11.5]",,Ground Pass,,24.6,,,,Nathan Aké,3306.0,,,,,,1,Regular Play,Daley Blind,3311.0,Left Wing Back,8,Netherlands,941,['926c655e-db10-4beb-984f-0c96f362c4a2'],59,,,,,,,,,,,,,,,,,,Netherlands,941,00:02:59.099,Pass,
,,,,,,,,,,,,,,,,0.907517,,,,,,,,,,,,,b298a4ec-aaa5-4b26-b383-bad135c441ca,167,,,"[44.0, 14.3]",3857274,3,,,,,-0.5369108,,Right Foot,,,,"[52.4, 9.3]",,Ground Pass,,9.775479,,,,Frenkie de Jong,8118.0,,,,,,1,Regular Play,Nathan Aké,3306.0,Left Center Back,8,Netherlands,941,['06012e15-7a01-4a35-bc40-fa70f713107f'],4,,,,,,,,,,,,,,,,,,Netherlands,941,00:03:04.315,Pass,
,,,,,,,,,,,,,,,,1.980463,,,,,,,,,,,,,de4ed154-4719-4229-a1d3-0c8a36ceaef3,170,,,"[56.1, 6.7]",3857274,3,,,True,,-0.8329813,,Right Foot,,,,"[62.1, 0.1]",,Ground Pass,,8.9196415,,Injury Clearance,,,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Left Defensive Midfield,8,Netherlands,941,,12,,,,,,,,,,,,,,,,,,Netherlands,941,00:03:12.154,Pass,
,,,,,,,,,,,,,,,,8.117483,,,,,,,,,,,,,70be7a08-aff5-4db5-b1c9-8c6908d38f48,173,,,"[57.7, 80.0]",3857274,4,,True,,,-0.64205813,,,,,,"[79.9, 63.4]",,Low Pass,,27.720028,,Injury Clearance,,Enner Remberto Valencia Lastra,28559.0,,,,,Throw-in,1,From Throw In,Gonzalo Jordy Plata Jiménez,31152.0,Right Attacking Midfield,9,Ecuador,3565,['f674eae5-e61f-4ff3-8ade-caa700cd4104'],13,,,,,,,,,,,,,,,,,,Ecuador,3565,00:04:13.831,Pass,
,,,,,,,,,,,,,,,,1.81374,,,,,,,,,,,,,633e2b7a-87cb-4e53-88b0-0e063998f2fe,176,,,"[40.7, 19.1]",3857274,4,,True,,,1.5091778,,Right Foot,,,,"[43.1, 58.0]",,Ground Pass,,38.973965,,,,Jurriën David Norman Timber,21809.0,,,,,,1,Regular Play,Virgil van Dijk,3669.0,Center Back,10,Netherlands,941,['2cc39895-3fb5-4e2d-b8d1-a3ee3bacb7a9'],20,,,,,,,,,,,,,,,,,,Netherlands,941,00:04:20.028,Pass,
,,,,,,,,,,,,,,,,0.934931,,,,,,,,,,,,,700d0b35-75b8-4e3e-bcaf-829656809758,179,,,"[48.3, 58.6]",3857274,4,,,,,-0.68231654,,Right Foot,,,,"[57.9, 50.8]",,Ground Pass,,12.369317,,,,Frenkie de Jong,8118.0,,,,,,1,Regular Play,Jurriën David Norman Timber,21809.0,Right Center Back,10,Netherlands,941,['e81a1c3c-da91-435e-aee2-5fe53f6dace1'],23,,,,,,,,,,,,,,,,,,Netherlands,941,00:04:23.788,Pass,
,,,,,,,,,,,,,,,,0.873779,,,,,,,,,,,,,bccaaa21-ba09-4d4a-b80a-5c57132ce48e,181,,,"[57.9, 50.8]",3857274,4,,,,,2.896614,,Left Foot,,,,"[44.7, 54.1]",,Ground Pass,,13.606249,,,,Jurriën David Norman Timber,21809.0,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Left Defensive Midfield,10,Netherlands,941,['69446796-d76c-4e9d-8ba2-9de33c71d906'],24,,,,,,,,,,,,,,,,,,Netherlands,941,00:04:24.723,Pass,
,,,,,,,,,,,,,,,,2.434331,,,,,,,,,,,,,12a5648a-2054-4a2a-bc67-35bc0e108f73,184,,,"[45.0, 52.2]",3857274,4,,,,,-1.5707964,,Right Foot,,,,"[45.0, 19.3]",,Ground Pass,,32.9,,,,Nathan Aké,3306.0,,,,,,1,Regular Play,Jurriën David Norman Timber,21809.0,Right Center Back,10,Netherlands,941,['ba075fa8-9fbe-491d-a05a-88a02dc1e79c'],27,,,,,,,,,,,,,,,,,,Netherlands,941,00:04:27.405,Pass,
,,,,,,,,,,,,,,,,1.561844,,,,,,,,,,,,,d8d385f5-653a-4ad1-b348-82c803c34c77,187,,,"[44.1, 14.8]",3857274,4,,,,,2.091852,,Left Foot,,,,"[34.4, 31.7]",,Ground Pass,,19.485893,,,,Virgil van Dijk,3669.0,,,,,,1,Regular Play,Nathan Aké,3306.0,Left Center Back,10,Netherlands,941,['67a9b2ba-1eae-4b9c-b0cb-9d403243e7f2'],30,,,,,,,,,,,,,,,,,,Netherlands,941,00:04:30.690,Pass,
,,,,,,,,,,,,,,,,1.218065,,,,,,,,,,,,,f24a0bac-62bb-420a-b384-42599c20e19a,190,,,"[33.3, 34.7]",3857274,4,,,,,1.600938,,Right Foot,,,,"[32.7, 54.6]",,Ground Pass,,19.909042,,,,Jurriën David Norman Timber,21809.0,,,,,,1,Regular Play,Virgil van Dijk,3669.0,Center Back,10,Netherlands,941,['00c102d6-24ba-4e71-bae8-d0a9f84c8abd'],33,,,,,,,,,,,,,,,,,,Netherlands,941,00:04:33.371,Pass,
,,,,,,,,,,,,,,,,1.316319,,,,,,,,,,,,,27ecaae0-6b90-41c3-a079-45d54b934aaa,193,,,"[32.7, 57.6]",3857274,4,,,,,0.9249804,,Right Foot,,,,"[43.1, 71.4]",,Ground Pass,,17.280046,,,,Denzel Dumfries,8125.0,,,,,,1,Regular Play,Jurriën David Norman Timber,21809.0,Right Center Back,10,Netherlands,941,['403ba83f-99b0-4568-8281-21c2b6691d8b'],36,,,,,,,,,,,,,,,,,,Netherlands,941,00:04:36.375,Pass,
,,,,,,,,,,,,,,,,0.159505,,,,,,,,,,,,,8baaf494-1c05-47c6-8735-ad95cd9993c5,196,,,"[42.3, 74.8]",3857274,4,,,,,0.026309717,,Right Foot,,,,"[46.1, 74.9]",,Ground Pass,,3.8013155,,Incomplete,,Cody Mathès Gakpo,20750.0,,,,,,1,Regular Play,Denzel Dumfries,8125.0,Right Wing Back,10,Netherlands,941,"['075228b9-c8d5-4190-a2f1-7b2637a888e5', '7dea5f16-3a3e-48f6-96f1-92989b1a238b']",38,,,,,,,,,,,,,,,,,,Netherlands,941,00:04:38.425,Pass,
,,,,,,,,,,,,,,,,2.095564,,,,,,,,,,,,,a061b204-c378-4dc3-86ff-021d99356b3b,199,,,"[55.7, 80.0]",3857274,4,,,,,-2.7029052,,,,,,"[26.5, 66.3]",,Low Pass,,32.254147,,,,Jurriën David Norman Timber,21809.0,,,,,Throw-in,1,From Throw In,Denzel Dumfries,8125.0,Right Wing Back,11,Netherlands,941,['18a85cd4-e9d8-4506-957a-aa2c20118863'],45,,,,,,,,,,,,,,,,,,Netherlands,941,00:04:45.991,Pass,
,,,,,,,,,,,,,,,,2.365792,,,,,,,,,,,,,2d54b1f1-4b3b-460a-9bf8-aeea8c302d1c,202,,,"[27.1, 61.6]",3857274,4,,,,,-1.4169822,,Right Foot,,,,"[33.1, 22.9]",,Ground Pass,,39.162354,,,,Nathan Aké,3306.0,,,,,,1,From Throw In,Jurriën David Norman Timber,21809.0,Right Center Back,11,Netherlands,941,['53e3bc4d-48bf-4853-a086-d9d23659ae88'],49,,,,,,,,,,,,,,,,,,Netherlands,941,00:04:49.613,Pass,
,,,,,,,,,,,,,,,,1.095843,,,,,,,,,,,,,d23e9bad-ae5c-421c-b150-8da8ab03b0ae,205,,,"[57.1, 17.1]",3857274,4,,,,,0.54919636,,Left Foot,,,,"[82.1, 32.4]",,Ground Pass,,29.310238,,,,Steven Bergwijn,8259.0,,,,,,1,From Throw In,Nathan Aké,3306.0,Left Center Back,11,Netherlands,941,['a521d3f1-8db6-4796-abc4-0c635244d0aa'],56,,,,,,,,,,,,,,,,,,Netherlands,941,00:04:56.854,Pass,
,,,,,,,,,,,,,,,,1.449563,,,,,,,,,,,,,dd2b6859-05a8-4d37-a5a1-09320adc0146,213,,,"[32.5, 47.1]",3857274,4,,,,,2.5383627,,Right Foot,,,,"[23.5, 53.3]",,Ground Pass,,10.928861,,Incomplete,,Jackson Gabriel Porozo Vernaza,51969.0,,,,,,1,From Throw In,Moisés Isaac Caicedo Corozo,37726.0,Left Defensive Midfield,11,Netherlands,941,"['82820a1d-fa38-497c-883d-c8fa5f1be334', 'c84336c9-c236-4825-8b3d-a67a3738072b', 'f524c836-4712-4e1a-92c3-5de09c05aece']",59,,,,,,,,,,,,,,,,,,Ecuador,3565,00:04:59.571,Pass,True
,,,,,,,,,,,,,,,,0.706902,,,,,,,,,,,,,82820a1d-fa38-497c-883d-c8fa5f1be334,216,,,"[96.6, 26.8]",3857274,5,,,,,2.226492,7b5a7051-6028-444c-9118-bf4ea21285fe,Right Foot,,,,"[95.6, 28.1]",True,Ground Pass,,1.6401219,,,,Cody Mathès Gakpo,20750.0,,,,,Recovery,1,From Throw In,Davy Klaassen,4318.0,Center Attacking Midfield,11,Netherlands,941,"['69f5c95e-1af5-4581-b263-2590bb3fed6a', 'dd2b6859-05a8-4d37-a5a1-09320adc0146', 'f62f6460-bbd8-4173-96c3-d4f622e65b02']",1,,,,,,,,,,,,,,,,,,Netherlands,941,00:05:01.020,Pass,True
,,,,,,,,,,,,,,,,1.903582,,,,,,,,,,,,,8d5284b7-fab8-4ff0-b344-9af5ea8f3c9a,221,,,"[61.0, 40.1]",3857274,5,,True,,,-2.4447198,,Right Foot,,,,"[42.6, 24.7]",,Ground Pass,,23.994165,,,,Enner Remberto Valencia Lastra,28559.0,,,,,Kick Off,1,From Kick Off,Michael Steveen Estrada Martínez,34396.0,Center Forward,12,Ecuador,3565,['aed13369-158c-4efd-aee2-d5f05f74da69'],59,,,,,,,,,,,,,,,,,,Ecuador,3565,00:05:59.355,Pass,
,,,,,,,,,,,,,,,,1.309679,,,,,,,,,,,,,edb386fd-2c07-49ec-9d26-3dc127a4ed3b,225,,,"[52.5, 9.0]",3857274,6,,True,,,2.5550249,,Right Foot,,,,"[36.4, 19.7]",,Ground Pass,,19.331322,,,,Felix Eduardo Torres Caicedo,30111.0,,,,,Free Kick,1,From Free Kick,Piero Martín Hincapié Reyna,38004.0,Left Center Back,13,Ecuador,3565,['296b50a0-e578-4365-b110-ca06c380e64b'],16,,,,,,,,,,,,,,,,,,Ecuador,3565,00:06:16.528,Pass,
,,,,,,,,,,,,,,,,1.479303,,,,,,,,,,,,,f0a75675-b60a-41a4-a797-92d99b0e2134,227,,,"[34.6, 24.9]",3857274,6,,,,,1.561678,,Right Foot,,,,"[34.9, 57.8]",,Ground Pass,,32.901367,,,,Jhegson Sebastián Méndez Carabalí,23830.0,,,,,,1,From Free Kick,Felix Eduardo Torres Caicedo,30111.0,Center Back,13,Ecuador,3565,['ca95ca66-752a-4b03-88d2-ad0d866fa874'],19,,,,,,,,,,,,,,,,,,Ecuador,3565,00:06:19.337,Pass,
,,,,,,,,,,,,,,,,1.878921,,,,,,,,,,,,,f729f240-4936-4ddd-91ed-cc9ad462c51b,230,,,"[35.6, 57.8]",3857274,6,,,,,-1.7079765,,Right Foot,,,,"[31.5, 28.1]",,Ground Pass,,29.98166,,,,Felix Eduardo Torres Caicedo,30111.0,,,,,,1,From Free Kick,Jhegson Sebastián Méndez Carabalí,23830.0,Right Defensive Midfield,13,Ecuador,3565,['3eec171b-932f-4821-8040-03fd16ce5189'],21,,,,,,,,,,,,,,,,,,Ecuador,3565,00:06:21.957,Pass,
,,,,,,,,,,,,,,,,1.68883,,,,,,,,,,,,,65e5b21a-e845-44e7-8414-ea33d883c5ed,233,,,"[36.0, 24.7]",3857274,6,,,,,-0.6796216,,Right Foot,,,,"[58.4, 6.6]",,Ground Pass,,28.798784,,,,Pervis Josué Estupiñán Tenorio,24085.0,,,,,,1,From Free Kick,Felix Eduardo Torres Caicedo,30111.0,Center Back,13,Ecuador,3565,['1db6d78a-d08d-413e-b859-869be8391c28'],25,,,,,,,,,,,,,,,,,,Ecuador,3565,00:06:25.466,Pass,
,,,,,,,,,,,,,,,,0.051356,,,,,,,,,,,,,fa2cc020-e283-411e-9922-90e24419eec8,238,,,"[56.4, 5.9]",3857274,6,,,,,2.8577986,,Right Foot,,,,"[54.0, 6.6]",,Ground Pass,,2.5,,Incomplete,,Piero Martín Hincapié Reyna,38004.0,,,,,,1,From Free Kick,Pervis Josué Estupiñán Tenorio,24085.0,Left Wing Back,13,Ecuador,3565,"['02d65a81-7254-4c48-a3b8-6a773ee3788a', '377d39b1-f548-4b4e-bd37-b5d879620a74', 'c63f2678-eed5-4b7e-a4d8-fa1affa9ef4e']",30,,,,,,,,,,,,,,,,,,Ecuador,3565,00:06:30.784,Pass,True
,,,,,,,,,,,,,,,,1.877192,,,,,,,,,,,,,7be3e95d-1e9c-4e5c-9fae-5ff740d754fb,241,,,"[32.2, 0.1]",3857274,6,,,,,2.0327404,,,,,,"[20.5, 23.6]",,Low Pass,,26.251476,,,,Felix Eduardo Torres Caicedo,30111.0,,,,,Throw-in,1,From Throw In,Piero Martín Hincapié Reyna,38004.0,Left Center Back,14,Ecuador,3565,['0d6b47c1-83ac-4588-88dc-3b1f9f145fe7'],34,,,,,,,,,,,,,,,,,,Ecuador,3565,00:06:34.212,Pass,
,,,,,,,,,,,,,,,,1.131081,,,,,,,,,,,,,18bdf9a7-bbe4-4bb4-b7c1-f0a501e5aefc,244,,,"[19.9, 28.7]",3857274,6,,,,,1.3521274,,Right Foot,,,,"[25.9, 55.7]",,Ground Pass,,27.658634,,,,Jhegson Sebastián Méndez Carabalí,23830.0,,,,,,1,From Throw In,Felix Eduardo Torres Caicedo,30111.0,Center Back,14,Ecuador,3565,['475efa55-9ebc-4559-8d62-1756b8409e46'],37,,,,,,,,,,,,,,,,,,Ecuador,3565,00:06:37.955,Pass,
,,,,,,,,,,,,,,,,1.004228,,,,,,,,,,,,,47c190d3-dd1b-42ca-b075-4f61f8cf02cf,247,,,"[27.7, 53.6]",3857274,6,,,,,-0.5994525,,Right Foot,,,,"[39.7, 45.4]",,Ground Pass,,14.534098,,,,Moisés Isaac Caicedo Corozo,37726.0,,,,,,1,From Throw In,Jhegson Sebastián Méndez Carabalí,23830.0,Right Defensive Midfield,14,Ecuador,3565,['6012a5ef-8700-49bb-911a-4a8cacf92356'],42,,,,,,,,,,,,,,,,,,Ecuador,3565,00:06:42.610,Pass,
,,,,,,,,,,,,,,,,1.161761,,,,,,,,,,,,,a669630c-38ba-4e55-8789-73c046114a10,249,,,"[39.7, 45.4]",3857274,6,,,,,2.6260436,,Right Foot,,,,"[27.7, 52.2]",,Ground Pass,,13.792751,,,,Jhegson Sebastián Méndez Carabalí,23830.0,,,,,,1,From Throw In,Moisés Isaac Caicedo Corozo,37726.0,Left Defensive Midfield,14,Ecuador,3565,['b461fe8b-5a73-4486-b82b-22ceba202fbe'],43,,,,,,,,,,,,,,,,,,Ecuador,3565,00:06:43.615,Pass,
,,,,,,,,,,,,,,,,2.255866,,,,,,,,,,,,,d4a7b15a-493d-4df5-a19c-ecafcfaa745b,252,,,"[27.4, 55.8]",3857274,6,,,,,1.2646917,,Right Foot,,,,"[34.1, 77.0]",,Ground Pass,,22.233534,,,,Jackson Gabriel Porozo Vernaza,51969.0,,,,,,1,From Throw In,Jhegson Sebastián Méndez Carabalí,23830.0,Right Defensive Midfield,14,Ecuador,3565,['7a1fd194-fb95-43a4-880c-eae63ea0e2e2'],46,,,,,,,,,,,,,,,,,,Ecuador,3565,00:06:46.987,Pass,
,,,,,,,,,,,,,,,,1.162735,,,,,,,,,,,,,14d851c2-15a0-4c89-aa93-8a3163298b91,255,,,"[38.0, 75.4]",3857274,6,,,,,-1.048962,,Right Foot,,,,"[44.9, 63.4]",,Ground Pass,,13.842326,,,,Moisés Isaac Caicedo Corozo,37726.0,,,,,,1,From Throw In,Jackson Gabriel Porozo Vernaza,51969.0,Right Center Back,14,Ecuador,3565,['f740d3a2-470a-4b42-a377-580115be0a1c'],50,,,,,,,,,,,,,,,,,,Ecuador,3565,00:06:50.480,Pass,
,,,,,,,,,,,,,,,,2.021906,,,,,,,,,,,,,666a4b88-fbf3-4238-afb3-5918f1fdc567,259,,,"[43.9, 64.6]",3857274,6,,,,,0.26319396,,Right Foot,,,,"[79.9, 74.3]",,High Pass,,37.28391,,Incomplete,,Angelo Smit Preciado Quiñónez,37737.0,,,,,,1,From Throw In,Moisés Isaac Caicedo Corozo,37726.0,Left Defensive Midfield,14,Ecuador,3565,"['24049985-afb6-4d87-9d86-3e72b8c4db68', 'b9621757-af79-4137-b9fe-e4537b550410', 'c1eb08a0-1d1f-4557-875b-858eb29249bd']",51,,,,,,,,,,,,,,,,,,Ecuador,3565,00:06:51.683,Pass,True
,,,,,,,,,,,,,,,,1.751172,,,,,,,,,,,,,c1eb08a0-1d1f-4557-875b-858eb29249bd,261,,,"[40.2, 5.8]",3857274,6,,,,,-0.17493752,,Right Foot,,,,"[61.7, 2.0]",,Ground Pass,,21.833231,,,,Davy Klaassen,4318.0,,,,,Recovery,1,From Throw In,Daley Blind,3311.0,Left Wing Back,14,Ecuador,3565,"['666a4b88-fbf3-4238-afb3-5918f1fdc567', 'bceb58b6-11e3-444b-a0b2-bd13bea7c3cc']",53,,,,,,,,,,,,,,,,,,Netherlands,941,00:06:53.705,Pass,
,,,,,,,,,,,,,,,,3.570964,,,,,,,,,,,,,aac908fc-09d8-4194-8eb2-a257fc59c873,264,,,"[61.7, 2.0]",3857274,6,,,,,0.71538293,,Left Foot,,,,"[82.3, 19.9]",,Ground Pass,,27.290474,,Incomplete,,Steven Bergwijn,8259.0,,,,,,1,From Throw In,Davy Klaassen,4318.0,Center Attacking Midfield,14,Ecuador,3565,"['a968606a-0799-4af5-9f0f-bb19ec41cdd1', 'b0614c00-e68d-4328-ac22-255f05447869']",56,,,,,,,,,,,,,,,,,,Netherlands,941,00:06:56.575,Pass,
,,,,,,,,,,,,,,,,1.069166,,,,,,,,,,,,,c6cf2793-22d3-4da1-9003-b7ad779aea8d,268,,,"[39.4, 53.9]",3857274,7,,,,,-0.8136392,,Right Foot,,,,"[56.6, 35.7]",,Ground Pass,,25.041565,,,,Enner Remberto Valencia Lastra,28559.0,,,,,,1,From Throw In,Felix Eduardo Torres Caicedo,30111.0,Center Back,14,Ecuador,3565,['cda31bcd-b0a2-4eff-9c2e-338ff0e60145'],1,,,,,,,,,,,,,,,,,,Ecuador,3565,00:07:01.363,Pass,
