50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,"[55.8, 2.0]",,,,,,,,,,,,0.052542,,,,,,,,,,,,0b0bf359-7f4f-4d08-8c41-6f33d545e596,1778,,,"[55.8, 2.0]",3857299,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gideon Mensah,23615.0,Left Back,80,Ghana,4885,"['307e94d5-d0a5-4c68-8d42-f9a80c1d2ccd', '686c3754-b701-4b9d-adc1-483fbed780e1']",56,,,,,,,,,,,,,,,,,Ghana,4885,00:00:56.510,Carry,
,,,,,,"[14.9, 29.5]",,,,,,,,,,,,4.021741,,,,,,,,,,,,290a1250-0ceb-48b2-bbf9-a73a91a4828d,1781,,,"[10.6, 25.3]",3857299,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lawrence Ati-Zigi,8108.0,Goalkeeper,80,Ghana,4885,"['90e7885f-4c74-4bfb-a030-ed48346aaf41', 'd85d79b6-0ef5-4e9f-8561-566a5fc3ff69']",59,,,,,,,,,,,,,,,,,Ghana,4885,00:00:59.223,Carry,
,,,,,,"[40.0, 42.7]",,,,,,,,,,,,1.125142,,,,,,,,,,,,779fefa6-faef-4a04-9bea-af32b195808b,1784,,,"[44.3, 43.9]",3857299,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Min Jae Kim,43565.0,Right Center Back,81,South Korea,791,"['03053b64-c08a-4780-8e3f-0e12acc94a90', '2fa7613f-d29a-460a-bd53-bc5dd543f843']",6,,,,,,,,,,,,,,,,,South Korea,791,00:01:06.462,Carry,
,,,,,,"[32.0, 37.9]",,,,,,,,,,,,1.109499,,,,,,,,,,,,7795dc32-f323-4a1f-8178-bca0b2e84e44,1787,,,"[32.0, 37.9]",3857299,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Young-Gwon Kim,5604.0,Left Center Back,81,South Korea,791,"['46d07106-287c-4de4-874b-615fa010364d', 'cbd8d4ce-6bf9-426d-a7b6-13d8b109b52e']",9,,,,,,,,,,,,,,,,,South Korea,791,00:01:09.414,Carry,
,,,,,,"[51.0, 49.6]",,,,,,,,,,,,1.173043,,,,,,,,,,,,d65a29d0-1eac-4a3a-9da1-31e08e0bef42,1790,,,"[51.0, 49.6]",3857299,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,In-Beom Hwang,23763.0,Left Defensive Midfield,81,South Korea,791,"['28a28ceb-80ef-4e85-b715-0a14ac5dc704', 'a91d17d8-8224-4963-85cb-3b716f0524ec']",12,,,,,,,,,,,,,,,,,South Korea,791,00:01:12.082,Carry,
,,,,,,"[52.9, 76.8]",,,,,,,,,,,,2.69431,,,,,,,,,,,,4ffbe2fd-ae19-4a52-80f4-dcd56d81ed30,1793,,,"[49.8, 76.2]",3857299,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moon-Hwan Kim,40672.0,Right Back,81,South Korea,791,"['7b59cc16-94da-48a4-81ee-fa1cdf9fcdb4', 'd53ca019-de6e-49ae-affd-a77c7f5056c4']",15,,,,,,,,,,,,,,,,,South Korea,791,00:01:15.110,Carry,
,,,,,,"[34.5, 12.2]",,,,,,,,,,,,2.521052,,,,,,,,,,,,fd5bf5aa-bf95-4fca-a50e-ed255ee4585d,1800,,,"[39.3, 4.5]",3857299,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gideon Mensah,23615.0,Left Back,81,South Korea,791,"['699b38aa-eb88-45e8-b4f0-355a6b8459a5', 'd2411902-cdff-4cde-b91b-4ae830af10dc']",20,,,,,,,,,,,,,,,,,Ghana,4885,00:01:20.887,Carry,
,,,,,,"[45.4, 7.2]",,,,,,,,,,,,4.522161,,,,,,,,,,,,924de118-6b66-44f1-80fa-d64dce2fff4d,1803,,,"[46.6, 2.0]",3857299,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Ayew,3450.0,Left Wing,81,South Korea,791,"['3bf906c3-dfb3-4f99-b287-15f370dace40', 'b181fe4e-9d85-41ee-af34-c0e93a0a47c6', 'dfd6294a-2e91-4b5a-8f09-0044b7a92786']",24,,,,,,,,,,,,,,,,,Ghana,4885,00:01:24.655,Carry,True
,,,,,,"[80.4, 77.7]",,,,,,,,,,,,5.610986,,,,,,,,,,,,c003ae04-94e7-41eb-9f01-333c2c941c15,1810,,,"[75.0, 74.3]",3857299,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moon-Hwan Kim,40672.0,Right Back,81,South Korea,791,"['313ad449-2fff-43c6-acae-5b9852b82860', '7cde9f9f-9aa8-4138-b312-4169e2abd655', '9e6e3890-395f-4e1c-89cf-97cd971995e0']",30,,,,,,,,,,,,,,,,,South Korea,791,00:01:30.973,Carry,True
,,,,,,"[71.6, 78.5]",,,,,,,,,,,,1.543013,,,,,,,,,,,,152146b6-d6ef-48e3-a587-ee931173e830,1816,,,"[74.9, 78.1]",3857299,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moon-Hwan Kim,40672.0,Right Back,81,South Korea,791,"['54054173-c21f-49fd-8ab9-c85b7385af88', '91c22f4f-1f46-43e1-91e1-ac76069e6dc1', 'fc636406-5335-474d-854f-715a120bff3e']",38,,,,,,,,,,,,,,,,,South Korea,791,00:01:38.052,Carry,True
,,,,,,"[33.1, 75.6]",,,,,,,,,,,,6.562117,,,,,,,,,,,,20fa3379-0a8e-45a7-80f0-8da0169913a3,1820,,,"[44.8, 78.3]",3857299,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Min Jae Kim,43565.0,Right Center Back,81,South Korea,791,"['37aabf17-3175-4a5a-bb08-81398c6a04dc', 'f25e494b-5074-4b57-a2ee-4962013aeb82']",41,,,,,,,,,,,,,,,,,South Korea,791,00:01:41.042,Carry,
,,,,,,"[15.0, 49.8]",,,,,,,,,,,,1.112108,,,,,,,,,,,,cca6457a-e70b-4f0c-a4e2-b75f4927ff73,1823,,,"[15.0, 49.8]",3857299,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seung-Gyu Kim,37641.0,Goalkeeper,81,South Korea,791,"['322bbee9-25f1-49c1-afbf-6eff1dab0b87', 'b9868fed-16e0-4714-8716-6693603f1da7']",49,,,,,,,,,,,,,,,,,South Korea,791,00:01:49.425,Carry,
,,,,,,"[45.4, 19.0]",,,,,,,,,,,,3.306414,,,,,,,,,,,,56700dd6-4a8c-4a04-9039-03833a592161,1826,,,"[27.5, 30.0]",3857299,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Young-Gwon Kim,5604.0,Left Center Back,81,South Korea,791,"['50a097a4-56ca-4fae-a857-00b2d7d7a9b2', '6ed28f1a-28bc-4ba9-b67c-6d7a82fa12b1']",52,,,,,,,,,,,,,,,,,South Korea,791,00:01:52.191,Carry,
,,,,,,"[81.2, 6.0]",,,,,,,,,,,,5.482535,,,,,,,,,,,,82a52c70-ce7f-4e40-a7fb-6b2a9cc03233,1829,,,"[65.2, 7.1]",3857299,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jin-Su Kim,40538.0,Left Back,81,South Korea,791,"['0023aea7-6868-4aea-b754-8c7655152cc1', 'b13ce57a-9441-4933-8856-3cd61144dd5f', 'bc863e4a-bdd5-488f-9956-2cc93dd7efec']",56,,,,,,,,,,,,,,,,,South Korea,791,00:01:56.639,Carry,True
,,,,,,"[73.5, 10.4]",,,,,,,,,,,,0.517884,,,,,,,,,,,,4c1c46eb-6101-4e9a-bb07-394d46c611dc,1834,,,"[72.5, 9.6]",3857299,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chang-Hoon Kwon,3135.0,Center Attacking Midfield,81,South Korea,791,"['52b31090-511b-4c3d-bb86-31955cca73d4', '57ebadbb-867d-4828-9cf6-5834bb47665b', 'ab0f745f-b909-498b-b6fe-eb5a192e58af']",2,,,,,,,,,,,,,,,,,South Korea,791,00:02:02.973,Carry,True
,,,,,,"[60.6, 68.2]",,,,,,,,,,,,1.51087,,,,,,,,,,,,0ea8e40b-9a4f-42a6-aa8a-287c85411efe,1838,,,"[51.8, 69.5]",3857299,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohammed Kudus,17033.0,Right Wing,81,South Korea,791,"['1d6c67b9-377b-4102-99d2-6d5348e3aee4', '2caed6fe-40dc-46ce-8ea2-b999c121a04b', 'eb62c3c1-d717-4259-9f26-e9879cb47ba6']",4,,,,,,,,,,,,,,,,,Ghana,4885,00:02:04.622,Carry,True
,,,,,,"[64.5, 74.1]",,,,,,,,,,,,1.430675,,,,,,,,,,,,a8d21d32-9d0a-48f3-a02f-8959c4f82c28,1844,,,"[62.7, 70.1]",3857299,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohammed Kudus,17033.0,Right Wing,81,South Korea,791,"['5e52f22b-4431-4d1d-b4c4-bee7ce5058bc', 'b481914c-7a79-4b7f-bd29-a719f3c09625', 'f2edd710-f2a7-47d8-af3a-f50d1dc9636f']",6,,,,,,,,,,,,,,,,,Ghana,4885,00:02:06.932,Carry,True
,,,,,,"[52.0, 5.2]",,,,,,,,,,,,0.468151,,,,,,,,,,,,5ff705b1-da85-4720-be74-a86ffaf7569f,1850,,,"[54.1, 5.2]",3857299,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chang-Hoon Kwon,3135.0,Center Attacking Midfield,81,South Korea,791,"['2330d8df-3540-4a71-9e8b-91a020b808bb', '6facb00d-9f69-4619-8dca-6f19d7224ee9']",9,,,,,,,,,,,,,,,,,South Korea,791,00:02:09.134,Carry,
,,,,,,"[48.5, 15.2]",,,,,,,,,,,,1.664753,,,,,,,,,,,,707d8456-fe3a-4ab0-9caa-4bf78a05e0d5,1853,,,"[50.6, 13.1]",3857299,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Woo-Young Jung,5618.0,Right Defensive Midfield,81,South Korea,791,"['02a4fa90-744c-4041-8b4d-a088a142d049', '5cf01056-a7db-4bde-bc48-e2411c85cda5', 'af7cccd3-9603-45fd-aa35-73e4d9d8362b']",10,,,,,,,,,,,,,,,,,South Korea,791,00:02:10.232,Carry,True
,,,,,,"[63.9, 56.7]",,,,,,,,,,,,4.223063,,,,,,,,,,,,0a7105b2-35b6-44fc-aea2-08eec15f35c6,1857,,,"[49.5, 36.7]",3857299,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,In-Beom Hwang,23763.0,Left Defensive Midfield,81,South Korea,791,"['ab916c8f-db0c-4d37-af73-787dbac42a40', 'abe9264a-e18a-411c-a039-107558a26a8e']",13,,,,,,,,,,,,,,,,,South Korea,791,00:02:13.243,Carry,
,,,,,,"[77.7, 78.7]",,,,,,,,,,,,1.50122,,,,,,,,,,,,b73f0e28-2f4c-43ab-acaa-df886496058f,1860,,,"[75.0, 78.3]",3857299,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moon-Hwan Kim,40672.0,Right Back,81,South Korea,791,"['1fbf7ccf-6788-45d8-ba73-7a0654244e4e', 'f0119901-7881-41e8-8dc4-edccc81f3e64']",19,,,,,,,,,,,,,,,,,South Korea,791,00:02:19.682,Carry,
,,,,,,"[87.9, 66.0]",,,,,,,,,,,,3.829219,,,,,,,,,,,,e5514901-133d-40d2-9525-ec32606eae89,1863,,,"[87.0, 78.7]",3857299,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sang-Ho Na,41711.0,Right Wing,81,South Korea,791,"['b5c98481-4c8f-4071-84cc-fc7e5b8014db', 'e9b4fbff-e67e-4bf2-8026-5a4dd269eb01']",22,,,,,,,,,,,,,,,,,South Korea,791,00:02:22.261,Carry,
,,,,,,"[75.6, 61.9]",,,,,,,,,,,,1.303977,,,,,,,,,,,,f1b59ecb-08a7-403b-ab67-237ea3462d69,1866,,,"[75.6, 61.9]",3857299,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Woo-Young Jung,5618.0,Right Defensive Midfield,81,South Korea,791,"['58b2d510-1dfd-4770-90da-12f9ac3cc12e', 'b4983160-3bda-47b8-aad6-9873ed4ddf10']",27,,,,,,,,,,,,,,,,,South Korea,791,00:02:27.527,Carry,
,,,,,,"[81.2, 62.3]",,,,,,,,,,,,0.760029,,,,,,,,,,,,c590014b-7fab-4d0d-aeea-02b59e680a31,1871,,,"[82.9, 58.3]",3857299,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sang-Ho Na,41711.0,Right Wing,81,South Korea,791,"['4fc51812-c0dd-4b78-9b28-49e420d14723', '8643ac43-ea05-4a69-a42a-4d440dfbc60d']",31,,,,,,,,,,,,,,,,,South Korea,791,00:02:31.321,Carry,
,,,,,,"[79.9, 75.6]",,,,,,,,,,,,1.543437,,,,,,,,,,,,314bcadc-56ee-40b6-af75-c18df89ee8fa,1874,,,"[79.9, 75.6]",3857299,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moon-Hwan Kim,40672.0,Right Back,81,South Korea,791,"['42ec35c2-fc8c-49ad-9511-5bc268367dfd', '84d3f2bb-26f4-4a01-bfc0-2f2dc0efa37b']",33,,,,,,,,,,,,,,,,,South Korea,791,00:02:33.411,Carry,
,,,,,,"[75.0, 76.9]",,,,,,,,,,,,0.588117,,,,,,,,,,,,db75e904-0537-4a37-915a-a3e69963655f,1879,,,"[75.0, 76.9]",3857299,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moon-Hwan Kim,40672.0,Right Back,81,South Korea,791,"['2cd46d1b-2e30-41d3-9827-eb240d31344f', 'b58e8ac1-e1db-487a-94f5-816827058c9b']",36,,,,,,,,,,,,,,,,,South Korea,791,00:02:36.992,Carry,
,,,,,,"[57.2, 55.8]",,,,,,,,,,,,1.14857,,,,,,,,,,,,b1e973f5-bb7e-4767-abe2-246a56ae9614,1882,,,"[56.6, 55.8]",3857299,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Min Jae Kim,43565.0,Right Center Back,81,South Korea,791,"['25b507c8-13c8-4f56-a29c-89f50c260bfc', '83146517-5770-4c37-982f-f8bdeca8bf2a']",38,,,,,,,,,,,,,,,,,South Korea,791,00:02:38.907,Carry,
,,,,,,"[68.5, 50.4]",,,,,,,,,,,,2.150788,,,,,,,,,,,,4b39a660-4819-4798-be49-7eb6e2892f8d,1885,,,"[70.4, 51.9]",3857299,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chang-Hoon Kwon,3135.0,Center Attacking Midfield,81,South Korea,791,"['2f458d90-f747-494a-9d98-e2ab254f627e', 'ac65ce55-53b8-4fe8-9562-08bfb64859d5']",41,,,,,,,,,,,,,,,,,South Korea,791,00:02:41.476,Carry,
,,,,,,"[62.2, 29.0]",,,,,,,,,,,,1.145147,,,,,,,,,,,,3ff442e0-8f1d-486a-9322-4069f3f9b6e3,1888,,,"[61.8, 29.0]",3857299,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Young-Gwon Kim,5604.0,Left Center Back,81,South Korea,791,"['04eaad3b-ee84-4f34-8da0-de3a7dc3d6d5', '3205c445-98d1-4954-a3de-0edf195e201e']",45,,,,,,,,,,,,,,,,,South Korea,791,00:02:45.422,Carry,
,,,,,,"[72.7, 34.2]",,,,,,,,,,,,0.024296,,,,,,,,,,,,0bf55319-ed21-4e6f-996e-b6d4cf9b2813,1891,,,"[72.7, 34.2]",3857299,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chang-Hoon Kwon,3135.0,Center Attacking Midfield,81,South Korea,791,"['3e5b647e-537a-4dee-b493-fe42c9e7875d', 'e2bafe08-5e78-41d5-afd8-60b0c993456c']",47,,,,,,,,,,,,,,,,,South Korea,791,00:02:47.919,Carry,
,,,,,,"[63.7, 26.4]",,,,,,,,,,,,0.776771,,,,,,,,,,,,be46d2f3-a1f8-4490-90c2-7154101aa52d,1894,,,"[63.7, 26.4]",3857299,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Young-Gwon Kim,5604.0,Left Center Back,81,South Korea,791,"['4c0bb3e4-498c-41ff-93ae-a7dd2ff5b1e9', 'a1f36df6-76d9-4f82-a001-54750c61377c']",49,,,,,,,,,,,,,,,,,South Korea,791,00:02:49.139,Carry,
,,,,,,"[56.6, 40.8]",,,,,,,,,,,,1.906596,,,,,,,,,,,,b05a9387-4463-43c1-b5a8-a97ed9a87f8e,1897,,,"[63.3, 41.4]",3857299,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Woo-Young Jung,5618.0,Right Defensive Midfield,81,South Korea,791,"['0f0ebb20-2698-4a7a-9a8e-6f1aa9228353', '9030be93-b29e-423c-80e8-0321c74442d7']",51,,,,,,,,,,,,,,,,,South Korea,791,00:02:51.266,Carry,
,,,,,,"[68.1, 67.5]",,,,,,,,,,,,1.49352,,,,,,,,,,,,be6a633b-2665-46e6-82c0-ddabf7eef812,1900,,,"[64.1, 65.4]",3857299,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Min Jae Kim,43565.0,Right Center Back,81,South Korea,791,"['92ed2c0d-5f28-419b-83cc-19c39273d1a0', 'f54015d5-7cce-4926-87f4-4f5e868a32fa']",54,,,,,,,,,,,,,,,,,South Korea,791,00:02:54.518,Carry,
,,,,,,"[88.5, 77.1]",,,,,,,,,,,,2.867915,,,,,,,,,,,,b9e8b773-710a-41a7-9481-a3687d950f45,1903,,,"[93.5, 78.1]",3857299,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moon-Hwan Kim,40672.0,Right Back,81,South Korea,791,"['0c8ce018-9de9-45d0-b7e1-c47524c7a555', '54d04bd0-2eb2-4a2d-82a6-176901180fdc', 'b1223eff-2d7c-4576-bd23-3c1b1dcf4965']",57,,,,,,,,,,,,,,,,,South Korea,791,00:02:57.900,Carry,True
,,,,,,"[77.2, 74.3]",,,,,,,,,,,,2.941672,,,,,,,,,,,,d609bb1b-35cf-4405-b189-0fe6ab18f52b,1907,,,"[81.6, 75.8]",3857299,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,In-Beom Hwang,23763.0,Left Defensive Midfield,81,South Korea,791,"['14e50510-da88-42cb-8048-f661c9b8cb4c', '3752f924-35cf-4400-86ff-c2ef71722d6d']",2,,,,,,,,,,,,,,,,,South Korea,791,00:03:02.321,Carry,
,,,,,,"[64.3, 71.6]",,,,,,,,,,,,1.617473,,,,,,,,,,,,74e99076-3949-4c92-8b50-17dabb71e129,1910,,,"[60.8, 71.6]",3857299,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Min Jae Kim,43565.0,Right Center Back,81,South Korea,791,"['b0f22c9a-3328-4cc4-ab74-4197d5ac8c4b', 'f182b9a2-3103-4ce9-869d-1fa92037bda1']",6,,,,,,,,,,,,,,,,,South Korea,791,00:03:06.725,Carry,
,,,,,,"[116.2, 74.6]",,,,,,,,,,,,3.167612,,,,,,,,,,,,dc9c727d-2929-422e-9d1f-c1cac7a030db,1913,,,"[92.9, 78.1]",3857299,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sang-Ho Na,41711.0,Right Wing,81,South Korea,791,"['17d0f562-687b-40a0-824d-0e09832941a9', 'f339e4ff-9250-424e-ada7-f55dc472462e']",10,,,,,,,,,,,,,,,,,South Korea,791,00:03:10.960,Carry,
,,,,,,"[61.2, 73.9]",,,,,,,,,,,,5.064404,,,,,,,,,,,,71f0ba81-a2bf-4a57-b5cd-41f8ca2e39b1,1916,,,"[22.0, 64.7]",3857299,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Mohammed Kudus,17033.0,Right Wing,82,Ghana,4885,"['94316500-7580-4598-9754-89d4c7c0e548', 'bd94566c-1a71-4645-8643-a6693bab0ec5', 'f5ddbade-cfd7-41ac-8fd9-08b36b8feef3']",18,,,,,,,,,,,,,,,,,Ghana,4885,00:03:18.852,Carry,True
,,,,,,"[34.5, 69.5]",,,,,,,,,,,,1.404418,,,,,,,,,,,,a1d4ee48-d28d-4347-9477-511c55f04bed,1923,,,"[37.9, 71.6]",3857299,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Amartey,3709.0,Right Center Back,83,Ghana,4885,"['8312cb3d-5cef-4a6a-b361-471d692db6ff', 'a6401515-6125-488d-bfdb-3d004d2ee39f']",40,,,,,,,,,,,,,,,,,Ghana,4885,00:03:40.943,Carry,
,,,,,,"[33.1, 31.0]",,,,,,,,,,,,1.890143,,,,,,,,,,,,36dd5d45-dd13-4b57-b5cf-2cfec08e10a9,1926,,,"[33.1, 31.0]",3857299,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mohamed Salisu,30519.0,Left Center Back,83,Ghana,4885,"['a42e5744-b4f1-475d-a186-df606636c07c', 'a910d4ac-b800-44b7-90bc-d22ba04448e2']",44,,,,,,,,,,,,,,,,,Ghana,4885,00:03:44.567,Carry,
,,,,,,"[38.3, 4.3]",,,,,,,,,,,,0.980919,,,,,,,,,,,,0b8c98eb-59b0-4ee2-848c-2197a616da62,1929,,,"[38.3, 4.3]",3857299,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gideon Mensah,23615.0,Left Back,83,Ghana,4885,"['5a903539-a93e-4408-b488-6d441b3f6274', 'a4560c33-9bd6-4613-b203-94e0993abcb0']",48,,,,,,,,,,,,,,,,,Ghana,4885,00:03:48.101,Carry,
,,,,,,"[38.5, 17.0]",,,,,,,,,,,,1.482497,,,,,,,,,,,,8e24fde2-bb13-441a-8db6-c22783669ad9,1932,,,"[38.5, 17.0]",3857299,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thomas Teye Partey,6383.0,Right Defensive Midfield,83,Ghana,4885,"['015534af-6af5-4230-ac01-e4ed86687801', '78d6edf5-0d2e-4b64-ac88-7ad9e462e6cd']",50,,,,,,,,,,,,,,,,,Ghana,4885,00:03:50.436,Carry,
,,,,,,"[99.5, 72.8]",,,,,,,,,,,,5.980118,,,,,,,,,,,,92de6682-6c35-4582-b9c0-20962b072556,1935,,,"[55.3, 68.2]",3857299,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tariq Lamptey,33602.0,Right Back,83,Ghana,4885,"['2095111b-58f3-45f6-b873-649a6f89d6a6', '96bda1d6-01dc-4ecf-8750-76d6c693d910']",54,,,,,,,,,,,,,,,,,Ghana,4885,00:03:54.115,Carry,
,,,,,,"[103.7, 57.0]",,,,,,,,,,,,0.538223,,,,,,,,,,,,cda5e30f-c672-4016-986a-89d13f25665b,1938,,,"[103.7, 57.0]",3857299,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Iñaki Williams Arthuer,6393.0,Center Forward,83,Ghana,4885,"['6620df17-1515-4b1a-83f9-e68f202a7f62', '8d122ad5-386c-4893-8df9-d65e24546677']",0,,,,,,,,,,,,,,,,,Ghana,4885,00:04:00.980,Carry,
,,,,,,"[93.9, 41.4]",,,,,,,,,,,,2.736869,,,,,,,,,,,,655ca013-6de8-42b9-b38d-830925d52222,1941,,,"[93.0, 50.3]",3857299,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mohammed Kudus,17033.0,Right Wing,83,Ghana,4885,"['0bc65083-38c5-4d1b-964b-fd569e722875', '3593c8dd-1c41-44d2-adc2-464e40c698dd', '3b92a7a4-9ab6-4af4-8c09-4014b003bb54']",2,,,,,,,,,,,,,,,,,Ghana,4885,00:04:02.645,Carry,True
,,,,,,"[93.5, 12.0]",,,,,,,,,,,,1.387675,,,,,,,,,,,,59ded79d-68ac-4a20-a4d8-05cf99481594,1945,,,"[93.5, 12.0]",3857299,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gideon Mensah,23615.0,Left Back,83,Ghana,4885,"['561fe541-95d4-4eea-b655-1b7b5ca7d026', 'fa4b2360-8b59-4ac6-9fce-7414a909d661']",6,,,,,,,,,,,,,,,,,Ghana,4885,00:04:06.927,Carry,
,,,,,,"[81.6, 28.9]",,,,,,,,,,,,0.251923,,,,,,,,,,,,1c6c4c9f-fb1f-4c73-a774-7fd1aaf6e806,1952,,,"[82.4, 36.3]",3857299,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Salis Abdul Samed,31029.0,Left Defensive Midfield,83,Ghana,4885,"['629a05b0-a2be-43b5-a268-df0dd58f9cd2', '94822eff-1e51-44b0-8969-b431a9d4fd93']",14,,,,,,,,,,,,,,,,,Ghana,4885,00:04:14.143,Carry,
,,,,,,"[68.3, 32.6]",,,,,,,,,,,,0.797418,,,,,,,,,,,,b587e204-7eeb-4887-99d8-03acde4a68ae,1955,,,"[68.3, 32.6]",3857299,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mohamed Salisu,30519.0,Left Center Back,83,Ghana,4885,"['9e86201b-05ae-4ec5-a799-6f0f1c514132', 'fe643540-9037-4489-9752-e13658c801bb']",15,,,,,,,,,,,,,,,,,Ghana,4885,00:04:15.522,Carry,
,,,,,,"[65.8, 46.6]",,,,,,,,,,,,1.316281,,,,,,,,,,,,c6eb2339-616f-4d16-b74d-a881513510d8,1958,,,"[63.7, 45.5]",3857299,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Amartey,3709.0,Right Center Back,83,Ghana,4885,"['335b1486-d88d-44b9-af9f-f1b3d0a09376', '93896f8d-8128-4252-9b94-420861f24f01']",17,,,,,,,,,,,,,,,,,Ghana,4885,00:04:17.124,Carry,
,,,,,,"[81.8, 39.1]",,,,,,,,,,,,1.41108,,,,,,,,,,,,b34bd7a4-09ed-4ab1-afbc-51c826e72728,1961,,,"[84.9, 46.6]",3857299,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mohammed Kudus,17033.0,Right Wing,83,Ghana,4885,"['21d62f09-8910-4f9a-b448-ee0bdbaf394f', '6653b353-658e-4b85-9883-59ab1050947b']",19,,,,,,,,,,,,,,,,,Ghana,4885,00:04:19.427,Carry,
,,,,,,"[87.8, 27.4]",,,,,,,,,,,,2.542259,,,,,,,,,,,,2758ad72-cf88-4d42-9533-c5f079884349,1965,,,"[93.5, 34.9]",3857299,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,André Ayew Pelé,3347.0,Center Attacking Midfield,83,Ghana,4885,"['08708692-6ad9-4851-829c-0e566ff63e98', '39e2d51e-4b5e-4ed9-a3c0-688bdcf1b3dc', '6284c9b7-2e88-4ecb-a3ce-e865ceeb9a82']",21,,,,,,,,,,,,,,,,,Ghana,4885,00:04:21.789,Carry,True
