50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,3.573009,,,,,,,,,,,,,02784813-ea5d-4754-8194-b007e5ce6040,103,,,"[62.5, 11.3]",3857288,1,,,,2.8935122,,Right Foot,,,,"[24.6, 20.9]",Ground Pass,,39.09693,,,Montassar Omar Talbi,32450.0,,,,,,1,Regular Play,Issam Jebali,16352.0,Center Forward,5,Tunisia,777,"['2bff9e1d-e30a-4991-9f6f-26325e822cd0', 'a1c19980-058f-4655-9797-03e10e4e32c8']",41,,,,,,,,,,,,,,,,Tunisia,777,00:01:41.295,Pass,True
,,,,,,,,,,,,,,,,,3.221516,,,,,,,,,,,,,a8aebbaa-3504-4c8c-a8e0-0ff3c845a380,105,,,"[23.8, 21.6]",3857288,1,,,,2.291696,,Right Foot,,,,"[2.8, 45.5]",Ground Pass,,31.815248,,,Aymen Dahmen,105943.0,,,,,,1,Regular Play,Montassar Omar Talbi,32450.0,Left Center Back,5,Tunisia,777,['6231bd6c-d6bb-42ec-b835-a942f6972660'],44,,,,,,,,,,,,,,,,Tunisia,777,00:01:44.868,Pass,
,,,,,,,,,,,,,,,,,3.904465,,,,,,,,,,,,,8c7b0d33-7aa7-47b0-8d50-e8f09d723234,107,,,"[2.8, 45.5]",3857288,1,,,,-0.05699052,,Right Foot,,,,"[65.9, 41.9]",High Pass,,63.20261,Incomplete,,Issam Jebali,16352.0,,,,,,1,Regular Play,Aymen Dahmen,105943.0,Goalkeeper,5,Tunisia,777,"['6da72b32-5a07-4863-a798-b8418eb41f9a', 'c89b7730-2be3-4c67-a943-30fe32ccd74f']",48,,,,,,,,,,,,,,,,Tunisia,777,00:01:48.089,Pass,
,,,,,,,,,,,,,,,,,2.714216,,,,,,,,,,,,,6da72b32-5a07-4863-a798-b8418eb41f9a,109,,,"[54.2, 38.2]",3857288,1,,,,-0.4497596,,Head,,,,"[74.5, 28.4]",High Pass,,22.541739,Incomplete,,Riley McGree,33477.0,,,,,Recovery,1,Regular Play,Harry Souttar,22293.0,Right Center Back,5,Tunisia,777,"['8c7b0d33-7aa7-47b0-8d50-e8f09d723234', 'd82238b0-f195-41c3-b6e7-6074fc9281fd', 'ee70dc0a-4d06-452f-a4ce-b943efc463c6']",51,,,,,,,,,,,,,,,,Australia,792,00:01:51.994,Pass,
,,,,,,,,,,,,,,,,,1.485081,,,,,,,,,,,,,d82238b0-f195-41c3-b6e7-6074fc9281fd,111,,,"[45.6, 51.7]",3857288,1,,,,-0.2947301,,Head,,,,"[51.2, 50.0]",High Pass,,5.8523498,Incomplete,,,,,,,,Recovery,1,Regular Play,Ellyes Joris Skhiri,3767.0,Right Defensive Midfield,5,Tunisia,777,"['482151f6-8f7a-4ddc-b092-134bb0a4ae05', '6da72b32-5a07-4863-a798-b8418eb41f9a']",54,,,,,,,,,,,,,,,,Tunisia,777,00:01:54.708,Pass,
,,,,,,,,,,,,,,,,,1.302454,,,,,,,,,,,,,492fb6af-6cf3-435c-bbab-e3054752aa15,114,,,"[69.6, 25.4]",3857288,1,,,,-1.6097376,,Right Foot,,,,"[68.7, 2.3]",Ground Pass,,23.117525,,,Aziz Eraltay Behich,5479.0,,,,,,1,Regular Play,Aaron Mooy,3281.0,Left Defensive Midfield,5,Tunisia,777,['eb704dbe-1308-4bb2-bb73-9b6cf426d123'],57,,,,,,,,,,,,,,,,Australia,792,00:01:57.583,Pass,
,,,,,,,,,,,,,,,,,2.306228,,,,,,,,,,,,,30b0f447-4d61-44ad-865f-e66148be8575,117,,,"[68.7, 2.3]",3857288,1,,,,-0.07650544,,Left Foot,,,,"[97.4, 0.1]",Ground Pass,,28.784197,Out,,Craig Goodwin,8346.0,,,,,,1,Regular Play,Aziz Eraltay Behich,5479.0,Left Back,5,Tunisia,777,['bab938bc-4ba9-40dd-9ec1-8977cc87c942'],59,,,,,,,,,,,,,,,,Australia,792,00:01:59.064,Pass,
,,,,,,,,,,,,,,,,,1.504577,,,,,,,,,,,,,cfe80535-07b0-45a3-9d7e-01c36966a766,119,,,"[20.4, 80.0]",3857288,2,,,,-2.6727638,,,,,,"[12.7, 76.1]",Low Pass,,8.631338,,,Dylan Daniel Mahmoud Bronn,5655.0,,,,,Throw-in,1,From Throw In,Mohamed Dräger,9236.0,Right Wing Back,6,Tunisia,777,['ce3f0cb2-538c-4e0b-921a-fa19e8b3c9ca'],17,,,,,,,,,,,,,,,,Tunisia,777,00:02:17.909,Pass,
,,,,,,,,,,,,,,,,,2.215575,,,,,,,,,,,,,283e5385-4598-421b-82d4-c0ad028ac3b5,122,,,"[12.7, 76.1]",3857288,2,,,,-0.43225926,,Right Foot,,,,"[55.4, 56.4]",High Pass,,47.02531,Incomplete,,Issam Jebali,16352.0,,,,,,1,From Throw In,Dylan Daniel Mahmoud Bronn,5655.0,Right Center Back,6,Tunisia,777,"['3fe634fa-6e3f-48c0-998b-0b2123f35266', 'd30bf4dc-031d-4b29-863a-02c9cf24933d']",20,,,,,,,,,,,,,,,,Tunisia,777,00:02:20.568,Pass,
,,,,,,,,,,,,,,,,,0.985893,,,,,,,,,,,,,d30bf4dc-031d-4b29-863a-02c9cf24933d,125,,,"[64.7, 23.7]",3857288,2,,,True,-0.3103874,,,,,,"[70.0, 22.0]",Low Pass,,5.565968,,,Jackson Irvine,5490.0,,,,,Recovery,1,Regular Play,Harry Souttar,22293.0,Right Center Back,7,Australia,792,"['283e5385-4598-421b-82d4-c0ad028ac3b5', 'd0ee8339-e7e0-46cb-a1e2-f00af55d5d97', 'e8cee265-dcb7-4caf-93bf-18bb56d1c758']",22,,,,,,,,,,,,,,,,Australia,792,00:02:22.784,Pass,True
,,,,,,,,,,,,,,,,,1.354398,,,,,,,,,,,,,492313e0-a649-4ac0-9bf6-d20c23fc8420,128,,,"[71.7, 22.4]",3857288,2,,,,-1.2160907,,Right Foot,,,,"[74.7, 14.3]",Ground Pass,,8.637708,,,Aaron Mooy,3281.0,,,,,,1,Regular Play,Jackson Irvine,5490.0,Right Defensive Midfield,7,Australia,792,['8a8a0974-c9f2-43f5-b2e9-90cd2b071592'],24,,,,,,,,,,,,,,,,Australia,792,00:02:24.200,Pass,
,,,,,,,,,,,,,,,,,0.230764,,,,,,,,,,,,,fdfd816f-ed78-4f75-9ba8-66fa5963eae9,132,,,"[74.7, 3.4]",3857288,2,,,,0.0,,Left Foot,,,,"[76.6, 3.4]",Ground Pass,,1.9,Incomplete,,Riley McGree,33477.0,,,,,,1,Regular Play,Aaron Mooy,3281.0,Left Defensive Midfield,7,Australia,792,"['56d85289-ea8c-4318-8c8a-5f39a96d9e01', '7d066185-1095-419f-800a-f6b0337aefce', 'ea212c51-58a3-4829-90fc-de09f550da3f']",26,,,,,,,,,,,,,,,,Australia,792,00:02:26.484,Pass,True
,,,,,,,,,,,,,,,,,1.181507,,,,,,,,,,,,,4ea08764-c936-44f2-8658-76adf434c4a5,135,,,"[79.0, 0.1]",3857288,2,,,,0.87420505,,,,,,"[92.3, 16.0]",High Pass,,20.729206,,,Mitchell Thomas Duke,33492.0,,,,,Throw-in,1,From Throw In,Aziz Eraltay Behich,5479.0,Left Back,8,Australia,792,['2e090008-10e9-4779-a7b0-1499cd813e73'],42,,,,,,,,,,,,,,,,Australia,792,00:02:42.040,Pass,
,,,,,,,,,,,,,,,,,2.961415,,,,,,,,,,,,,5e71138c-27ac-4519-909f-682cac21c078,138,,,"[94.0, 15.8]",3857288,2,,,,-0.78103137,,Left Foot,,,,"[105.5, 4.4]",High Pass,,16.1929,Incomplete,,Riley McGree,33477.0,,,,,,1,From Throw In,Mitchell Thomas Duke,33492.0,Right Center Forward,8,Australia,792,"['68870322-342a-4ad7-8975-26e404134fb8', '75370a9e-cd81-4891-ade1-7d22fe90aba9', 'ba654d24-17f8-47d7-993b-682468796c5f']",43,,,,,,,,,,,,,,,,Australia,792,00:02:43.222,Pass,True
,,,,,,,,,,,,,,,,,0.983496,,,,,,,,,,,,,b085aed2-9f2b-4e30-b00f-06865da20183,142,,,"[109.4, 0.1]",3857288,3,,,,1.6373645,,,,,,"[108.9, 7.6]",Low Pass,,7.5166483,,,Craig Goodwin,8346.0,,,,,Throw-in,1,From Throw In,Aziz Eraltay Behich,5479.0,Left Back,9,Australia,792,['1678d02c-0e0a-40ca-ac4f-743d19a84393'],3,,,,,,,,,,,,,,,,Australia,792,00:03:03.058,Pass,
,,,,,,,,,,,,,,,,,0.974438,,,,,,,,,,,,,78ac3c39-6d0a-4f06-acb6-1983d06100fb,145,,,"[108.7, 8.3]",3857288,3,,,,-1.3567356,,Left Foot,,,,"[110.2, 1.4]",Low Pass,,7.0611615,,,Aziz Eraltay Behich,5479.0,,,,,,1,From Throw In,Craig Goodwin,8346.0,Left Midfield,9,Australia,792,['8010c2fc-a950-4e83-b6ff-6143d63146b0'],4,,,,,,,,,,,,,,,,Australia,792,00:03:04.081,Pass,
,,,,,,,,,,,,,,,,,0.694864,,,,,,,,,,,,,b6844c73-e277-42ba-bce4-177d6ed8663d,150,,,"[9.2, 80.0]",3857288,3,,,,-1.9408553,,,,,,"[4.7, 68.4]",Low Pass,,12.442266,,,Dylan Daniel Mahmoud Bronn,5655.0,,,,,Throw-in,1,From Throw In,Mohamed Dräger,9236.0,Right Wing Back,10,Tunisia,777,['0c14cb1a-7e59-42c8-94ae-86605345a3f8'],20,,,,,,,,,,,,,,,,Tunisia,777,00:03:20.098,Pass,
,,,,,,,,,,,,,,,,,1.239593,,,,,,,,,,,,,9becd389-5f77-426e-a179-1763d877588e,153,,,"[4.7, 69.3]",3857288,3,,,,0.6381464,,Right Foot,,,,"[16.7, 78.2]",Ground Pass,,14.940214,,,Mohamed Dräger,9236.0,,,,,,1,From Throw In,Dylan Daniel Mahmoud Bronn,5655.0,Right Center Back,10,Tunisia,777,['e86de560-e106-46bd-8e4a-7ead458fc09e'],21,,,,,,,,,,,,,,,,Tunisia,777,00:03:21.418,Pass,
,,,,,,,,,,,,,,,,,2.357426,,,,,,,,,,,,,b65aae18-b3cb-4b84-ae64-1b5842a7a7f3,160,,,"[36.6, 72.7]",3857288,3,,,,-0.93687683,,Right Foot,,,,"[63.8, 35.7]",High Pass,,45.922108,Incomplete,,,,,,,,,1,From Throw In,Mohamed Dräger,9236.0,Right Wing Back,10,Tunisia,777,['3d6674bd-6fd4-4b90-be16-6f18a12abc9b'],26,,,,,,,,,,,,,,,,Tunisia,777,00:03:26.667,Pass,
,,,,,,,,,,,,,,,,,0.900866,,,,,,,,,,,,,3d6674bd-6fd4-4b90-be16-6f18a12abc9b,161,,,"[56.3, 44.4]",3857288,3,,,,-0.42473283,,Right Foot,,,,"[76.2, 35.4]",Low Pass,,21.840559,Incomplete,,Mitchell Thomas Duke,33492.0,,,,,Recovery,1,From Throw In,Fran Karačić,28370.0,Right Back,10,Tunisia,777,"['93310b7c-cb0f-40a4-abe5-1dc1166d0db1', 'b65aae18-b3cb-4b84-ae64-1b5842a7a7f3', 'f04584f3-5bdb-458d-8270-6cfcfe84ae3e']",29,,,,,,,,,,,,,,,,Australia,792,00:03:29.025,Pass,
,,,,,,,,,,,,,,,,,3.995172,,,,,,,,,,,,,f04584f3-5bdb-458d-8270-6cfcfe84ae3e,163,,,"[43.9, 44.7]",3857288,3,,,,-1.0971762,,Right Foot,,,,"[66.4, 0.8]",Low Pass,,49.330112,Out,,Ali Abdi,30681.0,,True,,,Recovery,1,From Throw In,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,10,Tunisia,777,"['114c44e2-1334-4741-95e9-5ecb712d5bc1', '3d6674bd-6fd4-4b90-be16-6f18a12abc9b']",29,,,,,,,,,,,,,,,,Tunisia,777,00:03:29.925,Pass,
,,,,,,,,,,,,,,,,,1.571388,,,,,,,,,,,,,7b6725b0-25bd-4dfa-95b0-ef5ee06320e3,165,,,"[58.2, 80.0]",3857288,3,,,,-0.4479933,,,,,,"[78.8, 70.1]",High Pass,,22.855415,,,Mitchell Thomas Duke,33492.0,,,,,Throw-in,1,From Throw In,Fran Karačić,28370.0,Right Back,11,Australia,792,['67aab687-0d50-4de5-a8e0-d79b337dcc58'],44,,,,,,,,,,,,,,,,Australia,792,00:03:44.300,Pass,
,,,,,,,,,,,,,,,,,3.85384,,,,,,,,,,,,,df8b46eb-fa37-42ad-a7f5-253e0f0d0b27,168,,,"[79.4, 69.2]",3857288,3,,,True,-0.4649935,,,,,,"[109.1, 54.3]",High Pass,,33.228,Incomplete,,,,,,,,,1,From Throw In,Mitchell Thomas Duke,33492.0,Right Center Forward,11,Australia,792,"['800d6591-dd68-4599-8fd1-eefdbe21c0db', '8b6ef2e8-4be7-48d4-8e10-c7d0ba333403']",45,,,,,,,,,,,,,,,,Australia,792,00:03:45.872,Pass,True
,,,,,,,,,,,,,,,,,0.696587,,,,,,,,,,,,,800d6591-dd68-4599-8fd1-eefdbe21c0db,169,,,"[11.0, 25.8]",3857288,3,,,,1.1861916,,Right Foot,,,,"[14.4, 34.2]",Ground Pass,,9.062009,,,Yassine Meriah,5651.0,,,,,Recovery,1,Regular Play,Aymen Dahmen,105943.0,Goalkeeper,12,Tunisia,777,"['4014a890-6ad8-474a-bd6b-421f2fb03cd8', 'df8b46eb-fa37-42ad-a7f5-253e0f0d0b27']",49,,,,,,,,,,,,,,,,Tunisia,777,00:03:49.726,Pass,
,,,,,,,,,,,,,,,,,1.582531,,,,,,,,,,,,,1c5a28b5-6816-4b4b-bb71-29a7454f1269,172,,,"[15.0, 37.0]",3857288,3,,,,1.236226,,Right Foot,,,,"[23.1, 60.3]",Ground Pass,,24.667793,,,Dylan Daniel Mahmoud Bronn,5655.0,,,,,,1,Regular Play,Yassine Meriah,5651.0,Center Back,12,Tunisia,777,['2c6df118-a8de-4fa8-a3d3-d541e8e98440'],51,,,,,,,,,,,,,,,,Tunisia,777,00:03:51.504,Pass,
,,,,,,,,,,,,,,,,,1.414399,,,,,,,,,,,,,ecde292c-35db-49ba-b6cd-c9624a81336b,175,,,"[34.1, 60.1]",3857288,3,,,,-2.0544412,,Right Foot,,,,"[28.9, 50.2]",Ground Pass,,11.182576,,,Yassine Meriah,5651.0,,,,,,1,Regular Play,Dylan Daniel Mahmoud Bronn,5655.0,Right Center Back,12,Tunisia,777,['a62b25fa-2be2-49bf-b871-f3acdf9ef783'],55,,,,,,,,,,,,,,,,Tunisia,777,00:03:55.854,Pass,
,,,,,,,,,,,,,,,,,1.398369,,,,,,,,,,,,,93c330f4-b9fe-47d3-8767-0f0d3f612588,177,,,"[28.9, 50.2]",3857288,3,,,,0.868178,,Right Foot,,,,"[39.4, 62.6]",Ground Pass,,16.248384,,,Dylan Daniel Mahmoud Bronn,5655.0,,,,,,1,Regular Play,Yassine Meriah,5651.0,Center Back,12,Tunisia,777,['1695189b-bc29-45a4-9557-30c3808ff138'],57,,,,,,,,,,,,,,,,Tunisia,777,00:03:57.269,Pass,
,,,,,,,,,,,,,,,,,1.555609,,,,,,,,,,,,,27374399-f087-4f14-9097-0ef115bd7f46,180,,,"[39.4, 62.6]",3857288,3,,,,-2.331406,,Right Foot,,,,"[27.6, 50.2]",Ground Pass,,17.117243,,,Yassine Meriah,5651.0,,,,,,1,Regular Play,Dylan Daniel Mahmoud Bronn,5655.0,Right Center Back,12,Tunisia,777,['287640cb-1ae4-490f-bd87-f2189ae1c703'],59,,,,,,,,,,,,,,,,Tunisia,777,00:03:59.408,Pass,
,,,,,,,,,,,,,,,,,4.588756,,,,,,,,,,,,,473014ff-b140-41e9-bd77-23fe98b297bc,183,,,"[27.0, 53.4]",3857288,4,,,,0.34942684,,Right Foot,,,,"[88.2, 75.7]",High Pass,,65.13624,Incomplete,,Issam Jebali,16352.0,,,,,,1,Regular Play,Yassine Meriah,5651.0,Center Back,12,Tunisia,777,"['70e77654-f478-4d88-9d11-c5211e4f58ab', '96faab18-98cb-4d46-bf90-d811513db42b']",3,,,,,,,,,,,,,,,,Tunisia,777,00:04:03.314,Pass,
,,,,,,,,,,,,,,,,,1.607585,,,,,,,,,,,,,752d3303-adf8-4171-b0ac-9b28ee9fd91e,188,,,"[14.8, 2.5]",3857288,4,,,,2.2863495,,Right Foot,,,,"[3.5, 15.5]",Low Pass,,17.224691,,,Kye Rowles,33495.0,,,,,,1,Regular Play,Aziz Eraltay Behich,5479.0,Left Back,12,Tunisia,777,"['3ae2e40d-7808-4775-a041-bf7a7bd7658b', '6560b220-125c-422c-b085-f6e4bd0fdaf1']",9,,,,,,,,,,,,,,,,Australia,792,00:04:09.228,Pass,True
,,,,,,,,,,,,,,,,,2.527366,,,,,,,,,,,,,67499ec9-925c-497a-91d9-5b0b029a4465,191,,,"[3.5, 15.5]",3857288,4,,,,-0.7022569,,Left Foot,,,,"[21.7, 0.1]",High Pass,,23.84114,Out,,,,,,,,,1,Regular Play,Kye Rowles,33495.0,Left Center Back,12,Tunisia,777,,11,,,,,,,,,,,,,,,,Australia,792,00:04:11.322,Pass,
,,,,,,,,,,,,,,,,,0.787926,,,,,,,,,,,,,63b89057-bd5b-4c1a-95f4-1e3d88360557,192,,,"[105.5, 80.0]",3857288,4,,,,-1.5940479,,,,,,"[105.3, 71.4]",Low Pass,,8.602325,,,Naïm Sliti,3557.0,,,,,Throw-in,1,From Throw In,Mohamed Dräger,9236.0,Right Wing Back,13,Tunisia,777,['ae50e62f-9351-4edb-9470-ac1287561201'],16,,,,,,,,,,,,,,,,Tunisia,777,00:04:16.201,Pass,
,,,,,,,,,,,,,,,,,0.902273,,,,,,,,,,,,,64a4db88-da34-4daf-a6d6-7e0c5670dd5c,199,,,"[14.8, 6.8]",3857288,4,,,,1.7776703,,Left Foot,,,,"[13.1, 14.9]",Ground Pass,,8.276473,,,Aaron Mooy,3281.0,,,,,Recovery,1,Regular Play,Craig Goodwin,8346.0,Left Midfield,14,Australia,792,['9db2d6f2-362e-4e8a-bca0-d9a74debd883'],18,,,,,,,,,,,,,,,,Australia,792,00:04:18.977,Pass,
,,,,,,,,,,,,,,,,,2.277069,,,,,,,,,,,,,a22a4261-963b-4086-9cb4-09610d792852,202,,,"[13.5, 13.2]",3857288,4,,,,0.55684865,,Right Foot,,,,"[39.2, 29.2]",Low Pass,,30.273586,,,Mitchell Thomas Duke,33492.0,,,,,,1,Regular Play,Aaron Mooy,3281.0,Left Defensive Midfield,14,Australia,792,"['12632c1d-2bce-4ace-af6d-ea62f748e8d0', '755ce078-ff56-496e-be0f-dd7ffdb1b228']",19,,,,,,,,,,,,,,,,Australia,792,00:04:19.879,Pass,True
,,,,,,,,,,,,,,,,,1.080528,,,,,,,,,,,,,5371b33d-14c6-40b0-8642-7188ea2be8d4,205,,,"[39.6, 29.0]",3857288,4,,,,1.5365632,,Right Foot,,,,"[40.1, 43.6]",Ground Pass,,14.60856,,,Mathew Leckie,5481.0,,,,,,1,Regular Play,Mitchell Thomas Duke,33492.0,Right Center Forward,14,Australia,792,['c6502df1-025d-46c3-8127-cdee3487dfad'],22,,,,,,,,,,,,,,,,Australia,792,00:04:22.743,Pass,
,,,,,,,,,,,,,,,,,2.099707,,,,,,,,,,,,,e2e92d6c-3a0b-410b-9812-d33b2cb6ca13,209,,,"[55.2, 32.9]",3857288,4,,,,-0.9304816,,Right Foot,,,,"[77.7, 2.7]",Ground Pass,,37.66019,,,Craig Goodwin,8346.0,,,,,,1,Regular Play,Mathew Leckie,5481.0,Right Midfield,14,Australia,792,"['5d79d661-68b2-4703-bf9e-c7051e30e510', 'd7779bed-2ab4-408a-b168-e975d20330c3']",26,,,,,,,,,,,,,,,,Australia,792,00:04:26.994,Pass,True
,,,,,,,,,,,,,,,,,1.78385,,,,,,,,,,,,,a1b04d14-400a-46a6-bea4-c2f47ea7fb14,212,,,"[93.3, 2.3]",3857288,4,,,,1.2636993,,Left Foot,True,,,"[107.0, 45.5]",High Pass,,45.320305,Incomplete,,Fran Karačić,28370.0,,True,,,,1,Regular Play,Craig Goodwin,8346.0,Left Midfield,14,Australia,792,"['7e90b0b3-6ed4-4e24-8fb9-b71ec2971241', 'd7cbe48a-7022-40f1-a177-047755e62e3d']",32,,,,,,,,,,,,,,,,Australia,792,00:04:32.046,Pass,
,,,,,,,,,,,,,,,,,1.47687,,,,,,,,,,,,,9a870a20-b3dc-4a97-9d98-8b0db0ab72c7,220,,,"[92.9, 17.3]",3857288,5,,,,0.98367167,,Right Foot,True,,,"[110.4, 43.6]",High Pass,,31.590189,Incomplete,,Harry Souttar,22293.0,,,,,Free Kick,1,From Free Kick,Aaron Mooy,3281.0,Left Defensive Midfield,15,Australia,792,"['8ae82f9e-5f2e-4384-821a-44e3f19a5ddd', 'e50a5ee6-0d2f-4569-a6ff-cd4322abbf0d']",31,,,,,,,,,,,,,,,,Australia,792,00:05:31.493,Pass,
,,,,,,,,,,,,,,,,,1.704001,,,,,,,,,,,,,912f4cb1-66b4-4449-ae0a-befea0a9c691,230,,,"[74.5, 15.8]",3857288,5,,,,-0.55958647,,Right Foot,,,,"[92.7, 4.4]",Low Pass,,21.475567,,,Craig Goodwin,8346.0,,,,,Recovery,1,From Free Kick,Aaron Mooy,3281.0,Left Defensive Midfield,15,Australia,792,"['52b7ab26-cd07-45ab-af0c-b74e68c845a6', 'bdee4ff5-1c69-43a9-b280-397a42865785']",38,,,,,,,,,,,,,,,,Australia,792,00:05:38.266,Pass,True
,,,,,,,,,,,,,,,,,1.096315,,,,,,,,,,,,,18328a42-47d6-4e70-9c83-5dee7d60bee3,233,,,"[92.7, 4.6]",3857288,5,,,,2.9833524,,Left Foot,,,,"[83.3, 6.1]",Ground Pass,,9.518929,,,Aaron Mooy,3281.0,,,,,,1,From Free Kick,Craig Goodwin,8346.0,Left Midfield,15,Australia,792,['1198fbea-ceab-4dcf-aa68-da1afa6506d9'],41,,,,,,,,,,,,,,,,Australia,792,00:05:41.901,Pass,
,,,,,,,,,,,,,,,,,0.703946,,,,,,,,,,,,,fc061bd0-93f4-43d8-9711-d996527d4d2f,237,,,"[80.7, 7.2]",3857288,5,,,,-0.41581178,,Right Foot,,,,"[88.4, 3.8]",Ground Pass,,8.417244,,,Craig Goodwin,8346.0,,,,,,1,From Free Kick,Aaron Mooy,3281.0,Left Defensive Midfield,15,Australia,792,"['149b23c0-e246-4b6d-ab8b-d2a73c2450db', '6902cf10-5076-4f27-ae19-35cf7cd05b48']",43,,,,,,,,,,,,,,,,Australia,792,00:05:43.422,Pass,True
,,,,,,,,,,,,,,,,,2.030177,,,,,,,,,,,,,6adcd5a5-f0cb-428e-b921-6455dfb5298d,239,,,"[88.8, 3.4]",3857288,5,,,,2.7531743,,Left Foot,,,,"[49.7, 19.4]",Ground Pass,,42.247013,,,Aziz Eraltay Behich,5479.0,,,,,,1,From Free Kick,Craig Goodwin,8346.0,Left Midfield,15,Australia,792,['439dda81-6a8e-470b-896e-a63ea0f8f455'],44,,,,,,,,,,,,,,,,Australia,792,00:05:44.126,Pass,
,,,,,,,,,,,,,,,,,1.768223,,,,,,,,,,,,,d0911d11-3e9d-4881-912b-8ee3badf03a1,242,,,"[51.0, 17.3]",3857288,5,,,,2.2318394,,Left Foot,,,,"[45.4, 24.5]",Ground Pass,,9.121404,,,Kye Rowles,33495.0,,,,,,1,From Free Kick,Aziz Eraltay Behich,5479.0,Left Back,15,Australia,792,['9e1fc6bc-cb87-451b-8638-900a68d4e7ec'],47,,,,,,,,,,,,,,,,Australia,792,00:05:47.555,Pass,
,,,,,,,,,,,,,,,,,0.887293,,,,,,,,,,,,,b2778815-2ac5-40fe-b2c7-81cd1fd8ff27,245,,,"[44.3, 26.5]",3857288,5,,,,1.6274731,,Left Foot,,,,"[43.5, 40.6]",Ground Pass,,14.122677,,,Harry Souttar,22293.0,,,,,,1,From Free Kick,Kye Rowles,33495.0,Left Center Back,15,Australia,792,['b5da1893-30a8-4fb3-80a0-894094207223'],49,,,,,,,,,,,,,,,,Australia,792,00:05:49.847,Pass,
,,,,,,,,,,,,,,,,,1.256618,,,,,,,,,,,,,4c8f040e-b397-4918-9761-d5abbcc229eb,248,,,"[43.9, 40.6]",3857288,5,,,,-1.9606234,,Right Foot,,,,"[38.6, 27.7]",Ground Pass,,13.946325,,,Kye Rowles,33495.0,,,,,,1,From Free Kick,Harry Souttar,22293.0,Right Center Back,15,Australia,792,['89a7fe39-066b-41c9-a346-fb6e44cdebdd'],52,,,,,,,,,,,,,,,,Australia,792,00:05:52.127,Pass,
,,,,,,,,,,,,,,,,,1.352445,,,,,,,,,,,,,4cbe2c19-f19d-4d23-8fc0-6f4f0f3c14cd,251,,,"[38.6, 27.7]",3857288,5,,,,1.7452347,,Left Foot,,,,"[34.3, 52.1]",Ground Pass,,24.775997,,,Harry Souttar,22293.0,,,,,,1,From Free Kick,Kye Rowles,33495.0,Left Center Back,15,Australia,792,['f026d94e-9918-43bb-ae91-c04c1ba6bb48'],53,,,,,,,,,,,,,,,,Australia,792,00:05:53.835,Pass,
,,,,,,,,,,,,,,,,,1.696448,,,,,,,,,,,,,e52a6b88-ab24-41d1-9a71-41a40ec0328d,255,,,"[35.4, 51.7]",3857288,5,,,,0.028689697,,Right Foot,,,,"[80.7, 53.0]",High Pass,,45.31865,,,Mitchell Thomas Duke,33492.0,,,,,,1,From Free Kick,Harry Souttar,22293.0,Right Center Back,15,Australia,792,"['08e73d51-2a99-472b-acf8-f8aeb4562204', 'c3bc44a8-267a-4559-a810-873e32069854']",56,,,,,,,,,,,,,,,,Australia,792,00:05:56.714,Pass,True
,,,,,,,,,,,,,,,,,1.034638,,,,,,,,,,,,,895136f7-bb5a-4ae8-adf5-8cef0064807b,265,,,"[69.2, 66.0]",3857288,6,,,,-1.7353188,,Right Foot,,,,"[64.9, 40.1]",Ground Pass,,26.254524,,,Aaron Mooy,3281.0,,,,,Recovery,1,From Free Kick,Jackson Irvine,5490.0,Right Defensive Midfield,15,Australia,792,['6c09ea6a-7de5-4e31-a368-cc3f90153391'],4,,,,,,,,,,,,,,,,Australia,792,00:06:04.745,Pass,
,,,,,,,,,,,,,,,,,2.407663,,,,,,,,,,,,,a4a0b24f-ef34-4bbc-8d68-65a6143d5aef,268,,,"[64.9, 40.1]",3857288,6,,,,-1.1626472,,Right Foot,,,,"[80.9, 3.1]",Low Pass,,40.311287,,,Aziz Eraltay Behich,5479.0,,,,,,1,From Free Kick,Aaron Mooy,3281.0,Left Defensive Midfield,15,Australia,792,['4cef4a96-f749-49c9-8a34-f3bf0b4820d9'],6,,,,,,,,,,,,,,,,Australia,792,00:06:06.798,Pass,
