bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.892492,,,,,,,,,,3a31043c-c479-40f7-9338-c15dd66fc458,120,,,"[14.6, 51.7]",3869684,2,,,,-1.096945,,Left Foot,,,"[20.6, 40.0]",,High Pass,,13.148765,,Incomplete,,,,,,,,,1,From Corner,Yahia Attiyat allah,31295.0,Left Back,6,Croatia,785,['de246888-c21a-4e2d-8cd5-254cac767f90'],54,,,,,,,,,,,,,,,,,Morocco,788,00:02:54.234,Pass,
,,,,,,,,,,,,,,,,,1.666119,,,,,,,,,,de246888-c21a-4e2d-8cd5-254cac767f90,122,,,"[99.5, 40.1]",3869684,2,,,True,-0.85052335,,,,,"[108.1, 30.3]",,High Pass,,13.038404,,,,Marko Livaja,22041.0,,,,,Recovery,1,From Corner,Ivan Perišić,5474.0,Left Back,6,Croatia,785,"['20525fd2-dbd9-4810-b813-bc55661bd321', '3a31043c-c479-40f7-9338-c15dd66fc458', '6699db44-c2fd-4fc3-8058-eb0d35773785']",56,,,,,,,,,,,,,,,,,Croatia,785,00:02:56.127,Pass,True
,,,,,,,,,,,,,,,,,0.816066,,,,,,,,,,8bfb4e8b-d4e0-456f-9d24-180cfc0c9c8e,125,,,"[110.0, 30.3]",3869684,2,,,True,1.3574277,,,,,"[111.3, 36.3]",,High Pass,,6.1392183,,Unknown,,,,,,,,,1,From Corner,Marko Livaja,22041.0,Center Forward,6,Croatia,785,['7e84f9d2-ecd4-408b-afa3-9114ae65622e'],57,,,,,,,,,,,,,,,,,Croatia,785,00:02:57.793,Pass,True
,,,,,,,,,,,,,,,,,0.709449,,,,,,,,,,486c5b68-8b1a-4bc9-933b-7adf4241fa04,128,,,"[10.1, 41.5]",3869684,3,True,,,-0.89331067,,Right Foot,,,"[20.8, 28.2]",,Ground Pass,,17.069857,,,,Achraf Dari,139016.0,,,,,Free Kick,1,From Free Kick,Yassine Bounou,6785.0,Goalkeeper,7,Morocco,788,['9d0012a9-9cc4-4864-a8c3-a6476f98580c'],26,,,,,,,,,,,,,,,,,Morocco,788,00:03:26.845,Pass,
,,,,,,,,,,,,,,,,,2.071411,,,,,,,,,,26cde142-4dc8-46bb-81f7-5a7215e9b048,130,,,"[20.5, 28.6]",3869684,3,,,,2.2719786,,Right Foot,,,"[6.4, 45.3]",,Ground Pass,,21.85635,,,,Yassine Bounou,6785.0,,,,,,1,From Free Kick,Achraf Dari,139016.0,Left Center Back,7,Morocco,788,['d6000878-364e-4902-bd43-9d0b051df701'],28,,,,,,,,,,,,,,,,,Morocco,788,00:03:28.754,Pass,
,,,,,,,,,,,,,,,,,1.778568,,,,,,,,,,ecd64588-5261-441c-9d9c-135ae3ccf7ed,132,,,"[6.4, 45.3]",3869684,3,,,,0.93847686,,Left Foot,,,"[21.2, 65.5]",,Ground Pass,,25.041565,,,,Jawad El Yamiq,7459.0,,,,,,1,From Free Kick,Yassine Bounou,6785.0,Goalkeeper,7,Morocco,788,['668182df-a5ee-4030-be27-4169c42ae6eb'],30,,,,,,,,,,,,,,,,,Morocco,788,00:03:30.825,Pass,
,,,,,,,,,,,,,,,,,1.116046,,,,,,,,,,c9e36a77-b9dc-4eb1-8070-ca3af16dea65,135,,,"[27.4, 74.4]",3869684,3,,,,-0.28290084,,Right Foot,,,"[44.6, 69.4]",,Ground Pass,,17.912006,,,,Bilal El Khannous,156734.0,,,,,,1,From Free Kick,Jawad El Yamiq,7459.0,Right Center Back,7,Morocco,788,['f3f5a4eb-79b9-4369-96e0-2ae9b56385ce'],35,,,,,,,,,,,,,,,,,Morocco,788,00:03:35.623,Pass,
,,,,,,,,,,,,,,,,,1.242665,,,,,,,,,,a6495d75-09ae-43e3-bf7f-3db60022dbae,139,,,"[41.3, 69.4]",3869684,3,,,,2.9279714,,Right Foot,,,"[22.4, 73.5]",,Ground Pass,,19.339596,,,,Jawad El Yamiq,7459.0,,,,,,1,From Free Kick,Bilal El Khannous,156734.0,Right Center Midfield,7,Morocco,788,"['06a69e62-8df0-4d31-806d-9fa805dd664a', '8465cec8-f5b2-4ccb-af0c-14aa9ec00e99']",37,,,,,,,,,,,,,,,,,Morocco,788,00:03:37.312,Pass,True
,,,,,,,,,,,,,,,,,1.352522,,,,,,,,,,46544418-5b29-4d7a-9947-3aa97c6a0a49,142,,,"[22.4, 73.5]",3869684,3,,,,-2.3467903,,Right Foot,,,"[6.6, 57.4]",,Ground Pass,,22.557703,,,,Yassine Bounou,6785.0,,,,,,1,From Free Kick,Jawad El Yamiq,7459.0,Right Center Back,7,Morocco,788,['452ce47c-d137-4340-9fe2-cbdba4680a1f'],39,,,,,,,,,,,,,,,,,Morocco,788,00:03:39.448,Pass,
,,,,,,,,,,,,,,,,,3.216161,,,,,,,,,,577f4c7a-410e-4133-a47a-e2b831c57544,146,,,"[6.8, 52.0]",3869684,3,,,,-1.0596046,,Left Foot,,,"[33.5, 4.4]",,High Pass,,54.57701,,,,Yahia Attiyat allah,31295.0,,True,,,,1,From Free Kick,Yassine Bounou,6785.0,Goalkeeper,7,Morocco,788,"['261ab6da-0566-45c4-9149-85702175609f', '7fa7c54f-b284-4302-91f0-bd0e61bad617']",41,,,,,,,,,,,,,,,,,Morocco,788,00:03:41.996,Pass,True
,,,,,,,,,,,,,,,,,0.834191,,,,,,,,,,97859572-61da-4105-b2ab-9606c8f381f7,149,,,"[36.2, 3.3]",3869684,3,,,,0.124354996,,Left Foot,,,"[50.6, 5.1]",,Ground Pass,,14.512064,,,,Sofiane Boufal,3625.0,,,,,,1,From Free Kick,Yahia Attiyat allah,31295.0,Left Back,7,Morocco,788,['390e3160-c05a-4cdc-9d69-683744003264'],48,,,,,,,,,,,,,,,,,Morocco,788,00:03:48.557,Pass,
,,,,,,,,,,,,,,,,,0.973769,,,,,,,,,,91dcfbe4-c9c6-4da1-b6c9-84a582d44bdb,153,,,"[50.6, 5.1]",3869684,3,,,,2.0640962,,Right Foot,,,"[45.6, 14.4]",,Ground Pass,,10.558883,,,,Abdelhamid Sabiri,3634.0,,,,,,1,From Free Kick,Sofiane Boufal,3625.0,Left Wing,7,Morocco,788,"['62970a34-307d-4af7-838d-8b17be82cb2d', 'abb34b35-c7cd-4359-a3fc-ca1409f5fff8']",50,,,,,,,,,,,,,,,,,Morocco,788,00:03:50.142,Pass,True
,,,,,,,,,,,,,,,,,0.861201,,,,,,,,,,550efebc-f351-4e8a-86e3-8411fd20f396,155,,,"[45.6, 14.4]",3869684,3,,,,-2.3561945,,Right Foot,,,"[35.9, 4.7]",,Ground Pass,,13.717872,,,,Yahia Attiyat allah,31295.0,,,,,,1,From Free Kick,Abdelhamid Sabiri,3634.0,Left Center Midfield,7,Morocco,788,['f1350430-730b-453b-b74f-fd2a84440477'],51,,,,,,,,,,,,,,,,,Morocco,788,00:03:51.115,Pass,
,,,,,,,,,,,,,,,,,0.984964,,,,,,,,,,c21e3f61-f2c2-4ef9-9fec-daa95af6a4a8,158,,,"[33.6, 4.9]",3869684,3,,,,2.3076217,,Left Foot,,,"[19.9, 20.0]",,Ground Pass,,20.388721,,,,Achraf Dari,139016.0,,,,,,1,From Free Kick,Yahia Attiyat allah,31295.0,Left Back,7,Morocco,788,['c11074da-a907-478e-8daf-e0e5cc48b29f'],53,,,,,,,,,,,,,,,,,Morocco,788,00:03:53.510,Pass,
,,,,,,,,,,,,,,,,,2.699914,,,,,,,,,,ac758517-83aa-4503-9c05-90beb578e3ee,161,,,"[14.9, 22.1]",3869684,3,,,,1.52758,,Right Foot,,,"[16.5, 59.1]",,Ground Pass,,37.03458,,,,Jawad El Yamiq,7459.0,,,,,,1,From Free Kick,Achraf Dari,139016.0,Left Center Back,7,Morocco,788,['c70d711a-5ca2-497f-bdd1-07c9969e6c33'],56,,,,,,,,,,,,,,,,,Morocco,788,00:03:56.127,Pass,
,,,,,,,,,,,,,,,,,1.091555,,,,,,,,,,30a53c62-1ecc-4169-9591-c115da84e165,164,,,"[22.5, 72.6]",3869684,4,,,,0.38831872,,Right Foot,,,"[35.7, 78.0]",,Ground Pass,,14.261837,,,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Free Kick,Jawad El Yamiq,7459.0,Right Center Back,7,Morocco,788,['6abbadae-3a8f-4c7d-a2ba-573a96a9eaa2'],0,,,,,,,,,,,,,,,,,Morocco,788,00:04:00.960,Pass,
,,,,,,,,,,,,,,,,,0.672625,,,,,,,,,,a50e617e-6c32-4b24-bb12-5b2243de3cac,167,,,"[34.8, 79.1]",3869684,4,,,,-1.0335116,,Right Foot,,,"[37.6, 74.4]",,Ground Pass,,5.470832,,,,Hakim Ziyech,5237.0,,,,,,1,From Free Kick,Achraf Hakimi Mouh,5245.0,Right Back,7,Morocco,788,['04596cbe-6a2e-49c5-b53c-fb69b1570ed5'],3,,,,,,,,,,,,,,,,,Morocco,788,00:04:03.334,Pass,
,,,,,,,,,,,,,,,,,1.000057,,,,,,,,,,3fb529a4-1b95-4fbf-b790-d79a5ebf8c3a,170,,,"[31.7, 76.6]",3869684,4,,,,-2.7670457,,Left Foot,,,"[17.2, 70.9]",,Ground Pass,,15.580115,,,,Jawad El Yamiq,7459.0,,,,,,1,From Free Kick,Hakim Ziyech,5237.0,Right Wing,7,Morocco,788,['3213aded-43b9-4ab4-bbb2-81301e9c89af'],5,,,,,,,,,,,,,,,,,Morocco,788,00:04:05.214,Pass,
,,,,,,,,,,,,,,,,,1.88676,,,,,,,,,,07a9b1b8-f0a7-4563-9ac4-890ccd9dc828,173,,,"[17.2, 70.9]",3869684,4,,,,-1.8780551,,Right Foot,,,"[10.6, 50.1]",,Ground Pass,,21.822008,,,,Yassine Bounou,6785.0,,,,,,1,From Free Kick,Jawad El Yamiq,7459.0,Right Center Back,7,Morocco,788,['97771210-002f-421f-bebf-2f50d4bb4bc6'],8,,,,,,,,,,,,,,,,,Morocco,788,00:04:08.152,Pass,
,,,,,,,,,,,,,,,,,1.350449,,,,,,,,,,74e94177-e876-48de-a499-fd90b9a80ba7,176,,,"[15.4, 37.6]",3869684,4,,,,-1.2349124,,Left Foot,,,"[21.3, 20.7]",,Ground Pass,,17.90028,,,,Achraf Dari,139016.0,,,,,,1,From Free Kick,Yassine Bounou,6785.0,Goalkeeper,7,Morocco,788,['472ad212-785c-492b-ad25-558155b01c0d'],13,,,,,,,,,,,,,,,,,Morocco,788,00:04:13.814,Pass,
,,,,,,,,,,,,,,,,,5.737789,,,,,,,,,,a0b7b393-4674-40b6-88c8-b1d19964e909,179,,,"[34.5, 21.5]",3869684,4,,,,-0.26012355,,Right Foot,,,"[99.5, 4.2]",,High Pass,,67.26284,,Incomplete,,Yahia Attiyat allah,31295.0,,,,,,1,From Free Kick,Achraf Dari,139016.0,Left Center Back,7,Morocco,788,"['1591f73f-dbf6-4294-acc9-3434c68cfa52', 'c6357861-a2c6-4f48-b983-78a3888e0bcb']",18,,,,,,,,,,,,,,,,,Morocco,788,00:04:18.768,Pass,
,,,,,,,,,,,,,,,,,1.131972,,,,,,,,,,3db10842-da97-4a77-9f79-187b19a2dbe5,184,,,"[20.5, 76.9]",3869684,4,,,,-2.8076475,,Right Foot,,,"[15.6, 75.2]",,Ground Pass,,5.186521,,,,Josip Stanišić,49337.0,,,,,,1,Regular Play,Josip Šutalo,37148.0,Right Center Back,8,Croatia,785,['afd27009-2aa1-4556-8b2d-c68bbf8b27b9'],25,,,,,,,,,,,,,,,,,Croatia,785,00:04:25.353,Pass,
,,,,,,,,,,,,,,,,,1.835986,,,,,,,,,,0eec46a9-4596-4bf6-93af-96a6f8f42c96,187,,,"[9.3, 67.5]",3869684,4,,,,-0.87664735,,Left Foot,,,"[23.2, 50.8]",,Ground Pass,,21.727861,,,,Joško Gvardiol,33018.0,,,,,,1,Regular Play,Josip Stanišić,49337.0,Right Back,8,Croatia,785,['0cd3073b-9628-4122-8c5f-b02dec0278a2'],28,,,,,,,,,,,,,,,,,Croatia,785,00:04:28.765,Pass,
,,,,,,,,,,,,,,,,,2.898262,,,,,,,,,,bc22600d-5a2d-4850-92b0-4712d7b7aaed,190,,,"[25.3, 50.4]",3869684,4,,,,-1.3959823,,Left Foot,,,"[32.4, 10.2]",,Ground Pass,,40.822174,,,,Ivan Perišić,5474.0,,True,,,,1,Regular Play,Joško Gvardiol,33018.0,Left Center Back,8,Croatia,785,['9c1834d8-2bce-4357-be87-d18e488844fe'],31,,,,,,,,,,,,,,,,,Croatia,785,00:04:31.352,Pass,
,,,,,,,,,,,,,,,,,1.925563,,,,,,,,,,f511bbd7-142d-4e59-853b-e13ee3aee3c8,193,,,"[31.4, 11.8]",3869684,4,,,,-0.25545496,,Left Foot,,,"[76.2, 0.1]",,Ground Pass,,46.302593,,Out,,Andrej Kramarić,5460.0,,,,,,1,Regular Play,Ivan Perišić,5474.0,Left Back,8,Croatia,785,['7b3e666f-50c5-4371-8aa2-120f04776444'],34,,,,,,,,,,,,,,,,,Croatia,785,00:04:34.250,Pass,
,,,,,,,,,,,,,,,,,2.311963,,,,,,,,,,f016bba4-1cd9-4668-a350-3e5abffaa4d2,195,,,"[48.0, 80.0]",3869684,4,,,,-2.6365376,,,,,"[27.2, 68.5]",,Low Pass,,23.767414,,,,Jawad El Yamiq,7459.0,,,,,Throw-in,1,From Throw In,Achraf Hakimi Mouh,5245.0,Right Back,9,Morocco,788,['ceaee1b5-8275-409b-bc4b-4e0d55c2f7b3'],42,,,,,,,,,,,,,,,,,Morocco,788,00:04:42.978,Pass,
,,,,,,,,,,,,,,,,,2.170897,,,,,,,,,,fe656893-3a74-426f-9504-933e0aa7c3ef,198,,,"[26.8, 64.3]",3869684,4,,,,-1.5508654,,Right Foot,,,"[27.4, 34.2]",,Ground Pass,,30.10598,,,,Achraf Dari,139016.0,,,,,,1,From Throw In,Jawad El Yamiq,7459.0,Right Center Back,9,Morocco,788,['30a05528-b29a-4db2-a752-5ef40350e239'],47,,,,,,,,,,,,,,,,,Morocco,788,00:04:47.417,Pass,
,,,,,,,,,,,,,,,,,0.966911,,,,,,,,,,5a15140b-3e54-412a-8098-26e4b1541919,201,,,"[33.5, 30.0]",3869684,4,,,,-0.13203976,,Right Foot,,,"[46.3, 28.3]",,Ground Pass,,12.912397,,,,Sofyan Amrabat,5234.0,,,,,,1,From Throw In,Achraf Dari,139016.0,Left Center Back,9,Morocco,788,['cf3eaab5-2b73-496f-b40c-d89f42c25fdb'],50,,,,,,,,,,,,,,,,,Morocco,788,00:04:50.889,Pass,
,,,,,,,,,,,,,,,,,1.369728,,,,,,,,,,e99f3c1d-cd27-44b0-9f2c-bedaeb5f7d4c,203,,,"[46.3, 28.3]",3869684,4,,,,-2.9789789,,Right Foot,,,"[33.5, 26.2]",,Ground Pass,,12.971122,,,,Achraf Dari,139016.0,,,,,,1,From Throw In,Sofyan Amrabat,5234.0,Center Defensive Midfield,9,Morocco,788,['fe4a4456-7e9c-4cb1-bcd5-b1df4da50ddf'],51,,,,,,,,,,,,,,,,,Morocco,788,00:04:51.856,Pass,
,,,,,,,,,,,,,,,,,2.007026,,,,,,,,,,38dfa3c9-975b-4d1d-9bc6-d717e10db562,206,,,"[39.8, 26.0]",3869684,4,,,,2.5021238,,Right Foot,,,"[19.9, 40.8]",,Ground Pass,,24.800201,,,,Yassine Bounou,6785.0,,,,,,1,From Throw In,Achraf Dari,139016.0,Left Center Back,9,Morocco,788,['3e457208-4727-41ec-afe3-a5bbec21014f'],56,,,,,,,,,,,,,,,,,Morocco,788,00:04:56.064,Pass,
,,,,,,,,,,,,,,,,,1.386062,,,,,,,,,,5e6607e9-8d82-4f91-91df-4a348bf7e809,208,,,"[19.9, 40.8]",3869684,4,,,,1.1099498,,Left Foot,,,"[27.0, 55.1]",,Ground Pass,,15.965588,,,,Jawad El Yamiq,7459.0,,,,,,1,From Throw In,Yassine Bounou,6785.0,Goalkeeper,9,Morocco,788,['4522b76a-7c40-4480-8991-409172a82978'],58,,,,,,,,,,,,,,,,,Morocco,788,00:04:58.071,Pass,
,,,,,,,,,,,,,,,,,1.240392,,,,,,,,,,22e906a3-b5fd-4734-a562-7ec374f36ef4,211,,,"[27.0, 55.1]",3869684,5,,,,0.776995,,Right Foot,,,"[39.0, 66.9]",,Ground Pass,,16.829735,,,,Bilal El Khannous,156734.0,,,,,,1,From Throw In,Jawad El Yamiq,7459.0,Right Center Back,9,Morocco,788,['9a0ac311-5289-42d8-b12b-f8a818c9aa44'],1,,,,,,,,,,,,,,,,,Morocco,788,00:05:01.063,Pass,
,,,,,,,,,,,,,,,,,1.021093,,,,,,,,,,29da9595-0653-41b4-8819-87a92fa14459,214,,,"[39.0, 66.9]",3869684,5,,,,-0.42877802,,Right Foot,,,"[46.0, 63.7]",,Ground Pass,,7.6967525,,,,Sofyan Amrabat,5234.0,,,,,,1,From Throw In,Bilal El Khannous,156734.0,Right Center Midfield,9,Morocco,788,['637256d4-5836-4c9f-818b-ed4ece56b1c0'],3,,,,,,,,,,,,,,,,,Morocco,788,00:05:03.011,Pass,
,,,,,,,,,,,,,,,,,1.046068,,,,,,,,,,908c40ac-96b0-402e-8cc2-2bf7f4e0b7c4,217,,,"[47.0, 70.7]",3869684,5,,,,1.7203561,,Right Foot,,,"[45.9, 78.0]",,Ground Pass,,7.3824115,,,,Hakim Ziyech,5237.0,,,,,,1,From Throw In,Sofyan Amrabat,5234.0,Center Defensive Midfield,9,Morocco,788,['72441b4b-5b95-42bf-9195-5183f94e6f70'],5,,,,,,,,,,,,,,,,,Morocco,788,00:05:05.646,Pass,
,,,,,,,,,,,,,,,,,3.330397,,,,,,,,,,02d2305c-9418-4216-bb15-9abd9037d7f2,220,,,"[39.9, 74.0]",3869684,5,,,,-1.6740744,,Left Foot,,,"[34.5, 21.9]",,High Pass,,52.379097,,,,Achraf Dari,139016.0,,True,,,,1,From Throw In,Hakim Ziyech,5237.0,Right Wing,9,Morocco,788,['d031e3d4-21e7-4e07-811d-406f0bea6cc7'],8,,,,,,,,,,,,,,,,,Morocco,788,00:05:08.999,Pass,
,,,,,,,,,,,,,,,,,1.451165,,,,,,,,,,06045dde-5e2a-42d5-ab93-14e5dc66092e,223,,,"[36.1, 21.4]",3869684,5,,,,-0.74899966,,Right Foot,,,"[54.6, 4.2]",,Ground Pass,,25.260443,,,,Yahia Attiyat allah,31295.0,,,,,,1,From Throw In,Achraf Dari,139016.0,Left Center Back,9,Morocco,788,['8467a371-4c6c-4a9b-b507-514be3dd0241'],13,,,,,,,,,,,,,,,,,Morocco,788,00:05:13.828,Pass,
,,,,,,,,,,,,,,,,,1.322982,,,,,,,,,,b0e42f07-9f78-4fbf-ae2d-dbe40f9ba70e,226,,,"[50.6, 3.7]",3869684,5,,,,2.84191,,Right Foot,,,"[32.8, 9.2]",,Ground Pass,,18.630352,,,,Achraf Dari,139016.0,,,,,,1,From Throw In,Yahia Attiyat allah,31295.0,Left Back,9,Morocco,788,['f86857c2-43d5-4108-963d-f2264f8b6dca'],16,,,,,,,,,,,,,,,,,Morocco,788,00:05:16.277,Pass,
,,,,,,,,,,,,,,,,,1.537785,,,,,,,,,,e8375a4f-9f1a-4bc8-896b-2194c9681a45,229,,,"[34.5, 19.5]",3869684,5,,,,1.7760823,,Right Foot,,,"[26.9, 56.0]",,Ground Pass,,37.282837,,,,Jawad El Yamiq,7459.0,,,,,,1,From Throw In,Achraf Dari,139016.0,Left Center Back,9,Morocco,788,['f59bc0d2-ab5b-4423-b435-880f431badb9'],19,,,,,,,,,,,,,,,,,Morocco,788,00:05:19.629,Pass,
,,,,,,,,,,,,,,,,,1.392562,,,,,,,,,,76a0cbff-514a-44d0-805b-6f78857c91cc,232,,,"[22.7, 56.0]",3869684,5,,,,0.21743742,,Right Foot,,,"[39.9, 59.8]",,Ground Pass,,17.614767,,,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Throw In,Jawad El Yamiq,7459.0,Right Center Back,9,Morocco,788,['38351e76-c7fb-429d-b075-e263d757581e'],24,,,,,,,,,,,,,,,,,Morocco,788,00:05:24.264,Pass,
,,,,,,,,,,,,,,,,,1.316511,,,,,,,,,,a7fe38ab-9f12-4fa3-9011-5c521e11e8fb,236,,,"[35.9, 62.6]",3869684,5,,,,2.1383936,,Right Foot,,,"[26.4, 77.5]",,Ground Pass,,17.67088,,,,Bilal El Khannous,156734.0,,,,,,1,From Throw In,Achraf Hakimi Mouh,5245.0,Right Back,9,Morocco,788,"['5b42360a-be05-43bc-9614-39f9cd1f5dcd', '959a748d-f9ed-4fd1-8ad2-6a58ee7616f2']",26,,,,,,,,,,,,,,,,,Morocco,788,00:05:26.245,Pass,True
,,,,,,,,,,,,,,,,,1.110995,,,,,,,,,,7c9d2050-6e2f-40f7-af2c-1dd6dc54222b,239,,,"[26.5, 77.5]",3869684,5,,,,0.124354996,,Right Foot,,,"[34.5, 78.5]",,Ground Pass,,8.062258,,,,Hakim Ziyech,5237.0,,,,,,1,From Throw In,Bilal El Khannous,156734.0,Right Center Midfield,9,Morocco,788,['15f9d77d-4143-4dcb-90d4-893507fe1f03'],28,,,,,,,,,,,,,,,,,Morocco,788,00:05:28.642,Pass,
,,,,,,,,,,,,,,,,,0.462166,,,,,,,,,,b9f04413-69da-4975-87ff-d33f8a90e86e,242,,,"[34.5, 78.5]",3869684,5,,,,1.4056476,,Left Foot,,,"[34.7, 79.7]",,Ground Pass,,1.2165525,,,,Bilal El Khannous,156734.0,,,,,,1,From Throw In,Hakim Ziyech,5237.0,Right Wing,9,Morocco,788,['d4ef304c-2c67-42a2-bdb9-5cadec6a02f3'],30,,,,,,,,,,,,,,,,,Morocco,788,00:05:30.175,Pass,
,,,,,,,,,,,,,,,,,0.737729,,,,,,,,,,2525e410-2f76-4097-a645-f1d5aad28412,245,,,"[38.7, 78.9]",3869684,5,,,,-1.498459,,Left Foot,,,"[39.2, 72.0]",,Ground Pass,,6.9180923,,,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Throw In,Bilal El Khannous,156734.0,Right Center Midfield,9,Morocco,788,['556e0cb9-5a6f-4ee5-95b8-33148cfdcc44'],30,,,,,,,,,,,,,,,,,Morocco,788,00:05:30.974,Pass,
,,,,,,,,,,,,,,,,,0.667768,,,,,,,,,,869d18c1-d9a6-4c36-949d-01e7753c95c6,248,,,"[38.3, 73.0]",3869684,5,,,,-2.819842,,Right Foot,,,"[33.5, 71.4]",,Ground Pass,,5.059644,,,,Hakim Ziyech,5237.0,,,,,,1,From Throw In,Achraf Hakimi Mouh,5245.0,Right Back,9,Morocco,788,['8af0dd8d-5571-4716-85e3-2ae5d8c1c714'],32,,,,,,,,,,,,,,,,,Morocco,788,00:05:32.168,Pass,
,,,,,,,,,,,,,,,,,1.766863,,,,,,,,,,57253a08-f93c-47b7-89e5-1370b9151028,251,,,"[34.2, 70.9]",3869684,5,,,,0.16514868,,Right Foot,,,"[44.4, 72.6]",,Ground Pass,,10.340696,,Incomplete,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Throw In,Hakim Ziyech,5237.0,Right Wing,9,Morocco,788,"['03b5f763-f978-4f6c-b64f-d3dcad486c6d', '4630b16f-f6ee-4289-8d6e-ee48606cdf2b', '782a9c20-7a6f-438f-bf3c-f0f06d294f4b']",32,,,,,,,,,,,,,,,,,Morocco,788,00:05:32.836,Pass,True
,,,,,,,,,,,,,,,,,0.978395,,,,,,,,,,03b5f763-f978-4f6c-b64f-d3dcad486c6d,253,,,"[75.7, 7.5]",3869684,5,,,,0.8791397,,Right Foot,,,"[86.3, 20.3]",,Ground Pass,,16.619267,,,,Andrej Kramarić,5460.0,,,,,Recovery,1,Regular Play,Ivan Perišić,5474.0,Left Back,10,Croatia,785,"['3484039a-7ef4-403c-aa91-206d34871b71', '57253a08-f93c-47b7-89e5-1370b9151028']",34,,,,,,,,,,,,,,,,,Croatia,785,00:05:34.602,Pass,
,,,,,,,,,,,,,,,,,1.360997,,,,,,,,,,24678355-8d55-4c0e-b7d2-8ba50f2926a7,259,,,"[84.6, 21.0]",3869684,6,,,,0.081365034,,Left Foot,,,"[107.9, 22.9]",,High Pass,,23.37734,,,,Ivan Perišić,5474.0,,,,,Free Kick,1,From Free Kick,Lovro Majer,28914.0,Right Wing,11,Croatia,785,['bfad58bc-5686-4ace-a6c5-9222a715dff6'],26,,,,,,,,,,,,,,,,,Croatia,785,00:06:26.111,Pass,
,,,,,,,,,,,,,,,,,1.04341,,,,,,,,,,6f4d2d0f-d8c3-4f6c-9e5e-00325b201464,262,,,"[108.3, 26.7]",3869684,6,,,,1.5265774,49c5d1ba-1fd9-4f18-a682-cbd2c57eb9dc,Head,,,"[108.8, 38.0]",True,High Pass,,11.311056,,,,Joško Gvardiol,33018.0,,,,,,1,From Free Kick,Ivan Perišić,5474.0,Left Back,11,Croatia,785,['70a0b4b4-58c0-402e-86ea-b020ac0de095'],27,,,,,,,,,,,,,,,,,Croatia,785,00:06:27.472,Pass,
,,,,,,,,,,,,,,,,,0.705402,,,,,,,,,,f2d366d4-5965-45f6-a86c-14979967fa6f,266,,,"[61.0, 40.1]",3869684,7,True,,,2.6751902,,Right Foot,,,"[46.5, 47.4]",,Ground Pass,,16.233915,,,,Hakim Ziyech,5237.0,,,,,Kick Off,1,From Kick Off,Youssef En-Nesyri,6301.0,Center Forward,12,Morocco,788,['6cd2e926-eef9-4425-8b2f-8568968a0e15'],29,,,,,,,,,,,,,,,,,Morocco,788,00:07:29.066,Pass,
,,,,,,,,,,,,,,,,,1.770534,,,,,,,,,,ab7683e2-0077-4e73-98c0-1dfa02ef879b,268,,,"[47.7, 72.9]",3869684,7,True,,,0.009433682,,Left Foot,,,"[68.9, 73.1]",,Ground Pass,,21.200943,,,,Bilal El Khannous,156734.0,,,,,,1,From Kick Off,Hakim Ziyech,5237.0,Right Wing,12,Morocco,788,['c122a15f-3926-4600-adc6-1542062ce9b9'],30,,,,,,,,,,,,,,,,,Morocco,788,00:07:30.895,Pass,
,,,,,,,,,,,,,,,,,1.137933,,,,,,,,,,80445c6d-69e8-4b33-b905-3056ea6da809,273,,,"[87.7, 74.4]",3869684,8,,,,-0.9802621,,Left Foot,,,"[99.9, 56.2]",,High Pass,,21.910728,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Hakim Ziyech,5237.0,Right Wing,13,Morocco,788,['d7f5004a-00d8-4b2e-a04f-803565a7d59c'],14,,,,,,,,,,,,,,,,,Morocco,788,00:08:14.726,Pass,
