50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.730929,,,,,,,,,,,19e83e6b-d43f-4a18-ae17-b4aaf2028416,133,,,"[65.3, 17.2]",3857266,2,,,,0.73427993,,Right Foot,,,"[76.6, 27.4]",,Ground Pass,,15.22268,,,Jesper Lindstrøm,27569.0,,,,,,,1,From Throw In,Victor Nelsson,17043.0,Left Center Back,5,Denmark,776,['906b54cc-5ce3-4e98-8896-1a7f48c83088'],33,,,,,,,,,,,,,,,,,,Denmark,776,00:02:33.041,Pass,
,,,,,,,,,,,,,,,,,,,1.926443,,,,,,,,,,,875cff9b-9ca9-4a4e-ad10-dd23c39e28a6,139,,,"[81.8, 21.8]",3857266,2,True,,,-0.816396,,Right Foot,,,"[94.3, 8.5]",,Ground Pass,,18.252123,,,Joakim Mæhle,16554.0,,,,,,Free Kick,1,From Free Kick,Christian Dannemann Eriksen,3043.0,Left Defensive Midfield,6,Denmark,776,['12ff7e23-61b1-4a9a-908c-ca9286be0ee5'],56,,,,,,,,,,,,,,,,,,Denmark,776,00:02:56.566,Pass,
,,,,,,,,,,,,,,,,,,,1.408191,,,,,,,,,,,8708636d-7fcd-4040-a8dc-a29c0bde0dd4,141,,,"[95.0, 7.5]",3857266,3,,,,1.1224537,,Right Foot,True,,"[106.4, 31.2]",,High Pass,,26.29924,Incomplete,,,,,,,,,,1,From Free Kick,Joakim Mæhle,16554.0,Left Wing Back,6,Denmark,776,['e3da9758-ea24-4a91-8857-95d4bfa6b01e'],0,,,,,,,,,,,,,,,,,,Denmark,776,00:03:00.465,Pass,
,,,,,,,,,,,,,,,,,,,4.626523,,,,,,,,,,,a9e1aa5c-0b79-4a9f-bbe4-51a7a8295119,143,,,"[81.0, 28.5]",3857266,3,,,,2.6811247,,Right Foot,,,"[55.8, 41.0]",,Ground Pass,,28.129877,,,Pierre-Emile Højbjerg,3570.0,,,,,,Recovery,1,From Free Kick,Christian Dannemann Eriksen,3043.0,Left Defensive Midfield,6,Denmark,776,['72b9cff9-0597-4edd-af66-4938339fc43d'],4,,,,,,,,,,,,,,,,,,Denmark,776,00:03:04.243,Pass,
,,,,,,,,,,,,,,,,,,,1.441968,,,,,,,,,,,76e47d9e-8698-4dd0-b831-0a9637b27666,146,,,"[43.7, 42.8]",3857266,3,,,,-1.1842017,,Right Foot,,,"[48.3, 31.5]",,Ground Pass,,12.20041,,,Christian Dannemann Eriksen,3043.0,,,,,,,1,From Free Kick,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,6,Denmark,776,['a2069bcb-5687-46a6-b634-1f449fd03b95'],9,,,,,,,,,,,,,,,,,,Denmark,776,00:03:09.993,Pass,
,,,,,,,,,,,,,,,,,,,1.321367,,,,,,,,,,,6d51f4c2-e7ec-4f09-a2c3-d246da1da9c4,149,,,"[45.6, 32.8]",3857266,3,,,,0.7629804,,Right Foot,,,"[57.0, 43.7]",,Ground Pass,,15.772445,,,Andreas Christensen,3959.0,,,,,,,1,From Free Kick,Christian Dannemann Eriksen,3043.0,Left Defensive Midfield,6,Denmark,776,['e66ba32a-afd3-4f98-b5cf-ec5ac323eed7'],12,,,,,,,,,,,,,,,,,,Denmark,776,00:03:12.371,Pass,
,,,,,,,,,,,,,,,,,,,1.421604,,,,,,,,,,,ba30286e-e5b9-4185-af39-82b37e683b34,153,,,"[57.0, 43.7]",3857266,3,,,,-3.0487232,,Right Foot,,,"[36.6, 41.8]",,Ground Pass,,20.488289,,,Pierre-Emile Højbjerg,3570.0,,,,,,,1,From Free Kick,Andreas Christensen,3959.0,Center Back,6,Denmark,776,"['7179f3ed-372c-4e1f-8400-bafa18b1bf02', '7d7c3c2c-d24a-48bc-816c-ee32a8d5c6ff']",14,,,,,,,,,,,,,,,,,,Denmark,776,00:03:14.641,Pass,True
,,,,,,,,,,,,,,,,,,,2.779731,,,,,,,,,,,00bb9fad-bbe7-40bc-8919-84d3a519e0ef,156,,,"[34.3, 44.8]",3857266,3,,,,-0.583373,,Right Foot,,,"[79.3, 15.1]",,High Pass,,53.91744,Incomplete,,Andreas Evald Cornelius,5732.0,,,,,,,1,From Free Kick,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,6,Denmark,776,"['1e82f78c-a9ff-4590-9a7d-557565cc3de3', '97e84ae6-903c-4c6d-8ed5-d002d18c2f16']",18,,,,,,,,,,,,,,,,,,Denmark,776,00:03:18.485,Pass,
,,,,,,,,,,,,,,,,,,,1.194624,,,,,,,,,,,1e82f78c-a9ff-4590-9a7d-557565cc3de3,159,,,"[40.8, 65.0]",3857266,3,,,True,-0.48193824,,,,,"[47.3, 61.6]",,Low Pass,,7.33553,,,Ousmane Dembélé,5477.0,,,,,,Interception,1,Regular Play,Jules Koundé,4445.0,Right Back,7,France,771,"['00bb9fad-bbe7-40bc-8919-84d3a519e0ef', '0140b0fd-5f0c-4418-b776-6f288f86bf1c', '774fbc94-5c9d-434a-8e52-f35d19668732']",21,,,,,,,,,,,,,,,,,,France,771,00:03:21.264,Pass,True
,,,,,,,,,,,,,,,,,,,1.399386,,,,,,,,,,,f32397ac-0b87-4662-b181-9605ec59e55e,162,,,"[68.3, 59.4]",3857266,3,,,,-1.8817946,,Right Foot,,,"[60.2, 34.2]",,Ground Pass,,26.469793,,,Adrien Rabiot,3026.0,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Wing,7,France,771,['672eb00d-d493-4fe4-a440-8b774ebd7618'],25,,,,,,,,,,,,,,,,,,France,771,00:03:25.084,Pass,
,,,,,,,,,,,,,,,,,,,1.330031,,,,,,,,,,,ea59fbdb-2dac-42c9-9095-18349306a51f,165,,,"[65.4, 25.9]",3857266,3,,,,-0.8365164,,Left Foot,,,"[75.6, 14.6]",,Ground Pass,,15.22268,,,Kylian Mbappé Lottin,3009.0,,,,,,,1,Regular Play,Adrien Rabiot,3026.0,Left Defensive Midfield,7,France,771,['9e8b2495-4b58-42ea-8460-d83a08603518'],28,,,,,,,,,,,,,,,,,,France,771,00:03:28.032,Pass,
,,,,,,,,,,,,,,,,,,,0.656304,,,,,,,,,,,c01d80ed-5bb1-4c03-9ba2-e5b101068c49,172,,,"[31.0, 52.0]",3857266,3,,,,-0.52728707,,Right Foot,,,"[38.9, 47.4]",,Ground Pass,,9.141663,,,Andreas Evald Cornelius,5732.0,,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,8,Denmark,776,['85ff12a6-0e9e-4ba6-818b-016aef5b7050'],35,,,,,,,,,,,,,,,,,,Denmark,776,00:03:35.699,Pass,
,,,,,,,,,,,,,,,,,,,0.54388,,,,,,,,,,,c241c805-8958-44ae-a9d3-074387a38e75,175,,,"[39.3, 47.1]",3857266,3,,,,-2.8864102,,Left Foot,,,"[34.7, 45.9]",,Ground Pass,,4.753946,,,Pierre-Emile Højbjerg,3570.0,,,,,,,1,Regular Play,Andreas Evald Cornelius,5732.0,Center Forward,8,Denmark,776,['3529ac69-4990-4737-a598-e37e48d73f8c'],37,,,,,,,,,,,,,,,,,,Denmark,776,00:03:37.087,Pass,
,,,,,,,,,,,,,,,,,,,0.869837,,,,,,,,,,,1ea1bdcf-13c4-4de1-8c63-3383c678d034,181,,,"[45.8, 33.6]",3857266,3,,,,-1.2571757,,Right Foot,,,"[49.4, 22.5]",,Ground Pass,,11.66919,,,Mikkel Damsgaard,24443.0,,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,8,Denmark,776,['9d3ed3a5-218d-4b18-8fcd-40d622dcf2c3'],39,,,,,,,,,,,,,,,,,,Denmark,776,00:03:39.481,Pass,
,,,,,,,,,,,,,,,,,,,1.655141,,,,,,,,,,,ad54671a-661f-4923-9772-03ac45607014,185,,,"[51.3, 18.3]",3857266,3,,,,1.3350947,,Right Foot,,,"[62.9, 66.6]",,Low Pass,,49.673435,,,Rasmus Nissen Kristensen,16190.0,,,True,,,,1,Regular Play,Mikkel Damsgaard,24443.0,Left Wing,8,Denmark,776,['83f89082-e8c7-4b9a-98ce-f29ac26d3a81'],44,,,,,,,,,,,,,,,,,,Denmark,776,00:03:44.310,Pass,
,,,,,,,,,,,,,,,,,,,4.594126,,,,,,,,,,,a10423e3-c59b-48d5-8d2a-1ad4083cdb74,188,,,"[72.4, 67.4]",3857266,3,,,,-0.7817352,,Right Foot,,,"[113.5, 26.6]",,Ground Pass,,57.912434,Incomplete,,,,,,True,,,,1,Regular Play,Rasmus Nissen Kristensen,16190.0,Right Wing Back,8,Denmark,776,['20b7f851-d2e7-4603-8e5d-7ed108454e1e'],47,,,,,,,,,,,,,,,,,,Denmark,776,00:03:47.730,Pass,
,,,,,,,,,,,,,,,,,,,1.714251,,,,,,,,,,,2a6e5364-8183-416b-a870-a6b2a6899a66,191,,,"[12.8, 44.3]",3857266,4,,,,-1.0632439,,Keeper Arm,,,"[23.2, 25.6]",,Ground Pass,,21.39743,,,Dayotchanculle Upamecano,8519.0,,,,,,,1,Regular Play,Hugo Lloris,3099.0,Goalkeeper,9,France,771,['28580cba-5116-491f-a542-e4fccb5762b7'],8,,,,,,,,,,,,,,,,,,France,771,00:04:08.403,Pass,
,,,,,,,,,,,,,,,,,,,1.128543,,,,,,,,,,,2a6609f0-0cb9-42a7-9304-0777c0960737,194,,,"[23.9, 16.9]",3857266,4,,,,-1.082292,,Right Foot,,,"[31.5, 2.6]",,Ground Pass,,16.194136,,,Theo Bernard François Hernández,6704.0,,,,,,,1,Regular Play,Dayotchanculle Upamecano,8519.0,Left Center Back,9,France,771,['1daba1dd-2c21-49a1-87b2-805089435147'],11,,,,,,,,,,,,,,,,,,France,771,00:04:11.162,Pass,
,,,,,,,,,,,,,,,,,,,1.513865,,,,,,,,,,,598f7996-73ab-4abd-875e-9d85e92bc993,197,,,"[31.5, 2.6]",3857266,4,,,,1.8804992,,Left Foot,,,"[25.1, 22.6]",,Ground Pass,,20.999048,,,Aurélien Djani Tchouaméni,10481.0,,,,,,,1,Regular Play,Theo Bernard François Hernández,6704.0,Left Back,9,France,771,['5c2cd825-6c59-48b5-9075-84ef140a2599'],13,,,,,,,,,,,,,,,,,,France,771,00:04:13.703,Pass,
,,,,,,,,,,,,,,,,,,,1.411477,,,,,,,,,,,79f5387a-5159-4520-9845-526de83e5a40,201,,,"[26.6, 23.4]",3857266,4,,,,2.6580563,,Right Foot,,,"[4.7, 34.9]",,Ground Pass,,24.735804,,,Hugo Lloris,3099.0,,,,,,,1,Regular Play,Aurélien Djani Tchouaméni,10481.0,Right Defensive Midfield,9,France,771,"['99d946b6-350e-4e23-81e1-d63f17dc2f28', 'ef3a9463-3c3c-4efa-b2c1-9ad6b92c14c9']",15,,,,,,,,,,,,,,,,,,France,771,00:04:15.712,Pass,True
,,,,,,,,,,,,,,,,,,,3.031621,,,,,,,,,,,30c40042-def6-48c8-9a0e-3e3d6bd5f4b4,205,,,"[8.8, 34.3]",3857266,4,,,,0.372746,,Left Foot,,,"[55.6, 52.6]",,High Pass,,50.25067,Incomplete,,,,,,,,,,1,Regular Play,Hugo Lloris,3099.0,Goalkeeper,9,France,771,"['a84c885e-d5fb-4b60-994e-181e21aff2f3', 'a8d64691-612b-4a7f-9417-589807ab024f']",20,,,,,,,,,,,,,,,,,,France,771,00:04:20.950,Pass,True
,,,,,,,,,,,,,,,,,,,1.056719,,,,,,,,,,,a8d64691-612b-4a7f-9417-589807ab024f,206,,,"[64.5, 27.5]",3857266,4,,,,0.57004046,,Head,,,"[80.1, 37.5]",,Low Pass,,18.529976,,,Christian Dannemann Eriksen,3043.0,,,,,,Recovery,1,Regular Play,Victor Nelsson,17043.0,Left Center Back,10,Denmark,776,"['027ba822-5ec1-4257-ba0f-112078fa9beb', '30c40042-def6-48c8-9a0e-3e3d6bd5f4b4']",23,,,,,,,,,,,,,,,,,,Denmark,776,00:04:23.981,Pass,
,,,,,,,,,,,,,,,,,,,1.206926,,,,,,,,,,,f0faeeec-1b53-4e1f-9454-61d980906c32,209,,,"[79.9, 37.5]",3857266,4,,,,2.9821193,,Right Foot,,,"[65.6, 39.8]",,Ground Pass,,14.483784,,,Pierre-Emile Højbjerg,3570.0,,,,,,,1,Regular Play,Christian Dannemann Eriksen,3043.0,Left Defensive Midfield,10,Denmark,776,['25354fcc-75f8-45e9-b97b-0c024bb5d365'],26,,,,,,,,,,,,,,,,,,Denmark,776,00:04:26.185,Pass,
,,,,,,,,,,,,,,,,,,,1.480391,,,,,,,,,,,423fc288-0587-4f63-bced-93f12c2dcdb5,212,,,"[65.6, 39.8]",3857266,4,,,,1.4104209,,Right Foot,,,"[68.9, 60.2]",,Ground Pass,,20.665188,,,Rasmus Nissen Kristensen,16190.0,,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,10,Denmark,776,['84c47177-c343-4802-a25e-2a45d27b5439'],28,,,,,,,,,,,,,,,,,,Denmark,776,00:04:28.150,Pass,
,,,,,,,,,,,,,,,,,,,1.230246,,,,,,,,,,,1f25cad2-a2a7-43f1-8999-de7bfdaaca48,215,,,"[78.5, 68.8]",3857266,4,,,,-2.7391498,,Right Foot,,,"[63.7, 62.5]",,Ground Pass,,16.085087,,,Joachim Andersen,8247.0,,,,,,,1,Regular Play,Rasmus Nissen Kristensen,16190.0,Right Wing Back,10,Denmark,776,['24b6f835-9b0c-4226-80b6-5be5080f19ae'],32,,,,,,,,,,,,,,,,,,Denmark,776,00:04:32.841,Pass,
,,,,,,,,,,,,,,,,,,,1.294634,,,,,,,,,,,649038ed-f13c-4952-bf4e-6422b919d062,218,,,"[63.7, 62.5]",3857266,4,,,,0.6983702,,Right Foot,,,"[79.9, 76.1]",,Ground Pass,,21.151833,,,Rasmus Nissen Kristensen,16190.0,,,,,,,1,Regular Play,Joachim Andersen,8247.0,Right Center Back,10,Denmark,776,['ad870fd6-9716-4bbf-b364-3b7a5dea6933'],35,,,,,,,,,,,,,,,,,,Denmark,776,00:04:35.527,Pass,
,,,,,,,,,,,,,,,,,,,1.044471,,,,,,,,,,,37360f22-e351-4f36-b72f-d33a8239af23,221,,,"[82.3, 76.1]",3857266,4,,,,-1.3507346,,Right Foot,,,"[84.0, 68.5]",,Ground Pass,,7.787811,,,Pierre-Emile Højbjerg,3570.0,,,,,,,1,Regular Play,Rasmus Nissen Kristensen,16190.0,Right Wing Back,10,Denmark,776,['681cb26c-d0b5-4e45-a49d-9ac7ef5e3c41'],37,,,,,,,,,,,,,,,,,,Denmark,776,00:04:37.947,Pass,
,,,,,,,,,,,,,,,,,,,0.691586,,,,,,,,,,,961059bf-cd69-4c81-90c6-302bac7f30f1,224,,,"[85.3, 67.8]",3857266,4,,,,-0.573799,,Right Foot,,,"[93.5, 62.5]",,Ground Pass,,9.763708,,,Jesper Lindstrøm,27569.0,,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,10,Denmark,776,['6ec3d598-1a04-40ca-b5b1-8c946c5c3b0e'],39,,,,,,,,,,,,,,,,,,Denmark,776,00:04:39.598,Pass,
,,,,,,,,,,,,,,,,,,,1.195678,,,,,,,,,,,a3a5ef08-a9a1-4e0a-8585-1966b9fd4eed,227,,,"[93.5, 62.5]",3857266,4,,,,0.9760371,,Right Foot,,,"[98.1, 69.3]",,Ground Pass,,8.20975,Incomplete,,Rasmus Nissen Kristensen,16190.0,,,,,,,1,Regular Play,Jesper Lindstrøm,27569.0,Right Wing,10,Denmark,776,"['39627142-3c6b-4d14-bae4-941f3dd214a1', 'ba47f6da-da08-45c4-ae98-c2b8d042b606']",40,,,,,,,,,,,,,,,,,,Denmark,776,00:04:40.329,Pass,
,,,,,,,,,,,,,,,,,,,0.625818,,,,,,,,,,,ba47f6da-da08-45c4-ae98-c2b8d042b606,229,,,"[22.0, 10.8]",3857266,4,,,,2.4772217,,Left Foot,,,"[13.7, 17.3]",,Ground Pass,,10.542295,,,Theo Bernard François Hernández,6704.0,,,,,,Recovery,1,Regular Play,Adrien Rabiot,3026.0,Left Defensive Midfield,10,Denmark,776,"['9d093f35-0034-43d7-8f94-d5bb9d13814f', 'a3a5ef08-a9a1-4e0a-8585-1966b9fd4eed']",41,,,,,,,,,,,,,,,,,,France,771,00:04:41.525,Pass,
,,,,,,,,,,,,,,,,,,,1.386718,,,,,,,,,,,4ef0ccaa-1290-44d1-afe8-cb00cc05f8ec,233,,,"[2.1, 4.0]",3857266,4,,,,-0.49642277,,Left Foot,,,"[9.3, 0.1]",,High Pass,,8.188406,Out,,,,,,,,,,1,Regular Play,Theo Bernard François Hernández,6704.0,Left Back,10,Denmark,776,['a4fde39e-9028-4822-a877-6db5e7ea2b9f'],46,,,,,,,,,,,,,,,,,,France,771,00:04:46.355,Pass,True
,,,,,,,,,,,,,,,,,,,1.362399,,,,,,,,,,,1ddbbea8-5c9a-4a02-9238-27c328367e1c,234,,,"[108.9, 80.0]",3857266,4,,,,-1.5984391,,,,,"[108.3, 58.3]",,High Pass,,21.708294,,,Christian Dannemann Eriksen,3043.0,,,,,,Throw-in,1,From Throw In,Rasmus Nissen Kristensen,16190.0,Right Wing Back,11,Denmark,776,['debc78c8-1f8a-43e5-8390-b06e6ad2f4ee'],54,,,,,,,,,,,,,,,,,,Denmark,776,00:04:54.766,Pass,
,,,,,,,,,,,,,,,,,,,0.469989,,,,,,,,,,,8634cda9-d0fc-4ab0-9208-3fc73cf80b45,236,,,"[108.3, 58.3]",3857266,4,,,,-1.4364749,,Head,,,"[109.3, 50.9]",,Low Pass,,7.467262,,,Andreas Evald Cornelius,5732.0,,,,,,,1,From Throw In,Christian Dannemann Eriksen,3043.0,Left Defensive Midfield,11,Denmark,776,['89280ddc-af40-472c-addc-de02fb3bc9a8'],56,,,,,,,,,,,,,,,,,,Denmark,776,00:04:56.209,Pass,
,,,,,,,,,,,,,,,,,,,1.310457,,,,,,,,,,,4bd17fd5-1b6a-4514-81f7-28b23ac8dd2f,240,,,"[109.3, 50.4]",3857266,4,,,,-1.7443869,,Left Foot,,,"[105.6, 29.3]",,High Pass,,21.421951,Incomplete,,Joakim Mæhle,16554.0,,,,,,,1,From Throw In,Andreas Evald Cornelius,5732.0,Center Forward,11,Denmark,776,"['019287a7-b6b7-4d79-bfae-13b085035bdd', 'd84961cc-0681-4509-9744-7d0713f4b3d3']",57,,,,,,,,,,,,,,,,,,Denmark,776,00:04:57.931,Pass,
,,,,,,,,,,,,,,,,,,,1.912109,,,,,,,,,,,d2284328-e669-41af-b423-790b50e63eca,252,,,"[51.5, 56.1]",3857266,5,,,,-1.1195705,,Left Foot,,,"[67.2, 23.7]",,Ground Pass,,36.00347,,,Adrien Rabiot,3026.0,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Wing,12,France,771,['3380a6d9-1c38-4553-94c7-92c604e5c49f'],10,,,,,,,,,,,,,,,,,,France,771,00:05:10.104,Pass,
,,,,,,,,,,,,,,,,,,,1.746796,,,,,,,,,,,a8ff0dd6-0910-475b-8d96-607c7371fc15,255,,,"[77.5, 11.1]",3857266,5,,,,-0.21038184,,Left Foot,,,"[96.7, 7.0]",,Ground Pass,,19.632881,,,Kylian Mbappé Lottin,3009.0,,,,,,,1,Regular Play,Adrien Rabiot,3026.0,Left Defensive Midfield,12,France,771,['c585768b-36e0-4ccd-9851-e7733c86bb3b'],13,,,,,,,,,,,,,,,,,,France,771,00:05:13.864,Pass,
,,,,,,,,,,,,,,,,,,,0.979814,,,,,,,,,,,e821c878-f62e-4e30-8cfe-25422eaf8194,258,,,"[99.6, 8.1]",3857266,5,,,,1.7607846,546940d1-bfb5-43e1-9187-da6b5052e120,Right Foot,,,"[95.6, 28.9]",,Ground Pass,,21.181124,,,Ousmane Dembélé,5477.0,True,,,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,Left Wing,12,France,771,['0c5d47d5-933b-43fb-a903-a4dc79735d22'],18,,,,,,,,,,,,,,,,,,France,771,00:05:18.114,Pass,
,,,,,,,,,,,,,,,,,,,0.646227,,,,,,,,,,,157f76a0-9013-4057-a8cc-0e13048d2a0a,271,,,"[22.6, 51.5]",3857266,5,,,,-0.39852244,,Right Foot,,,"[34.0, 46.7]",,Ground Pass,,12.369317,,,Andreas Evald Cornelius,5732.0,,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,13,Denmark,776,['aa33f633-cc98-4ae6-ac15-e42e1dcd7002'],24,,,,,,,,,,,,,,,,,,Denmark,776,00:05:24.529,Pass,
,,,,,,,,,,,,,,,,,,,0.602632,,,,,,,,,,,43ceb1f2-a4cb-4cac-a5f4-f638c2ed4150,275,,,"[33.7, 48.2]",3857266,5,,,,-2.0998268,,Left Foot,,,"[29.9, 41.7]",,Ground Pass,,7.5292764,,,Christian Dannemann Eriksen,3043.0,,,,,,,1,Regular Play,Andreas Evald Cornelius,5732.0,Center Forward,13,Denmark,776,"['19ed749d-40e1-4457-8854-699ba17cac9a', '5baede4f-7711-4e7d-8d93-7c40268929a3']",25,,,,,,,,,,,,,,,,,,Denmark,776,00:05:25.215,Pass,True
,,,,,,,,,,,,,,,,,,,2.054786,,,,,,,,,,,6a357650-9294-4db6-a54f-9cfc7fd450c2,279,,,"[29.9, 40.7]",3857266,5,,,,-1.9449401,,Left Foot,,,"[23.5, 24.4]",,Ground Pass,,17.511425,,,Joakim Mæhle,16554.0,,,,,,,1,Regular Play,Christian Dannemann Eriksen,3043.0,Left Defensive Midfield,13,Denmark,776,"['544dbb36-e86a-499d-ae54-c1d765382d55', 'b1e1d2f1-a7cf-4220-b47b-081e4c053ea2']",26,,,,,,,,,,,,,,,,,,Denmark,776,00:05:26.459,Pass,True
,,,,,,,,,,,,,,,,,,,2.516899,,,,,,,,,,,70b49561-1818-486b-942c-ce1750367099,282,,,"[22.8, 24.0]",3857266,5,,,,-0.40347937,,Right Foot,,,"[57.0, 9.4]",,High Pass,,37.18602,Incomplete,,,,,,,,,,1,Regular Play,Joakim Mæhle,16554.0,Left Wing Back,13,Denmark,776,['2cc3b677-5b3e-4240-a657-c9787393b0de'],29,,,,,,,,,,,,,,,,,,Denmark,776,00:05:29.517,Pass,
,,,,,,,,,,,,,,,,,,,3.092713,,,,,,,,,,,63c11d3b-f82b-4005-98ac-00f53bf09e4d,286,,,"[62.3, 77.6]",3857266,5,,,,-0.07677189,,Right Foot,,,"[88.3, 75.6]",,Ground Pass,,26.076809,Incomplete,,,,,,,,,,1,Regular Play,Jules Koundé,4445.0,Right Back,13,Denmark,776,"['738cb737-f759-4ac0-a94e-142f853fb97f', '7c8b77ed-fab0-4b30-85c2-16beadfb9621']",32,,,,,,,,,,,,,,,,,,France,771,00:05:32.776,Pass,True
,,,,,,,,,,,,,,,,,,,1.388914,,,,,,,,,,,5cf90f12-03f4-4c8d-ac2e-a5994b2195a9,289,,,"[35.8, 12.3]",3857266,5,,,,2.324626,,Left Foot,,,"[26.6, 22.1]",,Ground Pass,,13.441726,,,Victor Nelsson,17043.0,,,,,,,1,Regular Play,Joakim Mæhle,16554.0,Left Wing Back,13,Denmark,776,['ac94a4bb-b27b-4a3a-88e5-989f683cafa3'],39,,,,,,,,,,,,,,,,,,Denmark,776,00:05:39.203,Pass,
,,,,,,,,,,,,,,,,,,,1.042815,,,,,,,,,,,ff927f16-14c9-40cc-bc82-faec80d9dc91,292,,,"[26.6, 27.4]",3857266,5,,,,1.0226728,,Right Foot,,,"[32.4, 36.9]",,Ground Pass,,11.130589,,,Pierre-Emile Højbjerg,3570.0,,,,,,,1,Regular Play,Victor Nelsson,17043.0,Left Center Back,13,Denmark,776,['3dded5f5-1e53-48c5-a87f-0a87b1fb4e8e'],41,,,,,,,,,,,,,,,,,,Denmark,776,00:05:41.972,Pass,
,,,,,,,,,,,,,,,,,,,2.098655,,,,,,,,,,,b289f3b0-86c0-4061-8ca3-9510f4bdaf90,295,,,"[40.1, 45.2]",3857266,5,,,,0.8269255,,Right Foot,,,"[57.4, 64.0]",,Ground Pass,,25.548582,,,Rasmus Nissen Kristensen,16190.0,,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,13,Denmark,776,['68ee17aa-1bdf-496d-9c03-ee0cbdaeece4'],44,,,,,,,,,,,,,,,,,,Denmark,776,00:05:44.816,Pass,
,,,,,,,,,,,,,,,,,,,1.462917,,,,,,,,,,,5cc539ec-d9b5-4be1-b407-08edef4bd28f,298,,,"[70.2, 68.5]",3857266,5,,,,-2.8561897,,Right Foot,,,"[53.5, 63.6]",,Ground Pass,,17.404022,,,Joachim Andersen,8247.0,,,,,,,1,Regular Play,Rasmus Nissen Kristensen,16190.0,Right Wing Back,13,Denmark,776,['b452a26b-d8be-4439-8664-b7089cd56768'],50,,,,,,,,,,,,,,,,,,Denmark,776,00:05:50.306,Pass,
,,,,,,,,,,,,,,,,,,,1.270085,,,,,,,,,,,56eb020c-69c4-40d6-adcc-9a015b31552a,301,,,"[58.1, 58.8]",3857266,5,,,,0.73246753,,Left Foot,,,"[74.0, 73.1]",,Ground Pass,,21.384573,,,Rasmus Nissen Kristensen,16190.0,,,,,,,1,Regular Play,Joachim Andersen,8247.0,Right Center Back,13,Denmark,776,['e6180fca-a86c-4512-b4aa-ec31fed34936'],54,,,,,,,,,,,,,,,,,,Denmark,776,00:05:54.023,Pass,
,,,,,,,,,,,,,,,,,,,1.412146,,,,,,,,,,,da9ed7d2-5413-430d-9b10-70be0c391f83,304,,,"[76.1, 74.5]",3857266,5,,,,-2.573488,,Right Foot,,,"[62.0, 65.5]",,Ground Pass,,16.727522,,,Joachim Andersen,8247.0,,,,,,,1,Regular Play,Rasmus Nissen Kristensen,16190.0,Right Wing Back,13,Denmark,776,['cb97dcf7-4c2d-4eb6-9174-bece52c94895'],58,,,,,,,,,,,,,,,,,,Denmark,776,00:05:58.237,Pass,
,,,,,,,,,,,,,,,,,,,1.402757,,,,,,,,,,,50a2d614-14e4-48e7-8b2a-70480484b70a,307,,,"[62.6, 59.8]",3857266,6,,,,-1.8964379,,Right Foot,,,"[57.4, 44.4]",,Ground Pass,,16.25423,,,Andreas Christensen,3959.0,,,,,,,1,Regular Play,Joachim Andersen,8247.0,Right Center Back,13,Denmark,776,['af22a5b5-66a3-419e-9a8a-ed083ce12caa'],0,,,,,,,,,,,,,,,,,,Denmark,776,00:06:00.268,Pass,
