50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.036604,,,,,,,,,,,,,43a919ad-d18e-4cc3-919d-5832bebb1129,80,,,"[21.9, 80.0]",3869253,1,,,,-0.10873968,,,,,"[44.8, 77.5]",,High Pass,,23.036058,,,,Gue-Sung Cho,40542.0,,,,,Throw-in,1,From Throw In,Moon-Hwan Kim,40672.0,Right Back,4,South Korea,791,['7aa004ea-4ae4-4330-b438-920d0cb0c981'],34,,,,,,,,,,,,,,,,,South Korea,791,00:01:34.659,Pass,
,,,,,,,,,,,,,,,,,,1.705808,,,,,,,,,,,,,da96994f-eec5-4ec7-8cb7-215128b5c61d,83,,,"[44.8, 77.5]",3869253,1,,,True,2.786887,,,,,"[39.4, 79.5]",,High Pass,,5.758472,,,,Jae-Sung Lee,5623.0,,,,,,1,From Throw In,Gue-Sung Cho,40542.0,Right Center Forward,4,South Korea,791,"['0cc16330-82a6-4770-82e2-074a911de9ac', '4dd95d4d-b65b-4fc2-a938-2ab53beda75c']",36,,,,,,,,,,,,,,,,,South Korea,791,00:01:36.696,Pass,True
,,,,,,,,,,,,,,,,,,1.618286,,,,,,,,,,,,,d602a9a3-406d-48dc-a550-a5f7ebf5d558,85,,,"[39.6, 79.5]",3869253,1,,,,-0.5269432,,Head,,,"[50.6, 73.1]",,High Pass,,12.726351,,Incomplete,,Gue-Sung Cho,40542.0,,,,,,1,From Throw In,Jae-Sung Lee,5623.0,Right Midfield,4,South Korea,791,"['7a03832c-a252-415a-bbed-044326b6277a', '86460ef1-dd6d-474b-9fb3-f58e0d682ae7']",38,,,,,,,,,,,,,,,,,South Korea,791,00:01:38.482,Pass,
,,,,,,,,,,,,,,,,,,0.880523,,,,,,,,,,,,,7a03832c-a252-415a-bbed-044326b6277a,87,,,"[69.5, 7.0]",3869253,1,,,,-1.9355311,,Head,,,"[67.4, 1.5]",,Low Pass,,5.8872743,,,,Danilo Luiz da Silva,3063.0,,,,,Recovery,1,Regular Play,Carlos Henrique Casimiro,5539.0,Left Defensive Midfield,5,Brazil,781,"['22a4403a-cabe-4d9c-a7fc-7865a765e980', 'd602a9a3-406d-48dc-a550-a5f7ebf5d558']",40,,,,,,,,,,,,,,,,,Brazil,781,00:01:40.100,Pass,
,,,,,,,,,,,,,,,,,,0.980943,,,,,,,,,,,,,2122bfc8-1902-44bc-a703-8bd090b5dc9b,91,,,"[66.8, 1.2]",3869253,1,,,,2.705497,,Right Foot,,,"[56.5, 6.0]",,Ground Pass,,11.363538,,,,Thiago Emiliano da Silva,3295.0,,,,,,1,Regular Play,Danilo Luiz da Silva,3063.0,Left Back,5,Brazil,781,['3785e45d-cd56-4f1f-aeeb-683082af8a9d'],41,,,,,,,,,,,,,,,,,Brazil,781,00:01:41.014,Pass,
,,,,,,,,,,,,,,,,,,1.184729,,,,,,,,,,,,,93a5f246-910d-4176-8078-f1450a1e4f11,94,,,"[50.6, 7.5]",3869253,1,,,,1.7885972,,Right Foot,,,"[45.2, 31.9]",,Ground Pass,,24.990398,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Left Center Back,5,Brazil,781,['979a660b-d54d-401a-a421-78cd3ad02df1'],43,,,,,,,,,,,,,,,,,Brazil,781,00:01:43.127,Pass,
,,,,,,,,,,,,,,,,,,1.11375,,,,,,,,,,,,,99cd38e3-d75e-4e6f-ada7-f611cd1b4476,97,,,"[49.0, 37.9]",3869253,1,,,,1.4666,,Left Foot,,,"[50.6, 53.2]",,Ground Pass,,15.383432,,,,Éder Gabriel Militão,13620.0,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,5,Brazil,781,['da41aabd-9b14-4fe6-9ecd-6b1f40e2197e'],46,,,,,,,,,,,,,,,,,Brazil,781,00:01:46.129,Pass,
,,,,,,,,,,,,,,,,,,1.158998,,,,,,,,,,,,,d9e46667-c713-4848-ae5d-cd681f31483e,100,,,"[53.3, 56.0]",3869253,1,,,,0.7234428,,Right Foot,,,"[74.7, 74.9]",,Ground Pass,,28.551182,,,,Raphael Dias Belloli,10595.0,,,,,,1,Regular Play,Éder Gabriel Militão,13620.0,Right Back,5,Brazil,781,['c97b97a0-abeb-45c6-9b5c-baf57a2cdb64'],48,,,,,,,,,,,,,,,,,Brazil,781,00:01:48.566,Pass,
,,,,,,,,,,,,,,,,,,1.111662,,,,,,,,,,,,,619e9ddd-63fe-42c5-99e7-95db108dfff6,103,,,"[73.3, 74.1]",3869253,1,,,,-2.9591215,,Left Foot,,,"[56.5, 71.0]",,Ground Pass,,17.083618,,,,Éder Gabriel Militão,13620.0,,,,,,1,Regular Play,Raphael Dias Belloli,10595.0,Right Wing,5,Brazil,781,['3b184358-1849-45bd-bafc-2e9ca852b8c8'],50,,,,,,,,,,,,,,,,,Brazil,781,00:01:50.604,Pass,
,,,,,,,,,,,,,,,,,,1.017112,,,,,,,,,,,,,410374aa-12b1-4724-847a-5a9da4c56ab2,106,,,"[56.3, 67.2]",3869253,1,,,,-2.1890926,,Right Foot,,,"[42.5, 47.8]",,Ground Pass,,23.807562,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,Regular Play,Éder Gabriel Militão,13620.0,Right Back,5,Brazil,781,['381ecc7a-e014-49b3-b0ee-2121a8540b35'],52,,,,,,,,,,,,,,,,,Brazil,781,00:01:52.573,Pass,
,,,,,,,,,,,,,,,,,,1.917868,,,,,,,,,,,,,1fece2bf-9897-4879-b8da-21e209f4a47c,110,,,"[42.2, 49.9]",3869253,1,,,,1.6844596,,Left Foot,,,"[39.7, 71.8]",,Ground Pass,,22.042233,,,,Éder Gabriel Militão,13620.0,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,5,Brazil,781,"['32257a94-e871-40ff-a4f9-255d60e28d17', '75d0fac6-8800-4e76-86f4-a75b7234766f']",56,,,,,,,,,,,,,,,,,Brazil,781,00:01:56.580,Pass,True
,,,,,,,,,,,,,,,,,,2.112809,,,,,,,,,,,,,ce81e254-cdf5-4323-8d90-adf7aadee25a,113,,,"[40.0, 69.0]",3869253,2,,,,-2.0899425,,Right Foot,,,"[22.8, 38.9]",,Ground Pass,,34.66771,,,,Alisson Ramsés Becker,5547.0,,,,,,1,Regular Play,Éder Gabriel Militão,13620.0,Right Back,5,Brazil,781,['a4a242a1-148e-427d-a972-e89a9419c791'],0,,,,,,,,,,,,,,,,,Brazil,781,00:02:00.811,Pass,
,,,,,,,,,,,,,,,,,,1.783497,,,,,,,,,,,,,e3df2e7c-0429-4e98-9ae5-37a1abb08f05,116,,,"[26.6, 38.9]",3869253,2,,,,-1.1503439,,Right Foot,,,"[35.9, 18.1]",,Ground Pass,,22.784424,,,,Thiago Emiliano da Silva,3295.0,,,,,,1,Regular Play,Alisson Ramsés Becker,5547.0,Goalkeeper,5,Brazil,781,['8472111a-91d5-41e8-b72c-533d3e498ecd'],4,,,,,,,,,,,,,,,,,Brazil,781,00:02:04.047,Pass,
,,,,,,,,,,,,,,,,,,1.000668,,,,,,,,,,,,,2d783b7d-6eb6-4bb3-9219-1b66fbcea17f,119,,,"[38.8, 14.9]",3869253,2,,,,0.5337082,,Right Foot,,,"[49.8, 21.4]",,Ground Pass,,12.776933,,,,Danilo Luiz da Silva,3063.0,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Left Center Back,5,Brazil,781,['6c99affa-cd1c-43b7-aa30-d91b7191407f'],7,,,,,,,,,,,,,,,,,Brazil,781,00:02:07.461,Pass,
,,,,,,,,,,,,,,,,,,1.374826,,,,,,,,,,,,,a92c1701-df78-4899-ae4e-cfebe5c97609,121,,,"[49.8, 21.4]",3869253,2,,,,-2.9189317,,Left Foot,,,"[39.2, 19.0]",,Ground Pass,,10.868302,,,,Thiago Emiliano da Silva,3295.0,,,,,,1,Regular Play,Danilo Luiz da Silva,3063.0,Left Back,5,Brazil,781,['6aed7dc1-253b-435a-accd-199095376192'],8,,,,,,,,,,,,,,,,,Brazil,781,00:02:08.462,Pass,
,,,,,,,,,,,,,,,,,,1.031822,,,,,,,,,,,,,59777091-fea4-499d-82e3-fa0a8c9ef28e,124,,,"[39.2, 19.5]",3869253,2,,,,1.6879051,,Right Foot,,,"[37.2, 36.5]",,Ground Pass,,17.117243,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Left Center Back,5,Brazil,781,['d628800b-5379-45e7-af5e-b1640694b453'],11,,,,,,,,,,,,,,,,,Brazil,781,00:02:11.026,Pass,
,,,,,,,,,,,,,,,,,,2.820097,,,,,,,,,,,,,f1f071ca-4436-47b2-bbc7-b9bdaf40428e,127,,,"[44.7, 42.3]",3869253,2,,,,-0.15506686,,Right Foot,,,"[88.2, 35.5]",,High Pass,,44.028286,,,,Richarlison de Andrade,3280.0,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,5,Brazil,781,['b95f7552-a0a6-44c8-9af2-95528970e8b3'],13,,,,,,,,,,,,,,,,,Brazil,781,00:02:13.901,Pass,
,,,,,,,,,,,,,,,,,,0.914232,,,,,,,,,,,,,5ab0e7c1-9dce-4a7f-93ed-74b78c3a9fa1,132,,,"[88.6, 32.9]",3869253,2,,,,-1.2882414,,Left Foot,,,"[90.4, 26.7]",,Ground Pass,,6.456005,,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Richarlison de Andrade,3280.0,Center Forward,5,Brazil,781,"['41d216f3-a839-4b1d-87d1-47efeb073ddc', '4bb9be25-18a7-43f4-a237-638f31aac02a', 'ea7010ca-2080-4d3a-a5ae-5be8284a10ac']",17,,,,,,,,,,,,,,,,,Brazil,781,00:02:17.872,Pass,True
,,,,,,,,,,,,,,,,,,1.941856,,,,,,,,,,,,,8f85c9c4-f3e3-4deb-9004-5cd2ef933e68,135,,,"[18.0, 57.8]",3869253,2,,,,-2.4158251,,Right Foot,,,"[3.8, 45.2]",,Ground Pass,,18.984203,,,,Seung-Gyu Kim,37641.0,,,,,Recovery,1,Regular Play,Moon-Hwan Kim,40672.0,Right Back,6,South Korea,791,['5c3ff95b-1053-4faa-8f0c-c27ca5634e49'],20,,,,,,,,,,,,,,,,,South Korea,791,00:02:20.161,Pass,
,,,,,,,,,,,,,,,,,,2.155446,,,,,,,,,,,,,133be0ed-f585-44c5-a50d-be321bedc463,138,,,"[3.8, 45.2]",3869253,2,,,,-0.07102656,,Right Foot,,,"[54.4, 41.6]",,High Pass,,50.7279,,Incomplete,,Heung-Min Son,3083.0,,,,,,1,Regular Play,Seung-Gyu Kim,37641.0,Goalkeeper,6,South Korea,791,"['59d1d3a7-bcca-40a6-8abb-0a8f56c7d21a', 'b68c5dc1-3715-4a8d-a0dd-4a9c76f43caa']",22,,,,,,,,,,,,,,,,,South Korea,791,00:02:22.143,Pass,
,,,,,,,,,,,,,,,,,,1.927079,,,,,,,,,,,,,b68c5dc1-3715-4a8d-a0dd-4a9c76f43caa,141,,,"[65.7, 38.5]",3869253,2,,,True,0.7984693,,,,,"[80.8, 54.0]",,High Pass,,21.639317,,Incomplete,,Raphael Dias Belloli,10595.0,,,,,Recovery,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,6,South Korea,791,"['133be0ed-f585-44c5-a50d-be321bedc463', '9a5b14c4-b004-4b2e-a0ab-42e5f9d7b331', 'c9ac110c-f1e1-42dc-aba6-ebebe4f410d4', 'e6edee64-00d9-47d0-bec1-2c8bd5bdb489']",24,,,,,,,,,,,,,,,,,Brazil,781,00:02:24.299,Pass,True
,,,,,,,,,,,,,,,,,,1.371454,,,,,,,,,,,,,e6edee64-00d9-47d0-bec1-2c8bd5bdb489,143,,,"[39.3, 26.1]",3869253,2,,,,-2.7661304,,Head,,,"[25.6, 20.7]",,High Pass,,14.725827,,,,Jin-Su Kim,40538.0,,,,,Interception,1,Regular Play,Hee-Chan Hwang,5620.0,Left Midfield,6,South Korea,791,"['6555ba5a-d368-477b-a9e8-5befa48f8140', 'b68c5dc1-3715-4a8d-a0dd-4a9c76f43caa']",26,,,,,,,,,,,,,,,,,South Korea,791,00:02:26.226,Pass,
,,,,,,,,,,,,,,,,,,3.358081,,,,,,,,,,,,,dd59db9a-f2cc-46c7-a6d1-f9e771de320f,146,,,"[24.5, 10.4]",3869253,2,,,,-0.011456127,,Left Foot,,,"[85.6, 9.7]",,High Pass,,61.10401,,,,Heung-Min Son,3083.0,,,,,,1,Regular Play,Jin-Su Kim,40538.0,Left Back,6,South Korea,791,['55e2b7b0-dda1-4bca-a011-8052a0e96730'],29,,,,,,,,,,,,,,,,,South Korea,791,00:02:29.936,Pass,
,,,,,,,,,,,,,,,,,,0.665246,,,,,,,,,,,,,806d06f1-d3ea-4007-9714-2890d46cb44a,154,,,"[13.7, 70.2]",3869253,2,,,,0.5907126,,Right Foot,,,"[22.2, 75.9]",,Ground Pass,,10.234256,,,,Raphael Dias Belloli,10595.0,,,,,,1,Regular Play,Éder Gabriel Militão,13620.0,Right Back,7,Brazil,781,['7ba223f1-5b39-4c2c-9777-c7cbfca53327'],41,,,,,,,,,,,,,,,,,Brazil,781,00:02:41.608,Pass,
,,,,,,,,,,,,,,,,,,1.052696,,,,,,,,,,,,,bf673f00-dea0-41c7-8648-bcacc62257d2,158,,,"[20.0, 75.4]",3869253,2,,,,-1.3491467,,Left Foot,,,"[23.2, 61.2]",,Low Pass,,14.556098,,,,Carlos Henrique Casimiro,5539.0,,,,,,1,Regular Play,Raphael Dias Belloli,10595.0,Right Wing,7,Brazil,781,"['be6934c9-922e-4c09-9169-5841bc1972f7', 'eabbc2c0-6e73-4972-ae1c-8ef88b57d905']",42,,,,,,,,,,,,,,,,,Brazil,781,00:02:42.588,Pass,True
,,,,,,,,,,,,,,,,,,1.734803,,,,,,,,,,,,,12d43776-74a3-49f3-805b-acd380a7ccf5,161,,,"[25.4, 55.2]",3869253,2,,,,-1.1801893,,Right Foot,,,"[35.9, 29.7]",,Ground Pass,,27.577164,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Carlos Henrique Casimiro,5539.0,Left Defensive Midfield,7,Brazil,781,['aecc8c55-4105-4be2-8169-06db04e09b2a'],45,,,,,,,,,,,,,,,,,Brazil,781,00:02:45.033,Pass,
,,,,,,,,,,,,,,,,,,1.952071,,,,,,,,,,,,,967e877a-2f84-4a0b-a388-74fcc28bf583,164,,,"[41.9, 25.5]",3869253,2,,,,-0.73651344,,Right Foot,,,"[68.7, 1.2]",,Ground Pass,,36.176373,,,,Vinícius José Paixão de Oliveira Júnior,18395.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Center Attacking Midfield,7,Brazil,781,['7dd9dc7e-378c-4803-bcd9-ad4e4dd1b21d'],47,,,,,,,,,,,,,,,,,Brazil,781,00:02:47.887,Pass,
,,,,,,,,,,,,,,,,,,1.135159,,,,,,,,,,,,,0753cf8c-9973-49de-bcfe-74179f7bdfe5,167,,,"[78.6, 10.2]",3869253,2,,,,1.0648012,,Right Foot,,,"[91.4, 33.3]",,Ground Pass,,26.409279,,,,Richarlison de Andrade,3280.0,,,,,,1,Regular Play,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Wing,7,Brazil,781,['3e160418-090d-4783-be8e-5383fb9cd904'],53,,,,,,,,,,,,,,,,,Brazil,781,00:02:53.483,Pass,
,,,,,,,,,,,,,,,,,,0.774455,,,,,,,,,,,,,f4b2eae4-5cf4-4d0f-845a-d967c7e0ecc6,169,,,"[91.4, 33.3]",3869253,2,,,,-0.99003994,,Left Foot,,,"[95.6, 26.9]",,Ground Pass,,7.6550636,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Richarlison de Andrade,3280.0,Center Forward,7,Brazil,781,['602ed980-1873-469d-89cb-02becac9e647'],54,,,,,,,,,,,,,,,,,Brazil,781,00:02:54.619,Pass,
,,,,,,,,,,,,,,,,,,1.274404,,,,,,,,,,,,,f444b38d-15ee-41e0-9ac5-49f6724905ad,171,,,"[95.6, 26.9]",3869253,2,,,,1.8788491,,Right Foot,,,"[94.2, 31.3]",,Ground Pass,,4.6173587,,Incomplete,,Richarlison de Andrade,3280.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Center Attacking Midfield,7,Brazil,781,"['25e072df-f338-4a58-9b4b-8ed214ffee59', '98080c79-c13c-440e-85f3-c80748d1d070']",55,,,,,,,,,,,,,,,,,Brazil,781,00:02:55.393,Pass,
,,,,,,,,,,,,,,,,,,1.174058,,,,,,,,,,,,,af36a69e-fe8f-411c-ad87-7adc72b6b405,177,,,"[25.1, 47.2]",3869253,2,,,,0.74639356,,Left Foot,,,"[46.4, 66.9]",,Low Pass,,29.013445,,,,Gue-Sung Cho,40542.0,,,,,,1,Regular Play,Young-Gwon Kim,5604.0,Left Center Back,7,Brazil,781,"['142a3801-93c8-4f07-b5b3-58a2344eb1de', '2422aba8-1545-4349-b6bc-9c8e10b4bdea', '85480db0-9248-48a8-8b29-8b8d50067e7d']",57,,,,,,,,,,,,,,,,,South Korea,791,00:02:57.702,Pass,True
,,,,,,,,,,,,,,,,,,1.849405,,,,,,,,,,,,,372c5c71-eec3-473c-b513-7cd35c1d113d,182,,,"[70.1, 11.9]",3869253,3,True,,,2.1356013,,Left Foot,,,"[63.7, 22.0]",,Ground Pass,,11.957006,,,,Carlos Henrique Casimiro,5539.0,,,,,Free Kick,1,From Free Kick,Danilo Luiz da Silva,3063.0,Left Back,8,Brazil,781,['ffec8621-ba65-427b-a30c-788c3c8493dc'],8,,,,,,,,,,,,,,,,,Brazil,781,00:03:08.991,Pass,
,,,,,,,,,,,,,,,,,,1.500737,,,,,,,,,,,,,2cff5e7c-9513-4083-a23d-574fe67b988d,184,,,"[61.5, 24.3]",3869253,3,True,,,1.7164751,,Right Foot,,,"[57.7, 50.2]",,Ground Pass,,26.17728,,,,Éder Gabriel Militão,13620.0,,,,,,1,From Free Kick,Carlos Henrique Casimiro,5539.0,Left Defensive Midfield,8,Brazil,781,['d0c36bf6-9c8f-4e87-98fe-b5a4e6226399'],11,,,,,,,,,,,,,,,,,Brazil,781,00:03:11.228,Pass,
,,,,,,,,,,,,,,,,,,3.051042,,,,,,,,,,,,,59fa20c2-17d3-4d57-817a-89780555848f,186,,,"[71.2, 52.1]",3869253,3,,,,-1.01592,,Right Foot,,,"[101.2, 3.7]",,High Pass,,56.94348,,,,Vinícius José Paixão de Oliveira Júnior,18395.0,,True,,,,1,From Free Kick,Éder Gabriel Militão,13620.0,Right Back,8,Brazil,781,['fd34c79c-8d1b-4201-b8cf-9561dbf71dc0'],15,,,,,,,,,,,,,,,,,Brazil,781,00:03:15.663,Pass,
,,,,,,,,,,,,,,,,,,1.296758,,,,,,,,,,,,,19d59e64-6e11-496f-8ab9-2a2c8dd5fdae,189,,,"[97.8, 1.4]",3869253,3,,,,2.9605,,Right Foot,,,"[83.6, 4.0]",,Ground Pass,,14.436066,,,,Danilo Luiz da Silva,3063.0,,,,,,1,From Free Kick,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Wing,8,Brazil,781,['acaaa715-a161-4f20-a8ce-fffb52082516'],20,,,,,,,,,,,,,,,,,Brazil,781,00:03:20.820,Pass,
,,,,,,,,,,,,,,,,,,0.853929,,,,,,,,,,,,,2c523784-431f-4a3e-96c8-64da987761c6,192,,,"[83.5, 4.5]",3869253,3,,,,1.5273454,,Right Foot,,,"[84.0, 16.0]",,Ground Pass,,11.510864,,,,Carlos Henrique Casimiro,5539.0,,,,,,1,From Free Kick,Danilo Luiz da Silva,3063.0,Left Back,8,Brazil,781,['7a5c0bf5-f80a-4029-b7a7-b409730e3993'],22,,,,,,,,,,,,,,,,,Brazil,781,00:03:22.835,Pass,
,,,,,,,,,,,,,,,,,,2.610905,,,,,,,,,,,,,f3c8a9ba-eca0-4fc4-a130-d1ab708b50b5,195,,,"[84.6, 17.3]",3869253,3,,,,1.3143629,,Right Foot,,,"[99.1, 72.6]",,High Pass,,57.1694,,,,Raphael Dias Belloli,10595.0,,True,,,,1,From Free Kick,Carlos Henrique Casimiro,5539.0,Left Defensive Midfield,8,Brazil,781,['3522a490-de6c-4fb0-954a-62a417300e34'],25,,,,,,,,,,,,,,,,,Brazil,781,00:03:25.173,Pass,
,,,,,,,,,,,,,,,,,,1.948027,,,,,,,,,,,,,f2f320ed-1522-4e30-b58c-f5f017d2d8d3,198,,,"[100.8, 73.5]",3869253,3,,,,-0.8509973,,Left Foot,,,"[120.0, 51.6]",,Ground Pass,,29.124731,,Out,,Lucas Tolentino Coelho de Lima,22600.0,,,,,,1,From Free Kick,Raphael Dias Belloli,10595.0,Right Wing,8,Brazil,781,['bb272513-d15f-4d15-b982-68128a4f02f2'],29,,,,,,,,,,,,,,,,,Brazil,781,00:03:29.194,Pass,
,,,,,,,,,,,,,,,,,,2.057771,,,,,,,,,,,,,f84736b4-6a99-422e-b8fc-cf738cf37172,200,,,"[7.0, 36.1]",3869253,3,True,,,1.6493744,,Left Foot,,,"[6.0, 48.8]",,Ground Pass,,12.739309,,,,Min Jae Kim,43565.0,,,,,Goal Kick,1,From Goal Kick,Seung-Gyu Kim,37641.0,Goalkeeper,9,South Korea,791,['6c98f2ef-583c-44d7-950b-1389b4145f30'],52,,,,,,,,,,,,,,,,,South Korea,791,00:03:52.444,Pass,
,,,,,,,,,,,,,,,,,,1.494028,,,,,,,,,,,,,586712fb-8a05-43a2-babb-7aace67822c1,202,,,"[7.9, 51.6]",3869253,3,,,,1.0996861,,Left Foot,,,"[21.5, 78.3]",,High Pass,,29.964146,,,,Moon-Hwan Kim,40672.0,,,,,,1,From Goal Kick,Min Jae Kim,43565.0,Right Center Back,9,South Korea,791,['d415f566-0a41-45af-8a52-92387eb82dc9'],55,,,,,,,,,,,,,,,,,South Korea,791,00:03:55.143,Pass,
,,,,,,,,,,,,,,,,,,1.219401,,,,,,,,,,,,,8f73b86c-2475-4314-8914-fe7f82e85a83,205,,,"[22.9, 78.1]",3869253,3,,,,-2.330929,,Right Foot,,,"[9.4, 63.9]",,Ground Pass,,19.593111,,,,Min Jae Kim,43565.0,,,,,,1,From Goal Kick,Moon-Hwan Kim,40672.0,Right Back,9,South Korea,791,['42dddda7-2e36-4b96-9774-0e5b23495a0e'],58,,,,,,,,,,,,,,,,,South Korea,791,00:03:58.990,Pass,
,,,,,,,,,,,,,,,,,,2.884601,,,,,,,,,,,,,828ba52f-6971-40a5-abe2-2f9a899cc809,208,,,"[12.2, 60.3]",3869253,4,,,,-1.3973434,,Right Foot,,,"[20.4, 13.5]",,High Pass,,47.512947,,,,Young-Gwon Kim,5604.0,,True,,,,1,From Goal Kick,Min Jae Kim,43565.0,Right Center Back,9,South Korea,791,['e49e7f4f-b495-48be-a218-cac54b205ca4'],1,,,,,,,,,,,,,,,,,South Korea,791,00:04:01.407,Pass,
,,,,,,,,,,,,,,,,,,4.876865,,,,,,,,,,,,,92ad8ef6-1fba-462c-a02d-983702f56c6d,211,,,"[21.8, 10.7]",3869253,4,,,,0.15407807,,Left Foot,,,"[84.9, 20.5]",,High Pass,,63.85648,,Pass Offside,,Heung-Min Son,3083.0,,,,,,1,From Goal Kick,Young-Gwon Kim,5604.0,Left Center Back,9,South Korea,791,['29de74d0-2ed4-4a96-ab37-ed61c1a33838'],5,,,,,,,,,,,,,,,,,South Korea,791,00:04:05.542,Pass,
,,,,,,,,,,,,,,,,,,1.478624,,,,,,,,,,,,,f1507e58-13e9-4601-aaf3-2fc79e3660dc,213,,,"[34.5, 55.4]",3869253,4,True,,,-1.7335237,,Right Foot,,,"[32.3, 42.0]",,Ground Pass,,13.579396,,,,Thiago Emiliano da Silva,3295.0,,,,,Free Kick,1,From Free Kick,Marcos Aoás Corrêa,4372.0,Right Center Back,10,Brazil,781,['66458872-6d5b-4a47-b461-75efb3c80667'],21,,,,,,,,,,,,,,,,,Brazil,781,00:04:21.058,Pass,
,,,,,,,,,,,,,,,,,,0.990361,,,,,,,,,,,,,8a06cfec-c7ee-414a-88ca-64ad1c606956,215,,,"[29.8, 39.7]",3869253,4,True,,,-0.47040427,,Right Foot,,,"[41.6, 33.7]",,Ground Pass,,13.237824,,,,Carlos Henrique Casimiro,5539.0,,,,,,1,From Free Kick,Thiago Emiliano da Silva,3295.0,Left Center Back,10,Brazil,781,['a38b8246-f08b-4c40-a407-f81e908257b6'],22,,,,,,,,,,,,,,,,,Brazil,781,00:04:22.771,Pass,
,,,,,,,,,,,,,,,,,,1.539592,,,,,,,,,,,,,f6476075-213b-4358-af19-740acc68a136,218,,,"[73.3, 31.5]",3869253,4,,,,-0.95720357,,Right Foot,,,"[91.4, 5.8]",,Ground Pass,,31.434057,,,,Vinícius José Paixão de Oliveira Júnior,18395.0,,,,,,1,From Free Kick,Carlos Henrique Casimiro,5539.0,Left Defensive Midfield,10,Brazil,781,['6510e4d9-c2a4-4b55-8d48-f04ed2e1de84'],28,,,,,,,,,,,,,,,,,Brazil,781,00:04:28.296,Pass,
,,,,,,,,,,,,,,,,,,1.074581,,,,,,,,,,,,,69e4782e-9c15-4423-ad6b-46cb7a0bdf42,221,,,"[96.8, 5.2]",3869253,4,,,,2.5977602,,Right Foot,,,"[88.2, 10.4]",,Ground Pass,,10.049875,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Free Kick,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Wing,10,Brazil,781,['79dd3073-45ad-48e0-8faf-75cf8d6518b0'],32,,,,,,,,,,,,,,,,,Brazil,781,00:04:32.827,Pass,
,,,,,,,,,,,,,,,,,,1.268538,,,,,,,,,,,,,db39c69a-c67f-4be1-be78-346eb4658f68,224,,,"[86.5, 17.6]",3869253,4,,,,3.1415927,,Right Foot,,,"[79.2, 17.6]",,Ground Pass,,7.3,,,,Danilo Luiz da Silva,3063.0,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Center Attacking Midfield,10,Brazil,781,['db9ece37-67ab-450c-b9fa-9e5106508603'],36,,,,,,,,,,,,,,,,,Brazil,781,00:04:36.494,Pass,
