50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de3adf72-74ae-4c4e-886d-0bae2d0f3087,202,,,"[53.4, 24.4]",3857261,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Maguire,3336.0,Left Center Back,9,England,768,['c4353f83-095f-4154-9f3c-a996ea52fdeb'],44,,,,,,,,,,,,,,,,,,England,768,00:03:44.662,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69e7b524-c7fd-4700-b041-7a0ae827c943,205,,,"[57.3, 54.1]",3857261,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,9,England,768,['7689044d-ee8b-49fc-bb67-8f569bda40cb'],48,,,,,,,,,,,,,,,,,,England,768,00:03:48.095,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e75e56d-f148-449a-bda6-25939cbed39f,208,,,"[46.7, 40.2]",3857261,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Maguire,3336.0,Left Center Back,9,England,768,['6eca3e2d-d67c-4c56-836b-a03db5abb9c0'],52,,,,,,,,,,,,,,,,,,England,768,00:03:52.362,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfe93e72-3912-435a-ab5c-4883d3e271ab,211,,,"[47.8, 22.6]",3857261,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Declan Rice,3943.0,Center Defensive Midfield,9,England,768,['1508fd22-3be0-4e50-9a77-043101cb6f6a'],54,,,,,,,,,,,,,,,,,,England,768,00:03:54.891,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a57a4cf-a88f-439c-9c5e-e962a49d1d09,215,,,"[30.1, 31.0]",3857261,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Maguire,3336.0,Left Center Back,9,England,768,['6edce619-1bc8-4955-96d3-56e2b5a417c5'],58,,,,,,,,,,,,,,,,,,England,768,00:03:58.058,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb667057-db2a-4c74-a0c7-4839174f2c71,218,,,"[17.4, 52.9]",3857261,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Pickford,3468.0,Goalkeeper,9,England,768,['109d42ec-9aeb-4e5f-851d-fe6826b078db'],3,,,,,,,,,,,,,,,,,,England,768,00:04:03.927,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0dd7d6a-2fbc-46b6-8f83-7538661349ae,221,,,"[33.5, 50.9]",3857261,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,9,England,768,['171d6f51-9a0b-4fd7-8f13-f975ad648960'],5,,,,,,,,,,,,,,,,,,England,768,00:04:05.230,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f8c35c7-73ee-4e92-8ab8-52faea38df12,224,,,"[18.3, 30.5]",3857261,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Maguire,3336.0,Left Center Back,9,England,768,['7a1277c8-4cc2-4b08-b734-ae18f0a99fb8'],7,,,,,,,,,,,,,,,,,,England,768,00:04:07.020,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86f6b880-2ee5-4aa0-b61d-ca2b85aa3ccd,227,,,"[39.6, 7.0]",3857261,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luke Shaw,3382.0,Left Back,9,England,768,['40ffc1a0-6ac0-4948-a0c1-da7b46b24292'],12,,,,,,,,,,,,,,,,,,England,768,00:04:12.922,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855f68f6-6961-407e-a24b-fb5a02b33c61,230,,,"[35.1, 24.4]",3857261,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Maguire,3336.0,Left Center Back,9,England,768,['87ffb419-b694-410d-9307-018c577305a3'],18,,,,,,,,,,,,,,,,,,England,768,00:04:18.800,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba863912-71b7-4adf-9ba2-122d1ecc9382,233,,,"[99.7, 3.6]",3857261,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcus Rashford,3318.0,Left Wing,9,England,768,['b8a8ee06-98f5-4b05-9709-5c2de1efc055'],26,,,,,,,,,,,,,,,,,,England,768,00:04:26.002,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7a87bb5-5418-4341-bc22-ba3b5937c782,238,,,"[43.5, 74.9]",3857261,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gareth Frank Bale,6399.0,Right Wing,10,Wales,907,"['8f4080e7-60c3-4f31-84dd-a8195c882f44', '9c8c5a0f-ccea-46fa-8e0a-69c0c2f3b2aa']",52,,,,,,,,,,,,,,,,,,Wales,907,00:04:52.165,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2663ed8-3c64-402f-99d3-3dd2710174fa,241,,,"[32.5, 78.1]",3857261,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neco Williams,34794.0,Right Back,10,Wales,907,['5c62e290-cc04-4cf9-9e3c-0e35a0a8c284'],53,,,,,,,,,,,,,,,,,,Wales,907,00:04:53.134,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b3fdc75-6d85-4f63-913b-eb5314af000e,243,,,"[86.7, 7.7]",3857261,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jude Bellingham,30714.0,Left Center Midfield,11,England,768,['b02170f0-b8ed-492d-bfc6-bd0143a7e264'],10,,,,,,,,,,,,,,,,,,England,768,00:05:10.463,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d014f9f4-54c1-4f9c-80c1-65e5056569f9,248,,,"[51.7, 72.0]",3857261,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aaron Ramsey,3517.0,Center Attacking Midfield,11,England,768,['130b5c85-01cb-4bee-abe3-bd5ffe53a833'],11,,,,,,,,,,,,,,,,,,Wales,907,00:05:11.912,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29150d38-9273-4111-a982-0d9c214798b6,251,,,"[57.6, 28.2]",3857261,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,John Stones,3244.0,Right Center Back,11,England,768,['f5395eb5-bb99-47bc-8964-e38c1a917ed4'],14,,,,,,,,,,,,,,,,,,England,768,00:05:14.930,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0f93065-6c80-4f47-9195-54941c6ea748,254,,,"[66.8, 37.1]",3857261,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordan Brian Henderson,3532.0,Right Center Midfield,11,England,768,"['01b454a2-c4f5-475f-90c5-271b5686c8e4', 'c965928d-e869-4f35-9ce6-2566f5e68ef1']",16,,,,,,,,,,,,,,,,,,England,768,00:05:16.392,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2afbe4d4-f6ec-4871-b46e-daec2a98c331,262,,,"[47.6, 52.1]",3857261,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joe Allen,10931.0,Right Defensive Midfield,12,Wales,907,['c534a5c7-2aed-4499-a0a6-ceb07938fdd8'],28,,,,,,,,,,,,,,,,,,Wales,907,00:05:28.675,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,053f380a-ee31-4da7-ae3f-ce3f28d82aa4,264,,,"[37.6, 36.0]",3857261,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joe Rodon,11250.0,Left Center Back,12,Wales,907,['6b15d9bb-004a-4ef2-b3fd-105c07cfddac'],31,,,,,,,,,,,,,,,,,,Wales,907,00:05:31.159,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e4a48ec-ca1f-4429-901e-6e08b376bf03,267,,,"[38.3, 13.4]",3857261,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ben Davies,3086.0,Left Back,12,Wales,907,['c8a86e05-8902-4e2d-a661-3605bd81de2f'],33,,,,,,,,,,,,,,,,,,Wales,907,00:05:33.212,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b45d20b-07e1-49e2-998c-376acf18481a,270,,,"[9.4, 37.1]",3857261,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Danny Ward,9914.0,Goalkeeper,12,Wales,907,['f633772a-5a12-4169-94c8-20f390a26969'],37,,,,,,,,,,,,,,,,,,Wales,907,00:05:37.303,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5afc9037-d529-4649-b398-ee9dd77cf42d,275,,,"[58.4, 28.7]",3857261,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Declan Rice,3943.0,Center Defensive Midfield,13,England,768,['4d885a6f-c200-433c-abc5-c098c172bd41'],43,,,,,,,,,,,,,,,,,,England,768,00:05:43.555,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d445a8ad-53d8-4a44-8e4d-643f81fb5bc9,277,,,"[47.1, 25.8]",3857261,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luke Shaw,3382.0,Left Back,13,England,768,['23e20269-8efb-4c14-b5be-349bd439cb7e'],44,,,,,,,,,,,,,,,,,,England,768,00:05:44.798,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96c8f530-9236-401c-8861-0e46b313ca97,279,,,"[51.4, 28.0]",3857261,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Declan Rice,3943.0,Center Defensive Midfield,13,England,768,['854cb563-9676-4270-8a13-809bde035813'],45,,,,,,,,,,,,,,,,,,England,768,00:05:45.640,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc4a144d-bc24-4650-9c58-de4201bba48d,282,,,"[39.2, 19.9]",3857261,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luke Shaw,3382.0,Left Back,13,England,768,['ceb410ed-e8e7-4d15-9c40-3475254b93b5'],47,,,,,,,,,,,,,,,,,,England,768,00:05:47.915,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c94d8b56-b32f-422b-859b-d817858d45ee,286,,,"[49.0, 18.9]",3857261,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jude Bellingham,30714.0,Left Center Midfield,13,England,768,['1920646f-f37f-4cd1-ac5a-16713e065a92'],49,,,,,,,,,,,,,,,,,,England,768,00:05:49.360,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f3b672a-d2d0-4dbe-bd6a-f151013e6706,289,,,"[67.7, 17.4]",3857261,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcus Rashford,3318.0,Left Wing,13,England,768,['f42ac813-6eee-4343-ac49-60b36f5da3f9'],52,,,,,,,,,,,,,,,,,,England,768,00:05:52.667,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2e856d7-3442-4a90-bae1-f398d7a43f1f,292,,,"[46.9, 16.5]",3857261,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Declan Rice,3943.0,Center Defensive Midfield,13,England,768,['937c5751-f677-4d36-a54e-2db36d710133'],54,,,,,,,,,,,,,,,,,,England,768,00:05:54.372,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e47a83cd-5473-4a6f-8446-2158d3981eb9,295,,,"[53.4, 41.7]",3857261,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Right Center Midfield,13,England,768,['df1717d6-9da6-4b2f-856b-0f290a932cf4'],57,,,,,,,,,,,,,,,,,,England,768,00:05:57.746,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14cd4108-1a8e-4ffa-ad94-e24adcdffabd,298,,,"[58.4, 70.1]",3857261,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,13,England,768,['1a0ec48c-41b7-4527-b0dc-435c37c6482d'],2,,,,,,,,,,,,,,,,,,England,768,00:06:02.886,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12c8c7f8-7418-4a63-8a5a-f1a31962f340,301,,,"[65.4, 61.6]",3857261,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Right Center Midfield,13,England,768,['f1034ae4-1ce8-4848-bc5e-5eabb2d4f1a3'],4,,,,,,,,,,,,,,,,,,England,768,00:06:04.949,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1715ca3-377c-46cf-9d58-dca573a6a566,305,,,"[46.6, 30.1]",3857261,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Maguire,3336.0,Left Center Back,13,England,768,['56de64c7-db74-4e34-b7a6-3c87e0ab2359'],8,,,,,,,,,,,,,,,,,,England,768,00:06:08.557,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfef83ca-0632-4590-a4e8-7538fb0d4572,308,,,"[73.8, 3.4]",3857261,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luke Shaw,3382.0,Left Back,13,England,768,['fe39b6c4-fbeb-4f5d-b184-c046012e44f7'],11,,,,,,,,,,,,,,,,,,England,768,00:06:11.584,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50b82055-e1ee-4f56-a9db-60a8944b5d66,312,,,"[41.5, 15.6]",3857261,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Maguire,3336.0,Left Center Back,13,England,768,['fca2da33-11b8-4e2c-b83e-e47ebb9e0514'],14,,,,,,,,,,,,,,,,,,England,768,00:06:14.357,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e98b411c-dd70-4310-882d-75febceb6419,315,,,"[76.6, 3.8]",3857261,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcus Rashford,3318.0,Left Wing,13,England,768,['a08de619-cabd-4410-862e-747a13af4100'],26,,,,,,,,,,,,,,,,,,England,768,00:06:26.896,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c04fd68-a20c-4300-bb82-c1605ece1a57,318,,,"[77.0, 11.5]",3857261,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jude Bellingham,30714.0,Left Center Midfield,13,England,768,['ecfc336d-cab7-4249-841c-41f9683e351c'],29,,,,,,,,,,,,,,,,,,England,768,00:06:29.295,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6698a474-02b4-498e-9ed4-5c6c4354f07a,320,,,"[53.7, 57.3]",3857261,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aaron Ramsey,3517.0,Center Attacking Midfield,14,Wales,907,['ea1c9d0b-236f-4e89-8396-b36f2bb98b11'],30,,,,,,,,,,,,,,,,,,Wales,907,00:06:30.169,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b74dfc54-3fa3-4484-9522-04836b8754aa,326,,,"[56.7, 74.3]",3857261,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neco Williams,34794.0,Right Back,15,Wales,907,['63515acd-25f8-4c41-9b07-61302b3e256b'],41,,,,,,,,,,,,,,,,,,Wales,907,00:06:41.638,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5a5767d-7da0-46cf-9355-c1b5376bc362,330,,,"[38.3, 50.0]",3857261,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ethan Ampadu,4934.0,Left Defensive Midfield,15,Wales,907,['21a4b023-d60a-4698-a81b-096e0ebc0f1e'],46,,,,,,,,,,,,,,,,,,Wales,907,00:06:46.922,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0aea8b80-948e-46e5-98eb-345783e01bd6,333,,,"[30.8, 28.7]",3857261,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joe Rodon,11250.0,Left Center Back,15,Wales,907,['313dffd4-7219-4403-ae91-d7acae7c7644'],49,,,,,,,,,,,,,,,,,,Wales,907,00:06:49.553,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4d50ad4-6a98-4f40-8d48-91c02cdc6eac,336,,,"[44.2, 4.7]",3857261,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ben Davies,3086.0,Left Back,15,Wales,907,['9dcf6ac2-9e24-4006-9008-520fd4e0dd81'],51,,,,,,,,,,,,,,,,,,Wales,907,00:06:51.738,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,9df812a1-418d-4e13-be22-35191d1e7886,339,,,"[54.9, 1.1]",3857261,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel James,11252.0,Left Wing,15,Wales,907,['5466e9b9-1cb6-4218-a156-dc041b9116fd'],53,,,,,,,,,,,,,,,,,,Wales,907,00:06:53.779,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f2335eb-24ff-4513-8a8d-b988b049f704,342,,,"[91.3, 66.1]",3857261,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Harry Kane,10955.0,Center Forward,16,England,768,"['4b3c463d-e688-4a9b-8761-6e4c3a600686', 'db839527-d713-47b7-ba60-ae9881cbe1fa']",9,,,,,,,,,,,,,,,,,,England,768,00:07:09.377,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27ac07c7-dda5-4216-ae8a-6fe7c558e766,348,,,"[45.4, 20.8]",3857261,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aaron Ramsey,3517.0,Center Attacking Midfield,17,Wales,907,['8b0f5ba4-21a9-4c5c-891a-4654277f59ae'],13,,,,,,,,,,,,,,,,,,Wales,907,00:07:13.045,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a0df8f3-f9af-4dfa-8b0c-afa3d2132125,351,,,"[36.8, 20.8]",3857261,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ethan Ampadu,4934.0,Left Defensive Midfield,17,Wales,907,['9c85f5e5-104f-48f7-ae43-958d9e8a56cd'],15,,,,,,,,,,,,,,,,,,Wales,907,00:07:15.161,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d546d504-f4b9-4e91-8bf5-27f81bcb36fd,354,,,"[54.9, 28.1]",3857261,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kieffer Roberto Francisco Moore,3853.0,Center Forward,17,Wales,907,['7f141de7-dd75-4457-b972-103464c2ec13'],16,,,,,,,,,,,,,,,,,,Wales,907,00:07:16.371,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617beebf-df3e-408b-ae39-5e96f4efa4c4,357,,,"[52.1, 35.8]",3857261,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gareth Frank Bale,6399.0,Right Wing,17,Wales,907,['21a0316c-65ec-4a15-8700-870ec21a0f16'],18,,,,,,,,,,,,,,,,,,Wales,907,00:07:18.132,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,04801d69-2deb-4a73-b569-d52d1d021e1b,359,,,"[80.2, 25.8]",3857261,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aaron Ramsey,3517.0,Center Attacking Midfield,17,Wales,907,['1b7fe0ce-3c14-45d3-90b5-2534a4340f11'],21,,,,,,,,,,,,,,,,,,Wales,907,00:07:21.580,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f264e42-6000-4f5a-8d72-2160ebc5c9a8,361,,,"[13.1, 45.2]",3857261,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordan Pickford,3468.0,Goalkeeper,18,England,768,['1548cad7-8a4c-4899-bbfe-4577227c1396'],28,,,,,,,,,,,,,,,,,,England,768,00:07:28.507,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566e40dd-bfd8-4e81-a2dc-0444a898bc93,363,,,"[23.5, 54.3]",3857261,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,John Stones,3244.0,Right Center Back,18,England,768,['3100542c-4e0a-4cf2-9e1d-2e478700704f'],34,,,,,,,,,,,,,,,,,,England,768,00:07:34.398,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eeec1ba9-e0d0-4378-894d-b3d3f6704607,366,,,"[40.3, 61.3]",3857261,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordan Brian Henderson,3532.0,Right Center Midfield,18,England,768,['69b6d8d7-bd22-4a12-87e0-73ae4aee77f6'],40,,,,,,,,,,,,,,,,,,England,768,00:07:40.951,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d3414b3-1d99-46bd-b09a-430238034e4e,369,,,"[89.0, 49.6]",3857261,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Harry Kane,10955.0,Center Forward,18,England,768,['aa0d2f38-91dc-4ea8-8af8-5cf614eb3195'],48,,,,,,,,,,,,,,,,,,England,768,00:07:48.131,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47ed8051-3585-4e26-a68a-960c1030a271,371,,,"[25.6, 11.3]",3857261,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ben Davies,3086.0,Left Back,19,Wales,907,['f34de7c6-9abf-46e5-9aa9-8788f4fef259'],49,,,,,,,,,,,,,,,,,,Wales,907,00:07:49.757,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,23f54f26-ebe3-4bb3-936f-3f0786e17535,375,,,"[58.1, 14.5]",3857261,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aaron Ramsey,3517.0,Center Attacking Midfield,19,Wales,907,['ddd35563-eb11-45ca-88ed-ffb943e7aa8b'],53,,,,,,,,,,,,,,,,,,Wales,907,00:07:53.889,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,04e48e59-4146-4d52-b9d3-5b9dff519bcf,377,,,"[54.9, 65.4]",3857261,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Right Center Midfield,19,Wales,907,['967ec065-ab3a-479a-983c-9305826c5f5d'],56,,,,,,,,,,,,,,,,,,England,768,00:07:56.318,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6bea182f-873d-457d-82a9-2df9196b9f3e,381,,,"[45.2, 48.5]",3857261,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Chris Mepham,4767.0,Right Center Back,19,Wales,907,['32e9967d-84e7-4ccd-baf2-fb26ffd72fb4'],1,,,,,,,,,,,,,,,,,,Wales,907,00:08:01.359,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e23f745-26e9-44b7-bef2-f9b876aaf875,384,,,"[72.3, 78.1]",3857261,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neco Williams,34794.0,Right Back,19,Wales,907,['86434687-7e28-4a92-a7ed-b947cc56326e'],4,,,,,,,,,,,,,,,,,,Wales,907,00:08:04.166,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592944ec-709b-451c-84ac-49442b1ffe66,387,,,"[64.1, 60.4]",3857261,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joe Allen,10931.0,Right Defensive Midfield,19,Wales,907,['27ea5428-f01c-47d6-82ab-5db324d21d2c'],7,,,,,,,,,,,,,,,,,,Wales,907,00:08:07.107,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4bcda9c-ca02-44e4-82ad-e5794d0e3734,390,,,"[54.2, 39.8]",3857261,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ethan Ampadu,4934.0,Left Defensive Midfield,19,Wales,907,['04a76050-a7e4-406e-8d2f-8bee4322ca8a'],8,,,,,,,,,,,,,,,,,,Wales,907,00:08:08.798,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,89973653-cec9-4bcb-96d1-71d988cf87bf,393,,,"[83.2, 14.1]",3857261,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel James,11252.0,Left Wing,19,Wales,907,['d58ce9c4-af63-4fc5-ae33-4855537b75f1'],14,,,,,,,,,,,,,,,,,,Wales,907,00:08:14.842,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86c7e1f7-5506-477a-8b54-91786346b3b0,396,,,"[44.4, 55.8]",3857261,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jude Bellingham,30714.0,Left Center Midfield,20,England,768,"['1e13a435-a946-4f3a-9a37-221d6d7e10eb', '245c6d51-fdb3-4590-84fd-3fa91f77a443']",34,,,,,,,,,,,,,,,,,,England,768,00:08:34.251,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f728f377-172f-4f93-bb3a-b27d21046f90,399,,,"[35.6, 78.7]",3857261,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kyle Walker,3205.0,Right Back,20,England,768,['04341c59-d918-43dd-961f-753645301a6e'],38,,,,,,,,,,,,,,,,,,England,768,00:08:38.166,Ball Receipt*,
