50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.834977,,,,,,,,,,,,,,55e10314-bd1b-4cb7-a91e-7544257b1f8e,1410,,,"[82.0, 19.2]",3939980,50,,,,,1.2198333,,Right Foot,,,"[88.7, 37.5]",Ground Pass,,19.487946,,,Michail Antonio,3349.0,,,,,,2,Regular Play,Demarai Gray,3312.0,Left Wing,92,Jamaica,2305,['422a15d5-a7c0-4cd7-899d-9b009f07da17'],33,,,,,,,,,,,,,,,,,Jamaica,2305,00:05:33.400,Pass,
,,,,,,,,,,,,,,,,,,,2.799996,,,,,,,,,,,,,,96aec752-85b0-4677-b697-d2874be4bf3b,1413,,,"[88.3, 35.7]",3939980,50,,,,,1.2818209,,Right Foot,,,"[99.3, 72.7]",Ground Pass,,38.600517,,,Dexter Lembikisa,61204.0,,,,,,2,Regular Play,Michail Antonio,3349.0,Center Forward,92,Jamaica,2305,['9e6de3d1-d6f1-4d26-a93d-e2869160154c'],37,,,,,,,,,,,,,,,,,Jamaica,2305,00:05:37.897,Pass,
,,,,,,,,,,,,,,,,,,,1.072476,,,,,,,,,,,,,,acb98081-ea43-4dac-aebb-2691af8f6b01,1416,,,"[99.3, 72.7]",3939980,50,,,,,-1.332187,,Right Foot,True,,"[105.6, 46.8]",Low Pass,,26.655207,Incomplete,,,,,,,,,2,Regular Play,Dexter Lembikisa,61204.0,Right Back,92,Jamaica,2305,['f21a866f-3c0f-4073-a151-46a034c3f720'],40,,,,,,,,,,,,,,,,,Jamaica,2305,00:05:40.862,Pass,
,,,,,,,,,,,,,,,,,,,1.515998,,,,,,,,,,,,,,f21a866f-3c0f-4073-a151-46a034c3f720,1417,,,"[14.5, 33.3]",3939980,50,,,,,-1.1891562,,Right Foot,,,"[20.6, 18.1]",High Pass,,16.37834,,,Jeremy Leonel Sarmiento Morante,40211.0,,,,,Recovery,2,Regular Play,Alan Steven Franco Palma,37945.0,Right Defensive Midfield,93,Ecuador,3565,"['a293806b-3c3a-46cd-87db-8ebeca85e901', 'acb98081-ea43-4dac-aebb-2691af8f6b01']",41,,,,,,,,,,,,,,,,,Ecuador,3565,00:05:41.935,Pass,
,,,,,,,,,,,,,,,,,,,3.417748,,,,,,,,,,,,,,7e139b74-5ba0-4a94-8757-d23aed764862,1421,,,"[16.2, 24.1]",3939980,50,,,,,0.1290498,,Right Foot,,,"[42.4, 27.5]",High Pass,,26.41969,,,Moisés Isaac Caicedo Corozo,37726.0,,,,,,2,Regular Play,Jeremy Leonel Sarmiento Morante,40211.0,Left Wing,93,Ecuador,3565,['86381e1e-d164-4350-8d31-5afce1df0f32'],45,,,,,,,,,,,,,,,,,Ecuador,3565,00:05:45.490,Pass,
,,,,,,,,,,,,,,,,,,,1.567372,,,,,,,,,,,,,,983cc520-fe44-4fe9-9251-beea5e13685a,1427,,,"[48.3, 34.6]",3939980,51,,,,,-1.5326792,,Right Foot,,,"[49.2, 11.0]",Ground Pass,,23.617155,,,Willian Joel Pacho Tenorio,41593.0,,,,,Free Kick,2,From Free Kick,Alan Steven Franco Palma,37945.0,Right Defensive Midfield,94,Ecuador,3565,['66366255-a4d1-49d9-be77-59a27d661df9'],41,,,,,,,,,,,,,,,,,Ecuador,3565,00:06:41.300,Pass,
,,,,,,,,,,,,,,,,,,,1.842889,,,,,,,,,,,,,,4f8c3725-a436-4feb-9f2e-65c97b934242,1430,,,"[51.2, 7.2]",3939980,51,,,,,-0.08063287,,Left Foot,,,"[90.8, 4.0]",High Pass,,39.729084,,,Piero Martín Hincapié Reyna,38004.0,,,,,,2,From Free Kick,Willian Joel Pacho Tenorio,41593.0,Left Center Back,94,Ecuador,3565,['95288079-309e-4871-8ebb-1fed7e7fe3cf'],45,,,,,,,,,,,,,,,,,Ecuador,3565,00:06:45.171,Pass,
,,,,,,,,,,,,,,,,,,,2.629334,,,,,,,,,,,,,,12e31406-ea15-4152-aa0a-d57bd42c3e56,1432,,,"[90.8, 4.0]",3939980,51,,,,,0.98756695,,Head,True,,"[110.0, 33.1]",High Pass,,34.863304,Incomplete,,,,,,,,,2,From Free Kick,Piero Martín Hincapié Reyna,38004.0,Left Back,94,Ecuador,3565,['931ad203-1d1e-4628-9ea5-6cd1dabc569e'],47,,,,,,,,,,,,,,,,,Ecuador,3565,00:06:47.014,Pass,
,,,,,,,,,,,,,,,,,,,1.686049,,,,,,,,,,,,,,f563b76c-21c8-4c2b-8d19-1d36f0d35723,1435,,,"[13.6, 49.6]",3939980,51,,,,,-1.5528342,,Keeper Arm,,,"[13.9, 32.9]",Ground Pass,,16.702694,,,Ethan Pinnock,4610.0,,,,,,2,From Keeper,Jahmali Waite,226523.0,Goalkeeper,95,Jamaica,2305,['69936300-9a31-4202-acd5-bb519d4e6cf7'],51,,,,,,,,,,,,,,,,,Jamaica,2305,00:06:51.858,Pass,
,,,,,,,,,,,,,,,,,,,2.147921,,,,,,,,,,,,,,696c83bd-ecb1-42e7-a6b0-ad5e661365cc,1438,,,"[21.8, 29.4]",3939980,51,,,,,1.4547555,,Left Foot,,,"[25.6, 62.0]",Ground Pass,,32.820724,,,Michael Hector,16768.0,,,,,,2,From Keeper,Ethan Pinnock,4610.0,Left Center Back,95,Jamaica,2305,['9616d762-e4b9-4512-a1a7-be74bcdd5156'],56,,,,,,,,,,,,,,,,,Jamaica,2305,00:06:56.139,Pass,
,,,,,,,,,,,,,,,,,,,1.999999,,,,,,,,,,,,,,f0fbca69-cafd-4c5e-b4e4-c9ada44fe023,1441,,,"[29.3, 62.4]",3939980,51,,,,,-1.4601392,,Right Foot,,,"[31.3, 44.4]",Ground Pass,,18.110771,,,Ethan Pinnock,4610.0,,,,,,2,From Keeper,Michael Hector,16768.0,Right Center Back,95,Jamaica,2305,['bf619255-ca8b-4ef1-8f98-f710a4502834'],59,,,,,,,,,,,,,,,,,Jamaica,2305,00:06:59.887,Pass,
,,,,,,,,,,,,,,,,,,,1.599998,,,,,,,,,,,,,,ef04ddb1-6351-46a1-bd95-3d61e003bbe3,1444,,,"[35.3, 33.7]",3939980,52,,,,,-0.9872447,,Right Foot,,,"[45.6, 18.1]",Ground Pass,,18.693583,,,Joël Latibeaudiere,32685.0,,,,,,2,From Keeper,Ethan Pinnock,4610.0,Left Center Back,95,Jamaica,2305,['b7417c36-7c1c-40b5-b8db-81be7a7eec81'],2,,,,,,,,,,,,,,,,,Jamaica,2305,00:07:02.691,Pass,
,,,,,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,,,,c7c43223-f1e2-4abd-917a-a9a62197f24b,1448,,,"[49.4, 12.6]",3939980,52,,,,,2.2912452,,Right Foot,,,"[37.9, 25.7]",Ground Pass,,17.43158,,,Ethan Pinnock,4610.0,,,,,,2,From Keeper,Joël Latibeaudiere,32685.0,Left Defensive Midfield,95,Jamaica,2305,['0f4d0932-8f73-4748-95fb-1403cc464a3f'],6,,,,,,,,,,,,,,,,,Jamaica,2305,00:07:06.389,Pass,
,,,,,,,,,,,,,,,,,,,2.209496,,,,,,,,,,,,,,2c349629-ba5f-4096-ac78-00dd9133cf33,1451,,,"[41.8, 21.3]",3939980,52,,,,,1.5390222,,Left Foot,,,"[43.1, 62.2]",Ground Pass,,40.920654,,,Michael Hector,16768.0,,True,,,,2,From Keeper,Ethan Pinnock,4610.0,Left Center Back,95,Jamaica,2305,['b8b6ea3d-9591-4e35-9fc0-53bf808722ea'],9,,,,,,,,,,,,,,,,,Jamaica,2305,00:07:09.903,Pass,
,,,,,,,,,,,,,,,,,,,1.762391,,,,,,,,,,,,,,0edd6b3d-32b4-412e-b7f2-df2e05bc177e,1454,,,"[50.0, 65.0]",3939980,52,,,,,0.54486394,,Right Foot,,,"[69.8, 77.0]",Ground Pass,,23.152538,,,Michail Antonio,3349.0,,,,,,2,From Keeper,Michael Hector,16768.0,Right Center Back,95,Jamaica,2305,['a67ffbc7-f0fd-4a85-a990-0b85a60865ff'],14,,,,,,,,,,,,,,,,,Jamaica,2305,00:07:14.622,Pass,
,,,,,,,,,,,,,,,,,,,0.7018,,,,,,,,,,,,,,a4f756c5-e7c7-4623-bb24-c46aebe8ffdb,1457,,,"[77.4, 77.0]",3939980,52,,,,,-1.825474,,Right Foot,,,"[71.1, 52.8]",Ground Pass,,25.0066,,,Bobby Armani De Cordova-Reid,9923.0,,,,,,2,From Keeper,Michail Antonio,3349.0,Center Forward,95,Jamaica,2305,['ac3ba572-edf7-4646-b88c-a257eae266f2'],19,,,,,,,,,,,,,,,,,Jamaica,2305,00:07:19.167,Pass,
,,,,,,,,,,,,,,,,,,,1.093573,,,,,,,,,,,,,,6ad724d9-79ee-4fee-868f-264672833cb8,1460,,,"[71.4, 52.0]",3939980,52,,,,,0.21373883,,Right Foot,,,"[84.3, 54.8]",Ground Pass,,13.200378,,,Kasey Palmer,3317.0,,,,,,2,From Keeper,Bobby Armani De Cordova-Reid,9923.0,Right Defensive Midfield,95,Jamaica,2305,['619fe024-7950-45c0-a109-3626794d0d6b'],20,,,,,,,,,,,,,,,,,Jamaica,2305,00:07:20.622,Pass,
,,,,,,,,,,,,,,,,,,,0.743249,,,,,,,,,,,,,,4915ad91-a968-40d1-bdc1-0bb988b1f37f,1463,,,"[84.3, 54.8]",3939980,52,,,,,0.11065722,,Right Foot,,,"[95.1, 56.0]",Ground Pass,,10.866462,,,Shamar Nicholson,31455.0,,,,,,2,From Keeper,Kasey Palmer,3317.0,Center Attacking Midfield,95,Jamaica,2305,['2fe5f870-ce18-4240-b166-a33eff437b72'],21,,,,,,,,,,,,,,,,,Jamaica,2305,00:07:21.974,Pass,
,,,,,,,,,,,,,,,,,,,0.825114,,,,,,,,,,,,,,46d29a31-ebdb-4e8f-9ebd-e2624057c467,1466,,,"[95.1, 56.0]",3939980,52,,,,,-1.8189956,,Right Foot,,,"[91.4, 41.4]",Ground Pass,,15.061541,,,Kasey Palmer,3317.0,,,,,,2,From Keeper,Shamar Nicholson,31455.0,Right Wing,95,Jamaica,2305,['4c2bf058-e70b-448e-8356-b2ff0c085fa6'],23,,,,,,,,,,,,,,,,,Jamaica,2305,00:07:23.011,Pass,
,,,,,,,,,,,,,,,,,,,1.814351,,,,,,,,,,,,,,b6e92d86-5a47-4154-ad62-6770950f1b92,1470,,,"[98.8, 31.3]",3939980,52,,,,,-0.6314535,,Right Foot,,,"[112.2, 21.5]",Ground Pass,,16.601204,,,Demarai Gray,3312.0,,,,,,2,From Keeper,Kasey Palmer,3317.0,Center Attacking Midfield,95,Jamaica,2305,['f3bc3b5c-53ce-4b36-8f5d-e2f1714aaaa5'],25,,,,,,,,,,,,,,,,,Jamaica,2305,00:07:25.425,Pass,
,,,,,,,,,,,,,,,,,,,0.211575,,,,,,,,,,,,,,09bdd4c0-bc58-40e4-93ce-c4376a9afb8c,1473,,,"[112.2, 21.5]",3939980,52,,,,,1.3801575,,Left Foot,,,"[113.3, 27.2]",Ground Pass,,5.80517,Incomplete,,Kasey Palmer,3317.0,,,,,,2,From Keeper,Demarai Gray,3312.0,Left Wing,95,Jamaica,2305,"['9a54fb64-c838-4e62-8e61-0fa2bf969269', '9b3baa04-95b4-42b5-b0c8-f6184f05488f']",27,,,,,,,,,,,,,,,,,Jamaica,2305,00:07:27.483,Pass,
,,,,,,,,,,,,,,,,,,,2.700772,,,,,,,,,,,,,,fc031591-fc21-4145-abcb-81f7788e9dec,1482,,,"[8.1, 57.8]",3939980,52,,,,,-0.20013154,,Right Foot,,,"[64.3, 46.4]",High Pass,,57.344574,Incomplete,,,,,,,,,2,From Keeper,Angelo Smit Preciado Quiñónez,37737.0,Right Back,95,Jamaica,2305,['3751b1e3-5d27-4bfa-93cf-ada4e8f009fa'],31,,,,,,,,,,,,,,,,,Ecuador,3565,00:07:31.676,Pass,
,,,,,,,,,,,,,,,,,,,3.256355,,,,,,,,,,,,,,3751b1e3-5d27-4bfa-93cf-ada4e8f009fa,1484,,,"[55.8, 33.7]",3939980,52,,,,,2.9699948,,Left Foot,,,"[13.1, 41.1]",Ground Pass,,43.336475,,,Jahmali Waite,226523.0,,,,,Recovery,2,From Keeper,Ethan Pinnock,4610.0,Left Center Back,95,Jamaica,2305,"['fc031591-fc21-4145-abcb-81f7788e9dec', 'ffef05f5-4f96-4bd4-9a84-e328a552ecc8']",34,,,,,,,,,,,,,,,,,Jamaica,2305,00:07:34.377,Pass,
,,,,,,,,,,,,,,,,,,,2.125132,,,,,,,,,,,,,,8eabfe60-fbb1-47fa-90aa-44bb23a79dfb,1487,,,"[15.3, 41.2]",3939980,52,,,,,-0.823218,,Right Foot,,,"[33.1, 22.0]",Ground Pass,,26.181673,,,Ethan Pinnock,4610.0,,,,,,2,From Keeper,Jahmali Waite,226523.0,Goalkeeper,95,Jamaica,2305,['fe4b992e-247a-413e-ac80-3bcb1bae326d'],38,,,,,,,,,,,,,,,,,Jamaica,2305,00:07:38.318,Pass,
,,,,,,,,,,,,,,,,,,,1.211926,,,,,,,,,,,,,,352ed6de-b1b2-4baa-8271-31e8dd39b7a4,1490,,,"[36.5, 19.8]",3939980,52,,,,,0.947131,,Left Foot,,,"[52.4, 41.9]",Ground Pass,,27.225355,,,Bobby Armani De Cordova-Reid,9923.0,,,,,,2,From Keeper,Ethan Pinnock,4610.0,Left Center Back,95,Jamaica,2305,['e484ee0b-01d5-4b60-9c54-d7448257bb66'],40,,,,,,,,,,,,,,,,,Jamaica,2305,00:07:40.843,Pass,
,,,,,,,,,,,,,,,,,,,1.303503,,,,,,,,,,,,,,5f781d2c-905e-44e1-a75d-2cb44bec9c51,1494,,,"[53.6, 36.8]",3939980,52,,,,,-2.5450287,,Right Foot,,,"[40.2, 27.7]",Ground Pass,,16.19784,,,Ethan Pinnock,4610.0,,,,,,2,From Keeper,Bobby Armani De Cordova-Reid,9923.0,Right Defensive Midfield,95,Jamaica,2305,"['a15ebbe7-3152-4b74-a934-70e15028dbbe', 'b62f5c02-15e3-4dd3-a84d-01a924cb54ed']",42,,,,,,,,,,,,,,,,,Jamaica,2305,00:07:42.855,Pass,True
,,,,,,,,,,,,,,,,,,,2.242869,,,,,,,,,,,,,,d2b1db26-cc49-455e-ab4b-082f574abda8,1497,,,"[42.4, 24.5]",3939980,52,,,,,1.6300261,,Left Foot,,,"[40.2, 61.6]",Ground Pass,,37.165173,,,Michael Hector,16768.0,,,,,,2,From Keeper,Ethan Pinnock,4610.0,Left Center Back,95,Jamaica,2305,['f7e1f05d-a0af-47fd-80cf-4593097f95ba'],46,,,,,,,,,,,,,,,,,Jamaica,2305,00:07:46.628,Pass,
,,,,,,,,,,,,,,,,,,,1.027597,,,,,,,,,,,,,,9eacaf81-2975-43ed-912e-07414be0dd2c,1500,,,"[40.1, 61.6]",3939980,52,,,,,-0.50959224,,Right Foot,,,"[57.1, 52.1]",Ground Pass,,19.474342,,,Bobby Armani De Cordova-Reid,9923.0,,,,,,2,From Keeper,Michael Hector,16768.0,Right Center Back,95,Jamaica,2305,['cbc419b6-5dfa-4b15-b9ab-4c450a9a6aa3'],49,,,,,,,,,,,,,,,,,Jamaica,2305,00:07:49.002,Pass,
,,,,,,,,,,,,,,,,,,,1.771534,,,,,,,,,,,,,,d9a4a480-45a9-43ee-8dfb-dd029af18ff8,1508,,,"[95.1, 63.8]",3939980,52,,,,,-1.1084194,,Right Foot,True,,"[110.8, 32.3]",High Pass,,35.19574,Incomplete,,,,,,,,,2,From Keeper,Michail Antonio,3349.0,Center Forward,95,Jamaica,2305,['9e729d55-74b9-4495-a4da-2bcfe75dc6f0'],56,,,,,,,,,,,,,,,,,Jamaica,2305,00:07:56.476,Pass,
,,,,,,,,,,,,,,,,,,,1.766069,,,,,,,,,,,,,,f2e4abad-f93b-4594-9d5c-86d1109dc296,1510,,,"[120.0, 0.1]",3939980,53,,,,,1.7741543,a19f9b13-31b1-4777-9058-67b618cc03c8,Right Foot,,,"[110.7, 45.2]",Low Pass,True,46.048885,,,Ethan Pinnock,4610.0,True,True,Inswinging,,Corner,2,From Corner,Kasey Palmer,3317.0,Center Attacking Midfield,96,Jamaica,2305,['0fbfb2b9-e1ef-4a92-b8d1-5a417e03faea'],22,,,,,,,,,,,,,,,,,Jamaica,2305,00:08:22.171,Pass,
,,,,,,,,,,,,,,,,,,,3.048053,,,,,,,,,,,,,,eb8b6713-ded5-478b-b9b8-b661d00f37ba,1520,,,"[60.0, 40.0]",3939980,54,,True,,,-3.0812266,,Right Foot,,,"[41.8, 38.9]",Ground Pass,,18.233212,,,Alan Steven Franco Palma,37945.0,,,,,Kick Off,2,From Kick Off,Ray Kendry Páez Andrade,384888.0,Center Attacking Midfield,97,Ecuador,3565,['aa01cb7b-7d04-490c-b372-07b64d173333'],12,,,,,,,,,,,,,,,,,Ecuador,3565,00:09:12.329,Pass,
,,,,,,,,,,,,,,,,,,,2.757557,,,,,,,,,,,,,,00cd04a5-8a68-475a-9f99-8b7b2c22a068,1522,,,"[41.8, 53.6]",3939980,54,,,,,-1.7447314,,Right Foot,,,"[35.0, 14.9]",Ground Pass,,39.292873,,,Willian Joel Pacho Tenorio,41593.0,,,,,,2,From Kick Off,Alan Steven Franco Palma,37945.0,Right Defensive Midfield,97,Ecuador,3565,['1b5a716a-320c-4fec-8bc9-3cdeb1ef47a8'],18,,,,,,,,,,,,,,,,,Ecuador,3565,00:09:18.617,Pass,
,,,,,,,,,,,,,,,,,,,1.53033,,,,,,,,,,,,,,18f0e9c7-c4d4-40c2-9e69-227a2104a9d5,1525,,,"[31.4, 12.1]",3939980,54,,,,,-0.43833655,,Left Foot,,,"[50.6, 3.1]",Ground Pass,,21.204716,,,Piero Martín Hincapié Reyna,38004.0,,,,,,2,From Kick Off,Willian Joel Pacho Tenorio,41593.0,Left Center Back,97,Ecuador,3565,['8e33c7ff-4cac-4613-96b0-04401832b15c'],21,,,,,,,,,,,,,,,,,Ecuador,3565,00:09:21.775,Pass,
,,,,,,,,,,,,,,,,,,,1.008874,,,,,,,,,,,,,,45883889-c2fd-4667-b614-682f1b2b4f20,1528,,,"[53.1, 2.0]",3939980,54,,,,,1.5451609,,Left Foot,,,"[53.6, 21.5]",Ground Pass,,19.506409,,,Moisés Isaac Caicedo Corozo,37726.0,,,,,,2,From Kick Off,Piero Martín Hincapié Reyna,38004.0,Left Back,97,Ecuador,3565,['568d1e5c-2624-45c9-89a5-aa31ce9b07c5'],25,,,,,,,,,,,,,,,,,Ecuador,3565,00:09:25.982,Pass,
,,,,,,,,,,,,,,,,,,,1.895595,,,,,,,,,,,,,,60058fd6-78ce-4fdb-8e4d-4e0521b317fc,1530,,,"[53.3, 21.5]",3939980,54,,,,,-2.7776136,,Right Foot,,,"[34.4, 14.3]",Ground Pass,,20.224985,,,Willian Joel Pacho Tenorio,41593.0,,,,,,2,From Kick Off,Moisés Isaac Caicedo Corozo,37726.0,Left Defensive Midfield,97,Ecuador,3565,['6c59c906-6c0c-491a-a5f7-32afdf211f5e'],26,,,,,,,,,,,,,,,,,Ecuador,3565,00:09:26.991,Pass,
,,,,,,,,,,,,,,,,,,,2.217928,,,,,,,,,,,,,,91b02c26-ea69-4f26-b085-27b8d29cfa79,1533,,,"[31.4, 15.1]",3939980,54,,,,,2.2030408,,Left Foot,,,"[12.5, 40.9]",Ground Pass,,31.982027,,,Alexander Domínguez Carabalí,32677.0,,,,,,2,From Kick Off,Willian Joel Pacho Tenorio,41593.0,Left Center Back,97,Ecuador,3565,['0a9ad401-deb6-4b20-9caa-eebb558653b7'],30,,,,,,,,,,,,,,,,,Ecuador,3565,00:09:30.486,Pass,
,,,,,,,,,,,,,,,,,,,1.249887,,,,,,,,,,,,,,e563887a-eee2-4808-ac25-edd93758b882,1536,,,"[12.6, 42.8]",3939980,54,,,,,0.98557925,,Right Foot,,,"[23.6, 59.4]",Ground Pass,,19.913815,,,Felix Eduardo Torres Caicedo,30111.0,,,,,,2,From Kick Off,Alexander Domínguez Carabalí,32677.0,Goalkeeper,97,Ecuador,3565,['a6535bab-9943-48a7-9741-d1037333e777'],33,,,,,,,,,,,,,,,,,Ecuador,3565,00:09:33.903,Pass,
,,,,,,,,,,,,,,,,,,,2.499526,,,,,,,,,,,,,,7602c87e-c624-4439-b3ab-f9ab1104517f,1539,,,"[23.6, 60.6]",3939980,54,,,,,-1.3062307,,Right Foot,,,"[30.4, 35.5]",Ground Pass,,26.004807,,,Willian Joel Pacho Tenorio,41593.0,,,,,,2,From Kick Off,Felix Eduardo Torres Caicedo,30111.0,Right Center Back,97,Ecuador,3565,['90513343-e16a-4ab8-8966-88c46fb3bd27'],35,,,,,,,,,,,,,,,,,Ecuador,3565,00:09:35.980,Pass,
,,,,,,,,,,,,,,,,,,,1.168379,,,,,,,,,,,,,,dbdadbf4-6333-4007-b2b6-f04e347b8ad4,1542,,,"[30.4, 36.5]",3939980,54,,,,,0.53862417,,Left Foot,,,"[46.8, 46.3]",Ground Pass,,19.104973,,,Ray Kendry Páez Andrade,384888.0,,,,,,2,From Kick Off,Willian Joel Pacho Tenorio,41593.0,Left Center Back,97,Ecuador,3565,['d96fa4f2-05db-4b83-8157-f4906f81fae4'],38,,,,,,,,,,,,,,,,,Ecuador,3565,00:09:38.660,Pass,
,,,,,,,,,,,,,,,,,,,2.607743,,,,,,,,,,,,,,d755f832-ce9c-4e4f-9c4d-6d3bbe4593cd,1545,,,"[54.5, 44.2]",3939980,54,,,,,-1.0342189,,Left Foot,,,"[79.6, 2.0]",Low Pass,,49.100407,,,Piero Martín Hincapié Reyna,38004.0,,True,,,,2,From Kick Off,Ray Kendry Páez Andrade,384888.0,Center Attacking Midfield,97,Ecuador,3565,['2bb43a65-c294-48e1-aab6-f6343ae1865a'],42,,,,,,,,,,,,,,,,,Ecuador,3565,00:09:42.011,Pass,
,,,,,,,,,,,,,,,,,,,2.107646,,,,,,,,,,,,,,298e8ba9-1efd-43e7-b166-04bf2492a8a3,1548,,,"[85.1, 2.2]",3939980,54,,,,,0.6428313,,Left Foot,,,"[109.0, 20.1]",Ground Pass,,29.860006,Incomplete,,,,,,,,,2,From Kick Off,Piero Martín Hincapié Reyna,38004.0,Left Back,97,Ecuador,3565,['2dffdd8d-8317-4394-bc2d-e045b0e42413'],45,,,,,,,,,,,,,,,,,Ecuador,3565,00:09:45.740,Pass,
,,,,,,,,,,,,,,,,,,,1.657458,,,,,,,,,,,,,,0e542f6c-7ccd-4c17-b629-f51c418badbc,1551,,,"[3.0, 72.1]",3939980,54,,,,,-0.14822608,,Right Foot,,,"[25.1, 68.8]",Ground Pass,,22.345022,,,Shamar Nicholson,31455.0,,,,,,2,Regular Play,Michael Hector,16768.0,Right Center Back,98,Jamaica,2305,['18ea82f1-ed41-4290-ae88-8a48aad96fbe'],49,,,,,,,,,,,,,,,,,Jamaica,2305,00:09:49.687,Pass,
,,,,,,,,,,,,,,,,,,,1.155252,,,,,,,,,,,,,,04f590e1-62f7-4f90-a90d-4892f3d444ae,1555,,,"[24.3, 72.3]",3939980,54,,,,,-1.1071488,,Right Foot,,,"[30.0, 60.9]",Ground Pass,,12.745587,,,Joël Latibeaudiere,32685.0,,,,,,2,Regular Play,Shamar Nicholson,31455.0,Right Wing,98,Jamaica,2305,['89635710-426a-404b-b162-23f8d79fcc25'],52,,,,,,,,,,,,,,,,,Jamaica,2305,00:09:52.586,Pass,
,,,,,,,,,,,,,,,,,,,1.259922,,,,,,,,,,,,,,1f11767b-c712-4c34-9060-c562fc2e9816,1558,,,"[34.9, 63.3]",3939980,54,,,,,-1.7241716,,Right Foot,,,"[31.7, 42.6]",Ground Pass,,20.945883,,,Bobby Armani De Cordova-Reid,9923.0,,,,,,2,Regular Play,Joël Latibeaudiere,32685.0,Left Defensive Midfield,98,Jamaica,2305,['787c85ed-57f5-4dbf-8e24-e61e96046cae'],54,,,,,,,,,,,,,,,,,Jamaica,2305,00:09:54.877,Pass,
,,,,,,,,,,,,,,,,,,,1.430735,,,,,,,,,,,,,,b996acf6-621c-4fed-9601-5604696a0328,1562,,,"[33.5, 30.9]",3939980,54,,,,,-0.08691739,,Left Foot,,,"[57.6, 28.8]",Ground Pass,,24.19132,,,Kasey Palmer,3317.0,,,,,,2,Regular Play,Bobby Armani De Cordova-Reid,9923.0,Right Defensive Midfield,98,Jamaica,2305,['81b0f085-cf35-4951-8f4b-128a761a70b8'],57,,,,,,,,,,,,,,,,,Jamaica,2305,00:09:57.930,Pass,
,,,,,,,,,,,,,,,,,,,0.694139,,,,,,,,,,,,,,a97dbebe-3385-4acc-892f-436f4615d335,1568,,,"[66.3, 31.0]",3939980,55,,True,,,2.6437702,,Right Foot,,,"[57.1, 36.0]",Ground Pass,,10.470912,,,Bobby Armani De Cordova-Reid,9923.0,,,,,Free Kick,2,From Free Kick,Joël Latibeaudiere,32685.0,Left Defensive Midfield,99,Jamaica,2305,['39313f1f-a19a-4339-af48-419c51829cb5'],13,,,,,,,,,,,,,,,,,Jamaica,2305,00:10:13.889,Pass,
,,,,,,,,,,,,,,,,,,,1.11599,,,,,,,,,,,,,,02382e91-6a12-4b8d-82c0-924901e1a0cb,1570,,,"[67.0, 27.1]",3939980,55,,,,,-1.1256651,,Right Foot,,,"[77.4, 5.3]",Ground Pass,,24.153675,,,Demarai Gray,3312.0,,,,,,2,From Free Kick,Bobby Armani De Cordova-Reid,9923.0,Right Defensive Midfield,99,Jamaica,2305,['84d201bc-b7a7-4111-9362-f1f0b4b5fef7'],18,,,,,,,,,,,,,,,,,Jamaica,2305,00:10:18.093,Pass,
,,,,,,,,,,,,,,,,,,,1.46645,,,,,,,,,,,,,,4c0a9b2e-9d26-482a-ae44-0a314c5dd53e,1573,,,"[77.4, 4.7]",3939980,55,,,,,2.333976,,Right Foot,,,"[64.2, 18.5]",Ground Pass,,19.096596,,,Bobby Armani De Cordova-Reid,9923.0,,,,,,2,From Free Kick,Demarai Gray,3312.0,Left Wing,99,Jamaica,2305,['e1d8f9fe-d474-4d0c-a615-517a6f8e47ed'],20,,,,,,,,,,,,,,,,,Jamaica,2305,00:10:20.338,Pass,
