50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.559999,,,,,,,,,,,,,,,3d2bddda-f17a-4e6d-a08b-1af953b52099,157,,,"[18.3, 22.7]",3939979,4,,True,,,1.4479127,,Left Foot,,,,"[21.4, 47.8]",Ground Pass,,25.29071,,,César Jasib Montes Castro,26368.0,,,,,,,1,From Throw In,Johan Felipe Vásquez Ibarra,26336.0,Left Center Back,13,Mexico,794,['9fbd9434-b4ba-4fd8-a6bf-0b4cb7e7b11a'],2,,,,,,,,,,,,,,,,,Mexico,794,00:04:02.091,Pass,
,,,,,,,,,,,,,,,,,,0.999997,,,,,,,,,,,,,,,c8240c13-e416-4233-9753-1752f48f642b,159,,,"[33.5, 55.0]",3939979,4,,,,,1.3995181,,Left Foot,,,,"[36.7, 73.5]",Ground Pass,,18.774717,,,Jorge Eduardo Sánchez Ramos,26406.0,,,,,,,1,From Throw In,César Jasib Montes Castro,26368.0,Right Center Back,13,Mexico,794,['de32013a-eb2e-4c89-82bc-59b82b112a16'],7,,,,,,,,,,,,,,,,,Mexico,794,00:04:07.855,Pass,
,,,,,,,,,,,,,,,,,,0.919998,,,,,,,,,,,,,,,cc7cb8d2-4fed-4bea-be65-874004702108,162,,,"[39.4, 74.6]",3939979,4,,,,,0.0,,Right Foot,,,,"[45.1, 74.6]",Ground Pass,,5.7,,,Carlos Alberto Rodríguez Gómez,26297.0,,,,,,,1,From Throw In,Jorge Eduardo Sánchez Ramos,26406.0,Right Back,13,Mexico,794,['ed5c791d-a8a9-47ae-8f3a-94f8e9bb4bec'],9,,,,,,,,,,,,,,,,,Mexico,794,00:04:09.735,Pass,
,,,,,,,,,,,,,,,,,,0.047268,,,,,,,,,,,,,,,6548878a-a8e2-45c6-8c09-90ba879e7aa1,166,,,"[45.1, 75.9]",3939979,4,,,,,-1.5707964,,Right Foot,,,,"[45.1, 74.9]",Ground Pass,,1.0,Incomplete,,Luis Francisco Romo Barrón,26386.0,,,,,,,1,From Throw In,Carlos Alberto Rodríguez Gómez,26297.0,Right Center Midfield,13,Mexico,794,"['b96d5f38-693e-4a0c-8e7c-bbfe2fd6c4f9', 'd330d81b-ce68-49ab-85d7-9722dd892d34', 'f043dd96-153c-488b-abe8-827e8f988253']",10,,,,,,,,,,,,,,,,,Mexico,794,00:04:10.904,Pass,True
,,,,,,,,,,,,,,,,,,2.047347,,,,,,,,,,,,,,,5ca49639-ee1d-4d94-837d-a9d22927d6ba,169,,,"[51.8, 80.0]",3939979,4,,,,,-0.5097687,,,,,,"[77.2, 65.8]",High Pass,,29.099829,,,Santiago Tomás Giménez,31053.0,,,,,,Throw-in,1,From Throw In,Jorge Eduardo Sánchez Ramos,26406.0,Right Back,14,Mexico,794,['a658885f-b3e4-4a9a-bff9-34822868ddeb'],24,,,,,,,,,,,,,,,,,Mexico,794,00:04:24.189,Pass,
,,,,,,,,,,,,,,,,,,1.679936,,,,,,,,,,,,,,,190911cd-a987-451b-b4d1-7ed2653bd1b8,179,,,"[73.6, 58.4]",3939979,4,,,,,-1.0799445,,Left Foot,,,,"[89.1, 29.4]",Ground Pass,,32.882366,Incomplete,,Julián Andrés Quiñones Quiñones,35375.0,,,,,,,1,From Throw In,Santiago Tomás Giménez,31053.0,Center Forward,14,Mexico,794,"['5ebfea7a-3cc2-4352-ab16-bd4a281acb60', '7eeb6d26-531e-4f86-b319-5c953bbaafa6', 'ee711d10-8237-42ca-9093-90655df47559']",30,,,,,,,,,,,,,,,,,Mexico,794,00:04:30.469,Pass,True
,,,,,,,,,,,,,,,,,,1.108953,,,,,,,,,,,,,,,ee711d10-8237-42ca-9093-90655df47559,181,,,"[31.0, 50.7]",3939979,4,,,,,-0.16592447,,Right Foot,,,,"[51.9, 47.2]",Ground Pass,,21.191036,,,Eduard Alexander Bello Gil,35785.0,,,,,,Interception,1,Regular Play,Jon Mikel Aramburu Mejías,113450.0,Right Back,15,Venezuela,3563,"['04d107d9-05c9-47ec-81f1-54d6a5de50ba', '190911cd-a987-451b-b4d1-7ed2653bd1b8']",32,,,,,,,,,,,,,,,,,Venezuela,3563,00:04:32.149,Pass,
,,,,,,,,,,,,,,,,,,1.802995,,,,,,,,,,,,,,,e456db06-fc05-4fdc-8390-d3408bca3b68,185,,,"[57.8, 68.7]",3939979,4,,,,,1.5371013,,Right Foot,,,,"[58.1, 77.6]",Ground Pass,,8.905055,,,Jon Mikel Aramburu Mejías,113450.0,,,,,,,1,Regular Play,Eduard Alexander Bello Gil,35785.0,Right Wing,15,Venezuela,3563,"['e25e95ee-d35f-48d8-9723-84273c9a176d', 'e2929dbc-e1fa-40f6-82e6-93bfd5c9e89a']",35,,,,,,,,,,,,,,,,,Venezuela,3563,00:04:35.235,Pass,True
,,,,,,,,,,,,,,,,,,0.77712,,,,,,,,,,,,,,,cc36bb90-b50d-4084-a3c2-5e341b15d60c,189,,,"[82.1, 78.1]",3939979,4,,,,,-0.9727185,,Right Foot,,,,"[88.3, 69.0]",Ground Pass,,11.011357,,,Eduard Alexander Bello Gil,35785.0,,,,,,,1,Regular Play,Jon Mikel Aramburu Mejías,113450.0,Right Back,15,Venezuela,3563,"['953b2429-7881-4cf6-b198-21d746380054', 'b57e5480-8d88-4b11-8b10-a5357dffb93a']",39,,,,,,,,,,,,,,,,,Venezuela,3563,00:04:39.074,Pass,True
,,,,,,,,,,,,,,,,,,1.079998,,,,,,,,,,,,,,,01585471-2a3d-4bcd-9379-f7802801134f,196,,,"[2.0, 6.6]",3939979,4,,,,,0.03814942,,Left Foot,,,,"[15.1, 7.1]",Ground Pass,,13.109538,,,Luis Gerardo Chávez Magallón,28825.0,,,,,,,1,Regular Play,Johan Felipe Vásquez Ibarra,26336.0,Left Center Back,16,Mexico,794,['49711309-c05f-4af4-9c24-cc2c9df78134'],44,,,,,,,,,,,,,,,,,Mexico,794,00:04:44.448,Pass,
,,,,,,,,,,,,,,,,,,0.091132,,,,,,,,,,,,,,,1520f501-62b7-4f14-aee7-faf6dfb8bae8,200,,,"[13.3, 3.0]",3939979,4,,,,,-0.27094686,,Left Foot,,,,"[15.1, 2.5]",Ground Pass,,1.8681542,Incomplete,,Julián Andrés Quiñones Quiñones,35375.0,,,,,,,1,Regular Play,Luis Gerardo Chávez Magallón,28825.0,Left Center Midfield,16,Mexico,794,"['6d92858b-041c-42ca-969c-901229ad4aef', '9f263da3-7876-4c5c-b47b-c032a7a34b4b', 'c0c73787-6566-4bb0-9e5c-99597c5087ca']",46,,,,,,,,,,,,,,,,,Mexico,794,00:04:46.992,Pass,True
,,,,,,,,,,,,,,,,,,1.740046,,,,,,,,,,,,,,,6ef55a30-54d2-42c2-94dd-9f2bed4721ca,203,,,"[16.8, 0.1]",3939979,5,,,,,0.1369466,,,,,,"[45.1, 4.0]",High Pass,,28.567465,Incomplete,,Santiago Tomás Giménez,31053.0,,,,,,Throw-in,1,From Throw In,Gerardo Daniel Arteaga Zamora,27896.0,Left Back,17,Mexico,794,"['5866bb1d-2082-4965-8648-27883aabeaab', 'e746ecb6-29a9-4930-aacf-a876ce96d059']",4,,,,,,,,,,,,,,,,,Mexico,794,00:05:04.891,Pass,
,,,,,,,,,,,,,,,,,,3.359022,,,,,,,,,,,,,,,a42d4479-7a2d-4245-90e8-109221026774,206,,,"[44.6, 3.0]",3939979,5,,,,True,0.26339763,,,,,,"[53.5, 5.4]",High Pass,,9.217917,Incomplete,,Santiago Tomás Giménez,31053.0,,,,,,Recovery,1,From Throw In,Julián Andrés Quiñones Quiñones,35375.0,Left Midfield,17,Mexico,794,"['96ea9c5a-8a80-40a9-b636-8d7f0d950ebb', 'de053b34-97fc-47ee-8e6c-6f73e1037c5d', 'f63b156c-d1a7-4ef9-a2a3-88c3c6bd7d6b']",9,,,,,,,,,,,,,,,,,Mexico,794,00:05:09.149,Pass,True
,,,,,,,,,,,,,,,,,,2.439983,,,,,,,,,,,,,,,8e05656f-8a75-437d-a7b2-ca05cf35f6c8,218,,,"[57.6, 21.3]",3939979,5,,,,,1.1217997,,Right Foot,,,,"[78.8, 65.3]",High Pass,,48.840965,Pass Offside,,Carlos Uriel Antuna Romero,15452.0,,,True,,,,1,From Throw In,Carlos Alberto Rodríguez Gómez,26297.0,Right Center Midfield,17,Mexico,794,"['a0754a6f-8e83-4178-99c3-8cfb24483426', 'bd1ed75a-ee21-4c41-927c-dbbc82be501d']",14,,,,,,,,,,,,,,,,,Mexico,794,00:05:14.883,Pass,True
,,,,,,,,,,,,,,,,,,1.469115,,,,,,,,,,,,,,,342027d8-7b38-410e-8176-8bfc9ff63812,220,,,"[35.3, 10.5]",3939979,5,,,,,2.1939957,,Left Foot,,,,"[23.8, 26.5]",Ground Pass,,19.70406,,,Yordan Hernando Osorio Paredes,10337.0,,,,,,Free Kick,1,From Free Kick,Miguel Ángel Navarro Zárate,36520.0,Left Back,18,Venezuela,3563,['3c4408db-a0a0-40bf-8f29-81b64a724842'],29,,,,,,,,,,,,,,,,,Venezuela,3563,00:05:29.022,Pass,
,,,,,,,,,,,,,,,,,,1.937738,,,,,,,,,,,,,,,4a1c319f-4089-46e1-b543-3f8bbe6d47f1,222,,,"[23.8, 32.0]",3939979,5,,True,,,-1.357553,,Right Foot,,,,"[29.3, 6.6]",Ground Pass,,25.988651,,,Miguel Ángel Navarro Zárate,36520.0,,,,,,,1,From Free Kick,Yordan Hernando Osorio Paredes,10337.0,Left Center Back,18,Venezuela,3563,['e9489396-e75c-434d-8b92-13a6c496d6a9'],33,,,,,,,,,,,,,,,,,Venezuela,3563,00:05:33.613,Pass,
,,,,,,,,,,,,,,,,,,4.199924,,,,,,,,,,,,,,,ef73c4a5-f8e1-4e11-a3c1-475c7fd31604,224,,,"[29.8, 6.4]",3939979,5,,,,,0.107146226,,Left Foot,,,,"[98.6, 13.8]",High Pass,,69.19682,Incomplete,,José Salomón Rondón Giménez,4041.0,,,,,,,1,From Free Kick,Miguel Ángel Navarro Zárate,36520.0,Left Back,18,Venezuela,3563,"['971de4b5-1c9e-4667-9357-bfeca1ab46a9', 'e10516f0-dcc7-4166-b78e-3059ac70e8d0']",36,,,,,,,,,,,,,,,,,Venezuela,3563,00:05:36.555,Pass,
,,,,,,,,,,,,,,,,,,1.359999,,,,,,,,,,,,,,,971de4b5-1c9e-4667-9357-bfeca1ab46a9,226,,,"[21.5, 66.3]",3939979,5,,,,,0.35502335,,Right Foot,,,,"[42.0, 73.9]",Ground Pass,,21.86344,,,Jorge Eduardo Sánchez Ramos,26406.0,,,,,,Recovery,1,Regular Play,César Jasib Montes Castro,26368.0,Right Center Back,19,Mexico,794,"['c2ba34e2-451b-46f0-8275-eb17f013a2a7', 'ef73c4a5-f8e1-4e11-a3c1-475c7fd31604']",40,,,,,,,,,,,,,,,,,Mexico,794,00:05:40.755,Pass,
,,,,,,,,,,,,,,,,,,0.96,,,,,,,,,,,,,,,b27f2a3f-1318-48f1-8606-0345780a26db,229,,,"[38.1, 75.1]",3939979,5,,,,,-1.6179312,,Left Foot,,,,"[37.6, 64.5]",Ground Pass,,10.611786,,,Luis Francisco Romo Barrón,26386.0,,,,,,,1,Regular Play,Jorge Eduardo Sánchez Ramos,26406.0,Right Back,19,Mexico,794,['83b2bc91-8bbb-461c-a664-f1164672aa80'],42,,,,,,,,,,,,,,,,,Mexico,794,00:05:42.755,Pass,
,,,,,,,,,,,,,,,,,,2.580181,,,,,,,,,,,,,,,01c85d90-4914-435b-900e-87f3d1bae1a9,233,,,"[40.8, 63.1]",3939979,5,,,,,-0.38087553,,Right Foot,,,,"[87.5, 44.4]",High Pass,,50.30487,Incomplete,,Santiago Tomás Giménez,31053.0,,,,,,,1,Regular Play,Luis Francisco Romo Barrón,26386.0,Center Defensive Midfield,19,Mexico,794,"['17970be4-9377-4d82-a2ed-3465dbb92614', '298e8f9a-492b-4231-b6e1-a3ee777ac9e2', 'ada11166-1da2-4a27-9124-95f84813d8b2']",45,,,,,,,,,,,,,,,,,Mexico,794,00:05:45.063,Pass,True
,,,,,,,,,,,,,,,,,,1.005311,,,,,,,,,,,,,,,8c3704e7-f4b1-4f05-96d2-33579b6dcd9a,238,,,"[31.3, 36.6]",3939979,5,,,,,0.07233733,,Left Foot,,,,"[38.2, 37.1]",Ground Pass,,6.9180923,,,José Andrés Martínez Torres,36917.0,,,,,,Recovery,1,Regular Play,Nahuel Adolfo Ferraresi Hernández,49587.0,Right Center Back,20,Venezuela,3563,"['80c9a8a7-4c98-4083-90ee-b092c284ce2e', '9c49aa30-1b64-4350-b4e0-ae34a8347ed1']",49,,,,,,,,,,,,,,,,,Venezuela,3563,00:05:49.566,Pass,True
,,,,,,,,,,,,,,,,,,1.136487,,,,,,,,,,,,,,,e605c906-26d9-4289-a610-7871744a15b7,240,,,"[38.2, 36.5]",3939979,5,,,,,-2.1529338,,Right Foot,,,,"[33.0, 28.6]",Ground Pass,,9.457801,,,Miguel Ángel Navarro Zárate,36520.0,,,,,,,1,Regular Play,José Andrés Martínez Torres,36917.0,Right Defensive Midfield,20,Venezuela,3563,['4cea3f3a-be6a-45ac-9819-9454ce143e54'],50,,,,,,,,,,,,,,,,,Venezuela,3563,00:05:50.572,Pass,
,,,,,,,,,,,,,,,,,,1.201082,,,,,,,,,,,,,,,786036c5-bb13-4e29-b18c-4302b14bc05c,242,,,"[33.1, 27.3]",3939979,5,,True,,,-0.7065552,,Left Foot,,,,"[57.0, 6.9]",Ground Pass,,31.422443,,,Yeferson Julio Soteldo Martínez,25115.0,,,,,,,1,Regular Play,Miguel Ángel Navarro Zárate,36520.0,Left Back,20,Venezuela,3563,['2545851e-b69a-4ff7-9315-d882005e047b'],52,,,,,,,,,,,,,,,,,Venezuela,3563,00:05:52.282,Pass,
,,,,,,,,,,,,,,,,,,0.99402,,,,,,,,,,,,,,,f183eed9-cbe6-4445-8652-6e5c7a054ec0,244,,,"[50.9, 12.8]",3939979,5,,,,,2.0434935,,Right Foot,,,,"[41.9, 30.4]",Ground Pass,,19.76765,,,José Andrés Martínez Torres,36917.0,,,,,,,1,Regular Play,Yeferson Julio Soteldo Martínez,25115.0,Left Wing,20,Venezuela,3563,['98ab5a4d-2a78-4d2e-be38-54c7e854a9cb'],55,,,,,,,,,,,,,,,,,Venezuela,3563,00:05:55.293,Pass,
,,,,,,,,,,,,,,,,,,0.718644,,,,,,,,,,,,,,,bd73170e-3c9f-400f-be8d-69ae58516db6,246,,,"[41.9, 30.4]",3939979,5,,,,,-0.5465244,,Right Foot,,,,"[53.9, 23.1]",Ground Pass,,14.045996,,,Yangel Clemente Herrera Ravelo,16249.0,,,,,,,1,Regular Play,José Andrés Martínez Torres,36917.0,Right Defensive Midfield,20,Venezuela,3563,['d08423b2-ef0f-4b56-a0c0-725b4e4ed99f'],56,,,,,,,,,,,,,,,,,Venezuela,3563,00:05:56.287,Pass,
,,,,,,,,,,,,,,,,,,0.830539,,,,,,,,,,,,,,,9dcbcefc-32d6-454c-b176-4ab297dd86fc,250,,,"[58.1, 19.0]",3939979,5,,,,,0.43662715,,Left Foot,,,,"[68.6, 23.9]",Ground Pass,,11.587062,,,José Salomón Rondón Giménez,4041.0,,,,,,,1,Regular Play,Yangel Clemente Herrera Ravelo,16249.0,Left Defensive Midfield,20,Venezuela,3563,['b237034a-db08-4319-bd8b-552f85dea1ca'],58,,,,,,,,,,,,,,,,,Venezuela,3563,00:05:58.642,Pass,
,,,,,,,,,,,,,,,,,,1.486329,,,,,,,,,,,,,,,6c0a1586-bc38-48b8-9a29-d42935b39451,259,,,"[52.5, 29.0]",3939979,6,,,,,2.3765998,,Left Foot,,,,"[37.5, 43.4]",Ground Pass,,20.793268,,,Nahuel Adolfo Ferraresi Hernández,49587.0,,,,,,,1,Regular Play,Miguel Ángel Navarro Zárate,36520.0,Left Back,20,Venezuela,3563,['17d62f4d-f1a3-43c8-8cd3-b96cf7ea274f'],3,,,,,,,,,,,,,,,,,Venezuela,3563,00:06:03.613,Pass,
,,,,,,,,,,,,,,,,,,1.314741,,,,,,,,,,,,,,,51a37186-cff8-4585-b962-55b2a03fd788,262,,,"[36.8, 43.4]",3939979,6,,,,,0.30092025,,Right Foot,,,,"[42.6, 45.2]",Ground Pass,,6.0728908,,,José Andrés Martínez Torres,36917.0,,,,,,,1,Regular Play,Nahuel Adolfo Ferraresi Hernández,49587.0,Right Center Back,20,Venezuela,3563,['bce64f8b-0fe0-4b70-aa40-61ee25306203'],5,,,,,,,,,,,,,,,,,Venezuela,3563,00:06:05.625,Pass,
,,,,,,,,,,,,,,,,,,1.614728,,,,,,,,,,,,,,,bbaac3cf-b2db-4ecc-ac79-c57a649911c7,265,,,"[50.6, 47.5]",3939979,6,,,,,1.9521353,,Left Foot,,,,"[42.3, 68.2]",Ground Pass,,22.302017,,,Jon Mikel Aramburu Mejías,113450.0,,,,,,,1,Regular Play,José Andrés Martínez Torres,36917.0,Right Defensive Midfield,20,Venezuela,3563,['aee22321-657d-4fdf-8712-ecccbf580df8'],9,,,,,,,,,,,,,,,,,Venezuela,3563,00:06:09.258,Pass,
,,,,,,,,,,,,,,,,,,1.355808,,,,,,,,,,,,,,,7f9882f9-c0a7-4b63-9eb2-9fe8ee022931,268,,,"[42.3, 68.2]",3939979,6,,,,,-2.0141306,,Right Foot,,,,"[33.8, 50.3]",Ground Pass,,19.81565,,,Nahuel Adolfo Ferraresi Hernández,49587.0,,,,,,,1,Regular Play,Jon Mikel Aramburu Mejías,113450.0,Right Back,20,Venezuela,3563,['dea3cfb4-c2fe-4e69-a764-1412c27015de'],11,,,,,,,,,,,,,,,,,Venezuela,3563,00:06:11.922,Pass,
,,,,,,,,,,,,,,,,,,1.449355,,,,,,,,,,,,,,,93b44da2-c0fb-4ba8-8f3e-8f387118356a,271,,,"[35.3, 48.9]",3939979,6,,,,,-1.6771892,,Right Foot,,,,"[33.1, 28.3]",Ground Pass,,20.717142,,,Yordan Hernando Osorio Paredes,10337.0,,,,,,,1,Regular Play,Nahuel Adolfo Ferraresi Hernández,49587.0,Right Center Back,20,Venezuela,3563,['19071aa0-ae04-4695-8f79-ebc36933a0d6'],14,,,,,,,,,,,,,,,,,Venezuela,3563,00:06:14.387,Pass,
,,,,,,,,,,,,,,,,,,1.336467,,,,,,,,,,,,,,,1bc764d2-6eeb-4f28-ba6a-f8fff248a059,274,,,"[32.4, 27.6]",3939979,6,,,,,1.437943,,Right Foot,,,,"[35.3, 49.3]",Ground Pass,,21.892921,,,Nahuel Adolfo Ferraresi Hernández,49587.0,,,,,,,1,Regular Play,Yordan Hernando Osorio Paredes,10337.0,Left Center Back,20,Venezuela,3563,['31048c59-aa7a-4dbc-8a12-33550bb6de4e'],17,,,,,,,,,,,,,,,,,Venezuela,3563,00:06:17.541,Pass,
,,,,,,,,,,,,,,,,,,1.78462,,,,,,,,,,,,,,,06eb8e34-c9e4-4571-83fd-15e0dcefb33d,277,,,"[41.5, 51.6]",3939979,6,,,,,1.3146449,,Right Foot,,,,"[47.0, 72.6]",Ground Pass,,21.708294,,,Jon Mikel Aramburu Mejías,113450.0,,,,,,,1,Regular Play,Nahuel Adolfo Ferraresi Hernández,49587.0,Right Center Back,20,Venezuela,3563,['d52536d9-b4d3-4d67-8e0a-3a0b917c3e3c'],20,,,,,,,,,,,,,,,,,Venezuela,3563,00:06:20.481,Pass,
,,,,,,,,,,,,,,,,,,0.959748,,,,,,,,,,,,,,,0c2bf8c4-c36b-4d0a-92bb-e27e44061afd,280,,,"[49.2, 73.0]",3939979,6,,,,,0.29018208,,Right Foot,,,,"[63.6, 77.3]",Ground Pass,,15.028307,,,Eduard Alexander Bello Gil,35785.0,,,,,,,1,Regular Play,Jon Mikel Aramburu Mejías,113450.0,Right Back,20,Venezuela,3563,['efa293a6-f20b-4ea2-a7ec-cee261a2f254'],22,,,,,,,,,,,,,,,,,Venezuela,3563,00:06:22.739,Pass,
,,,,,,,,,,,,,,,,,,0.94331,,,,,,,,,,,,,,,631e8e6c-a78d-4147-b766-a1db6a4d42f1,283,,,"[63.6, 77.3]",3939979,6,,,,,-0.91622555,,Right Foot,,,,"[66.9, 73.0]",Ground Pass,,5.420332,,,Jon Mikel Aramburu Mejías,113450.0,,,,,,,1,Regular Play,Eduard Alexander Bello Gil,35785.0,Right Wing,20,Venezuela,3563,['0135f57c-0cab-4769-825b-d5e17cec13f7'],24,,,,,,,,,,,,,,,,,Venezuela,3563,00:06:24.178,Pass,
,,,,,,,,,,,,,,,,,,0.987176,,,,,,,,,,,,,,,293e1879-c916-4155-9a09-9b672ed48eb1,290,,,"[68.1, 73.3]",3939979,6,,,,,0.039978687,,Left Foot,,,,"[78.1, 73.7]",Ground Pass,,10.007997,,,Jefferson David Savarino Quintero,13025.0,,,,,,,1,Regular Play,Jon Mikel Aramburu Mejías,113450.0,Right Back,20,Venezuela,3563,"['32cef151-6161-43a2-864b-237820bb8710', 'd81eaaaa-34f0-490f-af51-3c07c45ee2af']",25,,,,,,,,,,,,,,,,,Venezuela,3563,00:06:25.185,Pass,True
,,,,,,,,,,,,,,,,,,1.079601,,,,,,,,,,,,,,,c8f927ac-9a9d-449d-8583-93dd0c2bab34,306,,,"[86.0, 69.8]",3939979,6,,,,,3.0529368,,Right Foot,,,,"[77.0, 70.6]",Ground Pass,,9.035485,,,Jon Mikel Aramburu Mejías,113450.0,,,,,,,1,Regular Play,Eduard Alexander Bello Gil,35785.0,Right Wing,20,Venezuela,3563,"['a6a995be-f919-41f5-b1a6-b86d29bbd7ba', 'e754ef81-5208-49c8-9b34-4a0fee8adb7b']",30,,,,,,,,,,,,,,,,,Venezuela,3563,00:06:30.158,Pass,True
,,,,,,,,,,,,,,,,,,1.196903,,,,,,,,,,,,,,,685da90c-6be4-46f2-99b5-80b37c6e55b8,309,,,"[77.0, 70.6]",3939979,6,,,,,-2.4805496,,Right Foot,,,,"[69.8, 65.0]",Ground Pass,,9.121404,,,José Andrés Martínez Torres,36917.0,,,,,,,1,Regular Play,Jon Mikel Aramburu Mejías,113450.0,Right Back,20,Venezuela,3563,['8700019c-ee6b-41d7-8724-7d1d8317dbe0'],32,,,,,,,,,,,,,,,,,Venezuela,3563,00:06:32.001,Pass,
,,,,,,,,,,,,,,,,,,0.725987,,,,,,,,,,,,,,,dc1e2ee5-16be-48cb-9ca7-3b5f582deefd,312,,,"[69.1, 64.2]",3939979,6,,,,,-1.6909051,,Right Foot,,,,"[67.7, 52.6]",Ground Pass,,11.684177,,,Yangel Clemente Herrera Ravelo,16249.0,,,,,,,1,Regular Play,José Andrés Martínez Torres,36917.0,Right Defensive Midfield,20,Venezuela,3563,['35ae88bd-792d-4fa3-8d4c-f457bf0834f9'],34,,,,,,,,,,,,,,,,,Venezuela,3563,00:06:34.019,Pass,
,,,,,,,,,,,,,,,,,,1.997506,,,,,,,,,,,,,,,338c5fd4-60ae-4304-b297-18c75a61206e,315,,,"[62.9, 49.5]",3939979,6,,,,,-2.266733,,Left Foot,,,,"[49.2, 33.1]",Ground Pass,,21.369371,,,Yordan Hernando Osorio Paredes,10337.0,,,,,,,1,Regular Play,Yangel Clemente Herrera Ravelo,16249.0,Left Defensive Midfield,20,Venezuela,3563,['37b44778-ad0e-4e27-bdd9-11de92e96060'],35,,,,,,,,,,,,,,,,,Venezuela,3563,00:06:35.813,Pass,
,,,,,,,,,,,,,,,,,,1.205955,,,,,,,,,,,,,,,a51c3b36-86ad-42e3-b312-57f5729f796c,318,,,"[49.6, 32.0]",3939979,6,,,,,1.1071488,,Left Foot,,,,"[53.7, 40.2]",Ground Pass,,9.167879,,,Yangel Clemente Herrera Ravelo,16249.0,,,,,,,1,Regular Play,Yordan Hernando Osorio Paredes,10337.0,Left Center Back,20,Venezuela,3563,['98a56720-8d49-465d-aa64-d59e88529b38'],38,,,,,,,,,,,,,,,,,Venezuela,3563,00:06:38.526,Pass,
,,,,,,,,,,,,,,,,,,1.262117,,,,,,,,,,,,,,,cbd3c039-5fdd-404a-9b9c-2747c98342f7,321,,,"[53.7, 40.7]",3939979,6,,,,,2.0176387,,Right Foot,,,,"[46.8, 55.1]",Ground Pass,,15.96778,,,Nahuel Adolfo Ferraresi Hernández,49587.0,,,,,,,1,Regular Play,Yangel Clemente Herrera Ravelo,16249.0,Left Defensive Midfield,20,Venezuela,3563,['7125c36a-ae41-423a-bb09-7b110c0d230a'],40,,,,,,,,,,,,,,,,,Venezuela,3563,00:06:40.059,Pass,
,,,,,,,,,,,,,,,,,,1.469648,,,,,,,,,,,,,,,a12c09ce-63ce-48c7-87b9-8073c9595738,324,,,"[50.5, 58.7]",3939979,6,,,,,1.5645465,,Left Foot,,,,"[50.6, 74.7]",Ground Pass,,16.000313,,,Jon Mikel Aramburu Mejías,113450.0,,,,,,,1,Regular Play,Nahuel Adolfo Ferraresi Hernández,49587.0,Right Center Back,20,Venezuela,3563,['c32e2fd3-765b-45e6-82a5-33db2b79c920'],42,,,,,,,,,,,,,,,,,Venezuela,3563,00:06:42.669,Pass,
,,,,,,,,,,,,,,,,,,3.584198,,,,,,,,,,,,,,,fba27e6b-4739-4e1d-bb10-6bc04056034f,327,,,"[47.2, 72.9]",3939979,6,,,,,-2.2972612,,Right Foot,,,,"[16.1, 37.9]",Ground Pass,,46.82104,,,Rafael Enrique Romo Pérez,32012.0,,,,,,,1,Regular Play,Jon Mikel Aramburu Mejías,113450.0,Right Back,20,Venezuela,3563,['75e6cc45-6738-4efd-b285-13402e3a78e4'],45,,,,,,,,,,,,,,,,,Venezuela,3563,00:06:45.195,Pass,
,,,,,,,,,,,,,,,,,,1.133106,,,,,,,,,,,,,,,382407eb-9906-405f-a38f-193d3d6013e5,330,,,"[16.1, 37.9]",3939979,6,,,,,-1.0630133,,Right Foot,,,,"[23.0, 25.5]",Ground Pass,,14.19049,,,Yordan Hernando Osorio Paredes,10337.0,,,,,,,1,Regular Play,Rafael Enrique Romo Pérez,32012.0,Goalkeeper,20,Venezuela,3563,['02c66c2c-e669-4eb3-9606-427c0b25cfa1'],50,,,,,,,,,,,,,,,,,Venezuela,3563,00:06:50.004,Pass,
