50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.240469,,,,,,,,,,,,,95b783a6-23ea-401d-9818-2b7be0a38425,133,,,"[37.7, 55.6]",3939992,5,,,,,-0.056278538,,Left Foot,,,,"[51.9, 54.8]",,Ground Pass,,14.222517,,,,Mathías Adalberto Villasanti Rolón,87429.0,,,,,1,From Throw In,Omar Federico Alderete Fernández,29009.0,Left Center Back,9,Paraguay,3567,"['e7647bcc-3ec1-49be-bc2f-ed753092b197', 'ea5d58ba-b067-4ecc-a787-7bef82930bb1']",8,,,,,,,,,,,,,,,,Paraguay,3567,00:05:08.996,Pass,True
,,,,,,,,,,,,,,,,,1.092389,,,,,,,,,,,,,8b2efd5d-03b0-42bc-a6c9-9d199345bc51,136,,,"[54.1, 41.2]",3939992,5,,,,,-1.381724,,Right Foot,,,,"[57.2, 25.0]",,Ground Pass,,16.493938,,,,Ramón Sosa Acosta,87603.0,,,,,1,From Throw In,Mathías Adalberto Villasanti Rolón,87429.0,Left Defensive Midfield,9,Paraguay,3567,['cf560780-dc34-4ea4-ab72-f14d85cfea32'],12,,,,,,,,,,,,,,,,Paraguay,3567,00:05:12.463,Pass,
,,,,,,,,,,,,,,,,,1.031477,,,,,,,,,,,,,3cf2995b-ae5d-40c1-a026-db9b80bd90d0,140,,,"[77.7, 10.4]",3939992,5,,,,,-1.0636978,,Right Foot,,,,"[80.7, 5.0]",,Ground Pass,,6.177378,,,,Néstor Rafael Giménez Florentín,195989.0,,,,,1,From Throw In,Ramón Sosa Acosta,87603.0,Left Wing,9,Paraguay,3567,"['2fc41af1-6335-4691-b3fd-b3428566b9d6', 'f9de960e-5ee4-42d9-899c-59789c21f124']",16,,,,,,,,,,,,,,,,Paraguay,3567,00:05:16.431,Pass,True
,,,,,,,,,,,,,,,,,1.021484,,,,,,,,,,,,,a3553d71-e317-4260-a590-cfd5d7b9930c,142,,,"[80.7, 5.0]",3939992,5,,,,,1.3200307,,Left Foot,,,,"[85.9, 25.3]",,Ground Pass,,20.95543,,,,Damián Josué Bobadilla Benítez,87449.0,,,,,1,From Throw In,Néstor Rafael Giménez Florentín,195989.0,Left Back,9,Paraguay,3567,['e8253851-7b23-41cd-8a6e-398a780f3f47'],17,,,,,,,,,,,,,,,,Paraguay,3567,00:05:17.462,Pass,
,,,,,,,,,,,,,,,,,0.592433,,,,,,,,,,,,,cab12903-346b-4c00-9d7e-bad071a8775f,145,,,"[93.5, 22.8]",3939992,5,,,,,1.0246297,,Right Foot,,,,"[96.6, 27.9]",,Ground Pass,,5.9682493,,,,Julio César Enciso Espínola,47112.0,,,,,1,From Throw In,Damián Josué Bobadilla Benítez,87449.0,Right Defensive Midfield,9,Paraguay,3567,['577fced5-6207-404c-a01c-9f4c6b7f6b1e'],19,,,,,,,,,,,,,,,,Paraguay,3567,00:05:19.630,Pass,
,,,,,,,,,,,,,,,,,1.476168,,,,,,,,,,,,,7ec984f9-7cdb-4743-8430-da292337413d,150,,,"[94.7, 20.5]",3939992,5,,,,,-1.3724346,,Left Foot,,,,"[98.7, 0.6]",,Ground Pass,,20.298029,,Out,,Néstor Rafael Giménez Florentín,195989.0,,,,,1,From Throw In,Julio César Enciso Espínola,47112.0,Center Attacking Midfield,9,Paraguay,3567,['f6a301b5-9d0b-4e91-b280-64ed10f66a64'],21,,,,,,,,,,,,,,,,Paraguay,3567,00:05:21.698,Pass,
,,,,,,,,,,,,,,,,,1.688669,,,,,,,,,,,,,35941289-4df8-401b-8567-fa8b1277d614,152,,,"[21.4, 80.0]",3939992,5,,,,,-0.17954032,,,,,,"[49.5, 74.9]",,Low Pass,,28.559061,,,,Joel Nathaniel Campbell Samuels,5581.0,,,,Throw-in,1,From Throw In,Jeyland Yahir Mitchell Baltodano,143385.0,Right Center Back,10,Costa Rica,795,['d6b672d5-9c74-4e5d-a79b-851e0327ce1b'],43,,,,,,,,,,,,,,,,Costa Rica,795,00:05:43.503,Pass,
,,,,,,,,,,,,,,,,,1.943745,,,,,,,,,,,,,5f7256d6-bba1-4275-9591-75d3eff245c1,161,,,"[82.0, 5.2]",3939992,5,,,,True,-2.7187388,,,,,,"[76.0, 2.5]",,High Pass,,6.5795135,,,,Néstor Rafael Giménez Florentín,195989.0,,,,Recovery,1,From Throw In,Ramón Sosa Acosta,87603.0,Left Wing,10,Costa Rica,795,"['50b60901-5ca5-4215-8506-e6b400c301aa', 'cb353779-6ea8-41e9-8723-5d00382bceb4']",50,,,,,,,,,,,,,,,,Paraguay,3567,00:05:50.720,Pass,True
,,,,,,,,,,,,,,,,,0.848753,,,,,,,,,,,,,34dc2609-66ad-4059-ae44-01314f0df49e,164,,,"[76.0, 2.5]",3939992,5,,,,,0.91116756,,Left Foot,,,,"[79.8, 7.4]",,Ground Pass,,6.2008066,,Incomplete,,Ramón Sosa Acosta,87603.0,,,,,1,From Throw In,Néstor Rafael Giménez Florentín,195989.0,Left Back,10,Costa Rica,795,"['23bfdae5-2ae3-4e3d-a1fc-2ec62a03ccd7', '4ef66259-b32f-41b1-a233-9c6764820ef7']",53,,,,,,,,,,,,,,,,Paraguay,3567,00:05:53.348,Pass,
,,,,,,,,,,,,,,,,,0.407067,,,,,,,,,,,,,6a74080d-a6ca-4d86-8310-e0a1bfdefd95,169,,,"[48.7, 73.4]",3939992,5,,,,,0.08727771,,Right Foot,,,,"[56.7, 74.1]",,Ground Pass,,8.030566,,Incomplete,,,,,,,,1,From Throw In,Orlando Moisés Galo Calderón,132516.0,Right Defensive Midfield,10,Costa Rica,795,"['a3a6a39f-d856-4dd5-9e5b-66c88575b3eb', 'd4572833-9673-41bf-a96b-621a2cccc992']",56,,,,,,,,,,,,,,,,Costa Rica,795,00:05:56.263,Pass,True
,,,,,,,,,,,,,,,,,1.179597,,,,,,,,,,,,,7543f168-4d76-48ce-a601-9c707c078676,176,,,"[31.5, 73.5]",3939992,6,,True,,,-1.6001039,,Left Foot,,,,"[30.6, 42.8]",,Ground Pass,,30.71319,,,,Jefferson Brenes Rojas,130193.0,,,,Free Kick,1,From Free Kick,Juan Pablo Vargas Campos,27163.0,Center Back,11,Costa Rica,795,['a3c12aae-0daa-4cca-bc12-f6566c4ac040'],10,,,,,,,,,,,,,,,,Costa Rica,795,00:06:10.617,Pass,
,,,,,,,,,,,,,,,,,1.705452,,,,,,,,,,,,,3d60a70d-e3e4-403a-8444-6dffcf40fbe5,178,,,"[30.6, 38.5]",3939992,6,,,,,-1.6719425,,Right Foot,,,,"[27.2, 5.0]",,Ground Pass,,33.672096,,,,Francisco Javier Calvo Quesada,5600.0,,,,,1,From Free Kick,Jefferson Brenes Rojas,130193.0,Left Defensive Midfield,11,Costa Rica,795,['e8017887-d86f-4a17-8440-49670ab13f74'],12,,,,,,,,,,,,,,,,Costa Rica,795,00:06:12.842,Pass,
,,,,,,,,,,,,,,,,,1.232429,,,,,,,,,,,,,7dfdc766-d107-4f5f-86c7-91b1a13bff53,181,,,"[31.8, 4.0]",3939992,6,,,,,-0.14601226,,Left Foot,,,,"[45.4, 2.0]",,Ground Pass,,13.746272,,,,Joseph Martín Mora Cortéz,13367.0,,,,,1,From Free Kick,Francisco Javier Calvo Quesada,5600.0,Left Center Back,11,Costa Rica,795,['1a2e22e8-6b86-4be3-a9d2-3dffa2ec5ba1'],15,,,,,,,,,,,,,,,,Costa Rica,795,00:06:15.255,Pass,
,,,,,,,,,,,,,,,,,1.288534,,,,,,,,,,,,,cdd3a8a6-fe77-4950-b326-0313b3d58d06,185,,,"[44.6, 1.2]",3939992,6,,,,,3.1082716,,Left Foot,,,,"[26.6, 1.8]",,Ground Pass,,18.009996,,,,Francisco Javier Calvo Quesada,5600.0,,,,,1,From Free Kick,Joseph Martín Mora Cortéz,13367.0,Left Wing Back,11,Costa Rica,795,['f9c3779b-b6a8-4132-869e-a993e97d482f'],17,,,,,,,,,,,,,,,,Costa Rica,795,00:06:17.035,Pass,
,,,,,,,,,,,,,,,,,1.23635,,,,,,,,,,,,,a954f990-38f1-4025-87e4-2b8ceb6367ae,188,,,"[26.6, 1.8]",3939992,6,,,,,1.1186424,,Right Foot,,,,"[30.0, 8.8]",,Ground Pass,,7.7820306,,,,Jefferson Brenes Rojas,130193.0,,,,,1,From Free Kick,Francisco Javier Calvo Quesada,5600.0,Left Center Back,11,Costa Rica,795,['c37c454b-eaae-4590-87cc-5cff9323e84e'],18,,,,,,,,,,,,,,,,Costa Rica,795,00:06:18.558,Pass,
,,,,,,,,,,,,,,,,,1.08571,,,,,,,,,,,,,cb87246d-40f4-4d84-b94e-e7e658f8e4f6,192,,,"[38.3, 8.3]",3939992,6,,,,,-0.5847453,5d68a579-41b2-45a9-84f1-a6a6735115a0,Right Foot,,,,"[45.4, 3.6]",True,Ground Pass,,8.514693,,,,Josimar Alcócer,132257.0,,,,,1,From Free Kick,Jefferson Brenes Rojas,130193.0,Left Defensive Midfield,11,Costa Rica,795,['5a678ebb-d1e9-4dbb-b222-168328624614'],21,,,,,,,,,,,,,,,,Costa Rica,795,00:06:21.821,Pass,
,,,,,,,,,,,,,,,,,1.372865,,,,,,,,,,,,,c414ba2f-b6bc-4b3f-81a6-d4d6bf0531b2,202,,,"[61.0, 40.1]",3939992,7,,,,,2.8295505,,Right Foot,,,,"[48.6, 44.1]",,Ground Pass,,13.029198,,,,Mathías Adalberto Villasanti Rolón,87429.0,,,,Kick Off,1,From Kick Off,Julio César Enciso Espínola,47112.0,Center Attacking Midfield,12,Paraguay,3567,['54a3d008-6d91-4257-abe8-a2c823520dd9'],46,,,,,,,,,,,,,,,,Paraguay,3567,00:07:46.286,Pass,
,,,,,,,,,,,,,,,,,1.305411,,,,,,,,,,,,,9aac1d70-5982-4ada-ae33-4b47b6fee1cb,205,,,"[54.6, 38.2]",3939992,7,,,,,-0.90828186,,Right Foot,,,,"[65.6, 24.1]",,Ground Pass,,17.883232,,,,Ramón Sosa Acosta,87603.0,,,,,1,From Kick Off,Mathías Adalberto Villasanti Rolón,87429.0,Left Defensive Midfield,12,Paraguay,3567,['2eba7b67-ec8c-469f-94eb-e50b32199212'],49,,,,,,,,,,,,,,,,Paraguay,3567,00:07:49.506,Pass,
,,,,,,,,,,,,,,,,,0.951854,,,,,,,,,,,,,85128165-36e9-44a0-a643-9a90b5819f2b,208,,,"[65.6, 23.1]",3939992,7,,,,,-2.1215723,,Right Foot,,,,"[57.8, 10.4]",,Ground Pass,,14.904026,,,,Néstor Rafael Giménez Florentín,195989.0,,,,,1,From Kick Off,Ramón Sosa Acosta,87603.0,Left Wing,12,Paraguay,3567,['dbd5729a-8a81-4d79-81ef-c9f2d938ec3d'],51,,,,,,,,,,,,,,,,Paraguay,3567,00:07:51.020,Pass,
,,,,,,,,,,,,,,,,,1.767427,,,,,,,,,,,,,99c0eb67-a845-449d-be02-0d7fa20296df,211,,,"[57.8, 10.4]",3939992,7,,,,,2.2790284,,Left Foot,,,,"[39.9, 31.3]",,Ground Pass,,27.517632,,,,Omar Federico Alderete Fernández,29009.0,,,,,1,From Kick Off,Néstor Rafael Giménez Florentín,195989.0,Left Back,12,Paraguay,3567,['7c4b38f5-0b68-4180-9dea-30ea3dd659c5'],53,,,,,,,,,,,,,,,,Paraguay,3567,00:07:53.005,Pass,
,,,,,,,,,,,,,,,,,1.239102,,,,,,,,,,,,,c6e74449-511d-4368-9351-67eab03e278a,214,,,"[39.9, 31.3]",3939992,7,,,,,1.6114519,,Left Foot,,,,"[38.7, 60.8]",,Ground Pass,,29.524397,,,,Fabián Cornelio Balbuena González,10290.0,,,,,1,From Kick Off,Omar Federico Alderete Fernández,29009.0,Left Center Back,12,Paraguay,3567,['a8b50ed7-819e-471d-b980-0b8143595fbb'],55,,,,,,,,,,,,,,,,Paraguay,3567,00:07:55.869,Pass,
,,,,,,,,,,,,,,,,,1.171137,,,,,,,,,,,,,16a9d3fe-67f9-4738-8e6c-a87bb651d9bc,217,,,"[46.0, 77.9]",3939992,8,,,,,0.11065722,,Right Foot,,,,"[56.8, 79.1]",,Ground Pass,,10.866462,,,,Víctor Gustavo Velázquez Ramos,28943.0,,,,,1,From Kick Off,Fabián Cornelio Balbuena González,10290.0,Right Center Back,12,Paraguay,3567,['a93eeaae-356b-438d-a3b4-8148e9f5bf96'],0,,,,,,,,,,,,,,,,Paraguay,3567,00:08:00.006,Pass,
,,,,,,,,,,,,,,,,,1.020579,,,,,,,,,,,,,02719956-99a5-4f2a-a4dd-de7471a8d75e,220,,,"[56.8, 79.1]",3939992,8,,,,,-1.528716,,Right Foot,,,,"[57.2, 69.6]",,Ground Pass,,9.508417,,,,Mathías Adalberto Villasanti Rolón,87429.0,,,,,1,From Kick Off,Víctor Gustavo Velázquez Ramos,28943.0,Right Back,12,Paraguay,3567,['6b80d23f-0d3c-4339-b5e9-cc0002efcae1'],1,,,,,,,,,,,,,,,,Paraguay,3567,00:08:01.796,Pass,
,,,,,,,,,,,,,,,,,1.391256,,,,,,,,,,,,,e5425c41-0618-435d-86f9-319e5d3abbb1,223,,,"[54.9, 69.0]",3939992,8,,,,,3.1415927,,Right Foot,,,,"[39.6, 69.0]",,Ground Pass,,15.3,,,,Fabián Cornelio Balbuena González,10290.0,,,,,1,From Kick Off,Mathías Adalberto Villasanti Rolón,87429.0,Left Defensive Midfield,12,Paraguay,3567,['6dcaf491-069b-4fc5-8f53-d8bf0449cc1b'],4,,,,,,,,,,,,,,,,Paraguay,3567,00:08:04.096,Pass,
,,,,,,,,,,,,,,,,,1.771613,,,,,,,,,,,,,f27a6e6c-2a5a-457b-85d6-e54f1686c2ce,226,,,"[39.6, 69.0]",3939992,8,,,,,-1.590574,,Right Foot,,,,"[38.7, 23.5]",,Ground Pass,,45.5089,,,,Omar Federico Alderete Fernández,29009.0,,True,,,1,From Kick Off,Fabián Cornelio Balbuena González,10290.0,Right Center Back,12,Paraguay,3567,['a7244a31-698a-49ce-8366-4f6034586ef6'],6,,,,,,,,,,,,,,,,Paraguay,3567,00:08:06.993,Pass,
,,,,,,,,,,,,,,,,,1.135255,,,,,,,,,,,,,54f5efc7-cec3-445a-9037-e6c252c18316,229,,,"[50.3, 25.7]",3939992,8,,,,,-1.1003921,,Left Foot,,,,"[59.3, 8.0]",,Ground Pass,,19.856737,,,,Néstor Rafael Giménez Florentín,195989.0,,,,,1,From Kick Off,Omar Federico Alderete Fernández,29009.0,Left Center Back,12,Paraguay,3567,['e0cb37ea-786e-450d-b376-5b4f4d8006c5'],11,,,,,,,,,,,,,,,,Paraguay,3567,00:08:11.722,Pass,
,,,,,,,,,,,,,,,,,0.512287,,,,,,,,,,,,,4cca7849-0dc8-4089-9f7b-15d258dae972,232,,,"[59.3, 8.0]",3939992,8,,,,,1.5112641,,Left Foot,,,,"[60.2, 23.1]",,Ground Pass,,15.126798,,,,Damián Josué Bobadilla Benítez,87449.0,,,,,1,From Kick Off,Néstor Rafael Giménez Florentín,195989.0,Left Back,12,Paraguay,3567,['a480fcc6-0715-4ee7-aa52-0f0925c04ac3'],13,,,,,,,,,,,,,,,,Paraguay,3567,00:08:13.286,Pass,
,,,,,,,,,,,,,,,,,0.296629,,,,,,,,,,,,,3cfa73f6-45ef-4ce3-9be6-bf4e80dc3427,235,,,"[60.2, 23.1]",3939992,8,,,,,-0.31561565,,Left Foot,,,,"[65.1, 21.5]",,Low Pass,,5.1546097,,Incomplete,,,,,,,,1,From Kick Off,Damián Josué Bobadilla Benítez,87449.0,Right Defensive Midfield,12,Paraguay,3567,['6be052b3-9b85-49ad-96f7-42e05713698f'],13,,,,,,,,,,,,,,,,Paraguay,3567,00:08:13.838,Pass,
,,,,,,,,,,,,,,,,,0.999827,,,,,,,,,,,,,6f16d56a-6a0d-4148-8bad-315ec3cdba89,237,,,"[74.6, 0.1]",3939992,8,,True,,,1.2737321,,,,,,"[77.6, 9.9]",,Low Pass,,10.248902,,,,Julio César Enciso Espínola,47112.0,,,,Throw-in,1,From Throw In,Néstor Rafael Giménez Florentín,195989.0,Left Back,13,Paraguay,3567,['8617fc06-60b8-48ac-8588-a7aebc6b8e1e'],26,,,,,,,,,,,,,,,,Paraguay,3567,00:08:26.726,Pass,
,,,,,,,,,,,,,,,,,1.209975,,,,,,,,,,,,,9adef8f5-6785-4c39-8839-6afebad0520a,239,,,"[77.7, 19.7]",3939992,8,,,,,1.3008512,,Right Foot,,,,"[83.4, 40.3]",,Ground Pass,,21.37405,,,,Miguel Ángel Almirón Rejala,12603.0,,,,,1,From Throw In,Julio César Enciso Espínola,47112.0,Center Attacking Midfield,13,Paraguay,3567,['4b09db1f-2f9d-4bad-8cbf-7268562f34e8'],29,,,,,,,,,,,,,,,,Paraguay,3567,00:08:29.359,Pass,
,,,,,,,,,,,,,,,,,1.44325,,,,,,,,,,,,,c0c6ddb0-12f9-422c-8a00-943e7fa627a2,243,,,"[79.3, 41.6]",3939992,8,,,,,1.7067938,,Right Foot,,,,"[75.4, 70.1]",,Ground Pass,,28.765604,,,,Víctor Gustavo Velázquez Ramos,28943.0,,,,,1,From Throw In,Miguel Ángel Almirón Rejala,12603.0,Right Wing,13,Paraguay,3567,"['4c7f11ac-6868-4899-a03d-553fde6a1b6d', 'e257097b-ec0d-40c1-b5ba-fca2bd244c94']",32,,,,,,,,,,,,,,,,Paraguay,3567,00:08:32.028,Pass,True
,,,,,,,,,,,,,,,,,0.462142,,,,,,,,,,,,,feb67589-26b2-46b3-9751-153542b32fbd,246,,,"[76.8, 71.9]",3939992,8,,,,,-1.1071488,,Right Foot,,,,"[79.3, 66.9]",,Ground Pass,,5.59017,,,,Julio César Enciso Espínola,47112.0,,,,,1,From Throw In,Víctor Gustavo Velázquez Ramos,28943.0,Right Back,13,Paraguay,3567,['409942ad-9be0-4166-bf00-7ee71bb83456'],34,,,,,,,,,,,,,,,,Paraguay,3567,00:08:34.954,Pass,
,,,,,,,,,,,,,,,,,0.553778,,,,,,,,,,,,,ce56cc83-aff2-4843-bcbb-5285ede1513b,249,,,"[86.7, 50.4]",3939992,8,,,,,-0.45471928,,Right Foot,,,,"[95.7, 46.0]",,Ground Pass,,10.017983,,,,Adam Fernando Bareiro Gamarra,26306.0,,,,,1,From Throw In,Julio César Enciso Espínola,47112.0,Center Attacking Midfield,13,Paraguay,3567,['1874d504-3da4-42fc-87e3-91ccbd45975f'],39,,,,,,,,,,,,,,,,Paraguay,3567,00:08:39.209,Pass,
,,,,,,,,,,,,,,,,,1.374857,,,,,,,,,,,,,924d7952-5688-498c-8ea4-3a674db2c198,258,,,"[61.9, 28.6]",3939992,8,,,,,-1.5246108,,Left Foot,,,,"[63.0, 4.8]",,Ground Pass,,23.825407,,,,Joseph Martín Mora Cortéz,13367.0,,,,,1,Regular Play,Joel Nathaniel Campbell Samuels,5581.0,Center Forward,14,Costa Rica,795,['20010ddb-95df-4790-824f-ce639afa76ce'],47,,,,,,,,,,,,,,,,Costa Rica,795,00:08:47.211,Pass,
,,,,,,,,,,,,,,,,,2.03914,,,,,,,,,,,,,c39ae576-8070-4f73-b87d-5de4bd149aa0,261,,,"[63.0, 4.8]",3939992,8,,,,,3.0942347,,Left Foot,,,,"[41.9, 5.8]",,Ground Pass,,21.123684,,,,Francisco Javier Calvo Quesada,5600.0,,,,,1,Regular Play,Joseph Martín Mora Cortéz,13367.0,Left Wing Back,14,Costa Rica,795,['cf177443-a8dd-453c-b5e1-5fc25a95407b'],49,,,,,,,,,,,,,,,,Costa Rica,795,00:08:49.554,Pass,
,,,,,,,,,,,,,,,,,1.314077,,,,,,,,,,,,,ae757a0e-e48e-43b3-9094-7b46ace4e0ba,265,,,"[42.5, 4.0]",3939992,8,,,,,2.4441133,,Right Foot,,,,"[24.6, 19.0]",,Ground Pass,,23.354015,,,,Juan Pablo Vargas Campos,27163.0,,,,,1,Regular Play,Francisco Javier Calvo Quesada,5600.0,Left Center Back,14,Costa Rica,795,['f71efc73-ced8-4d10-9ccd-34eebe178ecf'],54,,,,,,,,,,,,,,,,Costa Rica,795,00:08:54.015,Pass,
,,,,,,,,,,,,,,,,,2.446907,,,,,,,,,,,,,2dcfd1b8-e543-4af6-bbba-d43aea12aaf9,268,,,"[11.5, 28.1]",3939992,8,,,,,1.2725577,,Left Foot,,,,"[19.8, 55.1]",,Ground Pass,,28.246946,,,,Jeyland Yahir Mitchell Baltodano,143385.0,,,,,1,Regular Play,Juan Pablo Vargas Campos,27163.0,Center Back,14,Costa Rica,795,['89a8c8ac-002d-4618-a71b-ee3adfd3f40f'],58,,,,,,,,,,,,,,,,Costa Rica,795,00:08:58.984,Pass,
,,,,,,,,,,,,,,,,,1.304048,,,,,,,,,,,,,40fda46d-5f84-4f68-bd13-ae313e3e720d,271,,,"[19.4, 59.2]",3939992,9,,,,,-1.0291821,,Right Foot,,,,"[26.8, 46.9]",,Ground Pass,,14.354442,,,,Jefferson Brenes Rojas,130193.0,,,,,1,Regular Play,Jeyland Yahir Mitchell Baltodano,143385.0,Right Center Back,14,Costa Rica,795,['c7ad6853-3a59-4059-8645-db0c134102a8'],2,,,,,,,,,,,,,,,,Costa Rica,795,00:09:02.173,Pass,
,,,,,,,,,,,,,,,,,0.9311,,,,,,,,,,,,,9ccf15be-da2d-4ed2-a361-92de36cef8bc,275,,,"[27.2, 46.9]",3939992,9,,,,,2.2294269,,Right Foot,,,,"[18.3, 58.4]",,Ground Pass,,14.541664,,,,Jeyland Yahir Mitchell Baltodano,143385.0,,,,,1,Regular Play,Jefferson Brenes Rojas,130193.0,Left Defensive Midfield,14,Costa Rica,795,"['0444fe03-c3fb-40c6-8ae7-07e15de18ea5', '34c36a3d-32ba-4969-af9a-fb095f35d0f2']",3,,,,,,,,,,,,,,,,Costa Rica,795,00:09:03.502,Pass,True
,,,,,,,,,,,,,,,,,1.5649,,,,,,,,,,,,,1235620a-2ff0-458d-8f0e-2c7eb0416da5,278,,,"[18.3, 58.4]",3939992,9,,,,,-1.0502481,,Right Foot,,,,"[35.9, 27.7]",,Ground Pass,,35.387146,,,,Joel Nathaniel Campbell Samuels,5581.0,,,,,1,Regular Play,Jeyland Yahir Mitchell Baltodano,143385.0,Right Center Back,14,Costa Rica,795,['af15c27d-6b3d-44a8-a53f-e47792a36d4b'],4,,,,,,,,,,,,,,,,Costa Rica,795,00:09:04.473,Pass,
,,,,,,,,,,,,,,,,,1.750314,,,,,,,,,,,,,18fa2e78-dfb7-4b68-a566-41a60ac25d06,282,,,"[33.6, 29.9]",3939992,9,,,,,-1.5036705,,Left Foot,,,,"[35.2, 6.1]",,Ground Pass,,23.853722,,,,Joseph Martín Mora Cortéz,13367.0,,,,,1,Regular Play,Joel Nathaniel Campbell Samuels,5581.0,Center Forward,14,Costa Rica,795,['f4b0005f-e318-4bfa-9e13-43f77fe665be'],6,,,,,,,,,,,,,,,,Costa Rica,795,00:09:06.859,Pass,
,,,,,,,,,,,,,,,,,0.98609,,,,,,,,,,,,,17d642e4-c5f5-493d-afa3-970ff69463da,286,,,"[32.2, 13.2]",3939992,9,,,,,1.743657,,Left Foot,,,,"[30.0, 25.8]",,Ground Pass,,12.790622,,,,Jefferson Brenes Rojas,130193.0,,,,,1,Regular Play,Joseph Martín Mora Cortéz,13367.0,Left Wing Back,14,Costa Rica,795,"['f8ad18b4-b1b6-4843-938c-efdb7c53fea6', 'fcef1acf-bbe9-4422-b04b-f9eded5dad82']",10,,,,,,,,,,,,,,,,Costa Rica,795,00:09:10.328,Pass,True
,,,,,,,,,,,,,,,,,2.044562,,,,,,,,,,,,,0f6207ed-f866-4042-bca9-19e7e1eae400,289,,,"[30.0, 25.8]",3939992,9,,,,,2.9591215,,Right Foot,,,,"[13.2, 28.9]",,Ground Pass,,17.083618,,,,Juan Pablo Vargas Campos,27163.0,,,,,1,Regular Play,Jefferson Brenes Rojas,130193.0,Left Defensive Midfield,14,Costa Rica,795,['dc27ab43-7ddf-476e-a4fb-dde32eea50a0'],11,,,,,,,,,,,,,,,,Costa Rica,795,00:09:11.491,Pass,
,,,,,,,,,,,,,,,,,3.636762,,,,,,,,,,,,,bbf13af9-2653-4155-a9d2-a6927d2be2d2,293,,,"[9.0, 27.7]",3939992,9,,,,,-0.58247477,,Left Foot,,,,"[50.9, 0.1]",,High Pass,,50.1734,,Out,,,,,,,,1,Regular Play,Juan Pablo Vargas Campos,27163.0,Center Back,14,Costa Rica,795,['59d57c5d-13d3-4744-9ab4-8e220d7cdfae'],14,,,,,,,,,,,,,,,,Costa Rica,795,00:09:14.373,Pass,True
,,,,,,,,,,,,,,,,,1.508337,,,,,,,,,,,,,08b56794-cf53-4e0a-b222-87500365abee,294,,,"[63.4, 80.0]",3939992,9,,,,,-2.8281407,,,,,,"[48.9, 75.3]",,Low Pass,,15.242703,,,,Fabián Cornelio Balbuena González,10290.0,,,,Throw-in,1,From Throw In,Víctor Gustavo Velázquez Ramos,28943.0,Right Back,15,Paraguay,3567,['fae2760c-9e37-4640-9872-f1db71043a41'],22,,,,,,,,,,,,,,,,Paraguay,3567,00:09:22.105,Pass,
,,,,,,,,,,,,,,,,,1.298897,,,,,,,,,,,,,4be36bb5-7411-4f7a-b928-b45ef7ae0dd4,298,,,"[51.4, 77.3]",3939992,9,,,,,-0.59878385,,Left Foot,,,,"[59.9, 71.5]",,Low Pass,,10.290287,,,,Mathías Adalberto Villasanti Rolón,87429.0,,,,,1,From Throw In,Fabián Cornelio Balbuena González,10290.0,Right Center Back,15,Paraguay,3567,"['3ec5d62e-aa0a-4bbd-b4ba-58ea10f5ccd2', '4ed42871-1a89-4d48-9c77-08d20b7f8101']",24,,,,,,,,,,,,,,,,Paraguay,3567,00:09:24.638,Pass,True
,,,,,,,,,,,,,,,,,2.475528,,,,,,,,,,,,,29e79eff-4d95-4dda-8016-9abb705092c9,302,,,"[57.6, 69.1]",3939992,9,,,,,-2.2658896,,Right Foot,,,,"[34.5, 41.4]",,Ground Pass,,36.067993,,,,Omar Federico Alderete Fernández,29009.0,,,,,1,From Throw In,Mathías Adalberto Villasanti Rolón,87429.0,Left Defensive Midfield,15,Paraguay,3567,['baf94f7e-6c5a-4042-943e-387c2fcf6bce'],26,,,,,,,,,,,,,,,,Paraguay,3567,00:09:26.440,Pass,
