50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_penalty_saved_to_post,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,0.032382,,,,,,,,,,,,98ccc449-0568-44e1-aa60-bc7b9e818a5b,117,,,"[63.0, 35.3]",3942229,2,,,True,0.0,,,,,"[64.8, 35.3]",,Low Pass,,1.8,,Incomplete,,,,,,,,,Recovery,1,From Goal Kick,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,7,Venezuela,3563,"['0d2035d9-20a2-4a29-8474-670d984e54ea', '1413b132-08c3-414a-b020-8978ad4cf0f9', '920cf8bf-c593-4273-bba7-e1f6c40d78b4']",25,,,,,,,,,,,,,,,,,,Canada,1833,00:02:25.530,Pass,True
,,,,,,,,,,,,,,,,,,,,,2.468982,,,,,,,,,,,,8c5ac5a1-e29a-493c-9b24-83ba9240db06,126,,,"[58.0, 46.2]",3942229,2,,,,0.50076586,,Right Foot,,,"[87.6, 62.4]",,Ground Pass,,33.74315,,Pass Offside,,José Salomón Rondón Giménez,4041.0,,,,Through Ball,True,,1,From Goal Kick,José Andrés Martínez Torres,36917.0,Right Center Midfield,7,Venezuela,3563,"['2659076e-49fe-46a6-8664-a3d72d9ac9a2', '97aa39aa-3601-456f-8092-f8c4e0bc38fe', 'bb36ff63-d14f-49c6-8087-819a865f4106']",28,,,,,,,,,,,,,,,,,,Venezuela,3563,00:02:28.664,Pass,True
,,,,,,,,,,,,,,,,,,,,,0.731764,,,,,,,,,,,,17d2e1ae-5096-48cd-a485-137cc6b81e16,128,,,"[27.3, 23.7]",3942229,3,True,,,1.1177953,,Right Foot,,,"[51.2, 72.8]",,High Pass,,54.607876,,,,Jonathan David,23640.0,,,True,,,Free Kick,1,From Free Kick,Derek Cornelius,23760.0,Left Center Back,8,Canada,1833,['54ac0e85-1b4f-475b-b688-d7a5d2cff50b'],5,,,,,,,,,,,,,,,,,,Canada,1833,00:03:05.729,Pass,
,,,,,,,,,,,,,,,,,,,,,2.505079,,,,,,,,,,,,56a7cede-06fb-42ef-b412-cf45ecd218ff,130,,,"[51.2, 72.8]",3942229,3,True,,,-1.3722284,,Head,,,"[54.5, 56.4]",,Low Pass,,16.728718,,,,Jonathan Osorio,12770.0,,,,,,,1,From Free Kick,Jonathan David,23640.0,Center Attacking Midfield,8,Canada,1833,['8d23cd02-2fe3-4248-9c2e-cd621353dea9'],6,,,,,,,,,,,,,,,,,,Canada,1833,00:03:06.780,Pass,
,,,,,,,,,,,,,,,,,,,,,2.268478,,,,,,,,,,,,28b9f0ba-f67d-4493-af41-3bfb0eff176f,132,,,"[63.2, 44.7]",3942229,3,,,,-1.1794689,,Right Foot,,,"[77.6, 9.8]",,Ground Pass,,37.754074,,,,Jacob Shaffelburg,26152.0,,,,,,,1,From Free Kick,Jonathan Osorio,12770.0,Right Defensive Midfield,8,Canada,1833,['26a4d784-65dc-40ea-8870-a3c4147c7b6f'],10,,,,,,,,,,,,,,,,,,Canada,1833,00:03:10.730,Pass,
,,,,,,,,,,,,,,,,,,,,,1.255145,,,,,,,,,,,,b8e3a390-b4e5-4318-b302-4a58ab3da378,135,,,"[79.5, 7.7]",3942229,3,,,,0.18265462,,Left Foot,,,"[95.2, 10.6]",,Ground Pass,,15.965588,,Incomplete,,Alphonso Davies,12365.0,,,,,,,1,From Free Kick,Jacob Shaffelburg,26152.0,Left Wing,8,Canada,1833,"['d63a7247-d5a1-439d-9d22-11b638a205c0', 'e1814199-8ac0-4e6c-b3ef-f2c15235ae7e']",14,,,,,,,,,,,,,,,,,,Canada,1833,00:03:14.055,Pass,
,,,,,,,,,,,,,,,,,,,,,0.837353,,,,,,,,,,,,a207b5c3-b960-4206-aafb-afcb5b2e6b97,140,,,"[45.4, 1.4]",3942229,3,,,,1.0648459,,Left Foot,,,"[49.5, 8.8]",,Ground Pass,,8.459906,,,,Stephen Antunes Eustáquio,11187.0,,,,,,,1,From Free Kick,Derek Cornelius,23760.0,Left Center Back,8,Canada,1833,['9b351cd8-5eb8-4cee-898e-3583a231c298'],22,,,,,,,,,,,,,,,,,,Canada,1833,00:03:22.519,Pass,
,,,,,,,,,,,,,,,,,,,,,2.035631,,,,,,,,,,,,e4be28eb-45e3-4ab0-89eb-1d47f43096bb,143,,,"[50.9, 10.1]",3942229,3,,,,1.9100889,,Right Foot,,,"[38.3, 45.8]",,Ground Pass,,37.858288,,,,Moise Bombito,383250.0,,,,,,,1,From Free Kick,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,8,Canada,1833,['00bd5619-2e2b-4141-9c8a-bef99e848ea7'],25,,,,,,,,,,,,,,,,,,Canada,1833,00:03:25.529,Pass,
,,,,,,,,,,,,,,,,,,,,,1.17461,,,,,,,,,,,,51c73d82-8745-4daa-8cb4-772f06db95ed,146,,,"[38.8, 51.5]",3942229,3,,,,1.4857308,,Left Foot,,,"[39.9, 64.4]",,Ground Pass,,12.946815,,,,Alistair Johnston,44703.0,,,,,,,1,From Free Kick,Moise Bombito,383250.0,Right Center Back,8,Canada,1833,['c63fed9d-ed9b-4ee2-952f-b4bfc25190c1'],28,,,,,,,,,,,,,,,,,,Canada,1833,00:03:28.809,Pass,
,,,,,,,,,,,,,,,,,,,,,2.879433,,,,,,,,,,,,b5746f83-f861-46e4-9a03-4f8b11df1ceb,149,,,"[40.7, 65.9]",3942229,3,,,,0.23297924,,Right Foot,,,"[99.7, 79.9]",,High Pass,,60.63827,,Out,,Richie Laryea,16120.0,,,,,,,1,From Free Kick,Alistair Johnston,44703.0,Right Back,8,Canada,1833,['58145b52-d189-4a12-8267-405c6f66f6aa'],31,,,,,,,,,,,,,,,,,,Canada,1833,00:03:31.241,Pass,
,,,,,,,,,,,,,,,,,,,,,1.881775,,,,,,,,,,,,7f6e98ba-be6c-41a5-a132-b3587d05c820,151,,,"[18.8, 0.1]",3942229,3,,,,0.1279521,,,,,"[53.0, 4.5]",,High Pass,,34.48188,,Incomplete,,Yeferson Julio Soteldo Martínez,25115.0,,,,,,Throw-in,1,From Throw In,Miguel Ángel Navarro Zárate,36520.0,Left Back,9,Venezuela,3563,"['78df4d7c-342b-4f1a-9e21-37d289daeb53', 'a3822d6d-b4a2-4415-9449-b57074f180dc']",49,,,,,,,,,,,,,,,,,,Venezuela,3563,00:03:49.774,Pass,
,,,,,,,,,,,,,,,,,,,,,1.23998,,,,,,,,,,,,0ae032a6-0189-4f49-94cd-b6cc5490128b,155,,,"[48.3, 76.9]",3942229,3,,,,-1.761519,,Right Foot,,,"[44.4, 56.7]",,Ground Pass,,20.57304,,,,Derek Cornelius,23760.0,,,,,,Recovery,1,Regular Play,Moise Bombito,383250.0,Right Center Back,10,Canada,1833,['d1aa0529-101b-4671-92e4-08134261bf5b'],53,,,,,,,,,,,,,,,,,,Canada,1833,00:03:53.802,Pass,
,,,,,,,,,,,,,,,,,,,,,0.745756,,,,,,,,,,,,55ada819-6745-4513-95ca-79b384d9337b,158,,,"[44.4, 55.7]",3942229,3,,,,-0.81524,,Left Foot,,,"[50.9, 48.8]",,Ground Pass,,9.479451,,,,Stephen Antunes Eustáquio,11187.0,,,,,,,1,Regular Play,Derek Cornelius,23760.0,Left Center Back,10,Canada,1833,['cc2eb8cf-21ae-46c7-bd15-289e640be549'],56,,,,,,,,,,,,,,,,,,Canada,1833,00:03:56.299,Pass,
,,,,,,,,,,,,,,,,,,,,,2.073714,,,,,,,,,,,,7844961c-3e4a-4d85-bf32-a37063ca6db8,161,,,"[50.9, 44.7]",3942229,3,,,,-3.123999,,Right Foot,,,"[16.8, 44.1]",,Ground Pass,,34.105278,,,,Maxime Crépeau,23758.0,,,,,,,1,Regular Play,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,10,Canada,1833,['cff89158-94b9-476a-a32e-caf9b5c28282'],58,,,,,,,,,,,,,,,,,,Canada,1833,00:03:58.159,Pass,
,,,,,,,,,,,,,,,,,,,,,3.406292,,,,,,,,,,,,0c8ba4c9-67fa-4567-8953-b0c40cf40875,164,,,"[17.2, 43.4]",3942229,4,,,,0.9718851,,Right Foot,,,"[38.7, 74.9]",,Ground Pass,,38.13791,,Incomplete,,Moise Bombito,383250.0,,,,,,,1,Regular Play,Maxime Crépeau,23758.0,Goalkeeper,10,Canada,1833,"['180107e1-175a-4a22-9f77-a14306540416', 'ba5c768c-13a6-4a12-8b2e-4dd084480f0e']",0,,,,,,,,,,,,,,,,,,Canada,1833,00:04:00.864,Pass,
,,,,,,,,,,,,,,,,,,,,,0.58487,,,,,,,,,,,,fa4ce336-4007-4a69-9e81-8b168095938d,168,,,"[23.1, 65.4]",3942229,4,,,,0.27562943,,Right Foot,,,"[33.0, 68.2]",,Ground Pass,,10.288342,,,,Alistair Johnston,44703.0,,,,,,Recovery,1,Regular Play,Moise Bombito,383250.0,Right Center Back,10,Canada,1833,['8ef97fd7-8178-41d9-a03d-dd1a915acf97'],5,,,,,,,,,,,,,,,,,,Canada,1833,00:04:05.692,Pass,
,,,,,,,,,,,,,,,,,,,,,1.048051,,,,,,,,,,,,fbde097f-35ef-4e93-b4ad-07e3b27079af,172,,,"[38.8, 70.1]",3942229,4,,,,-0.07624082,,Right Foot,,,"[53.2, 69.0]",,Ground Pass,,14.441953,,,,Jonathan David,23640.0,,,,,,,1,Regular Play,Alistair Johnston,44703.0,Right Back,10,Canada,1833,"['2f62c450-a4fa-4e8e-87d5-e9525185fbd8', 'c62e255b-b900-448d-afc1-e0217c42bde2']",7,,,,,,,,,,,,,,,,,,Canada,1833,00:04:07.393,Pass,True
,,,,,,,,,,,,,,,,,,,,,2.158632,,,,,,,,,,,,c35fb6eb-7a4d-4cf3-9c6f-3aacd8c4c47e,176,,,"[68.9, 0.1]",3942229,4,True,,,0.38398463,,,,,"[98.6, 12.1]",,High Pass,,32.03264,,,,José Salomón Rondón Giménez,4041.0,,,,,,Throw-in,1,From Throw In,Miguel Ángel Navarro Zárate,36520.0,Left Back,11,Venezuela,3563,['72eea418-5acd-4ba2-beab-633a8225065e'],13,,,,,,,,,,,,,,,,,,Venezuela,3563,00:04:13.419,Pass,
,,,,,,,,,,,,,,,,,,,,,1.709293,,,,,,,,,,,,d8547146-0cc1-42ca-b591-207b9dc0c247,179,,,"[98.8, 10.5]",3942229,4,,,,1.4758446,,Right Foot,,,"[99.4, 16.8]",,High Pass,,6.328507,,Incomplete,,Yeferson Julio Soteldo Martínez,25115.0,,,,,,,1,From Throw In,José Salomón Rondón Giménez,4041.0,Center Forward,11,Venezuela,3563,"['720ec9d8-69ee-4b2a-90a7-20ecc1c1d5a6', 'b6fe7e0f-125a-438f-8735-64f7276b4873', 'ff5a5229-0c91-4ce7-a629-0f92224858b9']",15,,,,,,,,,,,,,,,,,,Venezuela,3563,00:04:15.578,Pass,True
,,,,,,,,,,,,,,,,,,,,,3.022527,,,,,,,,,,,,ff5a5229-0c91-4ce7-a629-0f92224858b9,181,,,"[20.7, 63.3]",3942229,4,,,,-2.2554135,,Head,,,"[4.7, 43.7]",,High Pass,,25.301384,,,,Maxime Crépeau,23758.0,,,,,,Recovery,1,Regular Play,Alistair Johnston,44703.0,Right Back,12,Canada,1833,"['0b41abe6-0976-43de-993c-697551c8d119', 'd8547146-0cc1-42ca-b591-207b9dc0c247']",17,,,,,,,,,,,,,,,,,,Canada,1833,00:04:17.287,Pass,
,,,,,,,,,,,,,,,,,,,,,1.024442,,,,,,,,,,,,fb528310-5223-47bd-b9fb-1160216fb2e3,184,,,"[7.6, 44.7]",3942229,4,,,,-0.31263226,,Right Foot,,,"[17.5, 41.5]",,Ground Pass,,10.404326,,,,Stephen Antunes Eustáquio,11187.0,,,,,,,1,Regular Play,Maxime Crépeau,23758.0,Goalkeeper,12,Canada,1833,['e98cf868-7706-4f82-af97-2d2ed347122c'],21,,,,,,,,,,,,,,,,,,Canada,1833,00:04:21.936,Pass,
,,,,,,,,,,,,,,,,,,,,,1.38896,,,,,,,,,,,,00ff4ab4-5b23-4226-a523-fbd8291bb82f,187,,,"[24.2, 41.2]",3942229,4,,,,-1.6649615,,Right Foot,,,"[22.5, 23.2]",,Ground Pass,,18.0801,,,,Derek Cornelius,23760.0,,,,,,,1,Regular Play,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,12,Canada,1833,['ea3e7885-17b0-4a1b-ba61-593454e30e81'],26,,,,,,,,,,,,,,,,,,Canada,1833,00:04:26.635,Pass,
,,,,,,,,,,,,,,,,,,,,,1.438769,,,,,,,,,,,,e103bd0f-86d2-43fc-8c16-5767f93b33ac,190,,,"[21.7, 23.7]",3942229,4,,,,2.3490517,,Left Foot,,,"[7.8, 37.8]",,Ground Pass,,19.799496,,,,Maxime Crépeau,23758.0,,,,,,,1,Regular Play,Derek Cornelius,23760.0,Left Center Back,12,Canada,1833,['8faf3b40-b597-4177-89b0-310cda891f72'],28,,,,,,,,,,,,,,,,,,Canada,1833,00:04:28.920,Pass,
,,,,,,,,,,,,,,,,,,,,,1.740641,,,,,,,,,,,,149c37bc-58d9-4ab9-9cfe-d73d9507d160,193,,,"[8.7, 37.0]",3942229,4,,,,-1.2291808,,Right Foot,,,"[18.3, 10.0]",,Ground Pass,,28.65589,,,,Derek Cornelius,23760.0,,,,,,,1,Regular Play,Maxime Crépeau,23758.0,Goalkeeper,12,Canada,1833,['1d318467-4a63-4c16-b2fb-008ca8db4e20'],33,,,,,,,,,,,,,,,,,,Canada,1833,00:04:33.674,Pass,
,,,,,,,,,,,,,,,,,,,,,1.261716,,,,,,,,,,,,988db05e-edce-4f0d-9462-744b576768b5,196,,,"[24.1, 7.5]",3942229,4,,,,0.8607271,,Left Foot,,,"[33.9, 18.9]",,Ground Pass,,15.033297,,,,Stephen Antunes Eustáquio,11187.0,,,,,,,1,Regular Play,Derek Cornelius,23760.0,Left Center Back,12,Canada,1833,['878f7f5f-6eed-41ca-abbb-a9a0fdc94f3d'],37,,,,,,,,,,,,,,,,,,Canada,1833,00:04:37.905,Pass,
,,,,,,,,,,,,,,,,,,,,,0.85719,,,,,,,,,,,,ab126851-aab8-4ad1-80aa-0c2b55410393,198,,,"[31.2, 16.3]",3942229,4,,,,-2.2535264,,Right Foot,,,"[23.8, 7.2]",,Ground Pass,,11.729024,,,,Derek Cornelius,23760.0,,,,,,,1,Regular Play,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,12,Canada,1833,['7056048f-81a8-4a23-9538-57bd6d3e4f0d'],39,,,,,,,,,,,,,,,,,,Canada,1833,00:04:39.167,Pass,
,,,,,,,,,,,,,,,,,,,,,1.352671,,,,,,,,,,,,008db615-db86-41cc-806a-3f7c2a51bd2b,201,,,"[25.7, 5.8]",3942229,4,,,,-0.039978687,,Left Foot,,,"[50.7, 4.8]",,Ground Pass,,25.019993,,,,Cyle Larin,16459.0,,,,,,,1,Regular Play,Derek Cornelius,23760.0,Left Center Back,12,Canada,1833,['28b500ae-6c33-4dc0-b84d-835af93d1a9d'],42,,,,,,,,,,,,,,,,,,Canada,1833,00:04:42.559,Pass,
,,,,,,,,,,,,,,,,,,,,,0.787208,,,,,,,,,,,,1a9617b6-3279-4d4c-aa33-9bc00b985e94,205,,,"[51.6, 1.7]",3942229,4,,,,-0.06885649,,Left Foot,,,"[63.2, 0.9]",,Ground Pass,,11.627554,,,,Jacob Shaffelburg,26152.0,,,,,,,1,Regular Play,Cyle Larin,16459.0,Center Forward,12,Canada,1833,['5430421f-826e-4206-bd8d-f6a3bfcaad9f'],45,,,,,,,,,,,,,,,,,,Canada,1833,00:04:45.948,Pass,
,,,,,,,,,,,,,,,,,,,,,1.017227,,,,,,,,,,,,b605e009-c9ca-4f7a-843b-7e58ee2891d2,208,,,"[62.4, 1.4]",3942229,4,,,,2.0148387,,Right Foot,,,"[57.5, 11.7]",,Ground Pass,,11.406138,,,,Stephen Antunes Eustáquio,11187.0,,,,,,,1,Regular Play,Jacob Shaffelburg,26152.0,Left Wing,12,Canada,1833,"['1f904ef9-e78f-47bf-b3a7-cf674a6e8365', 'c9dcac49-44df-4957-8458-b8f83894e050']",46,,,,,,,,,,,,,,,,,,Canada,1833,00:04:46.735,Pass,True
,,,,,,,,,,,,,,,,,,,,,1.242589,,,,,,,,,,,,a936f474-fdb0-4602-81e9-ab064845b34a,212,,,"[64.3, 11.9]",3942229,4,,,,-0.33085304,,Right Foot,,,"[87.3, 4.0]",,Ground Pass,,24.318922,,Incomplete,,Cyle Larin,16459.0,,,,,,,1,Regular Play,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,12,Canada,1833,"['6a27298d-b274-43a6-b3c8-110ca2206cc4', 'a6321d36-95f4-4419-a6d7-eda23ce6a070', 'd721adf2-99d3-45a9-82ae-b8a45244527d']",48,,,,,,,,,,,,,,,,,,Canada,1833,00:04:48.791,Pass,True
,,,,,,,,,,,,,,,,,,,,,4.345321,,,,,,,,,,,,0e6c2ea5-faae-4ce0-9140-4298a0f1a394,223,,,"[7.8, 51.1]",3942229,5,True,,,0.35922283,,Drop Kick,,,"[80.5, 78.4]",,High Pass,,77.65681,,Incomplete,,Eduard Alexander Bello Gil,35785.0,,,,,,,1,Regular Play,Rafael Enrique Romo Pérez,32012.0,Goalkeeper,13,Venezuela,3563,"['3e32b20e-d1b1-43eb-9595-e05c78ab650d', 'da2f17a9-5ea4-41a9-a824-5a6f0a47008b']",1,,,,,,,,,,,,,,,,,,Venezuela,3563,00:05:01.097,Pass,
,,,,,,,,,,,,,,,,,,,,,2.903956,,,,,,,,,,,,67f735dd-d016-453f-82f5-2abd057ce522,227,,,"[69.4, 78.2]",3942229,5,,,,-1.2123415,,Left Foot,,,"[82.4, 43.5]",,Ground Pass,,37.05523,,Incomplete,,José Salomón Rondón Giménez,4041.0,,,,,,Recovery,1,Regular Play,José Andrés Martínez Torres,36917.0,Right Center Midfield,13,Venezuela,3563,"['4a1d099d-011b-429f-a1a8-01d58f49df06', '9d46137f-e90d-456b-9d81-2126f35c7482']",7,,,,,,,,,,,,,,,,,,Venezuela,3563,00:05:07.533,Pass,
,,,,,,,,,,,,,,,,,,,,,2.241612,,,,,,,,,,,,7776ca8f-32bc-4b16-9378-a87f85752db3,231,,,"[45.3, 80.0]",3942229,5,True,,,-2.7196841,,,,,"[27.7, 72.1]",,Low Pass,,19.291708,,,,Nahuel Adolfo Ferraresi Hernández,49587.0,,,,,,Throw-in,1,From Throw In,Jon Mikel Aramburu Mejías,113450.0,Right Back,14,Venezuela,3563,['e894b1cd-6c2b-400d-ba0a-a2cad7303464'],39,,,,,,,,,,,,,,,,,,Venezuela,3563,00:05:39.958,Pass,
,,,,,,,,,,,,,,,,,,,,,2.512162,,,,,,,,,,,,fafc1717-9137-444a-9e80-11a40c43583d,233,,,"[16.8, 59.3]",3942229,5,,,,-1.9701388,,Left Foot,,,"[7.6, 37.5]",,Ground Pass,,23.661783,,,,Rafael Enrique Romo Pérez,32012.0,,,,,,,1,From Throw In,Nahuel Adolfo Ferraresi Hernández,49587.0,Right Center Back,14,Venezuela,3563,['229573c5-a1f3-41bf-8ffd-9748f1dcb847'],44,,,,,,,,,,,,,,,,,,Venezuela,3563,00:05:44.063,Pass,
,,,,,,,,,,,,,,,,,,,,,2.786927,,,,,,,,,,,,fc915a04-022f-4bd1-a0a4-2b85fc9367f2,236,,,"[8.3, 35.5]",3942229,5,,,,-1.159125,,Right Foot,,,"[20.7, 7.1]",,Ground Pass,,30.98903,,,,Yordan Hernando Osorio Paredes,10337.0,,,,,,,1,From Throw In,Rafael Enrique Romo Pérez,32012.0,Goalkeeper,14,Venezuela,3563,"['51ae8d9f-50e2-43f4-ab6e-e40c0eb65f26', '8d41912e-98c5-41c6-ab30-2fbc298af775']",46,,,,,,,,,,,,,,,,,,Venezuela,3563,00:05:46.575,Pass,True
,,,,,,,,,,,,,,,,,,,,,1.5544,,,,,,,,,,,,574acf09-ac05-4b9f-b1bf-7178c3d6ba21,248,,,"[83.9, 76.1]",3942229,5,,,,-2.8382733,,Right Foot,,,"[70.8, 72.0]",,Ground Pass,,13.726617,,,,Alistair Johnston,44703.0,,,,,,,1,Regular Play,Jonathan David,23640.0,Center Attacking Midfield,16,Canada,1833,['6a401cd5-940b-454b-bb39-031a99ede4a7'],53,,,,,,,,,,,,,,,,,,Canada,1833,00:05:53.644,Pass,
,,,,,,,,,,,,,,,,,,,,,0.87531,,,,,,,,,,,,48607a26-c020-43e0-ab01-d470a9234149,250,,,"[70.8, 72.0]",3942229,5,,,,-1.2776095,,Left Foot,,,"[74.0, 61.4]",,Ground Pass,,11.072489,,,,Stephen Antunes Eustáquio,11187.0,,,,,,,1,Regular Play,Alistair Johnston,44703.0,Right Back,16,Canada,1833,['b7127c7a-e7b7-4901-80f7-e4ced87e0434'],55,,,,,,,,,,,,,,,,,,Canada,1833,00:05:55.198,Pass,
,,,,,,,,,,,,,,,,,,,,,1.214193,,,,,,,,,,,,dc25ca21-90d8-441e-a5c6-14c652c6bc0f,254,,,"[74.8, 61.2]",3942229,5,,,,-0.456072,,Left Foot,,,"[90.7, 53.4]",,Ground Pass,,17.710167,,Incomplete,,,,,,,,,,1,Regular Play,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,16,Canada,1833,"['9642f452-12da-4880-870f-59f3669b229f', 'dba51a57-23c0-4871-8284-5d3714e223b1']",56,,,,,,,,,,,,,,,,,,Canada,1833,00:05:56.704,Pass,True
,,,,,,,,,,,,,,,,,,,,,2.431085,,,,,,,,,,,,b2e4089b-1e51-49c0-b5df-994c90482c9e,258,,,"[33.0, 21.6]",3942229,5,,,,2.4042587,,Right Foot,,,"[12.3, 40.4]",,Ground Pass,,27.96301,,,,Rafael Enrique Romo Pérez,32012.0,,,,,,,1,Regular Play,Cristian Sleiker Cásseres Yepes,13493.0,Center Defensive Midfield,16,Canada,1833,"['12556e0e-43e8-45f9-a543-519e775639b4', 'be4cc822-7ba5-4759-bfd1-b340373074b4']",59,,,,,,,,,,,,,,,,,,Venezuela,3563,00:05:59.993,Pass,True
,,,,,,,,,,,,,,,,,,,,,1.869644,,,,,,,,,,,,f52eaf3f-e940-4b70-8eb5-1ff5b7f692b9,261,,,"[12.1, 40.4]",3942229,6,,,,-0.24635418,,Right Foot,,,"[63.4, 27.5]",,High Pass,,52.897068,,Incomplete,,José Salomón Rondón Giménez,4041.0,,,,,,,1,Regular Play,Rafael Enrique Romo Pérez,32012.0,Goalkeeper,16,Canada,1833,"['0ec17f85-6842-4869-ab74-642e8451db5d', '8172f807-a197-46e0-8ffe-45ce309cab6e']",2,,,,,,,,,,,,,,,,,,Venezuela,3563,00:06:02.476,Pass,
,,,,,,,,,,,,,,,,,,,,,0.780932,,,,,,,,,,,,5da907dd-f242-46c3-8fac-2dc0c9e2ea83,267,,,"[54.3, 58.8]",3942229,6,,,,-1.0675219,,Right Foot,,,"[59.2, 49.9]",,Ground Pass,,10.159724,,,,Stephen Antunes Eustáquio,11187.0,,,,,,Free Kick,1,From Free Kick,Moise Bombito,383250.0,Right Center Back,17,Canada,1833,['2f1f48e6-7643-41b6-a6ff-85d3a0927d93'],31,,,,,,,,,,,,,,,,,,Canada,1833,00:06:31.932,Pass,
,,,,,,,,,,,,,,,,,,,,,0.989666,,,,,,,,,,,,80ee74a3-2050-4861-9a73-990c15a3cfcd,270,,,"[60.0, 51.8]",3942229,6,,,,1.5078167,,Right Foot,,,"[61.4, 74.0]",,Ground Pass,,22.2441,,,,Alistair Johnston,44703.0,,,,,,,1,From Free Kick,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,17,Canada,1833,['65bd7d85-c90f-4b73-b8fe-bed8c58b7c29'],32,,,,,,,,,,,,,,,,,,Canada,1833,00:06:32.905,Pass,
,,,,,,,,,,,,,,,,,,,,,2.980384,,,,,,,,,,,,f8e15282-c675-4ed3-bc2a-d3d7dad90a24,273,,,"[63.0, 74.1]",3942229,6,,,,-0.34496364,,Right Foot,,,"[98.9, 61.2]",,Ground Pass,,38.147346,,Incomplete,,,,,,,,,,1,From Free Kick,Alistair Johnston,44703.0,Right Back,17,Canada,1833,['09766527-5f63-43e4-b0b4-52971e54ab5e'],34,,,,,,,,,,,,,,,,,,Canada,1833,00:06:34.999,Pass,
,,,,,,,,,,,,,,,,,,,,,0.937345,,,,,,,,,,,,c7c7f53c-ebdb-44bb-bc30-44ed8214b00a,275,,,"[60.1, 65.1]",3942229,6,,,,-0.15686387,,Head,,,"[79.7, 62.0]",,High Pass,,19.84364,,,,Jonathan David,23640.0,,,,,,Recovery,1,From Free Kick,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,17,Canada,1833,['58aae842-42ae-4974-afee-5637217dfcc3'],39,,,,,,,,,,,,,,,,,,Canada,1833,00:06:39.900,Pass,
,,,,,,,,,,,,,,,,,,,,,1.612794,,,,,,,,,,,,36686f70-0d69-4f3f-aa73-2e78bb9160c9,277,,,"[79.4, 62.0]",3942229,6,,,,-0.6150231,,Head,,,"[90.3, 54.3]",,High Pass,,13.345411,,,,Cyle Larin,16459.0,,,,,,,1,From Free Kick,Jonathan David,23640.0,Center Attacking Midfield,17,Canada,1833,['d2c2dc93-5bb0-4d5f-b510-bc43cf9b39a0'],40,,,,,,,,,,,,,,,,,,Canada,1833,00:06:40.838,Pass,
,,,,,,,,,,,,,,,,,,,,,4.769638,,,,,,,,,,,,c2c0a06d-280a-42e4-8afc-1daebe1e51a9,288,,,"[50.9, 20.0]",3942229,7,True,,,1.5122427,,Right Foot,,,"[54.3, 78.0]",,High Pass,,58.09957,,Incomplete,,,,,,True,,,Free Kick,1,From Free Kick,Yangel Clemente Herrera Ravelo,16249.0,Left Center Midfield,19,Venezuela,3563,['023f9fb3-bdf4-4177-afa0-4a476caad1ea'],1,,,,,,,,,,,,,,,,,,Venezuela,3563,00:07:01.047,Pass,
,,,,,,,,,,,,,,,,,,,,,0.468485,,,,,,,,,,,,2d9dc598-1824-4b38-8199-357d2047568b,290,,,"[50.3, 80.0]",3942229,7,True,,,-2.7178667,,,,,"[21.7, 67.1]",,Low Pass,,31.374672,,,,Nahuel Adolfo Ferraresi Hernández,49587.0,,,,,,Throw-in,1,From Throw In,Jon Mikel Aramburu Mejías,113450.0,Right Back,20,Venezuela,3563,['908149c1-677e-4db9-b40d-95cb3f029070'],11,,,,,,,,,,,,,,,,,,Venezuela,3563,00:07:11.696,Pass,
