50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.191981,,,,,,,,,,,,,b02dd05f-e1bd-40c5-8d1f-84a6a0993d4a,98,,,"[6.0, 38.5]",3939982,3,,,,,1.3751875,,Right Foot,,,,"[12.4, 70.8]",,Ground Pass,,32.92795,,,,Héctor Manuel Cuellar Rosales,398489.0,,,,,,Goal Kick,1,From Goal Kick,Guillermo Viscarra Bruckner,47057.0,Goalkeeper,8,Bolivia,3564,['7737482a-5942-4c91-b70c-0f303619f3d9'],32,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:03:32.671,Pass,
,,,,,,,,,,,,,,,,1.646253,,,,,,,,,,,,,1a3a3045-9e0c-4bb6-b0b0-64aed0d0e38d,102,,,"[57.8, 74.8]",3939982,3,,,,,-0.54827785,,Right Foot,,,,"[72.7, 65.7]",,Ground Pass,,17.459095,,Incomplete,,Carmelo Algarañaz Añez,113717.0,,,,,,,1,From Goal Kick,Héctor Manuel Cuellar Rosales,398489.0,Right Center Back,8,Bolivia,3564,"['14f6d26f-bfee-4cb5-b24e-48152dd4a865', '1bc30ead-41bb-46a6-9331-0f1a42ba2ba5']",40,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:03:40.904,Pass,
,,,,,,,,,,,,,,,,0.87047,,,,,,,,,,,,,d2b063c1-08bf-4fc6-a440-5454d2b4a330,112,,,"[46.4, 6.0]",3939982,3,,,,,2.4935358,,Left Foot,,,,"[39.4, 11.3]",,Ground Pass,,8.780091,,,,Mathías Olivera Miramontes,7104.0,,,,,,,1,Regular Play,Maximiliano Javier Araújo Vilches,35492.0,Left Wing,9,Uruguay,783,['f939c551-51cb-4795-afe6-04220f84e352'],45,,,,,,,,,,,,,,,,,,,Uruguay,783,00:03:45.967,Pass,
,,,,,,,,,,,,,,,,2.043891,,,,,,,,,,,,,6a2c4a1b-1034-469c-83d9-f092d0882da9,115,,,"[39.4, 21.9]",3939982,3,,,,,1.6135631,,Left Foot,,,,"[37.5, 66.3]",,Ground Pass,,44.440636,,,,Nahitan Michel Nández Acosta,5247.0,,,True,,,,1,Regular Play,Mathías Olivera Miramontes,7104.0,Left Center Back,9,Uruguay,783,['0afe16b5-b4eb-4898-a2b4-c226549b0a42'],48,,,,,,,,,,,,,,,,,,,Uruguay,783,00:03:48.964,Pass,
,,,,,,,,,,,,,,,,1.378429,,,,,,,,,,,,,c7b4099f-26d0-41cb-8f9f-cc40afd334d6,118,,,"[37.1, 76.6]",3939982,3,,,,,-1.8844169,,Right Foot,,,,"[32.3, 61.8]",,Ground Pass,,15.55892,,,,Ronald Federico Araújo da Silva,32480.0,,,,,,,1,Regular Play,Nahitan Michel Nández Acosta,5247.0,Right Back,9,Uruguay,783,['7dfd943e-b471-4b8d-bdd1-65a893a2efcc'],54,,,,,,,,,,,,,,,,,,,Uruguay,783,00:03:54.541,Pass,
,,,,,,,,,,,,,,,,5.022564,,,,,,,,,,,,,f728ee36-93df-4e0f-8315-bb6ad289bd5e,121,,,"[45.7, 56.6]",3939982,3,,,,,-0.6564874,,Right Foot,,,,"[118.9, 0.2]",,High Pass,,92.40779,,Out,,,,,,True,,,,1,Regular Play,Ronald Federico Araújo da Silva,32480.0,Right Center Back,9,Uruguay,783,,59,,,,,,,,,,,,,,,,,,,Uruguay,783,00:03:59.805,Pass,
,,,,,,,,,,,,,,,,2.35913,,,,,,,,,,,,,eca04aad-74e8-4eea-998c-b9ebf591735b,122,,,"[7.4, 80.0]",3939982,4,,,,,-0.21134166,,,,,,"[34.9, 74.1]",,High Pass,,28.12579,,Incomplete,,Carmelo Algarañaz Añez,113717.0,,,,,,Throw-in,1,From Throw In,Yomar Rene Rocha Rodriguez,367353.0,Right Wing Back,10,Bolivia,3564,"['1666d4d4-b269-4509-8895-f758ad316c98', 'faf686ee-a7fd-4a22-8145-ab48ff7be0d4']",24,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:04:24.461,Pass,
,,,,,,,,,,,,,,,,0.518377,,,,,,,,,,,,,faf686ee-a7fd-4a22-8145-ab48ff7be0d4,124,,,"[85.2, 6.0]",3939982,4,,,,,1.049362,,Head,,,,"[87.9, 10.7]",,Low Pass,,5.420332,,,,Federico Santiago Valverde Dipetta,6773.0,,,,,,Interception,1,Regular Play,Matías Nicolás Viña Susperreguy,34476.0,Left Back,11,Uruguay,783,"['4a912ff0-504b-45eb-8dd6-e59a8d385731', 'eca04aad-74e8-4eea-998c-b9ebf591735b']",26,,,,,,,,,,,,,,,,,,,Uruguay,783,00:04:26.821,Pass,
,,,,,,,,,,,,,,,,1.378834,,,,,,,,,,,,,c0dea4fe-749e-4854-8001-6b68c45645a6,126,,,"[87.9, 10.7]",3939982,4,,,,,2.6724806,,Left Foot,,,,"[80.6, 14.4]",,High Pass,,8.184131,,,,Manuel Ugarte Ribeiro,36659.0,,,,,,,1,Regular Play,Federico Santiago Valverde Dipetta,6773.0,Left Defensive Midfield,11,Uruguay,783,['18954af7-9dd7-40cf-af79-b63982b9e7d8'],27,,,,,,,,,,,,,,,,,,,Uruguay,783,00:04:27.339,Pass,
,,,,,,,,,,,,,,,,1.261576,,,,,,,,,,,,,5bd4ac32-c550-4401-873d-8e9ed6260e79,129,,,"[79.9, 12.4]",3939982,4,,,,,3.0087392,,Right Foot,,,,"[58.2, 15.3]",,Low Pass,,21.892921,,,,Ronald Federico Araújo da Silva,32480.0,,,,,,,1,Regular Play,Manuel Ugarte Ribeiro,36659.0,Right Defensive Midfield,11,Uruguay,783,"['b983fcaf-f88a-4d8a-99e3-aa1b28f7e874', 'd51547f5-9dc6-4f29-9328-2af9ad027306']",28,,,,,,,,,,,,,,,,,,,Uruguay,783,00:04:28.718,Pass,True
,,,,,,,,,,,,,,,,1.699809,,,,,,,,,,,,,bbec1a21-40b6-44d6-946f-a5a61e9fe772,132,,,"[54.0, 43.7]",3939982,4,,,,,1.2880595,,Right Foot,,,,"[63.5, 76.4]",,Ground Pass,,34.052017,,,,Nahitan Michel Nández Acosta,5247.0,,,,,,,1,Regular Play,Ronald Federico Araújo da Silva,32480.0,Right Center Back,11,Uruguay,783,['c6167bf9-fee2-49c6-9ce9-47c959b66e95'],35,,,,,,,,,,,,,,,,,,,Uruguay,783,00:04:35.256,Pass,
,,,,,,,,,,,,,,,,1.956866,,,,,,,,,,,,,f49fa12d-6b71-4e89-8124-eb42b1d0322e,135,,,"[66.5, 76.8]",3939982,4,,,,,-2.6828954,,Right Foot,,,,"[50.3, 68.8]",,Ground Pass,,18.06765,,,,Ronald Federico Araújo da Silva,32480.0,,,,,,,1,Regular Play,Nahitan Michel Nández Acosta,5247.0,Right Back,11,Uruguay,783,['3fccb4f2-7551-4777-b556-8b4f46109fa2'],40,,,,,,,,,,,,,,,,,,,Uruguay,783,00:04:40.176,Pass,
,,,,,,,,,,,,,,,,0.705741,,,,,,,,,,,,,76c5347b-2f02-4f39-a6c4-89aa0f303f45,137,,,"[50.3, 68.8]",3939982,4,,,,,0.25209597,,Left Foot,,,,"[56.9, 70.5]",,Ground Pass,,6.8154235,,,,Diego Nicolás De La Cruz Arcosa,28729.0,,,,,,,1,Regular Play,Ronald Federico Araújo da Silva,32480.0,Right Center Back,11,Uruguay,783,['6b048475-6a92-4f94-bc32-a6a6038f93e1'],42,,,,,,,,,,,,,,,,,,,Uruguay,783,00:04:42.132,Pass,
,,,,,,,,,,,,,,,,0.842224,,,,,,,,,,,,,9b20bf83-640e-411d-b825-0dfa9cf2f239,140,,,"[64.1, 69.0]",3939982,4,,,,,-0.11001906,,Left Foot,,,,"[81.3, 67.1]",,Ground Pass,,17.304625,,,,Manuel Ugarte Ribeiro,36659.0,,,,,,,1,Regular Play,Diego Nicolás De La Cruz Arcosa,28729.0,Center Attacking Midfield,11,Uruguay,783,['996c6de9-2e5e-4402-b3fd-363311a947b4'],45,,,,,,,,,,,,,,,,,,,Uruguay,783,00:04:45.544,Pass,
,,,,,,,,,,,,,,,,1.450962,,,,,,,,,,,,,1ae2faf2-7549-43a3-86a3-4e9cc59d86eb,143,,,"[93.5, 62.4]",3939982,4,,,,,-1.0138948,,Right Foot,True,,,"[110.0, 35.9]",,High Pass,,31.216982,,Incomplete,,,,,,,,,,1,Regular Play,Manuel Ugarte Ribeiro,36659.0,Right Defensive Midfield,11,Uruguay,783,['073878e4-1c98-40f2-a72e-b9e331fcedea'],48,,,,,,,,,,,,,,,,,,,Uruguay,783,00:04:48.464,Pass,
,,,,,,,,,,,,,,,,2.580348,,,,,,,,,,,,,4a6eaa8d-1146-487e-996f-568bdccecbec,145,,,"[110.2, 0.1]",3939982,4,,,,,2.9385474,,,,,,"[79.6, 6.4]",,Low Pass,,31.241798,,,,Federico Santiago Valverde Dipetta,6773.0,,,,,,Throw-in,1,From Throw In,Matías Nicolás Viña Susperreguy,34476.0,Left Back,12,Uruguay,783,['0b82d7ff-168c-4ff8-aa7a-25aac03b9ef9'],58,,,,,,,,,,,,,,,,,,,Uruguay,783,00:04:58.829,Pass,
,,,,,,,,,,,,,,,,0.923842,,,,,,,,,,,,,d99a799d-5c4d-493a-9e8c-fb541f9057b0,148,,,"[81.1, 17.5]",3939982,5,,,,,0.75092906,,Right Foot,,,,"[87.1, 23.1]",,Ground Pass,,8.207314,,,,Diego Nicolás De La Cruz Arcosa,28729.0,,,,,,,1,From Throw In,Federico Santiago Valverde Dipetta,6773.0,Left Defensive Midfield,12,Uruguay,783,['f7b4f3ac-3ddd-4097-a055-6b3641fdefea'],2,,,,,,,,,,,,,,,,,,,Uruguay,783,00:05:02.571,Pass,
,,,,,,,,,,,,,,,,1.689419,,,,,,,,,,,,,1dcfde5f-7ba1-40ed-a2cf-dae47a78e60e,150,,,"[87.1, 23.1]",3939982,5,,,,,-2.7367008,,Left Foot,,,,"[70.3, 15.9]",,Ground Pass,,18.277855,,,,Mathías Olivera Miramontes,7104.0,,,,,,,1,From Throw In,Diego Nicolás De La Cruz Arcosa,28729.0,Center Attacking Midfield,12,Uruguay,783,['92865db3-d568-4200-9f0c-fd36d143bd00'],3,,,,,,,,,,,,,,,,,,,Uruguay,783,00:05:03.494,Pass,
,,,,,,,,,,,,,,,,0.825857,,,,,,,,,,,,,b78ba316-ee75-4c77-8fc0-42394e5e28f4,153,,,"[71.1, 15.9]",3939982,5,,,,,-0.5345164,,Left Foot,,,,"[83.6, 8.5]",,Ground Pass,,14.526183,,,,Diego Nicolás De La Cruz Arcosa,28729.0,,,,,,,1,From Throw In,Mathías Olivera Miramontes,7104.0,Left Center Back,12,Uruguay,783,['6aa88f75-33e9-4eef-a7f9-da4928ccb225'],6,,,,,,,,,,,,,,,,,,,Uruguay,783,00:05:06.727,Pass,
,,,,,,,,,,,,,,,,1.250794,,,,,,,,,,,,,6ec58ec4-de27-4978-889f-7274aa5170d7,165,,,"[39.1, 80.0]",3939982,5,,,,,-0.21079509,,,,,,"[62.0, 75.1]",,Low Pass,,23.41837,,,,Miguel Ángel Terceros,336796.0,,,,,,Throw-in,1,From Throw In,Yomar Rene Rocha Rodriguez,367353.0,Right Wing Back,13,Bolivia,3564,['ba3dd0b7-8a47-4e40-aaa7-ce6bee3a0c3e'],28,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:05:28.114,Pass,
,,,,,,,,,,,,,,,,0.849226,,,,,,,,,,,,,48564322-829e-415c-91c9-2cf854354aec,174,,,"[54.6, 6.6]",3939982,5,,,,,-0.8288491,,Left Foot,,,,"[56.8, 4.2]",,Ground Pass,,3.255764,,Incomplete,,Maximiliano Javier Araújo Vilches,35492.0,,,,,,,1,From Throw In,Manuel Ugarte Ribeiro,36659.0,Right Defensive Midfield,13,Bolivia,3564,"['16126cdb-63e4-4b91-9bc9-ea7f2a798aec', '8ec42d41-6299-4e81-825e-59b367e5ca4a', '944ec864-5e6b-49a0-90ac-0e74744a45b2']",32,,,,,,,,,,,,,,,,,,,Uruguay,783,00:05:32.842,Pass,True
,,,,,,,,,,,,,,,,0.334384,,,,,,,,,,,,,cf80a8f3-b0bd-4c92-9f81-209ee0d26b7d,181,,,"[54.4, 2.1]",3939982,5,,,,,0.3366748,,Left Foot,,,,"[58.4, 3.5]",,High Pass,,4.237924,,Incomplete,,,,,,,,,Recovery,1,From Throw In,Matías Nicolás Viña Susperreguy,34476.0,Left Back,13,Bolivia,3564,['3f32ec2c-96e8-41ea-89f7-75365a4e7b1e'],34,,,,,,,,,,,,,,,,,,,Uruguay,783,00:05:34.992,Pass,
,,,,,,,,,,,,,,,,0.443935,,,,,,,,,,,,,7c8674f3-2283-4199-b717-61e0db36837e,193,,,"[59.3, 60.0]",3939982,5,,,,,2.3456686,,Right Foot,,,,"[54.6, 64.8]",,Ground Pass,,6.7178864,,,,Boris Cespedes,28949.0,,,,,,,1,From Throw In,Gabriel Alejandro Villamíl Cortéz,113732.0,Left Defensive Midfield,13,Bolivia,3564,['785b123c-1a98-4a30-bfc7-70d140d69797'],40,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:05:40.494,Pass,
,,,,,,,,,,,,,,,,0.800431,,,,,,,,,,,,,ae593108-2a1b-4d92-8c8f-c82174508a9c,195,,,"[54.9, 64.8]",3939982,5,,,,,-1.3914574,,Right Foot,,,,"[58.0, 47.7]",,Ground Pass,,17.378723,,,,Ramiro Vaca Ponce,113995.0,,,,,,,1,From Throw In,Boris Cespedes,28949.0,Right Defensive Midfield,13,Bolivia,3564,['e8f6d294-6872-4aa4-a0ce-f41669e80e02'],40,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:05:40.938,Pass,
,,,,,,,,,,,,,,,,0.440262,,,,,,,,,,,,,1d44f477-5f00-4260-98f3-1dcd7442282f,197,,,"[58.0, 47.7]",3939982,5,,,,,1.2022963,,Right Foot,,,,"[61.9, 57.8]",,Ground Pass,,10.826818,,Incomplete,,Miguel Ángel Terceros,336796.0,,,,,,,1,From Throw In,Ramiro Vaca Ponce,113995.0,Left Wing,13,Bolivia,3564,"['03187c80-d24a-4abf-b206-66438a696db4', 'd974e53d-2a85-461a-8b47-293499e3cf66']",41,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:05:41.739,Pass,
,,,,,,,,,,,,,,,,2.676749,,,,,,,,,,,,,cd5fa4ff-1e21-4e42-8fa9-5b7b9a8b32dc,201,,,"[56.5, 30.7]",3939982,5,,,,,1.9991183,,Right Foot,,,,"[42.3, 61.8]",,Ground Pass,,34.18845,,,,Ronald Federico Araújo da Silva,32480.0,,,,,,,1,Regular Play,Manuel Ugarte Ribeiro,36659.0,Right Defensive Midfield,14,Uruguay,783,['21cbfbd5-956f-45be-bd64-8754485d4af4'],43,,,,,,,,,,,,,,,,,,,Uruguay,783,00:05:43.526,Pass,
,,,,,,,,,,,,,,,,2.102748,,,,,,,,,,,,,2dada2a7-4491-4e0d-a051-1f11eaa1998c,209,,,"[46.1, 57.2]",3939982,6,,,,,-1.2960274,,Right Foot,,,,"[55.6, 23.5]",,Ground Pass,,35.013428,,,,Federico Santiago Valverde Dipetta,6773.0,,,,,,,1,Regular Play,Ronald Federico Araújo da Silva,32480.0,Right Center Back,17,Uruguay,783,['30621531-8b29-469b-88df-3dd948268916'],28,,,,,,,,,,,,,,,,,,,Uruguay,783,00:06:28.756,Pass,
,,,,,,,,,,,,,,,,0.911373,,,,,,,,,,,,,32ce7b79-9420-4f62-bd13-53cb66b8195c,212,,,"[57.8, 27.9]",3939982,6,,,,,0.57734203,,Right Foot,,,,"[79.6, 42.1]",,Ground Pass,,26.016918,,,,Diego Nicolás De La Cruz Arcosa,28729.0,,,,,,,1,Regular Play,Federico Santiago Valverde Dipetta,6773.0,Left Defensive Midfield,17,Uruguay,783,['f44fecc6-4697-4470-9391-33fbbc4fda15'],32,,,,,,,,,,,,,,,,,,,Uruguay,783,00:06:32.565,Pass,
,,,,,,,,,,,,,,,,0.740316,,,,,,,,,,,,,9f461f03-22b7-4de4-a0af-46dfbf89d57c,220,,,"[40.3, 32.2]",3939982,6,,,,,-2.5730681,,Right Foot,,,,"[33.1, 27.6]",,Ground Pass,,8.5440035,,,,José Manuel Sagredo Chávez,114003.0,,,,,,,1,Regular Play,Gabriel Alejandro Villamíl Cortéz,113732.0,Left Defensive Midfield,17,Uruguay,783,['db29f973-5922-4463-83dd-9e9bd558e9fb'],35,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:06:35.365,Pass,
,,,,,,,,,,,,,,,,0.918411,,,,,,,,,,,,,5ec6fc7c-05a7-46a6-8e11-77961ec67b6e,224,,,"[35.7, 26.4]",3939982,6,,,,,0.56714123,,Left Foot,,,,"[51.4, 36.4]",,Ground Pass,,18.614243,,Incomplete,,Miguel Ángel Terceros,336796.0,,,,,,,1,Regular Play,José Manuel Sagredo Chávez,114003.0,Left Center Back,17,Uruguay,783,"['eabf901b-689e-4562-8c82-ea5a116e3d2f', 'eb0baddc-d21f-4be6-a064-0a1e15ff7ad2', 'f91450d7-bc5d-4c31-bdfd-4757176480a4']",36,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:06:36.905,Pass,True
,,,,,,,,,,,,,,,,2.011548,,,,,,,,,,,,,02b0175d-cf20-46dd-97d1-80556f70616a,232,,,"[81.0, 39.9]",3939982,7,,,,,-0.36678076,,Right Foot,,,,"[115.1, 26.8]",,High Pass,,36.529713,,,,Ronald Federico Araújo da Silva,32480.0,,,,,,Free Kick,1,From Free Kick,Diego Nicolás De La Cruz Arcosa,28729.0,Center Attacking Midfield,18,Uruguay,783,['3ab0ab57-ea0d-4586-acc4-a313a6b3f197'],16,,,,,,,,,,,,,,,,,,,Uruguay,783,00:07:16.085,Pass,
,,,,,,,,,,,,,,,,1.657715,,,,,,,,,,,,,eb857c14-7f1c-4b5d-bfcc-de581ee99c40,235,,,"[115.1, 27.0]",3939982,7,,,,True,1.3771744,16d13383-85c5-4d36-8e60-c60d45cefcbe,,,,,"[118.1, 42.3]",True,High Pass,,15.591344,,,,Facundo Pellistri Rebollo,36288.0,,,,,,,1,From Free Kick,Ronald Federico Araújo da Silva,32480.0,Right Center Back,18,Uruguay,783,"['1b9410cc-b67a-4db0-9096-aaa799580ea1', 'd73ff585-5623-49cb-9d60-995c73ae9782']",18,,,,,,,,,,,,,,,,,,,Uruguay,783,00:07:18.096,Pass,True
,,,,,,,,,,,,,,,,2.155912,,,,,,,,,,,,,c0439393-e1af-4fed-aadb-78d580d31931,239,,,"[60.0, 40.0]",3939982,8,,True,,,2.4726245,,Right Foot,,,,"[40.9, 55.1]",,Ground Pass,,24.347895,,,,Héctor Manuel Cuellar Rosales,398489.0,,,,,,Kick Off,1,From Kick Off,Carmelo Algarañaz Añez,113717.0,Center Forward,19,Bolivia,3564,['575258ef-68b7-45d5-b126-b95055fe221b'],17,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:08:17.703,Pass,
,,,,,,,,,,,,,,,,2.396097,,,,,,,,,,,,,01927669-71a1-4ee1-b104-f8190a8c398a,241,,,"[34.2, 54.3]",3939982,8,,,,,-2.850493,,Right Foot,,,,"[8.5, 46.6]",,Ground Pass,,26.828716,,,,Guillermo Viscarra Bruckner,47057.0,,,,,,,1,From Kick Off,Héctor Manuel Cuellar Rosales,398489.0,Right Center Back,19,Bolivia,3564,['926dd588-83f9-46d3-af70-417fc9acdabd'],21,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:08:21.716,Pass,
,,,,,,,,,,,,,,,,3.14751,,,,,,,,,,,,,ef5ba741-546a-4553-a963-53c45728e03a,245,,,"[8.9, 48.1]",3939982,8,,,,,0.16808592,,Right Foot,,,,"[69.6, 58.4]",,High Pass,,61.567688,,Incomplete,,Carmelo Algarañaz Añez,113717.0,,,,,,,1,From Kick Off,Guillermo Viscarra Bruckner,47057.0,Goalkeeper,19,Bolivia,3564,"['358ea8b7-56c7-4ced-b706-26899d9c0bad', '5948f905-cb84-4e08-89a2-8cb07db12af9']",25,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:08:25.797,Pass,
,,,,,,,,,,,,,,,,2.029057,,,,,,,,,,,,,5948f905-cb84-4e08-89a2-8cb07db12af9,247,,,"[50.5, 21.7]",3939982,8,,,,True,0.7123576,,,,,,"[63.7, 33.1]",,High Pass,,17.44133,,Incomplete,,,,,,,,,Recovery,1,From Kick Off,Mathías Olivera Miramontes,7104.0,Left Center Back,19,Bolivia,3564,"['7d7c3040-22f4-41d9-88d7-3d69a5cc161d', 'e58767a5-ccef-49c6-b2da-3d285b0a6d12', 'ef5ba741-546a-4553-a963-53c45728e03a']",28,,,,,,,,,,,,,,,,,,,Uruguay,783,00:08:28.944,Pass,True
,,,,,,,,,,,,,,,,0.465621,,,,,,,,,,,,,e7691e8d-42e9-4406-ab4f-61aed4e48e8f,252,,,"[56.2, 48.1]",3939982,8,,,,,2.0963802,,Right Foot,,,,"[53.3, 53.1]",,Ground Pass,,5.7801385,,,,Boris Cespedes,28949.0,,,,,,,1,From Kick Off,Ramiro Vaca Ponce,113995.0,Left Wing,19,Bolivia,3564,['bf8496b5-299e-405e-9958-c424c610fe2c'],31,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:08:31.380,Pass,
,,,,,,,,,,,,,,,,0.884908,,,,,,,,,,,,,071dbc6c-e0c9-4257-83e6-16de8e56f80d,255,,,"[53.3, 53.3]",3939982,8,,,,,-1.6363955,,Right Foot,,,,"[52.4, 39.6]",,Ground Pass,,13.72953,,,,Gabriel Alejandro Villamíl Cortéz,113732.0,,,,,,,1,From Kick Off,Boris Cespedes,28949.0,Right Defensive Midfield,19,Bolivia,3564,['2074107a-9d86-417f-abab-9c442ec76b10'],31,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:08:31.939,Pass,
,,,,,,,,,,,,,,,,1.008231,,,,,,,,,,,,,6140dc51-55df-4305-babe-07a5dbbaf038,258,,,"[51.8, 35.9]",3939982,8,,,,,-2.02919,,Right Foot,,,,"[40.5, 13.0]",,Ground Pass,,25.53625,,,,José Manuel Sagredo Chávez,114003.0,,,,,,,1,From Kick Off,Gabriel Alejandro Villamíl Cortéz,113732.0,Left Defensive Midfield,19,Bolivia,3564,['cb3e2d1e-c936-4a6b-a448-4e6fff44eae6'],33,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:08:33.530,Pass,
,,,,,,,,,,,,,,,,1.0885,,,,,,,,,,,,,b5b5a33b-7f4a-406d-8c7e-937cb14207db,261,,,"[42.9, 12.8]",3939982,8,,,,,0.019228399,,Left Foot,,,,"[53.3, 13.0]",,Ground Pass,,10.401923,,,,Gabriel Alejandro Villamíl Cortéz,113732.0,,,,,,,1,From Kick Off,José Manuel Sagredo Chávez,114003.0,Left Center Back,19,Bolivia,3564,['0ab9eead-08ff-4342-9eab-54859d05b6b4'],35,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:08:35.594,Pass,
,,,,,,,,,,,,,,,,1.250685,,,,,,,,,,,,,5d8f92d7-161b-422d-8503-e412b2ddcfb2,264,,,"[53.3, 13.0]",3939982,8,,,,,-1.9618444,,Right Foot,,,,"[48.6, 1.6]",,Ground Pass,,12.330855,,,,Roberto Carlos Fernández Toro,47055.0,,,,,,,1,From Kick Off,Gabriel Alejandro Villamíl Cortéz,113732.0,Left Defensive Midfield,19,Bolivia,3564,['3c1c63be-7b28-432c-a477-3b7e48cb1a39'],37,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:08:37.004,Pass,
,,,,,,,,,,,,,,,,3.957884,,,,,,,,,,,,,b9a9ba84-59c1-473e-8bf2-a9baa34d10d2,267,,,"[48.6, 1.6]",3939982,8,,,,,0.13365224,,Left Foot,,,,"[96.2, 8.0]",,High Pass,,48.028324,,Incomplete,,Carmelo Algarañaz Añez,113717.0,,,,,,,1,From Kick Off,Roberto Carlos Fernández Toro,47055.0,Left Wing Back,19,Bolivia,3564,"['2edb5b42-7f42-434c-a90e-6ce110b95849', 'c5f463da-4bf4-421b-b03c-2c9f2f74e06b']",39,,,,,,,,,,,,,,,,,,,Bolivia,3564,00:08:39.018,Pass,
,,,,,,,,,,,,,,,,2.425922,,,,,,,,,,,,,2edb5b42-7f42-434c-a90e-6ce110b95849,269,,,"[23.9, 72.1]",3939982,8,,,,,-2.4482033,,Right Foot,,,,"[2.0, 53.9]",,Ground Pass,,28.475428,,,,Sergio Rochet Álvarez,36710.0,,,,,,Recovery,1,Regular Play,Ronald Federico Araújo da Silva,32480.0,Right Center Back,20,Uruguay,783,"['b9a9ba84-59c1-473e-8bf2-a9baa34d10d2', 'd35f1659-2f7a-43ce-b454-7cfe9830e0f6']",42,,,,,,,,,,,,,,,,,,,Uruguay,783,00:08:42.976,Pass,
,,,,,,,,,,,,,,,,2.386672,,,,,,,,,,,,,5a18abe7-f576-4660-b39e-7b0826b856d9,274,,,"[2.6, 52.9]",3939982,8,,,,,-1.3594099,,Right Foot,,,,"[7.6, 29.6]",,Ground Pass,,23.830442,,,,Mathías Olivera Miramontes,7104.0,,,,,,,1,Regular Play,Sergio Rochet Álvarez,36710.0,Goalkeeper,20,Uruguay,783,['98f96d57-8c1b-4a28-b5f2-c5fef29b185f'],49,,,,,,,,,,,,,,,,,,,Uruguay,783,00:08:49.083,Pass,
,,,,,,,,,,,,,,,,1.735829,,,,,,,,,,,,,def497c8-1b32-4cbf-8a38-a47d920ef79b,277,,,"[21.6, 28.3]",3939982,8,,,,,0.27106434,,Left Foot,,,,"[65.5, 40.5]",,High Pass,,45.56369,,,,Darwin Gabriel Núñez Ribeiro,32478.0,,,,,,,1,Regular Play,Mathías Olivera Miramontes,7104.0,Left Center Back,20,Uruguay,783,['c3d3df21-a419-4acc-b9e2-bfd0c2c8166d'],54,,,,,,,,,,,,,,,,,,,Uruguay,783,00:08:54.138,Pass,
,,,,,,,,,,,,,,,,1.856092,,,,,,,,,,,,,5e2ab634-c806-44c3-9566-00629fabfa61,279,,,"[63.2, 28.2]",3939982,8,,,,True,-0.4243558,,,,,,"[79.8, 20.7]",,High Pass,,18.215652,,Incomplete,,Maximiliano Javier Araújo Vilches,35492.0,,,,,,,1,Regular Play,Darwin Gabriel Núñez Ribeiro,32478.0,Center Forward,20,Uruguay,783,"['a69425b4-6a0f-4fd1-a2fd-1205c46b8139', 'bc78f831-7a52-4862-8bf5-d1a105608c57', 'ec71fc27-4010-4a05-bfa4-8f187fd61380']",58,,,,,,,,,,,,,,,,,,,Uruguay,783,00:08:58.336,Pass,True
