50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.541093,,,,,,,,,,,,ba9537aa-4cad-4d3d-9430-58404bbedd98,1605,,,"[86.5, 23.8]",3939969,35,,,,,0.7012599,,Left Foot,,,,"[95.5, 31.4]",,Ground Pass,,11.779643,True,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Corner,Ángel Fabián Di María Hernández,2995.0,Right Midfield,55,Argentina,779,"['4e5eb3a2-a36d-48c0-a3ed-aee535794d19', '96423c22-88ef-418b-bb61-d10a1534bcd9']",16,,,,,,,,,,,,,,,,,Argentina,779,00:35:16.069,Pass,
,,,,,,,,,,,,,,,,,,,0.853794,,,,,,,,,,,,37806283-f069-43f3-ae5b-ab456f4dbca4,1610,,,"[27.7, 54.8]",3939969,35,,,,,0.015998635,,Right Foot,,,,"[40.2, 55.0]",,Ground Pass,,12.5016,,,,,Cyle Larin,16459.0,,,,,,1,Regular Play,Alistair Johnston,44703.0,Right Back,56,Canada,1833,['197d68c7-915c-4f86-a9b2-13f9f0af5cc2'],18,,,,,,,,,,,,,,,,,Canada,1833,00:35:18.522,Pass,
,,,,,,,,,,,,,,,,,,,1.123217,,,,,,,,,,,,e3b20509-0d26-4de2-bdae-2f8d5b8c5f05,1613,,,"[40.2, 54.6]",3939969,35,,,,,-1.2554423,,Right Foot,,,,"[44.8, 40.5]",,Ground Pass,,14.831386,,,,,Stephen Antunes Eustáquio,11187.0,,,,,,1,Regular Play,Cyle Larin,16459.0,Left Center Forward,56,Canada,1833,['eda7d474-cf39-47e4-9207-240b7f185342'],20,,,,,,,,,,,,,,,,,Canada,1833,00:35:20.658,Pass,
,,,,,,,,,,,,,,,,,,,0.860147,,,,,,,,,,,,3ca1f7ad-cad1-42f1-8986-dc92dcfd8ff2,1616,,,"[45.6, 38.9]",3939969,35,,,,,2.3386524,,Right Foot,,,,"[40.0, 44.7]",,Ground Pass,,8.062258,,,,,Ismael Koné,133229.0,,,,,,1,Regular Play,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,56,Canada,1833,['c5c5c8b9-7bdd-4325-84d6-0e41993c59e4'],21,,,,,,,,,,,,,,,,,Canada,1833,00:35:21.861,Pass,
,,,,,,,,,,,,,,,,,,,1.41299,,,,,,,,,,,,0c93993f-0277-4378-85dc-370135013478,1619,,,"[39.4, 46.5]",3939969,35,,,,,-1.4168015,,Right Foot,,,,"[44.6, 13.0]",,High Pass,,33.90118,,,,,Alphonso Davies,12365.0,,,,,,1,Regular Play,Ismael Koné,133229.0,Right Defensive Midfield,56,Canada,1833,['5f89818a-c6bb-4aaf-a10b-b4e8d0ea9c8f'],22,,,,,,,,,,,,,,,,,Canada,1833,00:35:22.822,Pass,
,,,,,,,,,,,,,,,,,,,1.588853,,,,,,,,,,,,c117ff5d-6cc7-4de7-afdd-253ec16ff60e,1623,,,"[75.5, 77.8]",3939969,35,,,,,-0.7853982,,Right Foot,,,,"[94.0, 59.3]",,High Pass,,26.16295,,,,,Ángel Fabián Di María Hernández,2995.0,,,,,Recovery,1,From Counter,Rodrigo Javier De Paul,7797.0,Right Defensive Midfield,57,Argentina,779,['3c71e75a-ba63-4b07-a1f0-569cad256726'],25,,,,,,,,,,,,,,,,,Argentina,779,00:35:25.978,Pass,
,,,,,,,,,,,,,,,,,,,0.736118,,,,,,,,,,,,c7c25b49-52c9-430c-a287-15fc870560e8,1628,,,"[120.0, 80.0]",3939969,36,,,,,-2.1892242,,Left Foot,,,,"[116.3, 74.8]",,Ground Pass,,6.382006,,,,,Rodrigo Javier De Paul,7797.0,,,,,Corner,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,58,Argentina,779,['9a1d8728-c790-41df-9847-20c5c6b9ae60'],5,,,,,,,,,,,,,,,,,Argentina,779,00:36:05.705,Pass,
,,,,,,,,,,,,,,,,,,,1.178397,,,,,,,,,,,,a8403203-6e9b-45c0-88ba-7cea77069849,1631,,,"[116.5, 74.6]",3939969,36,,,,,2.7334435,,Right Foot,,,,"[109.1, 77.8]",,Ground Pass,,8.062258,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Corner,Rodrigo Javier De Paul,7797.0,Right Defensive Midfield,58,Argentina,779,['4e450137-c755-45c1-a843-e2d4b72c974a'],7,,,,,,,,,,,,,,,,,Argentina,779,00:36:07.220,Pass,
,,,,,,,,,,,,,,,,,,,1.260159,,,,,,,,,,,,e11f4336-e384-4214-a621-92358281d5d0,1633,,,"[109.1, 77.8]",3939969,36,,,,,-2.424117,,Left Foot,,,,"[93.4, 64.1]",,Ground Pass,,20.836987,,,,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,58,Argentina,779,['d8052b07-50aa-4748-9b36-90bbb28e648c'],8,,,,,,,,,,,,,,,,,Argentina,779,00:36:08.398,Pass,
,,,,,,,,,,,,,,,,,,,1.400143,,,,,,,,,,,,fbf960d9-2d2b-4407-8a36-97c5ee6ddabe,1636,,,"[92.2, 63.1]",3939969,36,,,,,-1.1311215,,Left Foot,True,,,"[105.7, 34.4]",,High Pass,,31.716557,,,Incomplete,,,,,,,,,1,From Corner,Ángel Fabián Di María Hernández,2995.0,Right Midfield,58,Argentina,779,['e190d02b-bcb0-4048-a112-1daf7041f669'],10,,,,,,,,,,,,,,,,,Argentina,779,00:36:10.287,Pass,
,,,,,,,,,,,,,,,,,,,1.17081,,,,,,,,,,,,512cfb5b-4ecc-487d-b2a8-1ccf23049c5b,1638,,,"[74.5, 38.6]",3939969,36,,,,,1.0131927,,Right Foot,,,,"[91.4, 65.7]",,Low Pass,,31.937752,,,,,Ángel Fabián Di María Hernández,2995.0,,,,,Recovery,1,From Corner,Nahuel Molina Lucero,29201.0,Right Back,58,Argentina,779,['8eb41974-ff57-4034-8d0b-54fe126d5793'],14,,,,,,,,,,,,,,,,,Argentina,779,00:36:14.922,Pass,
,,,,,,,,,,,,,,,,,,,2.067497,,,,,,,,,,,,4e292880-acba-4281-87ef-13ae657189b7,1640,,,"[91.4, 65.7]",3939969,36,,,,,0.76579285,,No Touch,,,,"[104.4, 78.2]",,Ground Pass,,18.034689,,True,,,Rodrigo Javier De Paul,7797.0,,,,,,1,From Corner,Ángel Fabián Di María Hernández,2995.0,Right Midfield,58,Argentina,779,['d851b9e7-2c6f-45d7-8229-c902b4752690'],16,,,,,,,,,,,,,,,,,Argentina,779,00:36:16.093,Pass,
,,,,,,,,,,,,,,,,,,,1.150956,,,,,,,,,,,,b2b80a19-9ec2-4be2-8e3e-7f85a146fe86,1643,,,"[108.7, 75.2]",3939969,36,,,,,-2.0326803,,Right Foot,,,,"[97.4, 52.5]",,Ground Pass,,25.35705,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Corner,Rodrigo Javier De Paul,7797.0,Right Defensive Midfield,58,Argentina,779,['18f2094b-d809-4940-9692-67801f1a6f18'],19,,,,,,,,,,,,,,,,,Argentina,779,00:36:19.739,Pass,
,,,,,,,,,,,,,,,,,,,1.769911,,,,,,,,,,,,0b0e8b11-4789-4e1a-9b1b-de6a270eee33,1651,,,"[15.9, 29.4]",3939969,36,,,,,0.5377576,,Right Foot,,,,"[32.5, 39.3]",,Ground Pass,,19.32796,,,Incomplete,,Ismael Koné,133229.0,,,,,,1,From Corner,Cyle Larin,16459.0,Left Center Forward,58,Argentina,779,"['3c190c3b-c23b-4edf-b4c5-54c377b199fd', '41e239c9-060a-4332-a50d-5f484869d8ed', 'eff5f9dc-1d28-4f25-a41f-979e9c53aa39']",23,,,,,,,,,,,,,,,,,Canada,1833,00:36:23.249,Pass,True
,,,,,,,,,,,,,,,,,,,0.752832,,,,,,,,,,,,eff5f9dc-1d28-4f25-a41f-979e9c53aa39,1654,,,"[87.6, 40.8]",3939969,36,,,,,-0.67474097,,Left Foot,,,,"[88.6, 40.0]",,Ground Pass,,1.2806249,,,,,Alexis Mac Allister,27886.0,,,,,Recovery,1,From Corner,Lisandro Martínez,27768.0,Left Center Back,58,Argentina,779,"['0b0e8b11-4789-4e1a-9b1b-de6a270eee33', '1f5a6eca-2f2a-4520-9ac7-2574c490dc23', 'b2b98621-cf06-4976-af28-8f41399f76a1']",25,,,,,,,,,,,,,,,,,Argentina,779,00:36:25.019,Pass,True
,,,,,,,,,,,,,,,,,,,0.86116,,,,,,,,,,,,f3b26d38-0bb1-4887-8fa9-33268e72a3fa,1659,,,"[92.6, 42.4]",3939969,36,,,,,0.86718255,,Right Foot,,,,"[98.2, 49.0]",,Ground Pass,,8.655634,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Corner,Alexis Mac Allister,27886.0,Left Midfield,58,Argentina,779,"['52623ce9-f8c8-4932-b930-3b2b83d5d3ee', '79e0d55d-8ea3-4472-9447-5bede83f5aeb']",26,,,,,,,,,,,,,,,,,Argentina,779,00:36:26.545,Pass,True
,,,,,,,,,,,,,,,,,,,2.446768,,,,,,,,,,,,82d54521-779e-416e-b0ce-7ae4d0033843,1668,,,"[80.1, 47.6]",3939969,36,,,,,-2.9729958,,Right Foot,,,,"[56.6, 43.6]",,Low Pass,,23.837996,,,,,Nahuel Molina Lucero,29201.0,,,,,Recovery,1,From Corner,Leandro Daniel Paredes,16308.0,Left Defensive Midfield,58,Argentina,779,['b501bea9-34c1-45bd-a301-8474ab6088f5'],30,,,,,,,,,,,,,,,,,Argentina,779,00:36:30.127,Pass,
,,,,,,,,,,,,,,,,,,,1.612004,,,,,,,,,,,,2bbfeaf7-4c10-45ad-9fa3-c7d0b8bb3f0f,1670,,,"[56.0, 43.6]",3939969,36,,,,,-1.2062148,,Left Foot,,,,"[63.9, 22.9]",,Ground Pass,,22.156263,,,,,Marcos Javier Acuña,19597.0,,,,,,1,From Corner,Nahuel Molina Lucero,29201.0,Right Back,58,Argentina,779,['cc895eeb-fcf0-447d-bea4-f7da4ae03219'],32,,,,,,,,,,,,,,,,,Argentina,779,00:36:32.573,Pass,
,,,,,,,,,,,,,,,,,,,1.585113,,,,,,,,,,,,00033a22-a064-4ae5-9007-84a19cf1ca33,1673,,,"[63.9, 22.9]",3939969,36,,,,,2.0195196,,Left Foot,,,,"[54.8, 41.8]",,Ground Pass,,20.976654,,,,,Nahuel Molina Lucero,29201.0,,,,,,1,From Corner,Marcos Javier Acuña,19597.0,Left Back,58,Argentina,779,['968d729e-b24d-4302-a047-a0aaa8590f42'],36,,,,,,,,,,,,,,,,,Argentina,779,00:36:36.602,Pass,
,,,,,,,,,,,,,,,,,,,1.045183,,,,,,,,,,,,374f649c-f1aa-465a-86c9-d83de1027125,1676,,,"[53.2, 43.2]",3939969,36,,,,,-1.1583859,,Right Foot,,,,"[54.6, 40.0]",,Ground Pass,,3.4928498,,,,,Leandro Daniel Paredes,16308.0,,,,,,1,From Corner,Nahuel Molina Lucero,29201.0,Right Back,58,Argentina,779,['9f2cad9a-5629-42ef-a02d-30a04d04cfd8'],38,,,,,,,,,,,,,,,,,Argentina,779,00:36:38.191,Pass,
,,,,,,,,,,,,,,,,,,,1.526793,,,,,,,,,,,,fdf3d21e-021f-4058-baf7-fcd29c129193,1679,,,"[55.0, 41.2]",3939969,36,,,,,-1.4391124,,Right Foot,,,,"[57.0, 26.1]",,Ground Pass,,15.231874,,,,,Lisandro Martínez,27768.0,,,,,,1,From Corner,Leandro Daniel Paredes,16308.0,Left Defensive Midfield,58,Argentina,779,['d7e552b7-c48f-46ce-8f19-8c5a9bbb8f26'],42,,,,,,,,,,,,,,,,,Argentina,779,00:36:42.007,Pass,
,,,,,,,,,,,,,,,,,,,1.770975,,,,,,,,,,,,523d1297-86b3-473f-8d61-70329003cf67,1682,,,"[66.1, 24.7]",3939969,36,,,,,-0.7043695,,Left Foot,,,,"[89.4, 4.9]",,Ground Pass,,30.576626,,,,,Marcos Javier Acuña,19597.0,,,,,,1,From Corner,Lisandro Martínez,27768.0,Left Center Back,58,Argentina,779,['1b267ab2-4c1b-4f62-bbfe-112126b539e8'],46,,,,,,,,,,,,,,,,,Argentina,779,00:36:46.745,Pass,
,,,,,,,,,,,,,,,,,,,1.144251,,,,,,,,,,,,1e65df0b-411b-459c-8c76-757881b1ed43,1685,,,"[89.2, 4.9]",3939969,36,,,,,2.176341,,Left Foot,,,,"[82.0, 15.3]",,Ground Pass,,12.649111,,,,,Alexis Mac Allister,27886.0,,,,,,1,From Corner,Marcos Javier Acuña,19597.0,Left Back,58,Argentina,779,['119adadf-73de-47fd-b7d1-a5c7e572de13'],50,,,,,,,,,,,,,,,,,Argentina,779,00:36:50.588,Pass,
,,,,,,,,,,,,,,,,,,,2.100206,,,,,,,,,,,,88f6d189-9be2-4b21-8c64-ce9a89a49d82,1687,,,"[82.0, 15.3]",3939969,36,,,,,-2.747212,,Right Foot,,,,"[64.7, 8.1]",,Ground Pass,,18.738462,,,,,Lisandro Martínez,27768.0,,,,,,1,From Corner,Alexis Mac Allister,27886.0,Left Midfield,58,Argentina,779,['d4a33bc3-62ac-49a9-9ac2-614a18472a9f'],51,,,,,,,,,,,,,,,,,Argentina,779,00:36:51.733,Pass,
,,,,,,,,,,,,,,,,,,,1.813096,,,,,,,,,,,,7d648938-67f5-4c8e-bdcc-87f0d12e3f8d,1690,,,"[64.1, 7.7]",3939969,36,,,,,2.0697494,,Left Foot,,,,"[54.4, 25.5]",,Ground Pass,,20.271408,,,,,Leandro Daniel Paredes,16308.0,,,,,,1,From Corner,Lisandro Martínez,27768.0,Left Center Back,58,Argentina,779,['4e2d9275-644d-4226-ab16-e8afbeeb3230'],54,,,,,,,,,,,,,,,,,Argentina,779,00:36:54.262,Pass,
,,,,,,,,,,,,,,,,,,,1.664241,,,,,,,,,,,,5f286eed-4f49-471d-9781-be0d56fd2db4,1693,,,"[63.7, 37.2]",3939969,36,,,,,1.8984466,,Left Foot,,,,"[56.8, 57.5]",,Ground Pass,,21.440617,,,,,Cristian Gabriel Romero,20572.0,,,,,,1,From Corner,Leandro Daniel Paredes,16308.0,Left Defensive Midfield,58,Argentina,779,['f7dd801b-32b1-4502-86c2-c751f1e4c784'],59,,,,,,,,,,,,,,,,,Argentina,779,00:36:59.087,Pass,
,,,,,,,,,,,,,,,,,,,0.916165,,,,,,,,,,,,2e040644-0d6a-4f17-9bf7-3ba0cc554f39,1696,,,"[56.8, 57.5]",3939969,37,,,,,0.37765333,,Right Foot,,,,"[68.9, 62.3]",,Ground Pass,,13.017296,,,,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,From Corner,Cristian Gabriel Romero,20572.0,Right Center Back,58,Argentina,779,['b530d57d-31b2-4af4-bb80-ba041fc7af7c'],1,,,,,,,,,,,,,,,,,Argentina,779,00:37:01.371,Pass,
,,,,,,,,,,,,,,,,,,,3.265883,,,,,,,,,,,,c849078a-7397-4fdd-bb53-f2e212ba04d5,1699,,,"[63.7, 62.3]",3939969,37,,,,,-1.051447,,Left Foot,,,,"[94.0, 9.3]",,High Pass,,61.049896,,,,,Marcos Javier Acuña,19597.0,,True,,,,1,From Corner,Ángel Fabián Di María Hernández,2995.0,Right Midfield,58,Argentina,779,['a06d78e4-79ec-4c67-a99d-a49acbaf291f'],5,,,,,,,,,,,,,,,,,Argentina,779,00:37:05.110,Pass,
,,,,,,,,,,,,,,,,,,,1.127783,,,,,,,,,,,,033c489e-a299-4ca1-8605-d92d4d41a57f,1707,,,"[92.8, 11.7]",3939969,37,,,,,-3.124858,,Left Foot,,,,"[68.9, 11.3]",,Ground Pass,,23.903347,,,,,Lisandro Martínez,27768.0,,,,,,1,From Corner,Marcos Javier Acuña,19597.0,Left Back,58,Argentina,779,['4ff9d5dd-152a-4237-aebb-933366caae1c'],16,,,,,,,,,,,,,,,,,Argentina,779,00:37:16.749,Pass,
,,,,,,,,,,,,,,,,,,,2.221099,,,,,,,,,,,,450d9744-4818-415a-b662-1b857b20ec6f,1710,,,"[65.1, 19.9]",3939969,37,,,,,1.6308334,,Right Foot,,,,"[62.9, 56.5]",,Ground Pass,,36.66606,,,,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,From Corner,Lisandro Martínez,27768.0,Left Center Back,58,Argentina,779,['f7a2cd80-d3c8-4b26-a215-59f7d0499010'],19,,,,,,,,,,,,,,,,,Argentina,779,00:37:19.233,Pass,
,,,,,,,,,,,,,,,,,,,1.769878,,,,,,,,,,,,79234cf7-3cd7-47fb-b535-0223bd3553d3,1713,,,"[67.7, 58.1]",3939969,37,,,,,0.81064534,,Left Foot,,,,"[87.0, 78.4]",,Ground Pass,,28.010355,,,,,Nahuel Molina Lucero,29201.0,,,,,,1,From Corner,Ángel Fabián Di María Hernández,2995.0,Right Midfield,58,Argentina,779,['2ed20b82-8445-4275-9c88-8cb130fc27ba'],22,,,,,,,,,,,,,,,,,Argentina,779,00:37:22.294,Pass,
,,,,,,,,,,,,,,,,,,,1.757431,,,,,,,,,,,,ab419ba8-c1d8-46b8-a808-07e01624ccbd,1717,,,"[80.7, 75.6]",3939969,37,,,,,-2.432622,,Right Foot,,,,"[56.8, 55.1]",,Ground Pass,,31.487457,,,,,Cristian Gabriel Romero,20572.0,,,,,,1,From Corner,Nahuel Molina Lucero,29201.0,Right Back,58,Argentina,779,['be1a7e6e-849b-4cf7-997f-1605446fcfd5'],25,,,,,,,,,,,,,,,,,Argentina,779,00:37:25.082,Pass,
,,,,,,,,,,,,,,,,,,,2.094888,,,,,,,,,,,,8e7d22d8-c5ed-4109-9dd0-20216e3c03bd,1720,,,"[60.3, 49.4]",3939969,37,,,,,-1.4570043,,Right Foot,,,,"[63.1, 24.9]",,Ground Pass,,24.659481,,,,,Lisandro Martínez,27768.0,,,,,,1,From Corner,Cristian Gabriel Romero,20572.0,Right Center Back,58,Argentina,779,['3972428c-eaf8-4e44-a64e-b462802a6436'],29,,,,,,,,,,,,,,,,,Argentina,779,00:37:29.126,Pass,
,,,,,,,,,,,,,,,,,,,0.873659,,,,,,,,,,,,f97dcdfb-8e3e-475f-be20-3ef34c48010c,1723,,,"[65.9, 23.1]",3939969,37,,,,,1.0516502,,Left Foot,,,,"[69.5, 29.4]",,Ground Pass,,7.256032,,,,,Leandro Daniel Paredes,16308.0,,,,,,1,From Corner,Lisandro Martínez,27768.0,Left Center Back,58,Argentina,779,['1a5480c7-145e-44d7-8cef-6b254ce4a4d6'],33,,,,,,,,,,,,,,,,,Argentina,779,00:37:33.620,Pass,
,,,,,,,,,,,,,,,,,,,0.874046,,,,,,,,,,,,db5126d1-9ca1-4345-aeae-d4302f7b143a,1725,,,"[69.5, 29.4]",3939969,37,,,,,-2.5431738,,Right Foot,,,,"[62.9, 24.9]",,Ground Pass,,7.9881163,,,,,Lisandro Martínez,27768.0,,,,,,1,From Corner,Leandro Daniel Paredes,16308.0,Left Defensive Midfield,58,Argentina,779,['eea44967-8d2e-4a8e-bba2-a0b0f9825ca8'],34,,,,,,,,,,,,,,,,,Argentina,779,00:37:34.494,Pass,
,,,,,,,,,,,,,,,,,,,2.025294,,,,,,,,,,,,f313d2c0-2068-403a-96a2-8aa4e52d84d1,1728,,,"[59.3, 27.2]",3939969,37,,,,,1.9534471,,Left Foot,,,,"[49.6, 51.3]",,Ground Pass,,25.978838,,,,,Cristian Gabriel Romero,20572.0,,,,,,1,From Corner,Lisandro Martínez,27768.0,Left Center Back,58,Argentina,779,['7a2a0917-b876-45bb-9684-6282119caf27'],37,,,,,,,,,,,,,,,,,Argentina,779,00:37:37.843,Pass,
,,,,,,,,,,,,,,,,,,,1.970907,,,,,,,,,,,,8940b3fb-d0a3-4e45-881f-2654f8699150,1732,,,"[47.0, 47.2]",3939969,37,,,,,-1.7120298,,Right Foot,,,,"[44.0, 26.1]",,Ground Pass,,21.312202,,,,,Lisandro Martínez,27768.0,,,,,,1,From Corner,Cristian Gabriel Romero,20572.0,Right Center Back,58,Argentina,779,['64e06da3-2b70-41cc-be51-5935b1131f0b'],41,,,,,,,,,,,,,,,,,Argentina,779,00:37:41.331,Pass,
,,,,,,,,,,,,,,,,,,,2.763919,,,,,,,,,,,,a5ece957-2e4a-4032-a0de-ce7f98659ecb,1735,,,"[51.4, 23.9]",3939969,37,,,,,0.07264191,,Left Foot,,,,"[94.0, 27.0]",,Low Pass,,42.712643,,,Incomplete,,Julián Álvarez,29560.0,,,Through Ball,True,,1,From Corner,Lisandro Martínez,27768.0,Left Center Back,58,Argentina,779,"['222f1028-3147-40cc-95e8-d88ea0f43e86', '76a5cd1a-3472-4dfe-a163-b6496a41174f']",46,,,,,,,,,,,,,,,,,Argentina,779,00:37:46.589,Pass,
,,,,,,,,,,,,,,,,,,,1.921468,,,,,,,,,,,,076c25e8-2aa0-4736-98b2-21d65e9b6343,1739,,,"[28.3, 33.6]",3939969,37,,,,,2.9324076,,Head,,,,"[10.4, 37.4]",,Low Pass,,18.298906,,,,,Damián Emiliano Martínez,6909.0,,,,,Recovery,1,From Corner,Cristian Gabriel Romero,20572.0,Right Center Back,58,Argentina,779,['9573d90d-c82e-45f9-99c2-d2e96e32deef'],53,,,,,,,,,,,,,,,,,Argentina,779,00:37:53.443,Pass,
,,,,,,,,,,,,,,,,,,,2.016395,,,,,,,,,,,,edf6e71a-6999-4b43-88c9-b55ddb2efabd,1741,,,"[12.7, 38.8]",3939969,37,,True,,,0.87815446,,Keeper Arm,,,,"[20.5, 48.2]",,Ground Pass,,12.2147455,,,,,Cristian Gabriel Romero,20572.0,,,,,,1,From Corner,Damián Emiliano Martínez,6909.0,Goalkeeper,58,Argentina,779,['9d7aaa4f-7f6b-48c3-9b36-30c9cadad0d5'],56,,,,,,,,,,,,,,,,,Argentina,779,00:37:56.564,Pass,
,,,,,,,,,,,,,,,,,,,1.233238,,,,,,,,,,,,2b3c0040-5d2e-4cb6-90a7-537f0c4a24c4,1743,,,"[20.7, 51.7]",3939969,37,,,,,0.36397895,,Right Foot,,,,"[35.4, 57.3]",,Ground Pass,,15.730543,,,,,Rodrigo Javier De Paul,7797.0,,,,,,1,From Corner,Cristian Gabriel Romero,20572.0,Right Center Back,58,Argentina,779,['ede79b8d-ac58-4911-bafe-e37f8f9c4967'],59,,,,,,,,,,,,,,,,,Argentina,779,00:37:59.409,Pass,
,,,,,,,,,,,,,,,,,,,1.819157,,,,,,,,,,,,90e9d51c-8881-4c82-9820-1e007977c03c,1746,,,"[46.4, 68.3]",3939969,38,,,,,-2.4316068,,Right Foot,,,,"[34.3, 57.9]",,Ground Pass,,15.95525,,,,,Cristian Gabriel Romero,20572.0,,,,,,1,From Corner,Rodrigo Javier De Paul,7797.0,Right Defensive Midfield,58,Argentina,779,['d6058029-d8bf-4d3e-94e4-159f94a81046'],5,,,,,,,,,,,,,,,,,Argentina,779,00:38:05.333,Pass,
,,,,,,,,,,,,,,,,,,,1.421648,,,,,,,,,,,,94c95ee1-f60a-4a91-8b0d-56415d4d603f,1749,,,"[37.8, 53.9]",3939969,38,,,,,1.005647,,Right Foot,,,,"[50.8, 74.4]",,Ground Pass,,24.274471,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Corner,Cristian Gabriel Romero,20572.0,Right Center Back,58,Argentina,779,['2a1234be-ffca-436d-bcd9-ee94ac4133ae'],8,,,,,,,,,,,,,,,,,Argentina,779,00:38:08.040,Pass,
,,,,,,,,,,,,,,,,,,,3.180931,,,,,,,,,,,,6b279eab-333f-4fe2-a284-b088151005d7,1752,,,"[51.2, 73.4]",3939969,38,,,,,-2.1480389,,Left Foot,,,,"[30.1, 41.0]",,High Pass,,38.66484,,,,,Leandro Daniel Paredes,16308.0,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,58,Argentina,779,"['2897c89f-7087-4ba6-bff3-4220e7bc20ee', 'c79a3205-c2db-439b-90c8-e9d8d014fad0']",9,,,,,,,,,,,,,,,,,Argentina,779,00:38:09.462,Pass,True
,,,,,,,,,,,,,,,,,,,1.759938,,,,,,,,,,,,26420c14-0708-4f44-bbcd-a4e56d8e308e,1755,,,"[30.1, 40.8]",3939969,38,,,,,0.88206565,,Left Foot,,,,"[45.0, 58.9]",,Ground Pass,,23.443975,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Corner,Leandro Daniel Paredes,16308.0,Left Defensive Midfield,58,Argentina,779,['cbd5bfb7-cd7a-43b7-9795-ee9cdef2d768'],15,,,,,,,,,,,,,,,,,Argentina,779,00:38:15.134,Pass,
,,,,,,,,,,,,,,,,,,,0.887826,,,,,,,,,,,,d95eceda-87f7-4b6c-8e06-ea01747a690f,1759,,,"[38.8, 32.8]",3939969,38,,,,,-0.39585045,,Left Foot,,,,"[52.2, 27.2]",,Ground Pass,,14.523085,,,Incomplete,,Alexis Mac Allister,27886.0,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,58,Argentina,779,"['71174066-601f-4da6-9f43-04544f275c23', '7e5fd39d-537b-45f5-9a97-9eff9993b550']",20,,,,,,,,,,,,,,,,,Argentina,779,00:38:20.873,Pass,
,,,,,,,,,,,,,,,,,,,0.151656,,,,,,,,,,,,a260bad4-20db-43a8-8a39-d1d5d7238119,1763,,,"[90.2, 76.6]",3939969,38,,,,,-0.87605804,,Right Foot,,,,"[94.2, 71.8]",,Low Pass,,6.2482,,,Incomplete,,,,,,,,,1,Regular Play,Ismael Koné,133229.0,Right Defensive Midfield,59,Canada,1833,['22722b0b-53fa-49a7-999e-f13e5fa9d855'],25,,,,,,,,,,,,,,,,,Canada,1833,00:38:25.842,Pass,
,,,,,,,,,,,,,,,,,,,2.146372,,,,,,,,,,,,75adca9d-414b-4bb4-8885-fd35d6fed325,1765,,,"[87.6, 80.0]",3939969,38,,,,,-2.3301482,,,,,,"[63.3, 54.4]",,Low Pass,,35.2966,,,,,Moise Bombito,383250.0,,,,,Throw-in,1,From Throw In,Alistair Johnston,44703.0,Right Back,60,Canada,1833,['e12f3027-2dc5-4ba5-a94a-38e69af1ff1c'],34,,,,,,,,,,,,,,,,,Canada,1833,00:38:34.959,Pass,
