50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.753005,,,,,,,,,,,,,,0a6234b5-2413-49c7-b1c3-1480663e8414,85,,,"[14.0, 16.3]",3939976,1,,,,2.1257076,,Right Foot,,,,"[3.4, 33.4]",Ground Pass,,20.118896,,,Patrick Gilmar Sequeira Mejías,97291.0,,,,,Recovery,1,Regular Play,Ariel Lassiter,19101.0,Left Wing Back,3,Brazil,781,"['8bb60044-101a-450a-bf6d-2f00eaad0190', '941a7c23-eae4-423b-b32e-24ce1e7fdf9e']",33,,,,,,,,,,,,,,,,,Costa Rica,795,00:01:33.152,Pass,True
,,,,,,,,,,,,,,,,,,3.939351,,,,,,,,,,,,,,ad7b778f-9a6b-4ddf-8e89-d08b4da23ac9,88,,,"[3.1, 32.5]",3939976,1,,,,-0.561561,,Left Foot,,,,"[54.6, 0.1]",High Pass,,60.844147,,Out,Manfred Ugalde,36251.0,,,,,,1,Regular Play,Patrick Gilmar Sequeira Mejías,97291.0,Goalkeeper,3,Brazil,781,['e935d969-7b87-4ef2-b898-8f1e1db07b87'],34,,,,,,,,,,,,,,,,,Costa Rica,795,00:01:34.905,Pass,
,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,52a65f43-3889-46cf-89be-d3ba3f21b3c9,90,,,"[63.6, 80.0]",3939976,1,True,,,-2.5157757,,,,,,"[41.6, 64.1]",Low Pass,,27.144245,,,Éder Gabriel Militão,13620.0,,,,,Throw-in,1,From Throw In,Danilo Luiz da Silva,3063.0,Right Back,4,Brazil,781,['ccb2a37f-8d48-498f-817e-a28afa843243'],44,,,,,,,,,,,,,,,,,Brazil,781,00:01:44.846,Pass,
,,,,,,,,,,,,,,,,,,2.046091,,,,,,,,,,,,,,4cc13062-7c89-4c5d-b72d-90a55d938124,92,,,"[41.6, 64.1]",3939976,1,,,,-1.305979,,Right Foot,,,,"[51.2, 28.7]",Ground Pass,,36.678604,,,João Victor Gomes da Silva,48720.0,,,,,,1,From Throw In,Éder Gabriel Militão,13620.0,Right Center Back,4,Brazil,781,['73e6eb87-c354-4cb6-8792-8ec6dc686976'],46,,,,,,,,,,,,,,,,,Brazil,781,00:01:46.124,Pass,
,,,,,,,,,,,,,,,,,,0.713085,,,,,,,,,,,,,,e06d7985-fde5-4809-b903-0ae233804eea,95,,,"[62.9, 22.5]",3939976,1,,,,-0.5230183,,Right Foot,,,,"[74.0, 16.1]",Ground Pass,,12.812884,,,Vinícius José Paixão de Oliveira Júnior,18395.0,,,,,,1,From Throw In,João Victor Gomes da Silva,48720.0,Left Defensive Midfield,4,Brazil,781,['5ffbca89-2eda-456b-94a8-90532853fd3c'],50,,,,,,,,,,,,,,,,,Brazil,781,00:01:50.932,Pass,
,,,,,,,,,,,,,,,,,,0.849771,,,,,,,,,,,,,,edfee9c6-b818-4735-8ec3-fca1a03e5872,97,,,"[74.0, 16.1]",3939976,1,,,,2.6387494,,Right Foot,,,,"[66.0, 20.5]",Ground Pass,,9.13017,,,João Victor Gomes da Silva,48720.0,,,,,,1,From Throw In,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Wing,4,Brazil,781,['74593411-743e-4430-b840-a22c69317c20'],51,,,,,,,,,,,,,,,,,Brazil,781,00:01:51.645,Pass,
,,,,,,,,,,,,,,,,,,1.132906,,,,,,,,,,,,,,f8d31881-fbb6-4b5b-9e02-64eeae86ccdc,100,,,"[64.7, 23.0]",3939976,1,,,,2.3118885,,Right Foot,,,,"[55.0, 33.6]",Ground Pass,,14.368368,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Throw In,João Victor Gomes da Silva,48720.0,Left Defensive Midfield,4,Brazil,781,['6d87645e-504c-422a-a4f0-9f820e145914'],54,,,,,,,,,,,,,,,,,Brazil,781,00:01:54.366,Pass,
,,,,,,,,,,,,,,,,,,1.788103,,,,,,,,,,,,,,4de6df52-110b-413b-a0cd-1631c49273f7,103,,,"[57.2, 38.9]",3939976,1,,,,1.2376528,,Right Foot,,,,"[69.0, 73.0]",Ground Pass,,36.08393,,,Danilo Luiz da Silva,3063.0,,,,,,1,From Throw In,Marcos Aoás Corrêa,4372.0,Left Center Back,4,Brazil,781,['7103d175-1dd9-44ba-a750-0419f30992bd'],56,,,,,,,,,,,,,,,,,Brazil,781,00:01:56.719,Pass,
,,,,,,,,,,,,,,,,,,0.930123,,,,,,,,,,,,,,8ba0d654-7523-4e41-a236-8972ab205aaf,106,,,"[74.6, 74.5]",3939976,2,,,,0.5585993,,Right Foot,,,,"[81.0, 78.5]",Ground Pass,,7.547185,,,Raphael Dias Belloli,10595.0,,,,,,1,From Throw In,Danilo Luiz da Silva,3063.0,Right Back,4,Brazil,781,['fd3ef29f-4492-4b25-ac56-b0d9efd3930e'],0,,,,,,,,,,,,,,,,,Brazil,781,00:02:00.126,Pass,
,,,,,,,,,,,,,,,,,,3.933844,,,,,,,,,,,,,,80011870-4353-44f7-a368-9dee593fb46e,109,,,"[80.6, 78.5]",3939976,2,,,,-1.1898474,,Left Foot,,,,"[111.8, 0.6]",High Pass,,83.91573,,Out,Rodrygo Silva de Goes,25104.0,,True,,,,1,From Throw In,Raphael Dias Belloli,10595.0,Right Wing,4,Brazil,781,['a8940242-614f-4486-a8ff-039ca6e099db'],1,,,,,,,,,,,,,,,,,Brazil,781,00:02:01.687,Pass,
,,,,,,,,,,,,,,,,,,2.213216,,,,,,,,,,,,,,853ae899-1190-4611-ba5a-0893d2e51cb3,111,,,"[15.2, 80.0]",3939976,2,,,,-0.15821077,,,,,,"[50.3, 74.4]",High Pass,,35.543915,,,Manfred Ugalde,36251.0,,,,,Throw-in,1,From Throw In,Jeyland Yahir Mitchell Baltodano,143385.0,Right Center Back,5,Costa Rica,795,['a580c460-e75d-4d23-beac-5f72457084e5'],27,,,,,,,,,,,,,,,,,Costa Rica,795,00:02:27.936,Pass,
,,,,,,,,,,,,,,,,,,1.949444,,,,,,,,,,,,,,a3441c8b-3bfd-42a4-b826-1aa551b9db59,124,,,"[68.4, 0.1]",3939976,2,,,,2.5679708,,,,,,"[44.1, 15.8]",Low Pass,,28.930607,,,Éder Gabriel Militão,13620.0,,,,,Throw-in,1,From Throw In,Guilherme Antonio Arana Lopes,6919.0,Left Back,6,Brazil,781,['ce1fae13-5460-43e6-9d47-c58739d3c3f8'],47,,,,,,,,,,,,,,,,,Brazil,781,00:02:47.499,Pass,
,,,,,,,,,,,,,,,,,,3.155165,,,,,,,,,,,,,,27af7e59-5daf-4f26-9b81-77c53f96da9f,127,,,"[44.2, 21.6]",3939976,2,,,,1.2823257,,Right Foot,,,,"[58.8, 70.8]",Ground Pass,,51.32056,,,Danilo Luiz da Silva,3063.0,,True,,,,1,From Throw In,Éder Gabriel Militão,13620.0,Right Center Back,6,Brazil,781,['48bb094d-03ec-490c-8a65-40ec19f31442'],51,,,,,,,,,,,,,,,,,Brazil,781,00:02:51.232,Pass,
,,,,,,,,,,,,,,,,,,1.651688,,,,,,,,,,,,,,a697423f-f293-420c-bcbf-c53969c2409c,130,,,"[63.5, 72.8]",3939976,2,,,,-2.0434258,,Right Foot,,,,"[49.9, 46.2]",Ground Pass,,29.875072,,,Éder Gabriel Militão,13620.0,,,,,,1,From Throw In,Danilo Luiz da Silva,3063.0,Right Back,6,Brazil,781,['992a0c11-e8c2-4f21-b428-6f1ec098f349'],57,,,,,,,,,,,,,,,,,Brazil,781,00:02:57.186,Pass,
,,,,,,,,,,,,,,,,,,1.657228,,,,,,,,,,,,,,3dc7bc13-b46e-4c06-a3da-dbfa1ff84e31,133,,,"[56.6, 42.1]",3939976,3,,,,-1.2722974,,Right Foot,,,,"[65.4, 13.5]",Ground Pass,,29.923235,,,Guilherme Antonio Arana Lopes,6919.0,,,,,,1,From Throw In,Éder Gabriel Militão,13620.0,Right Center Back,6,Brazil,781,['c73c46bf-14d4-4c0c-9fda-5ea70214bd0c'],2,,,,,,,,,,,,,,,,,Brazil,781,00:03:02.043,Pass,
,,,,,,,,,,,,,,,,,,1.780979,,,,,,,,,,,,,,c10ae155-7c35-4549-9fc7-308c9cc4d53d,136,,,"[69.8, 8.2]",3939976,3,,,,2.3477914,,Left Foot,,,,"[52.1, 26.2]",Ground Pass,,25.244604,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Throw In,Guilherme Antonio Arana Lopes,6919.0,Left Back,6,Brazil,781,['98372db3-5424-45cc-a855-a804d680606c'],5,,,,,,,,,,,,,,,,,Brazil,781,00:03:05.483,Pass,
,,,,,,,,,,,,,,,,,,1.137477,,,,,,,,,,,,,,ae77d198-535d-4188-b555-fc6b1ea65097,139,,,"[55.0, 22.5]",3939976,3,,,,-0.7565045,,Right Foot,,,,"[72.8, 5.7]",Ground Pass,,24.47611,,,Vinícius José Paixão de Oliveira Júnior,18395.0,,,,,,1,From Throw In,Marcos Aoás Corrêa,4372.0,Left Center Back,6,Brazil,781,['25057bfa-1682-4b71-bb9a-4b35f4c96868'],8,,,,,,,,,,,,,,,,,Brazil,781,00:03:08.245,Pass,
,,,,,,,,,,,,,,,,,,1.407235,,,,,,,,,,,,,,967e40d0-7f83-41a5-a345-c6a04a75e918,143,,,"[81.1, 3.1]",3939976,3,,,,2.5293877,,Right Foot,,,,"[53.9, 22.2]",Ground Pass,,33.236275,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Throw In,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Wing,6,Brazil,781,['6f069c6a-9b42-4a3f-af76-2591b1bee7ca'],14,,,,,,,,,,,,,,,,,Brazil,781,00:03:14.537,Pass,
,,,,,,,,,,,,,,,,,,0.99671,,,,,,,,,,,,,,bbe5b207-2ecb-42aa-a865-b65ed098dbec,146,,,"[54.3, 23.8]",3939976,3,,,,1.5542233,,Left Foot,,,,"[54.6, 41.9]",Ground Pass,,18.102486,,,Éder Gabriel Militão,13620.0,,,,,,1,From Throw In,Marcos Aoás Corrêa,4372.0,Left Center Back,6,Brazil,781,['a5db9ccf-8191-4622-9ad9-bf57feea4c98'],17,,,,,,,,,,,,,,,,,Brazil,781,00:03:17.390,Pass,
,,,,,,,,,,,,,,,,,,1.007422,,,,,,,,,,,,,,3c99b791-b5c6-43a3-a277-a0730362303d,149,,,"[57.4, 45.4]",3939976,3,,,,1.4971045,,Left Foot,,,,"[58.5, 60.3]",Ground Pass,,14.940549,,,Danilo Luiz da Silva,3063.0,,,,,,1,From Throw In,Éder Gabriel Militão,13620.0,Right Center Back,6,Brazil,781,['9cec49d0-fe33-40f5-98ee-ff47fa2a022b'],19,,,,,,,,,,,,,,,,,Brazil,781,00:03:19.779,Pass,
,,,,,,,,,,,,,,,,,,0.724615,,,,,,,,,,,,,,2985cd66-1bb9-4342-b341-2c81ffad679f,152,,,"[58.5, 60.5]",3939976,3,,,,-0.7853982,,Right Foot,,,,"[69.2, 49.8]",Ground Pass,,15.132085,,,Bruno Guimarães Rodriguez Moura,25142.0,,,,,,1,From Throw In,Danilo Luiz da Silva,3063.0,Right Back,6,Brazil,781,['8d74e80f-51ff-4367-b542-c02ddc6dacbd'],21,,,,,,,,,,,,,,,,,Brazil,781,00:03:21.409,Pass,
,,,,,,,,,,,,,,,,,,0.983607,,,,,,,,,,,,,,80669eee-7c83-4247-89dc-a0759d3c31e8,156,,,"[66.0, 50.5]",3939976,3,,,,-2.9630628,,Right Foot,,,,"[52.7, 48.1]",Ground Pass,,13.514807,,,Éder Gabriel Militão,13620.0,,,,,,1,From Throw In,Bruno Guimarães Rodriguez Moura,25142.0,Right Defensive Midfield,6,Brazil,781,"['08e9cfa2-6fdc-46fd-ae2f-d8929c4da42f', '3342777d-848a-40a1-8954-49e537fa5994']",23,,,,,,,,,,,,,,,,,Brazil,781,00:03:23.128,Pass,True
,,,,,,,,,,,,,,,,,,1.579528,,,,,,,,,,,,,,741d9093-26a5-49b9-858d-3e56788e80d6,159,,,"[53.6, 46.9]",3939976,3,,,,-1.0068157,,Right Foot,,,,"[71.5, 18.6]",Ground Pass,,33.485817,,,Guilherme Antonio Arana Lopes,6919.0,,,,,,1,From Throw In,Éder Gabriel Militão,13620.0,Right Center Back,6,Brazil,781,['f95a4ec8-c627-4256-84d2-cb64058deb0d'],24,,,,,,,,,,,,,,,,,Brazil,781,00:03:24.942,Pass,
,,,,,,,,,,,,,,,,,,0.98287,,,,,,,,,,,,,,cdcfb118-b5b2-47d6-848f-7022cdce325a,162,,,"[75.3, 8.8]",3939976,3,,,,-0.8176451,,Left Foot,,,,"[81.3, 2.4]",Ground Pass,,8.772685,,,Vinícius José Paixão de Oliveira Júnior,18395.0,,,,,,1,From Throw In,Guilherme Antonio Arana Lopes,6919.0,Left Back,6,Brazil,781,['144363b7-1338-4870-a9d8-fabb784587c6'],27,,,,,,,,,,,,,,,,,Brazil,781,00:03:27.650,Pass,
,,,,,,,,,,,,,,,,,,1.151678,,,,,,,,,,,,,,afb9d57b-a058-4471-815d-3493c627614c,166,,,"[81.1, 12.5]",3939976,3,,,,1.0312713,,Right Foot,,,,"[100.8, 45.4]",High Pass,,38.3471,,Incomplete,Rodrygo Silva de Goes,25104.0,,,,,,1,From Throw In,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Wing,6,Brazil,781,"['11558eeb-ba5a-44d2-b042-7804ae028ffe', 'f7512668-d7fa-487d-89f5-d1d8fc9094af']",31,,,,,,,,,,,,,,,,,Brazil,781,00:03:31.578,Pass,
,,,,,,,,,,,,,,,,,,1.230544,,,,,,,,,,,,,,f7512668-d7fa-487d-89f5-d1d8fc9094af,168,,,"[19.3, 34.7]",3939976,3,,,,0.7774618,,Left Foot,,,,"[32.0, 47.2]",Ground Pass,,17.819653,,,Jefferson Brenes Rojas,130193.0,,,,,Recovery,1,Regular Play,Francisco Javier Calvo Quesada,5600.0,Left Center Back,7,Costa Rica,795,"['afb9d57b-a058-4471-815d-3493c627614c', 'd801c881-a955-4780-9fab-a1388530b8b4']",32,,,,,,,,,,,,,,,,,Costa Rica,795,00:03:32.730,Pass,
,,,,,,,,,,,,,,,,,,1.493016,,,,,,,,,,,,,,04499026-dfec-41ad-80cd-13f5cba0dd2a,174,,,"[36.9, 40.5]",3939976,3,,,,1.5071241,,Left Foot,,,,"[38.8, 70.3]",Ground Pass,,29.86051,,,Jeyland Yahir Mitchell Baltodano,143385.0,,,,,Free Kick,1,From Free Kick,Juan Pablo Vargas Campos,27163.0,Center Back,8,Costa Rica,795,['b3d05fa9-57d1-467f-8257-205d16fbc6b7'],52,,,,,,,,,,,,,,,,,Costa Rica,795,00:03:52.421,Pass,
,,,,,,,,,,,,,,,,,,1.010573,,,,,,,,,,,,,,1a95e8f2-cbae-4220-b8c2-cc18e56903fa,177,,,"[43.3, 68.7]",3939976,3,,,,-1.2697105,,Right Foot,,,,"[49.2, 49.7]",Ground Pass,,19.894974,,,Jefferson Brenes Rojas,130193.0,,,,,,1,From Free Kick,Jeyland Yahir Mitchell Baltodano,143385.0,Right Center Back,8,Costa Rica,795,['e7dcaedb-1167-4096-991e-7ccef9789907'],55,,,,,,,,,,,,,,,,,Costa Rica,795,00:03:55.614,Pass,
,,,,,,,,,,,,,,,,,,1.398825,,,,,,,,,,,,,,bd9921ef-eac5-43b7-9a0f-673a25fe027b,179,,,"[49.2, 49.7]",3939976,3,,,,3.1415927,,Right Foot,,,,"[29.3, 49.7]",Ground Pass,,19.9,,,Juan Pablo Vargas Campos,27163.0,,,,,,1,From Free Kick,Jefferson Brenes Rojas,130193.0,Center Defensive Midfield,8,Costa Rica,795,['e07c89f4-5ddf-4651-aa61-7fa8dba10c4e'],56,,,,,,,,,,,,,,,,,Costa Rica,795,00:03:56.625,Pass,
,,,,,,,,,,,,,,,,,,1.61555,,,,,,,,,,,,,,d1af4105-6abc-45d7-86be-6d4428d7c77b,183,,,"[21.9, 52.6]",3939976,4,,,,1.2425942,,Left Foot,,,,"[29.8, 75.8]",Ground Pass,,24.508162,,,Jeyland Yahir Mitchell Baltodano,143385.0,,,,,,1,From Free Kick,Juan Pablo Vargas Campos,27163.0,Center Back,8,Costa Rica,795,['92079b5c-827e-461f-9308-db5eba875b4c'],1,,,,,,,,,,,,,,,,,Costa Rica,795,00:04:01.052,Pass,
,,,,,,,,,,,,,,,,,,1.262573,,,,,,,,,,,,,,c23aa53a-ca7c-4377-a8a6-19c47fbad498,187,,,"[33.3, 75.5]",3939976,4,,,,-1.3898196,,Right Foot,,,,"[37.6, 52.0]",Ground Pass,,23.890165,,,Jefferson Brenes Rojas,130193.0,,,,,,1,From Free Kick,Jeyland Yahir Mitchell Baltodano,143385.0,Right Center Back,8,Costa Rica,795,"['7f3fa7f5-f968-4071-833f-c2f4a84d1ad1', 'd4f46b9b-75f1-4778-ad8a-3fbcf9863be6']",3,,,,,,,,,,,,,,,,,Costa Rica,795,00:04:03.852,Pass,True
,,,,,,,,,,,,,,,,,,1.498568,,,,,,,,,,,,,,d04ad3c2-2c14-45b4-9ecd-61a09b210927,190,,,"[40.3, 51.0]",3939976,4,,,,-1.9815736,,Right Foot,,,,"[30.5, 28.5]",Ground Pass,,24.541597,,,Francisco Javier Calvo Quesada,5600.0,,,,,,1,From Free Kick,Jefferson Brenes Rojas,130193.0,Center Defensive Midfield,8,Costa Rica,795,['ec4896e5-b448-48fe-9768-6efd1b636397'],6,,,,,,,,,,,,,,,,,Costa Rica,795,00:04:06.412,Pass,
,,,,,,,,,,,,,,,,,,1.473751,,,,,,,,,,,,,,1f83e23d-33ad-4d7e-98b5-c8e7d389fe51,193,,,"[31.7, 27.1]",3939976,4,,,,-0.91279435,,Left Foot,,,,"[51.1, 2.0]",Ground Pass,,31.723335,,,Ariel Lassiter,19101.0,,,,,,1,From Free Kick,Francisco Javier Calvo Quesada,5600.0,Left Center Back,8,Costa Rica,795,['db8423f3-cfb9-47f6-a093-708da8979a62'],9,,,,,,,,,,,,,,,,,Costa Rica,795,00:04:09.349,Pass,
,,,,,,,,,,,,,,,,,,0.853702,,,,,,,,,,,,,,e96fb510-77b8-4176-8e7f-4c0d2d859905,196,,,"[50.9, 1.6]",3939976,4,,,,2.2050385,,Right Foot,,,,"[44.5, 10.3]",Ground Pass,,10.800463,,,Jefferson Brenes Rojas,130193.0,,,,,,1,From Free Kick,Ariel Lassiter,19101.0,Left Wing Back,8,Costa Rica,795,['932eaf38-fb14-47f1-96b0-f0a32bbf0552'],12,,,,,,,,,,,,,,,,,Costa Rica,795,00:04:12.240,Pass,
,,,,,,,,,,,,,,,,,,1.367702,,,,,,,,,,,,,,804cc5c4-862b-49cb-9ff8-13141931d467,200,,,"[43.2, 10.8]",3939976,4,,,,2.3368733,,Right Foot,,,,"[22.9, 31.9]",Ground Pass,,29.279686,,,Juan Pablo Vargas Campos,27163.0,,,,,,1,From Free Kick,Jefferson Brenes Rojas,130193.0,Center Defensive Midfield,8,Costa Rica,795,"['504a070e-1d79-4cb8-b571-dc089ee7938b', '65e1552a-1043-4471-8584-60b91766d919']",14,,,,,,,,,,,,,,,,,Costa Rica,795,00:04:14.463,Pass,True
,,,,,,,,,,,,,,,,,,1.252996,,,,,,,,,,,,,,f02f210e-e4f8-45ab-98f2-4d988bf2fd51,204,,,"[22.9, 32.2]",3939976,4,,,,-1.4586562,,Left Foot,,,,"[25.4, 10.0]",Ground Pass,,22.340322,,,Francisco Javier Calvo Quesada,5600.0,,,,,,1,From Free Kick,Juan Pablo Vargas Campos,27163.0,Center Back,8,Costa Rica,795,"['5618b222-9eb8-4667-8e16-d3ffca7b003e', '9ab63f79-d681-4a86-8672-a8ae58ac053e']",16,,,,,,,,,,,,,,,,,Costa Rica,795,00:04:16.816,Pass,True
,,,,,,,,,,,,,,,,,,2.705703,,,,,,,,,,,,,,defa57aa-b8f5-4f1c-b570-a269678ebf68,207,,,"[32.1, 5.6]",3939976,4,,,,0.6151495,,Left Foot,,,,"[80.5, 39.8]",High Pass,,59.263817,,Incomplete,Manfred Ugalde,36251.0,,,,,,1,From Free Kick,Francisco Javier Calvo Quesada,5600.0,Left Center Back,8,Costa Rica,795,"['47749354-6b4b-48a0-abaf-8f4f3a84bf2a', 'd6a4f7a1-4e6f-408e-8ca5-e772df006555']",19,,,,,,,,,,,,,,,,,Costa Rica,795,00:04:19.937,Pass,
,,,,,,,,,,,,,,,,,,2.261387,,,,,,,,,,,,,,d6a4f7a1-4e6f-408e-8ca5-e772df006555,209,,,"[39.6, 40.3]",3939976,4,,,,1.5801419,,Head,,,,"[39.3, 72.4]",Low Pass,,32.101402,,,Danilo Luiz da Silva,3063.0,,,,,Recovery,1,Regular Play,Marcos Aoás Corrêa,4372.0,Left Center Back,9,Brazil,781,"['ab01c072-159a-4d70-b0f5-c7be0e1a0d5c', 'defa57aa-b8f5-4f1c-b570-a269678ebf68']",22,,,,,,,,,,,,,,,,,Brazil,781,00:04:22.643,Pass,
,,,,,,,,,,,,,,,,,,0.982786,,,,,,,,,,,,,,e17aa2fa-eca7-42be-9b74-2858f74e1ee0,213,,,"[39.0, 71.8]",3939976,4,,,,-2.9153736,,Right Foot,,,,"[26.4, 68.9]",Ground Pass,,12.929423,,,Éder Gabriel Militão,13620.0,,,,,,1,Regular Play,Danilo Luiz da Silva,3063.0,Right Back,9,Brazil,781,['552d88a3-d85c-41fb-9741-168e9cbe9ace'],24,,,,,,,,,,,,,,,,,Brazil,781,00:04:24.943,Pass,
,,,,,,,,,,,,,,,,,,1.710142,,,,,,,,,,,,,,16514e91-75b5-467d-be34-7cefb77177cd,219,,,"[22.6, 72.0]",3939976,4,True,,,-1.8025131,,Right Foot,,,,"[14.2, 36.4]",Ground Pass,,36.577587,,,Marcos Aoás Corrêa,4372.0,,,,,Free Kick,1,From Free Kick,Danilo Luiz da Silva,3063.0,Right Back,10,Brazil,781,['3c3af165-b48c-45b9-a415-9816fe14657b'],35,,,,,,,,,,,,,,,,,Brazil,781,00:04:35.160,Pass,
,,,,,,,,,,,,,,,,,,2.171229,,,,,,,,,,,,,,c788fea7-40af-4c7c-bf2c-90a820646fc8,221,,,"[19.4, 35.7]",3939976,4,,,,-0.7374183,,Right Foot,,,,"[44.5, 12.9]",Ground Pass,,33.90944,,,Guilherme Antonio Arana Lopes,6919.0,,,,,,1,From Free Kick,Marcos Aoás Corrêa,4372.0,Left Center Back,10,Brazil,781,['3411fb5b-eca4-4cc4-b951-3d43f7d55a31'],39,,,,,,,,,,,,,,,,,Brazil,781,00:04:39.244,Pass,
,,,,,,,,,,,,,,,,,,1.129774,,,,,,,,,,,,,,ca44b992-2159-4b26-8b03-8683de2ab30a,224,,,"[53.0, 11.0]",3939976,4,,,,2.324403,,Left Foot,,,,"[39.3, 25.6]",Ground Pass,,20.021238,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Free Kick,Guilherme Antonio Arana Lopes,6919.0,Left Back,10,Brazil,781,['fa8dc779-171d-4d9c-bcc8-e7dfb8cd2824'],44,,,,,,,,,,,,,,,,,Brazil,781,00:04:44.216,Pass,
,,,,,,,,,,,,,,,,,,1.932327,,,,,,,,,,,,,,7a11b36a-224e-4af6-9fcf-d4a21be9fe67,227,,,"[39.1, 28.1]",3939976,4,,,,1.0209432,,Right Foot,,,,"[61.9, 65.3]",Ground Pass,,43.63118,,,Danilo Luiz da Silva,3063.0,,,,,,1,From Free Kick,Marcos Aoás Corrêa,4372.0,Left Center Back,10,Brazil,781,['cba9e2ef-86ad-4a39-9fb9-a57a90204693'],46,,,,,,,,,,,,,,,,,Brazil,781,00:04:46.545,Pass,
,,,,,,,,,,,,,,,,,,0.991934,,,,,,,,,,,,,,5cc1579a-1ebc-4972-85c7-37c17d3d3a52,230,,,"[64.8, 67.6]",3939976,4,,,,0.720449,,Right Foot,,,,"[77.9, 79.1]",Ground Pass,,17.43158,,,Raphael Dias Belloli,10595.0,,,,,,1,From Free Kick,Danilo Luiz da Silva,3063.0,Right Back,10,Brazil,781,['02818881-8bc9-4fd7-8175-8c210b32d143'],50,,,,,,,,,,,,,,,,,Brazil,781,00:04:50.078,Pass,
,,,,,,,,,,,,,,,,,,1.998368,,,,,,,,,,,,,,46ef9ed8-fae3-489d-8d9a-9437276f82da,233,,,"[84.6, 78.4]",3939976,4,,,,-2.1787333,,Right Foot,,,,"[69.5, 56.7]",Ground Pass,,26.436716,,Incomplete,Lucas Tolentino Coelho de Lima,22600.0,,,,,,1,From Free Kick,Raphael Dias Belloli,10595.0,Right Wing,10,Brazil,781,"['2df5651d-e88a-48e7-9861-30f6194ec0c5', '38fa85cf-d832-4e64-b107-7e2920bb72aa']",53,,,,,,,,,,,,,,,,,Brazil,781,00:04:53.355,Pass,
,,,,,,,,,,,,,,,,,,2.543452,,,,,,,,,,,,,,70a737c9-4465-4845-97c0-cf0c76127da7,241,,,"[55.7, 27.2]",3939976,5,,,,1.0487832,,Left Foot,,,,"[85.9, 79.7]",High Pass,,60.56641,,Out,Haxzel Quirós Cruz,132510.0,,True,,,Free Kick,1,From Free Kick,Juan Pablo Vargas Campos,27163.0,Center Back,11,Costa Rica,795,['07aea59c-6028-43ca-bee7-ad7caffe4738'],24,,,,,,,,,,,,,,,,,Costa Rica,795,00:05:24.411,Pass,
,,,,,,,,,,,,,,,,,,0.865458,,,,,,,,,,,,,,134f9d81-3f1d-4695-b1a3-8321f2342f00,243,,,"[37.5, 0.1]",3939976,5,,,,0.4636476,,,,,,"[45.3, 4.0]",Low Pass,,8.720665,,,Vinícius José Paixão de Oliveira Júnior,18395.0,,,,,Throw-in,1,From Throw In,Guilherme Antonio Arana Lopes,6919.0,Left Back,12,Brazil,781,['beb47673-ac94-49a2-9107-a452b53a9b66'],36,,,,,,,,,,,,,,,,,Brazil,781,00:05:36.662,Pass,
,,,,,,,,,,,,,,,,,,1.230001,,,,,,,,,,,,,,89402aff-972c-4b75-a731-6d2dc09995cb,248,,,"[45.1, 6.6]",3939976,5,,,,-2.339247,,Right Foot,,,,"[42.2, 3.6]",Ground Pass,,4.172529,,,Guilherme Antonio Arana Lopes,6919.0,,,,,,1,From Throw In,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Wing,12,Brazil,781,"['650efa40-ba14-44f9-824c-426e2e3c71ab', 'f72a91d2-eb22-413c-a453-20ce3d75bee4']",38,,,,,,,,,,,,,,,,,Brazil,781,00:05:38.923,Pass,True
